Subject,"Catalog Nbr",Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,CR,I,NC,W,P,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6
OPRE,6301,0W1,,8,7,5,6,8,2,5,,,,,1,,,,2,,"Leach, Sonia E","Takasi, Venkanna Dora Goutham",,,,
OPRE,6302,0W1,,13,7,12,6,4,,,,,,,,,,,1,,"Dawande, Milind W","Takasi, Venkanna Dora Goutham",,,,
OPRE,6302,MBP,,19,7,,,,,,,,,,,,1,,,,"Subramoniam, Ramesh","Zhang, Minmin",,,,
OPRE,6332,5U1,,6,3,2,1,4,2,4,,,,,2,,,,,,"Ramanathan, Kannan",,,,,
OPRE,6379,PW1,,7,5,,,,,,,,,,,,,,,,"Rajamani, Divakar",,,,,
OPRE,4V90,0U3,,,,,,,,,,,,,,11,,,,,"Brussolo, Monica E",,,,,
OPRE,6V98,0U1,,,,,,,,,,,,,,,,,,30,"Fierst, John","Widdifield, David S",,,,
PA,3333,0W1,2,4,3,,2,1,,,,,,,1,,,,,,"Sharma, Namrta",,,,,
PA,6345,5U1,,11,,,1,,,,,,,,,,,,,,"Benavides, Abraham",,,,,
PA,6369,0W1,,16,3,,,,,,,,,,,,,,,,"Stocks, Dhriti P",,,,,
PA,8330,HN1,,46,,,,,,,,,,,,,,,1,,"Shute, William H","Chin, Michelle L",,,,
PA,8331,HN1,,30,11,2,,3,,,,,,,,,,,1,,"Chin, Michelle L","Kane, John","Aitken, Allison D","Gordon, Waverly","Portman, Stuart",
PA,8332,HN1,,,,,,,,,,,,,,,,,1,46,"Chin, Michelle L","Reinemeyer, Anneliese","Nugent, Mary",,,
PHIL,3328,0W1,,2,3,1,1,1,,1,,,,,1,,,,,,"Dennis, Patrick W",,,,,
PHIN,1120,0U1,,12,,,,,,,,,,,1,,,,,,"Gold, Terry",,,,,
PHYS,1301,0U1,3,4,6,2,3,,,2,,1,,1,,,,,,,"Khan, Amena L","Schussler, Joshua A","Lin, Manshuo",,,
PHYS,1302,0U1,,,2,2,2,,3,1,1,,,,,,,,,,"Malko, Anton","Ryan, Conor",,,,
PHYS,1302,0W1,3,12,4,5,6,,1,5,,,1,,,,,,,,"Sun, Kuei","Zhai, Zixin",,,,
PHYS,2125,1U1,2,12,,,,,,,,,,,,,,,,,"Sun, Kuei","Kajla, Rohit",,,,
PHYS,2125,1U2,2,12,,,,,,,,,,,,,,,,,"Sun, Kuei","Nguyen, Khoa",,,,
PHYS,2125,1U3,2,11,,,,,,,,,,,1,,,,,,"Sun, Kuei","Magadi Shivalingaiah, Meghraj","Khalid, Muhammad",,,
PHYS,2126,1U1,10,8,1,,,,,,,,,,,,,,,,"Mac Alevey, Paul J","Fluckey, Stephen P",,,,
PHYS,2126,1U3,2,19,,,1,,,,,,,,,,,,,,"Mac Alevey, Paul J","Ruwali, Shisir",,,,
PHYS,2126,1U4,,21,4,,,,,,,,,,,,,,,,"Mac Alevey, Paul J","Kakani, Vivek M",,,,
PHYS,2126,1U6,1,15,1,,,,,,,,,,,,,,,,"Mac Alevey, Paul J","Shrestha, Samyak",,,,
PHYS,2325,0H1,1,7,1,,7,1,,2,,1,1,1,,,,,,,"Slinker, Jason D","Seifi, Melodee O","Ali, Akbar",,,
PHYS,2325,0H2,1,2,1,2,3,2,1,2,,,,,1,,,,,,"Ishak-Boushaki, Mustapha","Sooriyaarachchi, Vinu K",,,,
PHYS,2326,0U1,,12,12,6,7,5,5,,,,2,,,,,,,,"Gartstein, Yuri","Aker, Adam","Bera, Avijit",,,
PPOL,4312,0S2,6,10,,,,,,,,,,,,,,,,,"Boots, Denise P",,,,,
PPOL,4396,0S1,13,3,,,,,,,,,,,,,,,,,"Worrall, John L",,,,,
PPPE,8V97,056,,,,,,,,,,,,,,,,,,15,"Brunell, Thomas L",,,,,
PSCI,3303,0S1,2,11,3,,,,,,,,,,,,,,,,"Gray, Thomas R",,,,,
PSCI,4306,051,2,2,3,9,2,2,,,,,,,,,,,,,"Elmore, Naela",,,,,
PSCI,4332,0U1,,3,4,2,4,1,1,,,,,,,,,,,,"Noe, Ricardo",,,,,
PSCI,4357,0U1,9,4,6,5,2,1,1,,,,,,,,,,,,"Sanchez De La Rosa, Andres Ricardo",,,,,
PSCI,4396,091,4,10,1,3,,1,,,,,,,,,,,1,,"Heintze, Dagmar",,,,,
PSY,2301,0W1,,20,16,3,16,6,3,4,4,2,1,,6,,,,,,"Brody, Salena M","Gu, Pan",,,,
PSY,2317,0W1,,16,1,5,3,4,1,1,1,1,,,2,,,,,,"Fearon, Danielle","Behboudi, Mohammad Hossein",,,,
PSY,3310,0U1,6,11,2,3,1,,2,2,,,,,,,,,,,"Redig, Samantha L","Gholap, Neha P",,,,
PSY,3331,0W1,,36,6,3,2,5,1,1,3,,,,6,,,,,,"Brody, Salena M","Hsieh, Uan-Luen",,,,
PSY,3342,0W1,,39,,,6,,,1,,,,,,,,,,,"Bonner, Deborah","Redig, Samantha L","Williams, Denise D",,,
PSY,3361,0W1,58,9,6,1,1,2,2,1,,,,,3,,1,,,,"Hooge, Kimberley D",,,,,
PSY,3392,0U1,5,6,2,3,2,1,2,,1,1,,,2,,,,,,"Holmes, Melanie C","Sanchez, Patricia Monique",,,,
PSY,3393,0U1,2,1,5,2,3,1,1,,1,1,,,,,,,,,"Shirvani, Forouz","Bennett-Leleux, Lauren",,,,
PSY,3393,0W1,,11,3,9,9,1,3,1,,,,,,,,,1,,"Fearon, Danielle","Cortez, Jared I",,,,
PSY,4331,0U1,4,9,7,6,10,4,6,9,2,3,4,,,,,,,,"Poucher, Jesse W","Sierra, Francisco J",,,,
PSY,4343,0W1,32,28,9,7,6,,4,2,2,,,1,2,,,,1,,"Ybarra, Regina K","Kulkarni, Maitreyee",,,,
PSY,4343,0W2,24,11,7,3,2,,2,,2,,1,,3,,,,,,"Ybarra, Regina K","Carrico, Sara M",,,,
PSY,4344,0W1,,24,13,1,9,5,1,2,2,,,2,,,,,1,,"Hunsley, Jana","Li, Yue",,,,
PSY,4346,0W1,25,26,13,8,4,,,2,5,1,,,,,,,,,"Wilder, Siri","Latteri, Christopher W",,,,
PSY,4394,0U1,,,,,,,,,,,,,,15,,1,,,"Choate, Michael J",,,,,
PSY,4395,0U1,,,,,,,,,,,,,,16,1,,,,"Choate, Michael J",,,,,
REAL,6322,0W1,,5,6,1,,,,1,,,,,,,,,,,"DeCourcy, George A",,,,,
RHET,1302,051,6,1,2,2,,1,,,,1,,,2,,,,,,"Minzer, Karen",,,,,
RHET,1302,0S3,,4,1,4,1,,,,,,,,,,,,,,"Aljararwa, Rasha",,,,,
RHET,1302,0W1,,10,1,,2,1,,1,,,,,,,,,,,"Mathur, Shivika",,,,,
RHET,1302,0W2,,2,4,3,2,2,,,,,1,,3,,,,,,"Cox, Gavin L",,,,,
RHET,1302,0W3,1,5,4,1,1,2,1,,2,,,,,,,,,,"Walker, Jason A",,,,,
SE,4381,0U1,,3,3,8,7,8,3,3,,2,2,1,,,,,,,"Paulk, Mark C","Alsarra, Sultan M",,,,
SE,6388,MU1,,10,,,,,,,,,,,,,,,1,,"Zhao, Yi","Alsarra, Sultan M",,,,
SOC,1301,0U1,2,3,6,2,3,2,,1,1,,,,,,,,,,"Elsafadi, Hoda O",,,,,
SOC,2320,0S1,14,1,1,,,,,,,,,,,,,,,,"Lanham, Carol C",,,,,
SOC,4372,0W1,22,14,5,3,2,2,1,,,,,1,1,,,,,,"Dickey, Galen L",,,,,
SPAU,3341,0W1,,1,1,4,2,2,,1,,,,,,,,,,,"Fowler, Stephanie L",,,,,
SPAU,3342,0W1,,10,,,,,,,,,,,,,,,,,"Bonner, Deborah","Redig, Samantha L","Williams, Denise D",,,
SPAU,3343,0U1,1,4,3,,2,,,,,,,,1,,,,,,"Mehta, Sonya","Thomas, Abbey L",,,,
SPAU,3344,0U1,,2,2,2,4,,1,,,,,,,,,,,,"Shembel, Adrianna C","Camacho, Natalia S",,,,
STAT,2332,0U1,2,1,2,3,1,,2,,3,1,,1,1,,,,,,"Jiang, Shengjie","Kenney, John F",,,,
SYSM,6326,SU1,,13,3,3,,,,,,,,,,,,,,,"Koganti, Ramakrishna",,,,,
THEA,1310,051,,3,6,1,,,,,,,,,,,,,,,"Enyaosah, Damian P",,,,,
