Subject,Catalog Nbr,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,CR,I,NC,W,P,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6,instructor_id,instructor_name_normalized,title
BUAN,6009,001,,,,,,,,,,,,,,,,,,17,"Shekhar, Gaurav",,,,,,gxs150130,gaurav shekhar,
BUAN,6009,091,,,,,,,,,,,,,,,,,,25,"Shekhar, Gaurav",,,,,,gxs150130,gaurav shekhar,
BUAN,6312,001,,8,13,15,11,6,2,3,,,,,,,,,,,"Scott, Jonathan","Ouko, Daisy A",,,,,jxs230065,,Applied Econometrics and Time Series Analysis 
BUAN,6312,002,,8,12,8,10,7,3,1,,,,,1,,,,,,"Liu, Quanquan","Katha, Tasfia T",,,,,qxl220001,quanquan liu,Applied Econometrics and Time Series Analysis 
BUAN,6312,003,,9,12,16,8,6,4,1,,,,,,,,,,,"Liu, Quanquan","Katha, Tasfia T",,,,,qxl220001,quanquan liu,Applied Econometrics and Time Series Analysis 
BUAN,6312,004,,6,11,14,17,4,4,3,,,,,,,,,,,"Scott, Jonathan","Ouko, Daisy A",,,,,jxs230065,,Applied Econometrics and Time Series Analysis 
BUAN,6312,0W1,,9,9,6,4,2,4,2,,,,,1,,,,2,,"Blueshtein, Moran","Kumar, Harish","Abedini, Behnaz","Liu, Jiabin",,,mxb135230,moran blueshtein,Applied Econometrics and Time Series Analysis 
BUAN,6312,0W2,,2,6,8,4,15,6,2,,,,,,,,,1,,"Blueshtein, Moran","Kumar, Harish","Abedini, Behnaz","Liu, Jiabin",,,mxb135230,moran blueshtein,Applied Econometrics and Time Series Analysis 
BUAN,6312,501,,12,8,13,12,6,3,2,,,,,,,,,,,"Chudik, Alexander","Shah, Parth",,,,,axc180061,,Applied Econometrics and Time Series Analysis 
BUAN,6312,S01,,4,,3,1,2,,,,,,,,,,,,,"Blueshtein, Moran",,,,,,mxb135230,moran blueshtein,
BUAN,6312,S02,,8,12,16,12,6,4,,,,,,,,,,,,"Liu, Quanquan",,,,,,qxl220001,quanquan liu,
BUAN,6312,SW1,,4,1,4,1,1,1,1,,,,,1,,,,1,,"Blueshtein, Moran",,,,,,mxb135230,moran blueshtein,
BUAN,6320,001,,23,20,6,4,3,,,,,,,,,,,,,"Srikanth, Kannan","Waghadkar, Ankita R",,,,,kxs018700,,Database Foundations for Business Analytics 
BUAN,6320,002,,35,6,3,10,4,,,,,,,,,,,1,,"El-khodari, Gasan E","Desai, Preet Paras",,,,,gxe051000,gasan elkhodari,Database Foundations for Business Analytics 
BUAN,6320,004,,5,1,3,1,,,,,,,,,,,,,,"Pandian, Thiru","Ratan, Vikram",,,,,txp190010,thiru pandian,Database Foundations for Business Analytics 
BUAN,6320,0W1,,18,4,6,11,,,,,,,,,,,,1,,"Ryu, Young U","Bachkaniwala, Jayraj",,,,,ryoung,young ryu,Database Foundations for Business Analytics 
BUAN,6320,501,,20,12,8,1,3,,,,,,,,,,,1,,"Srikanth, Kannan","Waghadkar, Ankita R",,,,,kxs018700,,Database Foundations for Business Analytics 
BUAN,6320,502,,6,15,3,,,,,,,,,1,,,,,,"Kaya, Cuneyd C","Boda, Saandeep",,,,,cckaya,cuneyd kaya,Database Foundations for Business Analytics 
BUAN,6320,503,,9,4,2,,,,,,,,,,,,,,,"Kaya, Cuneyd C","Boda, Saandeep",,,,,cckaya,cuneyd kaya,Database Foundations for Business Analytics 
BUAN,6320,504,,25,15,13,4,2,,1,,,,,,,,,,,"Kamalzadeh, Hossein","Dasagrandhi, Veda Swaroop",,,,,hxk210085,hossein kamalzadeh,Database Foundations for Business Analytics 
BUAN,6320,S01,,12,6,6,14,,,,,,,,2,,,,,,"Saleh, Ahed F",,,,,,axs220309,ahed saleh,
BUAN,6324,0W1,,2,7,,,,,1,,,,,,,,,,,"Menon, Syam S","Ghosh, Debapratim",,,,,sxm021300,syam menon,Business Analytics With SAS 
BUAN,6333,001,,12,8,2,5,2,,1,,,,,,,,,,,"Neouchi, Rabih","Pinnaka, Megha Sai Sree",,,,,rxn200012,rabih neouchi,Foundations of Programming for Business Analytics 
BUAN,6335,501,,15,9,11,3,2,2,2,,,,,,,,,,,"Samant, Mandar","Tahir, Rimsha",,,,,mss190002,,Organizing for Business Analytics Platforms 
BUAN,6335,502,,9,13,16,4,1,2,1,,,,,,,,,,,"Samant, Mandar","Tahir, Rimsha",,,,,mss190002,,Organizing for Business Analytics Platforms 
BUAN,6335,SW1,,8,1,5,7,4,,,,,,,,,,,,,"Narayan, Ravishankar L",,,,,,rln130030,ravishankar narayan,
BUAN,6337,001,,11,11,34,2,,,,,,,,,,,,,,"Shahrokhi Tehrani, Shervin","Ding, Yuchen",,,,,sst180003,shervin tehrani,Predictive Analytics for Data Science 
BUAN,6337,002,,11,12,12,13,,,,,,,,,,,,,,"Murthi, B P","Lim, Taewook",,,,,murthi,b p murthi,Predictive Analytics for Data Science 
BUAN,6337,003,,4,9,15,10,,,,,,,,,,,,,,"Murthi, B P","Lim, Taewook",,,,,murthi,b p murthi,Predictive Analytics for Data Science 
BUAN,6337,004,,20,12,9,12,3,,,,,,,,,,,2,,"Joo, Joonhwi","Miao, Jin",,,,,jxj180020,joonhwi joo,Predictive Analytics for Data Science 
BUAN,6337,005,,14,15,23,,,,,,,,,,,,,,,"Shahrokhi Tehrani, Shervin","Ding, Yuchen",,,,,sst180003,shervin tehrani,Predictive Analytics for Data Science 
BUAN,6337,006,,19,12,16,8,4,,,,,,,,,,,,,"Joo, Joonhwi","Miao, Jin",,,,,jxj180020,joonhwi joo,Predictive Analytics for Data Science 
BUAN,6337,0W1,,6,3,10,7,9,7,3,,,,,,,,,1,,"Subramanian, Upender","Park, Yeowoon",,,,,uxs092000,upender subramanian,Predictive Analytics for Data Science 
BUAN,6337,0W2,,10,6,11,9,1,4,1,,,,,,,,,1,,"Subramanian, Upender","Park, Yeowoon",,,,,uxs092000,upender subramanian,Predictive Analytics for Data Science 
BUAN,6337,501,,12,11,18,,,,,,,,,1,,,,,,"Shahrokhi Tehrani, Shervin","Ding, Yuchen",,,,,sst180003,shervin tehrani,Predictive Analytics for Data Science 
BUAN,6337,S01,,21,12,27,,,,,,,,,,,,,,,"Shahrokhi Tehrani, Shervin","Ding, Yuchen",,,,,,shervin shahrokhi tehrani,
BUAN,6337,S02,,44,9,4,3,,,,,,,,,,,,,,"Allison, Kyle",,,,,,,kyle allison,
BUAN,6340,001,,38,7,,1,,,1,,,,,,,,,,,"Parker, Jason A",,,,,,jap090020,jason parker,Programming for Data Science 
BUAN,6340,002,,11,2,1,2,,1,,,,,,,,,,,,"Lavastida, Thomas","Syed, Muaaz Ali",,,,,txl220018,thomas lavastida,Programming for Data Science 
BUAN,6340,003,,14,4,1,,1,,,,,,,,,,,,,"Parker, Jason A",,,,,,jap090020,jason parker,Programming for Data Science 
BUAN,6340,004,,15,3,,2,,,,,,,,,,,,2,,"Parker, Jason A",,,,,,jap090020,jason parker,Programming for Data Science 
BUAN,6340,S01,,20,11,2,,,,,,,,,,,,,1,,"Parker, Jason A",,,,,,jap090020,jason parker,
BUAN,6340,SW1,,24,7,4,1,,,,,,,,,,,,,,"Koju, Vijay",,,,,,vxk220074,vijay koju,
BUAN,6341,001,,19,12,15,1,,,,,,,,,,,,,,"Wu, Lidong","Dube, Anushka",,,,,lxw097120,lidong wu,Applied Machine Learning 
BUAN,6341,002,,9,17,14,8,1,,,,,,,,,,,,,"Cao, Ziyi","Nednurkar, Suma",,,,,zxc230012,,Applied Machine Learning 
BUAN,6341,003,,10,8,4,1,,,,,,,,,,,,,,"Tang, Shaojie","Nednurkar, Suma",,,,,sxt146930,shaojie tang,Applied Machine Learning 
BUAN,6341,004,,4,3,2,1,,,,,,,,,,,,1,,"Tang, Shaojie","Nednurkar, Suma",,,,,sxt146930,shaojie tang,Applied Machine Learning 
BUAN,6341,0W1,,3,2,3,1,2,,,,,,,,,,,1,,"Smashnov, Uri","Dube, Anushka",,,,,uxs051000,uri smashnov,Applied Machine Learning 
BUAN,6341,501,,7,9,2,3,2,,,,,,,,,,,,,"Cao, Ziyi","Nednurkar, Suma",,,,,zxc230012,,Applied Machine Learning 
BUAN,6341,S01,,39,4,6,3,4,3,1,,,,,,,,,,,"Zemoodeh, Amir",,,,,,axz120930,amir zemoodeh,
BUAN,6341,SW1,,6,5,6,5,2,,2,,,,,,,,,1,,"Smashnov, Uri",,,,,,uxs051000,uri smashnov,
BUAN,6342,001,,8,3,5,3,3,,1,,,,,,,,,,,"Singh, Harpreet","Ghosh, Debapratim",,,,,hxs104000,harpreet singh,Applied Natural Language Processing 
BUAN,6342,501,,27,9,9,8,,,,,,,,,,,,,,"El-khodari, Gasan E","Desai, Preet Paras",,,,,gxe051000,gasan elkhodari,Applied Natural Language Processing 
BUAN,6342,S01,,9,12,15,5,5,2,4,,,,,,,,,,,"Singh, Harpreet",,,,,,hxs104000,harpreet singh,
BUAN,6344,501,,4,6,5,1,1,,1,,,,,,,,,,,"Maru, Vatsal K","Tiwari, Ragini",,,,,vkm220000,vatsal maru,Web Analytics 
BUAN,6344,5W1,,4,2,1,2,1,,1,,,,,,,,,1,,"Maru, Vatsal K","Tiwari, Ragini",,,,,vkm220000,vatsal maru,Web Analytics 
BUAN,6344,S01,,26,13,7,2,,,,,,,,,,,,,,"Allison, Kyle",,,,,,,kyle allison,
BUAN,6346,001,,9,5,7,3,,,,,,,,,,,,,,"El-Youssef, Rami","Memon, Muhammad Shahab",,,,,rxe200001,rami el youssef,Big Data 
BUAN,6346,002,,20,5,4,8,,,,,,,,,,,,,,"El-khodari, Gasan E","Bhadalia, Raj",,,,,gxe051000,gasan elkhodari,Big Data 
BUAN,6346,0W1,,3,1,24,,,,,,,,,,,,,,,"Perez, Jerry",,,,,,jxp180019,jerry perez,Big Data 
BUAN,6346,501,,16,9,6,5,,,,,,,,,,,,,,"El-khodari, Gasan E","Bhadalia, Raj",,,,,gxe051000,gasan elkhodari,Big Data 
BUAN,6346,502,,17,4,12,4,,,,,,,,,,,,,,"El-Youssef, Rami","Memon, Muhammad Shahab",,,,,rxe200001,rami el youssef,Big Data 
BUAN,6346,503,,14,7,7,4,,,,,,,,,,,,,,"El-Youssef, Rami","Memon, Muhammad Shahab",,,,,rxe200001,rami el youssef,Big Data 
BUAN,6346,504,,16,5,2,2,,,,,,,,,,,,,,"Kamalzadeh, Hossein","Dasagrandhi, Veda Swaroop",,,,,hxk210085,hossein kamalzadeh,Big Data 
BUAN,6346,505,,7,4,,,,,,,,,,,,,,,,"Shadid, Waseem G","Boggarapu, Rajarshi",,,,,wgs230000,,Big Data 
BUAN,6346,S01,,9,,6,6,4,2,3,,,,,,,,,,,"Paes, Antonio D",,,,,,app210006,antonio paes,
BUAN,6346,SW1,,18,6,33,,,,,,,,,,,,,,,"Perez, Jerry",,,,,,jxp180019,jerry perez,
BUAN,6356,001,,8,6,7,1,2,1,,,,,,,,,,,,"Sun, Shujing","Gunna, Rajavardhan Reddy",,,,,sxs200168,shujing sun,Business Analytics With R 
BUAN,6356,003,,14,5,2,1,,,1,,,,,,,,,,,"Sun, Shujing","Gunna, Rajavardhan Reddy",,,,,sxs200168,shujing sun,Business Analytics With R 
BUAN,6356,0W1,,9,4,4,4,1,1,,,,,,,,,,1,,"Parker, Jason A",,,,,,jap090020,jason parker,Business Analytics With R 
BUAN,6356,501,,8,6,7,6,,,,,,,,,,,,,,"Lee, Heeseung","Tahir, Rimsha",,,,,hxl220030,heeseung lee,Business Analytics With R 
BUAN,6356,502,,10,8,7,5,1,,,,,,,,,,,,,"Lee, Heeseung","Tahir, Rimsha",,,,,hxl220030,heeseung lee,Business Analytics With R 
BUAN,6356,S01,,18,6,5,,,,,,,,,2,,,,,,"Shrivastava, Prakash C",,,,,,pcs130130,prakash shrivastava,
BUAN,6357,SW1,,28,7,,1,3,,,,,,,,,,,,,"Johnston, Walter L",,,,,,wlj031000,walter johnston,
BUAN,6359,001,,6,6,5,8,10,7,5,,,,,2,,,,1,,"Toptal, Aysegul","Bhupalam, Harish",,,,,axt083100,aysegul toptal,Advanced Statistics for Data Science 
BUAN,6359,0W1,,10,7,6,7,2,1,1,,,,,,,,,,,"Ahadi, Khatereh","Vashist, Shekhar",,,,,kxa180010,khatereh ahadi,Advanced Statistics for Data Science 
BUAN,6359,502,,4,2,2,4,1,1,1,,,,,,,,,,,"Sethi, Avanti P","Emandi, Kusuma P",,,,,asethi,awanti sethi,Advanced Statistics for Data Science 
BUAN,6359,503,,7,2,4,3,2,2,,,,,,,,1,,,,"Sethi, Avanti P",,,,,,asethi,awanti sethi,Advanced Statistics for Data Science 
BUAN,6359,5W1,,2,7,3,3,3,,1,,,,,2,,,,1,,"Whalen, Tristan G","Poluri, Sai Krishna Reddy",,,,,tgw100020,tristan whalen,Advanced Statistics for Data Science 
BUAN,6359,S02,,4,5,8,3,6,4,1,,,,,,,,,,,"Whalen, Tristan G",,,,,,tgw100020,tristan whalen,
BUAN,6359,SW1,,4,2,,2,1,1,,,,,,,,,,1,,"Ahadi, Khatereh",,,,,,kxa180010,khatereh ahadi,
BUAN,6382,501,,23,11,16,4,,,,,,,,,,,,,,"El-Youssef, Rami","Bhadalia, Raj",,,,,rxe200001,rami el youssef,Applied Deep Learning 
BUAN,6382,SW1,,11,2,2,2,,2,1,,,,,,,,,,,"Khafizov, Farid T",,,,,,ftk100020,farid khafizov,
BUAN,6383,001,,10,3,7,3,1,,,,,,,,,1,,,,"Menon, Syam S","Ghosh, Debapratim",,,,,sxm021300,syam menon,Modeling for Business Analytics 
BUAN,6385,S01,,9,2,,,,,,,,,,,,,,,,"Asgar, Talukdar S",,,,,,tsa200000,talukdar asgar,
BUAN,6390,001,,47,2,3,2,,,,,,,,,,,,,,"Shadid, Waseem G","Dasagrandhi, Veda Swaroop",,,,,wgs230000,,Analytics Practicum 
BUAN,6390,002,,20,17,11,5,,,,,,,,,,,,,,"Sabir, Muhammad F",,,,,,mfs170430,muhammad sabir,Analytics Practicum 
BUAN,6390,003,,21,18,11,2,2,,,,,,,,,,,,,"Dean, Brian J","Syed, Muaaz Ali",,,,,bjd210004,,Analytics Practicum 
BUAN,6390,501,,42,1,,,,,,,,,,,,,,1,,"Alvarez, Jose A","Gunna, Rajavardhan Reddy",,,,,jaa010600,,Analytics Practicum 
BUAN,6390,S01,,56,7,,3,1,,,,,,,,,,,,,"Johnston, Walter L",,,,,,wlj031000,walter johnston,
BUAN,6392,001,,7,9,10,7,,,3,,,,,,,,,1,,"Mehra, Amit","Mungi, Swapnil",,,,,axm078200,amit mehra,Causal Analytics and A B Testing 
BUAN,6392,0W1,,6,5,7,2,,,,,,,,,,,,,,"Mehra, Amit","Mungi, Swapnil",,,,,axm078200,amit mehra,Causal Analytics and A B Testing 
BUAN,6392,501,,16,9,4,5,,1,1,,,,,,,,,,,"Koju, Vijay","Batchala, Shashank Prapoorna",,,,,vxk220074,,Causal Analytics and A B Testing 
BUAN,6398,001,,52,3,2,5,3,2,3,,,,,4,,,,,,"Nguyen, Hien T","Chougule, Vineet",,,,,htn170130,hien nguyen,Prescriptive Analytics 
BUAN,6398,002,,7,6,2,3,1,,,,,,,1,,,,2,,"Wang, Yining","Yerpude, Piyush",,,,,yxw220006,yining wang,Prescriptive Analytics 
BUAN,6398,003,,55,8,4,3,1,1,,,,,,1,,,,,,"Nguyen, Hien T","Chougule, Vineet",,,,,htn170130,hien nguyen,Prescriptive Analytics 
BUAN,6398,004,,45,12,5,4,1,3,2,,,,,,,,,,,"Whalen, Tristan G","Poluri, Sai Krishna Reddy",,,,,tgw100020,tristan whalen,Prescriptive Analytics 
BUAN,6398,0W1,,2,1,3,1,2,1,1,,,,,,,,,,,"Ramezani, Rasoul","Yerpude, Piyush",,,,,rxr145930,rasoul ramezani,Prescriptive Analytics 
BUAN,6398,0W2,,37,4,1,,,1,,,,,,,,,,,,"Whalen, Tristan G","Poluri, Sai Krishna Reddy",,,,,tgw100020,tristan whalen,Prescriptive Analytics 
BUAN,6398,501,,48,7,6,4,,1,2,,,,,2,,,,,,"Nguyen, Hien T","Chougule, Vineet",,,,,htn170130,hien nguyen,Prescriptive Analytics 
BUAN,6398,S01,,12,,2,4,2,5,7,,,,,,,,,,,"Ramezani, Rasoul",,,,,,rxr145930,rasoul ramezani,
BUAN,6398,SW1,,3,1,1,,2,1,2,,,,,,,,,1,,"Ramezani, Rasoul",,,,,,rxr145930,rasoul ramezani,
BUAN,6V98,001,,,,,,,,,,,,,,,,,,129,"Shekhar, Gaurav",,,,,,gxs150130,gaurav shekhar,
BUAN,6V98,091,,,,,,,,,,,,,,,,,,22,"Shekhar, Gaurav",,,,,,gxs150130,gaurav shekhar,
BUAN,6V99,001,,4,3,1,1,1,,4,,,,,,,,,,,"Paes, Antonio D","Nalari, Nishma",,,,,app210006,antonio paes,Special Topics in Business Analytics 
BUAN,6V99,501,,26,11,10,9,3,,1,,,,,,,,,,,"Shekhar, Gaurav","Dasagrandhi, Veda Swaroop",,,,,gxs150130,gaurav shekhar,Special Topics in Business Analytics 
CE,1202,001,5,3,1,1,1,1,2,4,2,1,,,1,,,,2,,"Cogan, Diana L",,,,,,dcc095020,diana cogan,Introduction to Electrical and Computer Engineering II 
CE,1202,002,14,5,2,4,,1,,1,3,1,1,,4,,,,,,"Cogan, Diana L",,,,,,dcc095020,diana cogan,Introduction to Electrical and Computer Engineering II 
CE,1202,003,7,1,1,1,5,2,,1,,2,2,1,2,,,,1,,"Cogan, Diana L",,,,,,dcc095020,diana cogan,Introduction to Electrical and Computer Engineering II 
CE,1202,004,16,2,4,2,2,2,1,1,,,,,,,,,1,,"Cogan, Diana L",,,,,,dcc095020,diana cogan,Introduction to Electrical and Computer Engineering II 
CE,2301,001,,9,,1,4,3,1,6,1,,2,,1,,,,,,"Lee, Gil S","Chowdhury, Saikat","Ghosh, Prosenjit Kumar",,,,gslee,gill lee,Electrical Network Analysis 
CE,2305,502,,4,1,,1,1,,,,1,,,,,,,3,,"Willson, James",,,,,,jkw053000,james willson,Discrete Mathematics for Computing I 
CE,2310,001,10,4,8,3,3,,2,1,1,,1,,,,,,2,,"Ahmed, Shaheen","Feng, Jinkun","Daneshnazar, Milad",,,,sxa176730,shaheen ahmed,Introduction to Digital Systems 
CE,2310,501,9,9,5,3,2,1,1,2,1,,3,,2,,,,,,"Ahmed, Shaheen","Daneshnazar, Milad","Kim, Jeonghwan","Feng, Jinkun",,,sxa176730,shaheen ahmed,Introduction to Digital Systems 
CE,2336,003,2,2,1,3,3,,,,,,,,2,,,,,,"Ricks, Brian",,,,,,bwr031000,brian ricks,Computer Science II 
CE,3161,051,1,8,9,6,2,,1,,,,,,,,,,,,"Mezenner, Rabah","Tariq, Zaid Bin","Chandra, Shreeram Suresh",,,,rxm129730,rabah mezenner,Social Issues and Ethics in Engineering 
CE,3161,091,,1,4,3,6,1,2,1,,,,,2,,,,,,"Mezenner, Rabah","Chandra, Shreeram Suresh","Tariq, Zaid Bin",,,,rxm129730,rabah mezenner,Social Issues and Ethics in Engineering 
CE,3201,001,6,14,4,,1,,,1,1,,2,,,,,,,,"Nikoubin Boroujeni, Tooraj","Duraisamy Swamikannan, Lena","Mohammadian Mosammam, Behnam","Sayem, Ahmad Sayeed","Khalesidoost, Sina",,txn190011,tooraj nikoubin,Electrical and Computer Engineering Fundamentals-I Laboratory 
CE,3201,002,2,11,2,,2,2,2,,1,,,,,,,,,,"Nikoubin Boroujeni, Tooraj","Duraisamy Swamikannan, Lena","Mohammadian Mosammam, Behnam","Sayem, Ahmad Sayeed","Khalesidoost, Sina",,txn190011,tooraj nikoubin,Electrical and Computer Engineering Fundamentals-I Laboratory 
CE,3202,002,4,6,2,,1,1,1,1,2,,,,,,,,1,,"Ahmed, Shaheen","Tayeb Naimi, Shideh","Parvez, Mohammad Salman","Nikfarjam, Hamed",,,sxa176730,shaheen ahmed,Electrical and Computer Engineering Fundamentals-II Laboratory 
CE,3303,001,3,9,3,2,2,,,4,3,2,2,3,6,,,,2,,"Kehtarnavaz, Nasser","Alam, Lamia",,,,,nxk019000,nasser kehtarnavaz,Discrete-Time Signals and Systems 
CE,3310,001,,4,,,,2,,,,,1,,2,,,,2,,"Tinker, Mark T","Ghosh, Prosenjit Kumar",,,,,mtinker,mark tinker,Electronic Devices 
CE,3311,002,1,4,,1,,3,,2,3,,2,,,,,,,,"Liu, Jin","Li, Xiaoyang","Mahbub, Mohammed Nahiyan",,,,jinliu,jin liu,Electronic Circuits 
CE,3311,003,1,3,2,2,6,1,,,,,,,1,,,,,,"Lee, Hoi","Yao, Yifan",,,,,hxl054000,hoi lee,Electronic Circuits 
CE,3320,001,6,7,3,3,3,3,3,1,1,,,,1,,,,,,"Pedram, Hossein","Abbas, Farhat","Kamalzadeh, Moojan",,,,hxp220048,hossein pedram,Digital Circuits 
CE,3320,002,6,7,3,3,3,1,3,2,2,,2,,,,,,1,,"Basu, Kanad","Kim, Jeonghwan",,,,,kxb190012,kanad basu,Digital Circuits 
CE,3345,008,1,3,3,2,1,,,1,,,,,,,,,1,,"Erbatur, Serdar",,,,,,sxe190003,serdar erbatur,Data Structures and Introduction to Algorithmic Analysis 
CE,4204,001,12,6,11,2,1,,,,,,,,,,,,,,"Young, Chadwin D","Jones, Colby W","Parvez, Mohammad Salman",,,,cdy120030,chadwin young,Electrical and Computer Engineering Laboratory in Devices 
CE,4205,001,2,7,,,,,,1,,,,,1,,,,,,"Akin, Bilal","Jena, Sritam","Afshar, Mojtaba","Efe, Lutfu E",,,bxa123330,bilal akin,Electrical and Computer Engineering Laboratory in Power Electronics and Energy Systems 
CE,4304,001,3,9,1,,3,,,1,4,,,,4,,,,1,,"Swartz, William P","Habibi Dehsheikhi, Mostafa",,,,,wps100020,william swartz,Computer Architecture 
CE,4304,002,6,12,2,2,2,2,1,1,1,,,,1,,,,,,"Swartz, William P","Habibi Dehsheikhi, Mostafa",,,,,wps100020,william swartz,Computer Architecture 
CE,4331,001,,13,1,,2,1,1,,,,1,,,,,,,,"Tamil, Lakshman S","Joglekar, Aditya S",,,,,laxman,lakshman tamil,Applied Machine Learning 
CE,4348,501,5,3,16,8,6,3,,1,,,1,,,,,,,,"Mittal, Neeraj","De, Partha","Sipai, Sushila","Aggarwal, Alakh","Sakib, Md Nazmus",,pxd141430,partha de,Operating Systems Concepts 
CE,4370,001,9,5,3,5,4,,2,,2,,,,,,,,,,"Pedram, Hossein","Rashid, Md Imtiaz","Munia, Munawara Saiyara",,,,hxp220048,hossein pedram,Embedded Systems 
CE,4370,002,3,28,4,2,3,1,,1,,,,,1,,,,,,"Swartz, William P","Sathe, Chaitali Gajanan","Rashid, Md Imtiaz",,,,wps100020,william swartz,Embedded Systems 
CE,4388,001,,17,,,,,,,,,,,,,,,,,"Tacca, Marco",,,,,,mtacca,marco tacca,Senior Design Project I 
CE,4388,002,,13,,,1,,,,,,,,,,,,,,"Skinner, Neal G",,,,,,skinner,neal skinner,Senior Design Project I 
CE,4389,001,1,6,3,,1,,,,,,,,,,,,,,"Skinner, Neal G",,,,,,skinner,neal skinner,Senior Design Project II 
CE,4389,004,1,7,2,2,,,,1,,,,,,,,,,,"Tacca, Marco",,,,,,mtacca,marco tacca,Senior Design Project II 
CE,4389,005,1,8,4,,,,,,,,,,,,,,,,"Tacca, Marco",,,,,,mtacca,marco tacca,Senior Design Project II 
CE,6301,001,,18,2,,3,1,2,2,,,,,,,,,,,"Swartz, William P","Ezechukwu, Dismas N","Afroz, Nosheen",,,,wps100020,william swartz,Advanced Digital Logic 
CE,6302,001,,23,4,,1,,,,,,,,1,,,,,,"Nikoubin Boroujeni, Tooraj","Hashemi Esmaeilabad, Seyed Saeed",,,,,txn190011,tooraj nikoubin,Embedded Systems 
CE,6303,001,,4,5,2,7,3,2,1,,,,,,,,,,,"Nourani, Mehrdad","Afroz, Nosheen",,,,,nourani,mehrdad nourani,Testing and Testable Design 
CE,6304,001,,14,4,3,,,,1,,,,,,,,,,,"Pedram, Hossein","Zhao, Guangwei","Hashemi Esmaeilabad, Seyed Saeed",,,,hxp220048,hossein pedram,Computer Architecture 
CE,6306,501,,13,,,,,,,,,,,,,,,,,"Wang, Alice","Gao, Tianning",,,,,axw230018,alice wang,Application Specific Integrated Circuits Design 
CGS,2301,0W1,14,12,7,7,3,1,2,1,1,1,,,,,,,1,,"Hooge, Kimberley D","Lilly, Lauren H",,,,,koh170030,kimberley orsten hooge,Cognitive Science 
CGS,2301,HN1,4,4,,2,1,3,,1,,,1,,,,,,1,,"O'Toole, Alice J",,,,,,otoole,alice otoole,Cognitive Science 
CGS,3361,001,8,2,1,,1,,,,,,,,,,,,,,"Roark, Dana A","Cortez, Jared I",,,,,danar,dana roark,Cognitive Psychology 
CGS,3361,002,,1,,,3,,,5,,,,,3,,,,,,"Wig, Gagandeep S","Skolasinska, Paulina A",,,,,gsw130130,gagan wig,Cognitive Psychology 
CGS,4320,001,1,5,1,2,3,,,,,,,,1,,,,2,,"Krawczyk, Daniel C",,,,,,dck061000,daniel krawczyk,Psychology of Reasoning 
CGS,4353,0W1,17,8,5,3,3,1,,,,1,,,,,,,,,"Orrick, Erika D",,,,,,edo042000,erika orrick,Human-Computer Interaction II 
CHEM,1111,101,2,5,3,,1,5,2,1,2,1,1,,5,,,,,,"Abeykoon, Nimali C","Umer, Arslan",,,,,nxa124430,nimali abeykoon,General Chemistry Laboratory I 
CHEM,1111,102,4,6,2,2,2,3,3,1,1,,,2,,,,,,,"Abeykoon, Nimali C","Umer, Arslan",,,,,nxa124430,nimali abeykoon,General Chemistry Laboratory I 
CHEM,1111,103,12,5,5,1,1,1,2,,,,,,1,,,,,,"Qin, Yanping","Brown, Monet R",,,,,yxq083000,yanping qin,General Chemistry Laboratory I 
CHEM,1111,104,5,4,6,3,3,2,,1,,1,1,1,1,,,,,,"Tripathi, Kiran","Najjari, Aryan",,,,,kxt190015,kiran tripathi,General Chemistry Laboratory I 
CHEM,1111,105,6,3,2,4,2,3,3,,,1,,,1,,,,,,"Tripathi, Kiran","Brown, Monet R",,,,,kxt190015,kiran tripathi,General Chemistry Laboratory I 
CHEM,1111,106,11,7,3,2,1,1,1,,,,1,,2,,,,,,"Qin, Yanping","Brown, Monet R","Najjari, Aryan",,,,yxq083000,yanping qin,General Chemistry Laboratory I 
CHEM,1112,101,19,2,3,1,1,2,,,,,,,1,,,,,,"Abeykoon, Nimali C","Budhathoki, Prakriti",,,,,nxa124430,nimali abeykoon,General Chemistry Laboratory II 
CHEM,1112,102,11,8,4,2,3,2,,,,,,,,,,,,,"Tripathi, Kiran","Hoot, Robert E",,,,,kxt190015,kiran tripathi,General Chemistry Laboratory II 
CHEM,1112,103,9,4,3,2,1,3,2,2,1,,1,1,1,,,,,,"Tripathi, Kiran","Wicherts, Dylan M",,,,,kxt190015,kiran tripathi,General Chemistry Laboratory II 
CHEM,1112,104,16,3,3,1,1,1,1,,1,,,,2,,,,,,"Tripathi, Kiran","Budhathoki, Prakriti",,,,,kxt190015,kiran tripathi,General Chemistry Laboratory II 
CHEM,1112,105,12,9,1,4,1,1,,,1,,,,,,,,,,"Qin, Yanping","Hoot, Robert E",,,,,yxq083000,yanping qin,General Chemistry Laboratory II 
CHEM,1112,106,17,9,2,,,,,,,,,,1,,,,1,,"Qin, Yanping","Nayak, Ritika",,,,,yxq083000,yanping qin,General Chemistry Laboratory II 
CHEM,1112,107,17,7,4,1,,,,,,,,,,,,,,,"Anka, Fadwa H","Mir Sharifian, Arefehsadat",,,,,fha041000,fadwa anka,General Chemistry Laboratory II 
