Subject,Catalog Nbr,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,CR,I,NC,W,P,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6,instructor_id,instructor_name_normalized,title
ITSS,4330,5U1,,1,1,6,7,5,2,1,1,,1,1,,,,,,,"Khan, Taimur A","Liu, Yihong",,,,,txk123530,taimur khan,Systems Analysis and Design 
ITSS,4340,0U1,,1,1,,7,4,2,3,1,,,,,,,,,,"Thompson, Luell O",,,,,,lot013000,luell thompson,Enterprise Resource Planning 
ITSS,4351,5U1,,,7,6,6,2,3,1,,,,,,,,,,,"Pandian, Thiru","Mallipeddi, Srinaga Mouneeswar",,,,,txp190010,thiru pandian,Foundations of Business Intelligence 
ITSS,4352,5U1,,2,8,1,3,3,1,,,,,,1,,,,,,"Neal, Angela","Satao, Dipak V",,,,,aan052000,angela neal,Introduction to Web Analytics 
ITSS,4360,5U1,2,2,3,2,1,2,2,1,1,,,,,,,,,,"Ginevich, Rostislav A",,,,,,rxg172930,rostislav ginevich,Network and Information Security 
ITSS,4370,5U1,,2,3,10,18,6,4,2,1,,2,1,,,,,,,"Young, John G",,,,,,jgy190000,john young,Information Technology Infrastructure 
ITSS,4381,5U1,,11,9,9,9,3,2,1,2,1,,,1,,,,,,"Maru, Vatsal K","Satao, Dipak V",,,,,vkm220000,vatsal maru,Object Oriented Programming with Python 
ITSS,4V90,593,,,,,,,,,,,,,,21,,,,,"Stephens, Timothy G",,,,,,tgs170130,timothy stephens,
ITSS,4V90,0U3,,,,,,,,,,,,,,50,,,,,"Stephens, Timothy G",,,,,,tgs170130,timothy stephens,
LANG,3348,0S1,2,5,3,1,2,,,,,,,,,,,,,,"Hoki, Chieko",,,,,,cxh190009,chieko hoki,Topics in Language  - Japanese History & Culture (3 Semester Credit Hours)
LIT,1301,0W1,16,5,2,3,2,,4,,,,,,,,,,,,"Ingrao, Peter J",,,,,,jingrao,peter ingrao,Introduction to Literature 
LIT,2331,0W1,3,8,4,1,,,,1,,,,,,,,,,,"Johnson, Kevin W",,,,,,kwj170030,kevin johnson,Introduction to World Literature 
LIT,3319,0W1,11,3,1,1,,,,,,,,,,,,,,,"Ingrao, Peter J",,,,,,jingrao,peter ingrao,Contexts 
LIT,4329,0W1,4,,2,1,1,,1,1,,,,,2,,,,,,"Walker, Jason A",,,,,,jaw140030,jason walker,Single Author 
MAS,6009,0U1,,,,,,,,,,,,,,,,,,15,"Widdifield, David S","Fierst, John",,,,,dsw180001,david widdifield,
MAS,6102,051,,,,,,,,,,,,,,,,,,28,"Robb, Horace A","Cirilo, Jason M","Wang, Jiyu",,,,hxr220017,horace robb,Professional Development  (1 Semester Credit Hour)
MAS,6V98,0U1,,,,,,,,,,,,,,,,,,32,"Widdifield, David S","Fierst, John",,,,,dsw180001,david widdifield,
MATH,1314,0U1,,1,2,2,1,2,,,1,,,1,2,,,,1,,"Alvarado, Iris","Billah, Misha",,,,,ila180000,iris alvarado,College Algebra 
MATH,1325,0U1,3,5,1,2,6,,4,,,,1,,2,,,,,,"Patel, Jigarkumar S","Babu, Ivin",,,,,jsp061000,jigarkumar patel,Applied Calculus I 
MATH,1325,5U1,,,3,,1,3,1,2,2,,,1,1,,,,1,,"Liu, Runzhou","Rakotovao, Minosoa Valerie Emmanuellah",,,,,rxl210013,runzhou liu,Applied Calculus I 
MATH,1326,0U1,,,4,1,2,,2,,1,1,,3,,,,,,,"Mussa, Derege H","Nuwagira, Brighton",,,,,dxm146130,derege mussa,Applied Calculus II 
MATH,1326,0U2,3,4,,4,,3,,1,,,,,2,,,,,,"Duruoha, Adannah","Oyekan, Oluwadamilola A",,,,,axd180037,adannah duruoha,Applied Calculus II 
MATH,2413,0S1,2,1,,1,1,,,,2,,1,,2,,,,,,"Nguyen, Mylinh T","Fatema, Saba","Yang, Haopeng",,,,mln018200,mylinh nguyen,
MATH,2413,0U1,,1,,1,3,2,2,4,1,1,2,1,7,,,,,,"Aman, Kelly C","Das, Richik","Guan, Ruofei","Chen, Huiyi","Sitaula, Hari P",,kxa143530,kelly aman,Differential Calculus 
MATH,2413,0U2,1,,,1,,1,2,2,1,,,,2,,,,,,"Nguyen, Mylinh T","Aman, Kelly C","Guan, Ruofei","Das, Richik","Chen, Huiyi","Sitaula, Hari P",mln018200,mylinh nguyen,Differential Calculus 
MATH,2414,0U1,1,3,2,1,4,1,3,4,3,,3,,3,,,,1,,"Ahsan, Mohammad K",,,,,,mka120030,mohammad ahsan,Integral Calculus 
MATH,2414,0U2,1,,2,3,3,4,1,3,3,3,2,,6,,,,2,,"Ahsan, Mohammad K",,,,,,mka120030,mohammad ahsan,Integral Calculus 
MATH,2415,0U1,1,1,3,1,7,1,,1,,,2,,,,,,,,"Dahal, Rabin",,,,,,rxd153030,rabin dahal,Calculus of Several Variables 
MATH,2415,0U2,,7,2,1,2,,2,1,,,,1,,,,,,,"Dahal, Rabin",,,,,,rxd153030,rabin dahal,Calculus of Several Variables 
MATH,2417,0U1,,1,2,2,2,3,2,1,2,1,,1,4,,,,,,"Sultana, Nasrin","Sarkar, Soham","Cao, Jianpeng",,,,nxs190039,nasrin sultana,Calculus I 
MATH,2418,0U1,8,1,,,,1,,1,1,2,1,,1,,,,,,"Murza, Adrian C","Smith, Jared","Mrad, Preskella","Ghanem, Ziad G","Harikumar, Rohin","Williams, Matthew A",acm170730,adrian murza,Linear Algebra 
MATH,2418,0U2,6,2,1,3,1,2,3,1,4,1,,,3,,,,,,"Ramakrishna, Viswanath","Ghanem, Ziad G","Mrad, Preskella","Smith, Jared","Williams, Matthew A","Harikumar, Rohin",vish,viswanath ramakrishna,Linear Algebra 
MATH,2419,0U1,,3,,,,,,4,10,,,,,,,,,,"Eydelzon, Anatoly","Zhen, Zhiwei","Mitra, Arnaja","Zagvozdkin, Andrei",,,axe031000,anatoly eydelzon,Calculus II 
MATH,2420,0U1,2,2,1,1,1,5,1,2,3,,2,,,,,,,,"Makarenkov, Oleg","Malhotra, Sakshi","Sechkin, Georgii",,,,oxm130230,oleg makarenkov,Differential Equations with Applications 
MATH,3351,0U1,3,2,,,1,2,1,1,1,,1,,1,,,,,,"Ramakrishna, Viswanath","Murad, Mohammad Hassan",,,,,vish,viswanath ramakrishna,Advanced Calculus 
MECH,2310,051,1,3,2,1,2,1,1,,,,,1,,,,,,,"Thamban, P L Stephan",,,,,,stephan,p l stephan thamban,Statics 
MECH,2330,051,2,3,4,2,2,,,2,4,,1,,,,,,,,"Thamban, P L Stephan",,,,,,stephan,p l stephan thamban,Dynamics 
MECH,3105,1W1,8,4,2,2,2,3,3,1,,1,1,,1,,,,,,"Rios, Oziel",,,,,,oxr106020,oziel rios,Computer Aided Design Laboratory 
MECH,3305,0W1,3,4,5,7,5,2,,1,1,,1,,1,,,,,,"Rios, Oziel",,,,,,oxr106020,oziel rios,Computer Aided Design 
MECH,3310,051,,7,,1,,,1,,,,,1,,,,,,,"Anderson, William C",,,,,,wca140030,william anderson,Thermodynamics 
MECH,3315,0U1,,2,6,7,1,4,1,1,,,,,,,,,,,"Leonardi, Stefano",,,,,,sxl139330,stefano leonardi,Fluid Mechanics 
MECH,3320,0W1,1,4,5,,8,6,5,2,4,,1,,,,,,,,"Fadda, Dani Z",,,,,,dzf091000,dani fadda,Heat Transfer 
MECH,3340,0U1,1,5,3,4,4,5,2,1,,,1,,,,,,,,"Park, Wooram",,,,,,wxp103020,wooram park,System Dynamics Modeling and Analysis 
MECH,3350,0W1,2,5,3,1,1,,,,1,1,1,,,,,,,,"Rios, Oziel",,,,,,oxr106020,oziel rios,Kinematics and Dynamics of Mechanical Systems 
MECH,3351,0U1,1,1,3,1,3,1,2,,,1,,,,,,,,,"Patel, Apurva R",,,,,,arp210010,apurva patel,Design of Mechanical Systems 
MECH,4340,0U1,1,2,3,1,2,,1,1,,,,,,,,,,,"Park, Wooram",,,,,,wxp103020,wooram park,Mechanical Vibrations 
MECH,4381,0U1,,4,2,7,5,,,1,,,,,,,,,,,"Hart, Robert A","Tjahjono, Nathaniel S",,,,,rxh124630,robert hart,Senior Design Project I 
MECH,4382,0U1,,6,,,8,7,6,4,,,,,,,,,,,"Summers, Joshua D","Patel, Apurva R",,,,,arp210010,apurva patel,Senior Design Project II 
MECH,4V95,0W1,,4,,,6,,,14,1,,,,1,,,,,,"Summers, Joshua D",,,,,,jxs200065,joshua summers,Topics in Mechanical Engineering 
MECO,6303,0W1,,11,9,2,14,3,3,1,,,,,,,,,,,"Lewin, Peter",,,,,,plewin,peter lewin,Business Economics 
MECO,6303,AW1,,18,4,2,,,,,,,,,,,,,,,"Kiser, Stephen L",,,,,,slk012100,stephen kiser,
MIS,6009,091,,,,,,,,,,,,,,,,,,20,"Thouin, Mark F",,,,,,mxt083000,mark thouin,
MIS,6009,0U1,,,,,,,,,,,,,,,,,3,133,"Thouin, Mark F",,,,,,mxt083000,mark thouin,
MIS,6308,0W1,,18,16,9,12,1,,2,,,,,,,1,,,,"Raghunathan, Srinivasan","Yan, Zhen",,,,,sraghu,srinivasan raghunathan,System Analysis and Project Management 
MIS,6308,5U1,,14,1,,1,,,,,,,,,,,,,,"Sivaramakrishnan, Sriram","Zhang, Hong",,,,,sxs230045,sriram sivaramakrishnan,System Analysis and Project Management 
MIS,6313,0W1,,29,8,9,6,3,1,3,,,,,1,,,,,,"Hefley, William E","Sun, Kai",,,,,weh150130,william hefley,Managing IT in the Analytics Age 
MIS,6313,5U1,,2,6,4,4,2,,,,,,,,,,,,,"Shroff, Tejas N",,,,,,tns190000,tejas shroff,Managing IT in the Analytics Age 
MIS,6313,GW1,,13,3,5,3,,,,,,,,,,,,,,"Wiant, Russell",,,,,,,russell wiant,
MIS,6313,GW2,,10,5,7,4,,,,,,,,,,,,1,,"Wiant, Russell",,,,,,,russell wiant,
MIS,6326,0W1,,4,4,3,1,,,,,,,,,,,,,,"Ryu, Young U","Yan, Zhen",,,,,ryoung,young ryu,Data Management 
MIS,6330,5U1,,,11,2,1,3,,1,,,,,,,,,,,"Shroff, Tejas N",,,,,,tns190000,tejas shroff,Cybersecurity Fundamentals 
MIS,6344,0W1,,3,8,,1,,,2,,,,,2,,,,,,"Mehra, Amit","Xie, Si",,,,,axm078200,amit mehra,Web Analytics 
MIS,6346,5U1,,9,10,2,1,,,,,,,,,,,,,,"El-khodari, Gasan E","Mallipeddi, Srinaga Mouneeswar",,,,,gxe051000,gasan elkhodari,Big Data 
MIS,6349,0U1,,4,4,5,1,1,,,,,,,,,,,,,"Short, Kevin P","Zhang, Hong",,,,,kps170330,kevin short,Digital Consulting Project 
MIS,6363,0W1,,29,8,6,8,1,1,1,,,,,,,,,2,,"Calisir, Engin","Kumar, Sahejbir Singh",,,,,exc030100,engin calisir,Cloud Computing Fundamentals 
MIS,6363,0W2,,22,6,7,3,1,1,3,,,,,,,,,,,"Calisir, Engin","Kumar, Sahejbir Singh",,,,,exc030100,engin calisir,Cloud Computing Fundamentals 
MIS,6363,SW1,,3,6,8,1,,,,,,,,,,,,,,"Raheem, Abdul",,,,,,axr122430,abdul raheem,
MIS,6380,0U1,,9,8,6,1,4,1,,,,,,,,,,,,"Islam, Naser","Nalamothu, Sudheerbabu",,,,,nxi110630,naser islam,Data Visualization 
MIS,6393,0U1,,14,3,1,,,,,,,,,,,,,,,"Gondhalekar, Vasant","Sun, Kai",,,,,vxg220085,vasant gondhalekar,Foundations of Digital Product Management 
MIS,6V98,0U1,,,,,,,,,,,,,,,,,,61,"Thouin, Mark F",,,,,,mxt083000,mark thouin,
MKT,3300,0U2,7,2,2,4,2,1,,,,,,,,,,,,,"Roshangarzadeh, Reza",,,,,,rxr180002,reza roshangarzadeh,Principles of Marketing 
MKT,3300,0W1,,10,14,7,7,7,1,,,,,,2,,,,,,"Pahwa, Parneet","Wang, Lingbo",,,,,pxp030100,parneet pahwa,Principles of Marketing 
MKT,3330,5U1,,11,3,,,2,,1,,,,,,,,,,,"Baig, Muhammad J",,,,,,mxb120231,muhammad baig,Introduction to Professional Selling 
MKT,4090,091,,,,,,,,,,,,,,24,,,,,"Haworth, Julie B",,,,,,haworth,julie haworth,
MKT,4090,0U1,,,,,,,,,,,,,,16,,,,,"Haworth, Julie B",,,,,,haworth,julie haworth,
MKT,4330,0W1,2,9,5,10,6,4,,2,2,,1,,,,,,,,"Edsel, Alexander D",,,,,,ade012000,alexander edsel,Digital and Internet Marketing 
MKT,4334,5U1,3,4,7,3,1,,,,,,,,,,,,,,"Johnson, Quincy",,,,,,qfj061000,quincy johnson,Social Media Marketing 
MKT,4360,5U1,,5,35,6,1,,,1,,,,,,,,,,,"Albrecht, Maria",,,,,,mxa180037,maria albrecht,Social Impact Marketing 
MKT,6301,0W1,,14,9,7,17,8,,1,,,,,,,,,,,"Pahwa, Parneet","Wang, Lingbo",,,,,pxp030100,parneet pahwa,Marketing Management 
MKT,6301,MBP,,10,1,9,5,1,1,,,,,,,,,,,,"Rajaratnam, Daniel",,,,,,dxr143430,daniel rajaratnam,Marketing Management 
MKT,6301,XU1,,10,6,7,,,,,,,,,,,,,,,"Reichmuth, Gary",,,,,,gar220001,gary reichmuth,
MKT,6309,0W1,,1,4,4,10,,2,,,,,,,,,,2,,"Rajaratnam, Daniel",,,,,,dxr143430,daniel rajaratnam,Marketing Data Analysis and Research 
MKT,6321,0W1,,14,2,4,7,1,1,1,,,,,,,,,1,,"Edsel, Alexander D",,,,,,ade012000,alexander edsel,Interactive and Digital Marketing 
MKT,6332,0W1,,4,8,6,6,2,,1,,,,,,,,,,,"Biswas, Abhijit",,,,,,axb019100,abhijit biswas,Advertising and Promotional Strategy 
MKT,6336,0W1,,5,2,3,3,,,,,,,,,,,,,,"Rao, Ram C",,,,,,rrao,ram rao,Pricing Analytics 
MKT,6339,0W1,,,1,5,6,1,2,,,,,,,,,,,,"Rajaratnam, Daniel",,,,,,dxr143430,daniel rajaratnam,Capstone Marketing Decision Making 
MKT,6352,0W1,,9,2,4,10,3,3,2,,,,,2,,,,1,,"Tirone, Guido",,,,,,gxt170001,guido tirone,Marketing Web Analytics and Insights 
MKT,4V90,593,,,,,,,,,,,,,,18,,,,,"Haworth, Julie B",,,,,,haworth,julie haworth,
MKT,4V90,0U3,,,,,,,,,,,,,,17,,,,,"Haworth, Julie B",,,,,,haworth,julie haworth,
MKT,6V98,0U1,,,,,,,,,,,,,,,,,,31,"Edsel, Alexander D",,,,,,ade012000,alexander edsel,
MUSI,1306,0W1,7,10,2,2,3,2,2,1,1,,,,,,,,,,"Rushing, Katrina C","Zhang, Yan",,,,,kxr220042,katrina rushing,Understanding Music 
MUSI,1306,0W2,5,9,,2,5,,2,1,,,4,,1,,,,,,"Bennett, Rodger",,,,,,rxb180025,rodger bennett,Understanding Music 
MUSI,2317,0U1,2,5,3,1,,,,,,,,,,,,,,,"Oh, Domi",,,,,,dxo210002,domi oh,Piano I 
NSC,3361,0U1,,1,2,3,1,3,1,,,,,,3,,,,,,"McWilliams, Steven P",,,,,,sxm127330,steven mcwilliams,Introduction to Neuroscience 
NSC,3361,0U2,1,1,1,,1,,2,1,2,,1,,,,,,,,"Taylor, Anna M",,,,,,amt180004,anna taylor,Introduction to Neuroscience 
NSC,3361,0U3,3,5,7,1,2,2,3,4,,,1,,6,,,,1,,"LaDow, Eva S",,,,,,esl130130,eva ladow,Introduction to Neuroscience 
NSC,4351,0W1,,42,1,,,,,,,,,,,,,,,,"Shareef, Safi Ullah","West, Reyanne M","Hu, Ya-Yu",,,,sms170009,safiullah shareef,Medical Neuroscience 
NSC,4352,0U1,1,3,5,2,,3,,,,,,,,,,,,,"Raboune, Siham",,,,,,sxr180071,siham raboune,Cellular Neuroscience 
NSC,4366,0U1,1,3,2,,,2,1,1,,,1,,,,,,,,"Taylor, Anna M",,,,,,amt180004,anna taylor,Neuroanatomy 
OB,6249,CW1,,17,,,3,,,,,,,,,,,,,,"Norton, Larry W",,,,,,,larry norton,
OB,6253,CW1,,,,,,,,,,,,,,,,,,22,"Hicks, Robert F",,,,,,,robert hicks,
OB,6301,0W1,,23,19,3,3,2,1,,,,,,1,,,,,,"Hasenhuttl, Maria","Teschner, Ryan S",,,,,h1562,maria hasenhuttl,Organizational Behavior 
OB,6331,CW1,,23,3,,1,,,1,,,,,,,1,,,,"Hasenhuttl, Maria",,,,,,h1562,maria hasenhuttl,
OB,6332,0W1,,30,,2,6,,,,,,,,,,,,,,"Ziegler, Laurie L","Liu, Yilin",,,,,ziegler,laurie ziegler,Negotiation and Dispute Resolution 
OB,6332,5U1,,15,4,2,,1,,,,,,,,,,,,,"Ritchey, Kemberly A",,,,,,kar014400,kemberly ritchey,Negotiation and Dispute Resolution 
OB,6334,CW1,,8,6,6,3,,,,,,,,2,,,,,,"Latham, Van M",,,,,,,van latham,
OB,6344,CW1,,29,5,3,4,,,,,,,,1,,,,,,"Norton, Larry W",,,,,,,larry norton,
OB,6348,CW1,,31,,,,,,,,,,,2,,,,,,"Plaisance Bryan, Suzette T","Narro, Amber",,,,,,suzette plaisance bryan,
OB,6351,CW1,,10,5,3,1,1,,,,,,,,,,,1,,"Norton, Larry W",,,,,,,larry norton,
OB,6352,CW1,,21,,1,,,,,,,,,,,,,,,"Norton, Larry W",,,,,,,larry norton,
OB,6358,GW1,,10,,,,,,,,,,,,,,,,,"Thurgood, Keith L",,,,,,klt160130,keith thurgood,
OB,6367,GW1,,10,1,,,,,,,,,,,,,,,,"Thurgood, Keith L",,,,,,klt160130,keith thurgood,
OB,6382,CW1,,27,,,,,,,,,,,1,,,,,,"Plaisance Bryan, Suzette T","Narro, Amber",,,,,,suzette plaisance bryan,
OB,6384,CW1,,17,2,,1,,,,,,,,,,,,,,"Honeycutt, James",,,,,,jxh190022,james honeycutt,
OB,6384,CW2,,22,4,1,1,,,,,,,,,,,,,,"Honeycutt, James",,,,,,jxh190022,james honeycutt,
OBHR,3310,0U1,2,3,12,3,2,2,,2,1,,,,,,,,,,"Guo, Nan",,,,,,nxg170006,nan guo,Organizational Behavior 
OBHR,3330,5U1,5,6,11,,,1,,,1,,,,1,,,,,,"Albrecht, Dale J",,,,,,dja180003,dale albrecht,Introduction to Human Resource Management 
OBHR,4300,0W1,25,15,3,2,,,,3,,,,,1,,,,,,"Edgington, Kyle D",,,,,,kde081000,kyle edgington,Management of Non-Profit Organizations 
OPRE,3310,0U1,1,1,,2,8,,1,6,,,1,,,,,,,,"Subramoniam, Ramesh","Zhang, Minmin",,,,,rxs179630,ramesh subramoniam,Operations Management 
OPRE,3310,0U2,1,5,3,4,1,3,1,,,,,,1,,,,,,"Celik, Beyza",,,,,,bxc190000,beyza celik,Operations Management 
OPRE,3310,5U1,16,4,10,5,11,2,2,2,,,,,,,,,2,,"Armaghan, Milad",,,,,,mxa135230,armaghan milad,Operations Management 
OPRE,3333,0W1,1,9,3,6,6,10,3,3,2,,,,3,,,,1,,"Enayaty Ahangar, Negin","Batra, Nirmanyu",,,,,nxe180001,negin enayaty ahangar,Quantitative Business Analysis 
OPRE,3333,0W2,3,15,3,3,6,6,1,2,1,,1,,3,,,,,,"Enayaty Ahangar, Negin","Batra, Nirmanyu",,,,,nxe180001,negin enayaty ahangar,Quantitative Business Analysis 
OPRE,3333,5U1,10,,,1,2,1,2,3,1,1,,,3,,,,,,"Whalen, Tristan G","Joshi, Trushil",,,,,tgw100020,tristan whalen,Quantitative Business Analysis 
OPRE,3360,0W1,17,10,5,9,9,3,1,2,1,,,,3,,,,,,"Ahadi, Khatereh","Wang, Zihan",,,,,kxa180010,khatereh ahadi,Managerial Methods in Decision Making Under Uncertainty 
OPRE,3360,5U1,9,2,1,5,3,3,2,6,5,4,1,3,3,,,,,,"Whalen, Tristan G","Joshi, Trushil",,,,,tgw100020,tristan whalen,Managerial Methods in Decision Making Under Uncertainty 
OPRE,4090,091,,,,,,,,,,,,,,10,,,,,"Brussolo, Monica E",,,,,,meb049000,monica brussolo,
OPRE,6009,0U1,,,,,,,,,,,,,,,,,1,60,"Widdifield, David S","Fierst, John",,,,,dsw180001,david widdifield,
OPRE,6301,0W1,,8,7,5,6,8,2,5,,,,,1,,,,2,,"Leach, Sonia E","Takasi, Venkanna Dora Goutham",,,,,sel120030,sonia leach,Statistics and Data Analysis 
OPRE,6302,0W1,,13,7,12,6,4,,,,,,,,,,,1,,"Dawande, Milind W","Takasi, Venkanna Dora Goutham",,,,,milind,milind dawande,Operations Management 
OPRE,6302,MBP,,19,7,,,,,,,,,,,,1,,,,"Subramoniam, Ramesh","Zhang, Minmin",,,,,rxs179630,ramesh subramoniam,Operations Management 
OPRE,6332,5U1,,6,3,2,1,4,2,4,,,,,2,,,,,,"Ramanathan, Kannan",,,,,,kxr087000,kannan ramanathan,Spreadsheet Modeling and Analytics 
OPRE,6379,PW1,,7,5,,,,,,,,,,,,,,,,"Rajamani, Divakar",,,,,,dxr020100,divakar rajamani,
OPRE,4V90,0U3,,,,,,,,,,,,,,11,,,,,"Brussolo, Monica E",,,,,,meb049000,monica brussolo,
OPRE,6V98,0U1,,,,,,,,,,,,,,,,,,30,"Fierst, John","Widdifield, David S",,,,,,john fierst,
PA,3333,0W1,2,4,3,,2,1,,,,,,,1,,,,,,"Sharma, Namrta",,,,,,nxs200001,namrta sharma,Human Resources Management  Leading a Diverse Workforce 
PA,6345,5U1,,11,,,1,,,,,,,,,,,,,,"Benavides, Abraham",,,,,,axb220062,,Human Resources Management 
PA,6369,0W1,,16,3,,,,,,,,,,,,,,,,"Stocks, Dhriti P",,,,,,dpp130130,,Grant Writing and Management 
PA,8330,HN1,,46,,,,,,,,,,,,,,,1,,"Shute, William H","Chin, Michelle L",,,,,whs170030,,Inside Washington  Policymaking from the Ground Up 
PA,8331,HN1,,30,11,2,,3,,,,,,,,,,,1,,"Chin, Michelle L","Kane, John","Aitken, Allison D","Gordon, Waverly","Portman, Stuart",,mlc140530,,Archer Center Independent Study and Research 
PA,8332,HN1,,,,,,,,,,,,,,,,,1,46,"Chin, Michelle L","Reinemeyer, Anneliese","Nugent, Mary",,,,mlc140530,,Archer Center Washington Internship 
PHIL,3328,0W1,,2,3,1,1,1,,1,,,,,1,,,,,,"Dennis, Patrick W",,,,,,pdennis,patrick dennis,History and Philosophy of Science and Medicine  (3 Semester Credit Hours)
PHIN,1120,0U1,,12,,,,,,,,,,,1,,,,,,"Gold, Terry",,,,,,yogagold,terry gold,Beginning Yoga 
PHYS,1301,0U1,3,4,6,2,3,,,2,,1,,1,,,,,,,"Khan, Amena L","Schussler, Joshua A","Lin, Manshuo",,,,axk140130,amena khan,College Physics I 
PHYS,1302,0U1,,,2,2,2,,3,1,1,,,,,,,,,,"Malko, Anton","Ryan, Conor",,,,,avm074000,anton malko,College Physics II 
PHYS,1302,0W1,3,12,4,5,6,,1,5,,,1,,,,,,,,"Sun, Kuei","Zhai, Zixin",,,,,kxs147030,kuei sun,College Physics II 
PHYS,2125,1U1,2,12,,,,,,,,,,,,,,,,,"Sun, Kuei","Kajla, Rohit",,,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,1U2,2,12,,,,,,,,,,,,,,,,,"Sun, Kuei","Nguyen, Khoa",,,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,1U3,2,11,,,,,,,,,,,1,,,,,,"Sun, Kuei","Magadi Shivalingaiah, Meghraj","Khalid, Muhammad",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2126,1U1,10,8,1,,,,,,,,,,,,,,,,"Mac Alevey, Paul J","Fluckey, Stephen P",,,,,paulmac,paul macalevey,Physics Laboratory II 
PHYS,2126,1U3,2,19,,,1,,,,,,,,,,,,,,"Mac Alevey, Paul J","Ruwali, Shisir",,,,,paulmac,paul macalevey,Physics Laboratory II 
PHYS,2126,1U4,,21,4,,,,,,,,,,,,,,,,"Mac Alevey, Paul J","Kakani, Vivek M",,,,,paulmac,paul macalevey,Physics Laboratory II 
PHYS,2126,1U6,1,15,1,,,,,,,,,,,,,,,,"Mac Alevey, Paul J","Shrestha, Samyak",,,,,paulmac,paul macalevey,Physics Laboratory II 
PHYS,2325,0H1,1,7,1,,7,1,,2,,1,1,1,,,,,,,"Slinker, Jason D","Seifi, Melodee O","Ali, Akbar",,,,jds107020,jason slinker,Mechanics 
PHYS,2325,0H2,1,2,1,2,3,2,1,2,,,,,1,,,,,,"Ishak-Boushaki, Mustapha","Sooriyaarachchi, Vinu K",,,,,mxi054000,mustapha ishak boushaki,Mechanics 
PHYS,2326,0U1,,12,12,6,7,5,5,,,,2,,,,,,,,"Gartstein, Yuri","Aker, Adam","Bera, Avijit",,,,yxg037000,yuri gartstein,Electromagnetism and Waves 
PPOL,4312,0S2,6,10,,,,,,,,,,,,,,,,,"Boots, Denise P",,,,,,dpb062000,denise boots,Death Penalty  the Law and Public Policy 
PPOL,4396,0S1,13,3,,,,,,,,,,,,,,,,,"Worrall, John L",,,,,,jlw064000,john worrall,Topics in Public Policy 
PPPE,8V97,056,,,,,,,,,,,,,,,,,,15,"Brunell, Thomas L",,,,,,tlb056000,thomas brunell,
PSCI,3303,0S1,2,11,3,,,,,,,,,,,,,,,,"Gray, Thomas R",,,,,,txg171430,thomas gray,Civil Liberties 
PSCI,4306,051,2,2,3,9,2,2,,,,,,,,,,,,,"Elmore, Naela",,,,,,nxm153530,,Protest and Social Movements 
PSCI,4332,0U1,,3,4,2,4,1,1,,,,,,,,,,,,"Noe, Ricardo",,,,,,rxn200000,ricardo noe,Latin American Politics 
PSCI,4357,0U1,9,4,6,5,2,1,1,,,,,,,,,,,,"Sanchez De La Rosa, Andres Ricardo",,,,,,axs180146,andres sanchez,Human Rights 
PSCI,4396,091,4,10,1,3,,1,,,,,,,,,,,1,,"Heintze, Dagmar",,,,,,dxh210027,dagmar heintze,Selected Topics in Government and Politics 
PSY,2301,0W1,,20,16,3,16,6,3,4,4,2,1,,6,,,,,,"Brody, Salena M","Gu, Pan",,,,,smb051000,salena brody,Introduction to Psychology 
PSY,2317,0W1,,16,1,5,3,4,1,1,1,1,,,2,,,,,,"Fearon, Danielle","Behboudi, Mohammad Hossein",,,,,dxf220005,danielle fearon,Statistics for Psychology 
PSY,3310,0U1,6,11,2,3,1,,2,2,,,,,,,,,,,"Redig, Samantha L","Gholap, Neha P",,,,,slr150130,,Child Development 
PSY,3331,0W1,,36,6,3,2,5,1,1,3,,,,6,,,,,,"Brody, Salena M","Hsieh, Uan-Luen",,,,,smb051000,salena brody,Social Psychology 
PSY,3342,0W1,,39,,,6,,,1,,,,,,,,,,,"Bonner, Deborah","Redig, Samantha L","Williams, Denise D",,,,dbonner,deborah bonner,Exceptional Children 
PSY,3361,0W1,58,9,6,1,1,2,2,1,,,,,3,,1,,,,"Hooge, Kimberley D",,,,,,koh170030,kimberley orsten hooge,Cognitive Psychology 
PSY,3392,0U1,5,6,2,3,2,1,2,,1,1,,,2,,,,,,"Holmes, Melanie C","Sanchez, Patricia Monique",,,,,mch180005,,Research Design and Analysis 
PSY,3393,0U1,2,1,5,2,3,1,1,,1,1,,,,,,,,,"Shirvani, Forouz","Bennett-Leleux, Lauren",,,,,fxk024000,forouz shirvani,Experimental Projects in Psychology 
PSY,3393,0W1,,11,3,9,9,1,3,1,,,,,,,,,1,,"Fearon, Danielle","Cortez, Jared I",,,,,dxf220005,danielle fearon,Experimental Projects in Psychology 
PSY,4331,0U1,4,9,7,6,10,4,6,9,2,3,4,,,,,,,,"Poucher, Jesse W","Sierra, Francisco J",,,,,jwp082000,jesse poucher,Personality 
PSY,4343,0W1,32,28,9,7,6,,4,2,2,,,1,2,,,,1,,"Ybarra, Regina K","Kulkarni, Maitreyee",,,,,rky190000,regina ybarra,Abnormal Psychology 
