Subject,Catalog Nbr,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,CR,I,NC,W,P,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6
PHYS,2325,0H1,14,,3,,,1,1,,,,,,1,,,,,,"Goncalves Pinheiro, Alexandre","Rezvani, Sina","Heng, Jian",,,
PHYS,2325,0H2,13,1,1,,,,1,,,,,,1,,,,,,"Goncalves Pinheiro, Alexandre","Niloy, Md Shaid Hasan","Rippentrop, Travis S",,,
PHYS,2326,0U1,8,22,4,6,3,3,,1,2,,,,2,,,,,,"Gartstein, Yuri","Lochridge, Matthew D","Wu, Yuxiang",,,
PPOL,4396,051,,10,,,,,,,,,,,,,,,,,"Boots, Denise P",,,,,
PPOL,4398,040,,,,,,,,,,,,,,17,,,,,"Harrington, James",,,,,
PSY,2317,0W1,,27,8,3,1,,2,,1,,,,1,,,,,,"Fearon, Danielle","Behboudi, Mohammad Hossein",,,,
PSY,3310,0W1,,54,,,10,,,3,,,,,3,,,,,,"Timmons, Lisa N","Kim, Taesun",,,,
PSY,3342,0W1,,44,,,3,,,2,,,,,1,,,,,,"Bonner, Deborah","Liu, Yilin",,,,
PSY,3360,0S1,,14,3,,2,,,,,,,,,,,,,,"Brody, Salena M",,,,,
PSY,3360,0W1,,27,4,23,11,7,11,,1,,,,2,,,,,,"Drew, Linda M","Smith, Emily J",,,,
PSY,3392,0U1,1,2,,2,5,4,,5,,4,1,,1,,,,,,"Macphail, Donald C","Calderon, Rachel M",,,,
PSY,3393,0W1,,10,8,2,1,,1,,,,,,,,,,,,"Fearon, Danielle","Sanchez, Patricia Monique",,,,
PSY,3393,0W2,7,5,5,,,3,,,1,,,,,,,,,,"Shirvani, Forouz","Peacock, Dru D",,,,
PSY,4343,0W2,9,23,11,7,6,3,,2,,,,,,,,,7,,"Ybarra, Regina K","Kulkarni, Maitreyee",,,,
PSY,4344,0U1,,6,,2,1,,,,1,,,,2,,,,,,"Padilla Cardoso, Mayra A","Gholap, Neha P",,,,
PSY,4394,0U1,,,,,,,,,,,,,,23,,,,,"Choate, Michael J",,,,,
REAL,6321,0W1,,21,,2,,1,,,,,,,,,,,1,,"Lynch, Julie","Zhong, Yaxin",,,,
RHET,1302,0S1,,7,2,1,2,1,,,2,,,,,,,,,,"Cox, Gavin L",,,,,
RHET,1302,0W1,3,1,3,,1,,2,,,,,,,,,,1,,"Walker, Jason",,,,,
RHET,1302,0W2,4,5,4,,1,,1,,,,,1,1,,,,1,,"Alem, Hosanna G",,,,,
RHET,1302,0W3,1,4,2,1,3,,1,1,,,,,3,,,,,,"Brandow, Carmon",,,,,
SE,4381,0U1,,1,3,4,5,3,3,1,1,1,1,,,,,,,,"Paulk, Mark C","Pratap, Ashish",,,,
SE,6388,MU1,,11,,,,,,,,,,,,,,,,,"Zhao, Yi",,,,,
SOC,1301,0W1,30,8,4,1,1,,2,,,,1,,3,,,,,,"Asfaw, Sirak",,,,,
SOC,2305,0W1,7,6,2,3,,1,,1,,,1,,,,,,,,"Haque, Samiul",,,,,
SOC,3391,0W2,24,8,2,1,3,,,1,1,,,,,,,,,,"Dickey, Galen L",,,,,
SPAU,3341,0W1,,3,4,,3,2,,,,,,,1,,,,,,"Fowler-Brookman, Stephanie L","Wiegand-Shahani, Braden",,,,
SPAU,3342,0W1,,19,,,3,,,1,,,,,,,,,,,"Bonner, Deborah","Liu, Yilin",,,,
SPAU,3343,0U1,,4,3,2,2,1,,,,1,,,1,,1,,,,"Mehta, Sonya",,,,,
SPAU,3388,0H1,,,,,,,,,,,,,,9,,1,,,"Neale, Hannah D","Moustafa, Rana H",,,,
STAT,2332,0U1,3,3,,1,1,3,2,,,1,,,,,,,,,"Jiang, Shengjie",,,,,
