Subject,Catalog Nbr,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,CR,I,NC,W,P,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6
EE,4301,001,1,7,1,3,8,2,1,1,,,,,1,,,,1,,"Heins, Matthew S","Jones, Colby W",,,,
EE,4301,002,2,10,3,2,5,6,3,1,1,,1,,1,,,,1,,"Heins, Matthew S","Jones, Colby W",,,,
EE,4304,001,,3,,2,1,2,,,1,1,,,,,,,1,,"Makris, Georgios","Kontarinis, Apostolos",,,,
EE,4304,501,,11,2,2,2,1,,,,,,,1,,,,1,,"Shamsi, Kaveh","Kontarinis, Apostolos",,,,
EE,4310,001,1,8,5,3,8,6,9,6,7,1,,,4,,,,,,"Abbas, Waseem","Yao, Yifan",,,,
EE,4330,001,7,14,12,7,2,1,,,1,,,,,,,,,,"Young, Chadwin D","Parvez, Mohammad Salman",,,,
EE,4340,001,2,10,5,1,10,6,1,,2,,,,1,,,,4,,"Ma, Dongsheng","Ghosh, Prosenjit Kumar",,,,
EE,4361,001,2,1,1,1,2,2,1,2,,,,,2,,,,4,,"Panahi, Issa M","Zahedi Moghaddam, Javad",,,,
EE,4363,001,6,10,8,7,7,7,5,,2,1,,,2,,,,9,,"Gardner, Matthew","Khan, Salek A",,,,
EE,4365,001,,7,7,9,9,2,3,,1,,,,,,,,,,"Saquib, Mohammad","Qazi, Srijeet S",,,,
EE,4368,001,1,8,3,1,3,2,3,1,1,,1,,2,,,,1,,"Lehmann, Randall E","Lin, Jia-Cong",,,,
EE,4370,001,4,14,3,3,5,2,,1,,,,,2,,,,2,,"Swartz, William P","Ezechukwu, Dismas N","Delaram, Zeinab",,,
EE,4370,002,6,3,6,,2,3,2,1,,,,,,,,,1,,"Pedram, Hossein","Delaram, Zeinab",,,,
EE,4388,001,4,21,,,,,,,,,,,,,,,,,"Tacca, Marco",,,,,
EE,4388,002,2,12,,,,1,,,,,,,,,,,,,"Tacca, Marco",,,,,
EE,4388,005,,12,1,,,2,,1,,,,,,,,,,,"Skinner, Neal G",,,,,
EE,4389,001,,20,8,2,,,,,,,,,,,,,,,"Tacca, Marco",,,,,
EE,4391,001,,7,,1,4,1,2,1,1,,,,,,,,,,"Overzet, Lawrence J","Tayeb Naimi, Shideh","Tayab, Sahanah",,,
EECT,6325,501,,10,10,5,3,3,,1,,,,,,,,,,,"Sechen, Carl M","Feng, Jinkun","Wick, Lucas M",,,
EECT,6326,001,,9,13,3,,,,,,,,,1,,,,,,"Liu, Jin","Shen, Shilong",,,,
EECT,6378,001,,5,6,1,,,,,,,,,,,,,,,"Lee, Hoi","Yao, Yifan",,,,
EEDG,5325,501,,26,,,1,,,,,,,,,,,,1,,"Swartz, William P","Qazi, Srijeet S",,,,
EEDG,6301,001,,11,1,1,2,1,,3,,,,,1,,,,,,"Swartz, William P","Guo, Bin",,,,
EEDG,6302,001,,6,2,,2,,,,,,,,,,,,,,"Nikoubin Boroujeni, Tooraj","Hashemi Esmaeilabad, Seyed Saeed",,,,
EEDG,6304,001,,3,4,1,2,,,,,,,,,,,,,,"Pedram, Hossein","Delaram, Zeinab","Daneshnazar, Milad",,,
EEDG,6370,001,,9,10,2,,,,,,,,,,,,,,,"Carrion Schaefer, Benjamin",,,,,
EEGR,6316,002,,8,5,3,,1,,,,,,,,,,,,,"Heins, Matthew S","Abedin Khan, Mushfiqul",,,,
EEGR,8V70,011,,,,,,,,,,,,,,,,,,10,"Hansen, John H",,,,,
EEGR,8V70,021,,,,,,,,,,,,,,,,,,12,"Fahimi, Babak",,,,,
EEGR,8V70,191,,,,,,,,,,,,,,,,,,12,"Ghassemi, Mona",,,,,
EEMF,6322,001,,4,6,3,2,,,,,,,,,,,,,,"Pourkamali Anaraki, Siavash","Tayab, Sahanah",,,,
EEPE,6354,001,,20,3,4,,1,,,,,,,1,,,,,,"Akin, Bilal","Jena, Sritam","C N, Muhammed Ajmal",,,
EERF,6311,001,,5,1,3,3,1,,,,,,,1,,,,2,,"Saad, Ricardo E","Sah, Pallav Kumar",,,,
EERF,6394,001,,12,1,2,,,1,,,,,,,,,,,,"Mahbub, Ifana","Patwary, Adnan B",,,,
EERF,6395,001,,7,3,,1,,,,,,,,,,,,,,"Lehmann, Randall E",,,,,
EERF,6396,001,,8,1,1,,,,,,,,,,,,,,,"Lehmann, Randall E","Lin, Jia-Cong",,,,
EESC,6340,001,,8,4,5,,,,,,,,,,,,,,,"Fumagalli, Andrea",,,,,
EESC,6349,001,,,3,4,,1,1,,,,,,,,,,2,,"Minn, Hlaing","Uddin, Mohammed Belal",,,,
EESC,6360,501,,4,2,3,1,,,,,,,,1,,,,1,,"Panahi, Issa M","Zahedi Moghaddam, Javad",,,,
ENGR,2300,001,3,17,3,,6,3,8,4,,,,,,,,,,,"Ali, Mohammed Z","Tasnim, Nafisa Zarrin","Guo, Bin",,,
ENGR,2300,002,5,7,7,4,3,1,2,1,4,2,2,,2,,,,2,,"Al-Dhahir, Naofal M","Imam, Omar Tawhid",,,,
ENGR,2300,003,,1,5,3,11,5,4,5,4,,,,4,,,,1,,"Mezenner, Rabah","Rana, Lila",,,,
ENGR,2300,004,,2,6,6,13,7,8,6,2,2,,,3,,,,,,"Mezenner, Rabah","Abedin Khan, Mushfiqul","Mote, Pravin C",,,
ENGR,2300,005,2,14,1,2,8,,1,7,2,,4,,,,,,,,"Lee, Jung S","Podder, Prajoy",,,,
ENGR,3300,001,1,15,,1,11,,1,8,4,,2,,1,,,,,,"Lee, Jung S","Xie, Hao",,,,
ENGR,3300,002,,8,,,9,,1,5,5,,15,,,,,,1,,"Lee, Jung S","Qi, Tianxi","Gomathinayakam Latha, Aparaajitha",,,
ENGR,3300,003,2,1,4,2,1,4,1,2,3,,2,,5,,,,1,,"Shihab, Rafiul Hossain","Sezer, Mustafa Murat",,,,
ENGR,3300,005,16,2,3,3,2,3,1,1,6,,2,3,2,,,,,,"Saad, Ricardo E","Murshed, Abu H","Uddin, Mohammed Belal",,,
ENGR,3300,007,,9,6,2,5,4,3,5,3,1,,,2,,,,3,,"Gelb, Lev D","Smith, Connor V",,,,
ENGR,3300,008,1,8,4,2,2,3,5,3,2,,5,4,2,,,,3,,"Thamban, P L Stephan","Rafiei, Vahid",,,,
ENGR,3341,001,9,3,6,4,3,6,2,1,3,,1,5,,,,,1,,"Fonseka, John P","Hewawaduge, Dhanushki B",,,,
ENGR,3341,002,1,18,2,2,9,2,1,4,,,,,,,,,3,,"Ali, Mohammed Z","Rahman, Md Yekra",,,,
ENGR,3341,003,7,7,3,7,4,3,2,1,1,,,5,,,,,4,,"Fonseka, John P","Hewawaduge, Dhanushki B",,,,
ENGR,3341,004,1,19,,2,8,3,3,15,1,,,1,1,,,,1,,"Ali, Mohammed Z","Showrov, Md Shadman Sakib",,,,
ENGR,3341,005,4,5,6,3,3,3,2,3,1,,1,,9,,,,2,,"Nosratinia, Aria","Zahedi Moghaddam, Javad",,,,
ENGR,3341,006,3,15,2,7,4,1,1,7,,,,,1,,,,2,,"Ali, Mohammed Z","Rahman, Md Yekra",,,,
ENGY,3340,001,,11,2,2,2,,,,,,,,,,,,,,"Sibley, Daniel C","Thota, Saranya",,,,
ENGY,6330,501,,30,16,,,,,,,,,,,,,,,,"Sibley, Daniel C",,,,,
ENTP,3301,001,,1,3,3,15,12,4,10,,,,,,,,,,,"Kimzey, Jackie R",,,,,
ENTP,3301,002,,,7,,12,7,1,7,4,,,,,,,,,,"Kimzey, Jackie R",,,,,
ENTP,3301,004,1,3,7,2,7,7,6,2,8,1,,,,,,,,,"Kim, Sangyun","Yan, Xinyu",,,,
ENTP,3301,005,,4,3,7,3,3,4,2,3,1,2,,1,,,,1,,"Kim, Sangyun","Yan, Xinyu",,,,
ENTP,3301,006,4,9,16,13,9,3,1,,,,,,1,,,,2,,"Nichols, Paul M",,,,,
ENTP,3301,0W1,,18,,,29,,,1,,,,,,,,,1,,"Pedigo, Madison F",,,,,
ENTP,3360,002,,,1,1,3,1,,1,2,,1,,,,,,,,"Baranchuk, Nina","Liu, Jiabin",,,,
ENTP,4311,001,,7,5,2,1,,,,1,,,,1,,,,1,,"Sharma, Neeru M",,,,,
ENTP,4330,001,,,3,2,6,,3,3,,,,,,,,,,,"Buchwald, Jon R",,,,,
ENTP,4340,501,,3,26,16,12,7,4,,3,,,,,,,,3,,"Wright, Robert G","Fickel, Mary","Chelakalapally, Srikesh K",,,
ENTP,4350,001,,23,,,10,,,4,,,,,,,,,,,"Marcus-Rehtmeyer, Carol","Shekhar, Lokesh",,,,
ENTP,4360,001,,10,15,7,2,2,1,,2,,,,,,,,,,"Choi, Emily","Sundararajan, Gowrishankar",,,,
ENTP,4398,001,1,3,,2,3,4,,,,,,,,,,,,,"Chambers, Bryan D",,,,,
ENTP,6370,0W1,,4,7,4,16,8,,1,,,,,,,,,,,"Kimzey, Jackie R","Huang, Zhangfan",,,,
ENTP,6370,501,,9,5,2,,3,,1,,,,,,,,,,,"Nichols, Paul M",,,,,
ENTP,6375,001,,4,6,9,1,1,,,,,,,,,,,,,"Shermon, Anavir","Huang, Zhangfan",,,,
ENTP,6375,0W1,,3,8,3,8,,2,2,,,,,2,,,,1,,"Shah, Rajiv R","Hanchinal, Aditya A",,,,
ENTP,6375,501,,3,4,3,,,,,,,,,,,,,,,"Shermon, Anavir","Huang, Zhangfan",,,,
ENTP,6375,502,,2,5,2,3,,2,,,,,,,,,,,,"Shermon, Anavir","Huang, Zhangfan",,,,
ENTP,6380,501,,3,6,6,1,2,1,1,,,,,,,,,,,"Nichols, Paul M",,,,,
ENTP,6388,501,,1,1,7,3,,,,,,,,,,,,,,"Shah, Rajiv R","Kumar, Sai",,,,
ENVR,2302,001,3,6,9,3,2,2,,,1,,,,2,,,,,,"Drouillard, Matthew J","Rahman, Mahbubur",,,,
ENVR,2302,0W1,23,10,4,4,3,2,3,4,2,,,1,1,,,,1,,"Ahmed, Md. Nakir","Osondu, Stanley E",,,,
EPCS,2200,001,6,26,11,5,3,4,,,2,,1,,,,,,,,"Aird, Jeanie A",,,,,
EPCS,2200,002,13,17,15,4,5,3,,,1,,,,,,,,2,,"Aird, Jeanie A",,,,,
EPCS,3200,001,5,6,1,1,1,1,,,,,,,,,,,,,"Aird, Jeanie A",,,,,
EPCS,3200,002,3,11,1,2,,,,1,,,,,,,,,1,,"Aird, Jeanie A",,,,,
EPPS,1110,001,38,6,,4,4,1,2,1,1,1,1,2,2,,,,,,"Sharman, Whitney",,,,,
EPPS,1110,002,42,6,9,3,2,1,1,,,,1,,3,,,,,,"Gutierrez, Alejandra",,,,,
EPPS,1110,0L1,13,1,1,2,1,,,1,,,,1,3,,,,,,"Rollerson, Sheila D",,,,,
EPPS,2301,001,3,6,5,4,6,3,2,2,1,,,,2,,,,,,"Peressotti, Giuseppe",,,,,
EPPS,2301,002,9,8,10,6,7,4,1,3,2,2,,,,,,,,,"Dao, Minh T",,,,,
EPPS,2301,0W1,10,4,6,5,4,11,2,6,6,4,,1,8,,1,,1,,"Kosiewicz, Holly","Sarker, Poulami",,,,
EPPS,2302,001,5,4,4,,2,,1,,,,,,1,,,,1,,"Adeuga, Adewole M",,,,,
EPPS,2302,002,18,11,1,,6,1,1,1,,,,,,,,,,,"Bray, Timothy M","Jeong, Dohyo",,,,
EPPS,2307,001,,,2,2,2,2,1,3,1,,2,,1,,,,,,"Rahman, Muhammad T","Stout, Brennan J",,,,
EPPS,6302,001,,10,10,1,7,,,,,,,,,,,,,,"Ho, Ka-Yiu","Chan, Chun Man",,,,
EPPS,6313,001,,5,8,5,2,1,,,,,,,,,,,1,,"Zhang, Pengfei","Zhao, Xingyuan",,,,
EPPS,6313,501,,19,3,1,4,1,,1,,,,,1,,,,,,"Bray, Timothy M",,,,,
EPPS,6313,502,,7,2,4,1,,,,,,,,,,1,,,,"Gorina, Eugenia","Lee, Moonsoo",,,,
EPPS,6316,501,,2,2,,3,1,1,2,,,,,,,,,1,,"Tiefelsdorf, Michael R","Dong, Fangchao",,,,
EPPS,6317,501,,6,3,,1,,,,,,,,,,,,,,"Chastain, Bryan J","Lyu, Haitao",,,,
EPPS,6356,501,,26,8,6,2,1,,,,,,,,,,,,,"Ho, Ka-Yiu","Zhao, Xingyuan",,,,
EPPS,7313,501,,6,3,5,3,1,,,,,,,,,,,1,,"Kim, Dohyeong","Hahm, Kristine J",,,,
EPPS,7370,001,,5,6,2,1,,,,,,,,,,,,,,"Brandt, Patrick T",,,,,
FILM,1303,001,2,11,13,5,3,1,,,1,,,,1,,,,,,"Okwulogu, Maureen",,,,,
FILM,1303,002,28,4,3,1,1,,,,,,1,1,1,,,,,,"Martinez Ochoa, Angelica M",,,,,
FILM,1303,003,2,2,4,3,6,,,,,1,3,,4,,,,,,"Berger, Hanno",,,,,
FILM,1303,004,17,8,4,4,2,,,,2,,,1,1,,,,1,,"Martinez Ochoa, Angelica M",,,,,
FILM,2332,001,14,12,5,1,1,2,2,1,,1,,,,,,,,,"Cooper, Dalton W",,,,,
FILM,2332,002,11,17,3,,3,1,,1,2,,,,,,,,2,,"Shows, Gregory S",,,,,
FILM,2332,003,15,16,6,,1,,,1,,,,,,,,,,,"Mahan, Mazyar",,,,,
FILM,2332,004,,7,14,5,7,2,2,,,,1,2,,,,,,,"Ivey, Tinamarie",,,,,
FILM,2332,0W1,1,14,15,5,1,1,,1,2,,,,3,,,,1,,"Miles, Caitlin M","Faali, Amine","Hay, Celia",,,
FILM,2332,0W2,2,11,15,6,5,2,,3,,1,,1,,,,,1,,"Miles, Caitlin M","Faali, Amine","Hay, Celia",,,
FILM,2332,HN1,5,8,8,4,,,,,,,,,,,,,,,"McLean, Adrienne L",,,,,
FILM,3325,001,10,12,6,3,1,1,1,,,,,,1,,,,,,"Wellborn, Brecken H",,,,,
FILM,3342,001,,3,12,7,2,1,,1,,,,,3,,,,,,"Imaoka, Laura B",,,,,
FIN,3300,001,5,17,13,6,7,5,4,2,,,,,,,,,,,"Hu, Jiawei",,,,,
FIN,3305,001,1,3,1,1,1,3,6,5,4,2,3,1,1,,,,2,,"Guttery, Randall","Thota, Saranya",,,,
FIN,3305,002,2,6,7,,4,3,2,1,3,,,1,2,,,,,,"Lowrance, Daniel S",,,,,
FIN,3305,003,2,7,4,5,4,3,2,1,4,3,,2,,,,,,,"Guttery, Randall","Thota, Saranya",,,,
FIN,3320,001,4,9,6,8,4,9,6,6,1,,1,,2,,,,3,,"Park, Taeyoung",,,,,
FIN,3320,002,7,9,4,2,11,15,,11,2,,1,,,,,,1,,"Xiao, Wenjing","Jarugu, Rajeshwar",,,,
FIN,3320,003,4,14,9,8,11,3,,9,3,,,,,,,,2,,"Xiao, Wenjing","Jarugu, Rajeshwar",,,,
FIN,3320,004,4,2,5,2,5,6,3,1,7,4,3,6,4,,,,6,,"Gurun, Ayfer","Shah, Shubham Ajaykumar",,,,
FIN,3320,005,,10,13,9,9,4,12,1,2,,,,,,,,3,,"Xiao, Chong","Sadeghi, Ali",,,,
FIN,3320,006,,9,20,7,12,5,4,3,1,,,,,,,,2,,"Xiao, Chong","Sadeghi, Ali",,,,
FIN,3320,007,3,2,5,2,5,6,7,5,2,2,4,6,3,,,,5,,"Gurun, Ayfer","Shah, Shubham Ajaykumar",,,,
FIN,3320,008,1,9,10,6,8,9,10,4,,,,,,,,,1,,"Harit, Tuhin",,,,,
FIN,3320,009,14,4,6,9,2,5,5,7,2,2,,,2,,,,2,,"Kurucak, Abdurrahman",,,,,
FIN,3320,010,15,3,7,2,4,6,1,8,7,3,,,3,,,,1,,"Kaur, Dupinderjeet","Rane, Manas Mukesh",,,,
FIN,3320,012,,6,11,7,8,5,2,8,4,2,1,,1,,,,4,,"El-Ashmawi, Amal H",,,,,
FIN,3320,013,,8,2,5,6,8,3,5,3,1,4,3,1,,,,9,,"El-Ashmawi, Amal H",,,,,
FIN,3320,014,3,3,4,12,8,4,11,4,,3,3,,1,,,,1,,"Bachani, Girish V",,,,,
FIN,3320,501,3,2,4,4,2,10,4,5,5,2,3,4,2,,,,2,,"Baranchuk, Nina","Liu, Jiabin",,,,
FIN,3340,501,3,6,5,18,30,3,6,,,,,,,,,,,,"Lewin, Peter",,,,,
FIN,3350,001,6,6,1,15,5,2,5,3,,,,,,,,,1,,"Rivera Mesias, Alejandro","Mei, Zhiming",,,,
FIN,3350,002,7,5,5,11,6,1,2,4,3,,,,1,,,,1,,"Rivera Mesias, Alejandro","Mei, Zhiming",,,,
FIN,3360,001,1,1,4,9,12,12,4,5,4,,1,,1,,,,,,"Baranchuk, Nina","Liu, Jiabin",,,,
FIN,3360,002,,3,1,4,4,4,8,3,3,,2,1,1,,,,,,"Baranchuk, Nina","Liu, Jiabin",,,,
FIN,3365,501,1,4,3,3,3,,1,,,,1,,,,,,,,"Zale, Daniel B",,,,,
FIN,3370,001,1,8,7,8,3,3,3,1,,,1,1,,,,,,,"Ravindran, Kannoo","Perum, Mounika",,,,
FIN,3370,002,4,9,16,14,4,1,1,3,,1,,,,,,,,,"Haynes, Steven","Nguyen, Dung T",,,,
FIN,3380,001,,4,8,3,3,9,13,2,6,6,1,4,2,,,,1,,"Gurun, Ayfer","Shah, Shubham Ajaykumar",,,,
FIN,3390,001,12,7,6,6,7,3,5,4,,4,,,5,,,,1,,"Kaur, Dupinderjeet","Rane, Manas Mukesh",,,,
FIN,3390,004,15,7,6,7,2,4,3,4,5,3,,,1,,,,1,,"Kaur, Dupinderjeet","Rane, Manas Mukesh",,,,
FIN,3390,005,3,8,10,7,8,8,,,,,,,1,,,,,,"Pang, Hao","Ghorbani, Elham",,,,
FIN,3390,006,3,8,11,7,8,8,,,,,,,1,,,,1,,"Pang, Hao","Ghorbani, Elham",,,,
FIN,3395,501,8,11,4,6,4,5,2,2,,2,,1,,,,,2,,"Smith, Matthew J",,,,,
FIN,4080,001,,,,,,,,,,,,,,10,,,,,"Nishi, Hirofumi",,,,,
FIN,4080,091,,,,,,,,,,,,,,28,,,,,"Nishi, Hirofumi",,,,,
FIN,4300,001,13,11,9,3,8,1,2,1,,,,,,,,,,,"Hamzeh, Alireza",,,,,
FIN,4300,002,,6,,3,3,,,2,,,2,3,,,,,2,,"Wei, Kelsey D","Zhong, Yaxin",,,,
FIN,4300,003,,18,8,11,9,,1,,,,,,,,,,,,"Nguyen, Nam H",,,,,
FIN,4300,004,,2,3,3,3,3,,4,3,3,2,2,1,,,,3,,"Wei, Kelsey D","Zhong, Yaxin",,,,
FIN,4303,001,2,4,4,9,10,3,2,1,1,,1,,1,,,,1,,"Ballew, Gregory","Shah, Shubham Ajaykumar",,,,
FIN,4307,001,,15,1,5,9,5,,3,2,,,,1,,,,4,,"Xiao, Wenjing","Jarugu, Rajeshwar",,,,
FIN,4310,001,3,6,10,12,7,3,2,1,,,,,,,,,1,,"Meier, Jean-Marie A","Wu, Jie",,,,
FIN,4310,002,5,5,9,10,8,5,2,1,,1,,,,,,,2,,"Meier, Jean-Marie A","Wu, Jie",,,,
FIN,4310,003,2,2,8,5,11,9,2,4,3,1,,,1,,,,,,"Anderson, Frank W",,,,,
FIN,4310,501,3,7,2,6,7,3,2,2,2,,2,,2,,,,1,,"Anderson, Frank W",,,,,
FIN,4321,5H1,,2,,,5,,,6,,,,,,,,,,,"Hedgecock, Blake",,,,,
FIN,4331,001,8,1,3,1,3,3,2,2,2,,,,,,,,,,"Kaplan, Larry S",,,,,
FIN,4333,001,,1,13,3,,1,,,,,,,,,,,1,,"Haynes, Steven","Nguyen, Dung T",,,,
FIN,4345,001,,29,12,4,5,1,,1,1,,,,,,,,2,,"Ma, Liping","Fan, Zijia",,,,
FIN,4351,002,,6,11,8,4,3,,1,,,,,,,,,,,"Haynes, Steven","Nguyen, Dung T",,,,
FIN,4380,001,,8,,4,4,,,,,,,,,,,,,,"Rebello, Michael J",,,,,
FIN,4395,001,,1,2,3,3,3,3,4,2,,,,,,,,1,,"Kieschnick, Robert L",,,,,
FIN,4395,002,,1,2,3,2,4,3,,1,,,,1,,,,2,,"Kieschnick, Robert L",,,,,
FIN,4V80,093,,,,,,,,,,,,,,12,,,,,"Nishi, Hirofumi",,,,,
FIN,6253,X01,,12,2,2,2,,1,,,,,,,,,,,,"Reichert, Carolyn A",,,,,
FIN,6301,001,,6,5,6,8,5,4,1,,,,,2,,,,2,,"Xu, Yexiao","Chai, Maoyuan",,,,
FIN,6301,002,,23,8,2,6,,3,,,,,,4,,,,1,,"Nishi, Hirofumi","Chakravarthula, Komal",,,,
FIN,6301,0W1,,17,5,3,5,6,7,6,,,,,6,,,,2,,"Nishi, Hirofumi","Chakravarthula, Komal",,,,
FIN,6301,GW1,,17,1,1,4,2,,1,,,,,,,,,1,,"Reichert, Carolyn A",,,,,
FIN,6301,MBC,,15,5,4,16,,2,3,,,,,,,,,,,"Reichert, Carolyn A",,,,,
FIN,6307,0W1,,8,8,3,5,1,1,3,,,,,,,,,1,,"Ma, Liping","Fan, Zijia",,,,
FIN,6307,501,,10,6,5,7,4,2,2,,,,,,,,,1,,"Ma, Liping","Fan, Zijia",,,,
FIN,6308,0W1,,14,22,5,3,2,2,1,,,,,,,,,,,"Lewin, Peter",,,,,
FIN,6310,501,,4,10,8,1,3,,1,,,,,,,,,,,"Zhang, Huibing","Fan, Lin",,,,
FIN,6318,001,,10,5,11,7,5,3,1,,,,,2,,,,,,"Xu, Yexiao","Chai, Maoyuan",,,,
FIN,6318,002,,17,5,11,6,7,1,1,,,,,1,,,,1,,"Xu, Yexiao","Chai, Maoyuan",,,,
FIN,6321,0W1,,35,4,1,,,,,,,,,,,,,,,"Lynch, Julie","Chakravarthula, Komal",,,,
FIN,6325,001,,6,3,4,3,1,1,,,,,,,,,,,,"Rivera Mesias, Alejandro","Mei, Zhiming",,,,
FIN,6352,501,,3,4,6,1,,,,,,,,1,,,,2,,"Von Drathen, Christian","Bhave, Isha S",,,,
FIN,6356,501,,3,1,3,3,,,,,,,,,,,,,,"Von Drathen, Christian",,,,,
FIN,6360,001,,11,1,1,3,1,,,,,,,,,,,,,"Kaur, Dupinderjeet","Rane, Manas Mukesh",,,,
FIN,6360,0W1,,8,10,7,5,,,1,,,,,,,,,1,,"Zhao, Feng","Fan, Lin",,,,
FIN,6362,001,,9,21,7,,,,,,,,,,,,,1,,"Ravindran, Kannoo","Bhave, Isha S",,,,
FIN,6V98,001,,,,,,,,,,,,,,,,,,18,"Reichert, Carolyn A",,,,,
FREN,1311,001,3,,4,2,,1,1,,,,,1,,,,,,,"Bichara, Mary A",,,,,
FTEC,6302,F01,,7,6,,,,,,,,,,,,,,1,,"Gurun, Umit G",,,,,
FTEC,6310,F01,,1,8,4,,,,,,,,,,,,,,,"Scott, James",,,,,
FTEC,6312,F01,,3,8,2,1,2,,,,,,,,,,,,,"Kieschnick, Robert L",,,,,
FTEC,6313,F01,,14,,1,,,,,,,,,,,,,,,"Song, Liugen",,,,,
FTEC,6320,F01,,8,,,4,1,,,,,,,,,,,,,"Ma, Liping",,,,,
FTEC,6V99,F01,,2,15,,,,,,,,,,,,,,,,"Haynes, Steven",,,,,
FTEC,6V99,F03,,,14,,,,,,,,,,,,,,,,"Kieschnick, Robert L",,,,,
FTEC,6V99,F04,,13,,,,,,,,,,,,,,,1,,"Zemoodeh, Amir",,,,,
GEOG,2302,001,2,3,5,1,4,1,,,,1,,,,,,,,,"Drouillard, Matthew J","Rahman, Mahbubur",,,,
GEOG,2302,0W1,16,8,7,,5,3,1,2,,1,5,1,2,,,,,,"Ahmed, Md. Nakir","Osondu, Stanley E",,,,
GEOG,2303,001,8,11,6,,4,1,,7,,,,,,,,,,,"Conway, Crystal M",,,,,
GEOG,2303,0W1,5,20,10,8,7,3,,1,1,,2,,2,,,,1,,"Rahman, Muhammad T","Davenport, Miranda J",,,,
GEOG,3331,001,4,,2,,5,1,1,1,,1,1,,,,,,,,"Rahman, Muhammad T","Sonet, M Shahriar",,,,
GEOG,3357,001,5,2,14,4,4,1,2,,,,,,1,,,,1,,"Tiefelsdorf, Michael R","Aboagye, Nicholas",,,,
GEOG,3377,001,1,1,1,2,3,1,1,,,,,,,,,,,,"Dzogolo, Moise M",,,,,
GEOS,1103,102,,1,1,1,4,1,2,,1,,,,1,,,,,,"Griffin, William R","Adeyemi, Oluwaseun",,,,
GEOS,1303,001,22,11,5,3,1,1,,,,,,,,,,,,,"Griffin, William R",,,,,
GEOS,1303,002,3,2,,1,1,,1,1,2,,,,,,,,,,"Mueller, Nicholas J",,,,,
GEOS,1303,0W1,63,79,36,10,21,13,4,10,7,3,1,3,14,,,,4,,"Pujana, Ignacio",,,,,
GEOS,2302,001,1,3,5,,1,,2,,,,,,1,,,,,,"Drouillard, Matthew J","Rahman, Mahbubur",,,,
GEOS,2302,0W1,8,3,3,1,4,,2,,1,1,2,1,3,,,,1,,"Ahmed, Md. Nakir","Osondu, Stanley E",,,,
GEOS,2307,001,,1,4,,3,2,,,,,,,,,,,,,"Rahman, Muhammad T","Stout, Brennan J",,,,
GEOS,2310,0W1,3,9,2,4,5,3,2,3,3,,3,1,1,,,,2,,"Brikowski, Thomas H","Karimi, Fatemeh",,,,
GEOS,2321,0W1,,5,2,,6,1,1,,1,,1,,,,,,,,"Stern, Robert J","Pujana, Ignacio","Abayomi, Ayodele A",,,
GEOS,2340,HH1,1,6,3,1,,,,,,,,,,,,,,,"Griffin, William R","Stern, Robert J","Crowley, Clinton W",,,
GEOS,3421,001,,6,7,1,1,,2,,1,,1,,,,,,,,"Sickmann, Zachary","Mone, Arajoo J",,,,
GEOS,3464,001,,3,3,5,5,2,1,2,,,,,,,,,,,"Griffin, William R","Willis, Siloa B","Abayomi, Ayodele A",,,
GEOS,4320,001,6,6,2,1,,1,,,,,,,1,,,,,,"Ferguson, John F",,,,,
GEOS,4430,001,2,4,,1,3,,,3,,,1,,,,,,1,,"Brikowski, Thomas H","Karimi, Fatemeh",,,,
GEOS,5315,001,,11,,,,,,,,,,,,,,,,,"Waite, Lowell",,,,,
GEOS,5387,001,,4,4,1,,1,,,,,,,,,,,,,"Lumley, David E","Tamadoni, Amin",,,,
GISC,2307,001,3,3,4,3,,,,,1,,,,1,,,,1,,"Rahman, Muhammad T","Stout, Brennan J",,,,
GISC,4317,501,,3,1,2,1,,2,,1,,,,,,,,1,,"Chastain, Bryan J","Lyu, Haitao",,,,
GISC,4384,001,8,6,3,1,3,1,,,1,,,,,,,,,,"Rahman, Muhammad T","Sonet, M Shahriar","Davenport, Miranda J",,,
GISC,6301,001,,12,3,3,2,2,,,,,,,,,1,,,,"Tiefelsdorf, Michael R","Chowdhury, Yeamin Faria",,,,
GISC,6325,001,,14,1,,1,,,,,,,,,,,,,,"Qiu, Fang","Chen, Hao",,,,
GISC,6363,001,,9,1,,,,,,,,,,,,,,,,"Qiu, Fang","Gamarra Pacheco, Jose A",,,,
GISC,6381,501,,4,2,1,,4,1,,,,,,,,,,,,"Chun, Yongwan","Kulsum, Umme","Kim, Dongeun",,,
GOVT,2305,001,16,122,53,39,28,4,1,3,,3,1,,4,,,,2,,"Medhi, Kashmiri","Mir Akhmadova, Musharraf","Singh, Avinash K",,,
GOVT,2305,002,21,54,20,25,7,1,1,2,1,,,1,3,,,,,,"Medhi, Kashmiri","Mir Akhmadova, Musharraf","Singh, Avinash K",,,
GOVT,2305,003,41,77,69,35,19,22,8,9,4,1,3,2,6,,,,1,,"Medhi, Kashmiri","Park, Yeon Soo","Clark, Amanda","Chang, Gary","Bi, Hanying",
GOVT,2305,004,14,113,18,8,11,4,1,2,,1,,,2,,,,,,"Park, Yeon Soo","Tao, Jing",,,,
GOVT,2305,005,25,6,4,7,,2,2,1,3,,,,1,,,,,,"Widner, Katie",,,,,
