Subject,Catalog Nbr,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,CR,I,NC,W,P,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6,instructor_id,instructor_name_normalized,title
MATH,2312,0U1,5,1,1,1,1,,,2,,,,,,,,,,,"Duruoha, Adannah","Harikumar, Rohin",,,,,axd180037,adannah duruoha,Precalculus 
MATH,2413,051,1,2,4,,2,,,1,,2,,,1,,,,,,"Akbar, Mohammad M","Akter, Rozina","Neupane, Yubaraj",,,,mma110020,mohammad akbar,Differential Calculus 
MATH,2413,0U1,1,1,,1,1,,,3,1,2,,6,3,,,,1,,"Liu, Runzhou",,,,,,rxl210013,runzhou liu,Differential Calculus 
MATH,2414,091,1,1,4,2,5,,,1,1,1,1,,,,,,,,"Dahal, Rabin",,,,,,rxd153030,rabin dahal,Integral Calculus 
MATH,2414,0U1,3,1,1,4,5,2,3,2,7,1,1,2,1,,,,1,,"Paudel, Ajaya B",,,,,,abp062000,ajaya paudel,Integral Calculus 
MATH,2414,0U2,3,1,5,4,1,4,,,2,1,1,2,1,,,,,,"Rakotomalala, Diarisoa Mihaja Andriamanisa",,,,,,dmr150130,diarisoa rakotomalala,Integral Calculus 
MATH,2415,0U2,,2,2,,,,2,1,,,,,4,,,,,,"Aman, Kelly C",,,,,,kxa143530,kelly aman,Calculus of Several Variables 
MATH,2417,0U1,,,,1,,2,1,1,1,,,,5,,,,,,"Ahsan, Mohammad K","Anaab, Judith","Ahmed, Ishtiaque",,,,mka120030,mohammad ahsan,Calculus I 
MATH,2418,0U1,2,1,3,4,2,1,1,1,1,,1,,2,,,,,,"Makhijani, Neha",,,,,,nxm165130,neha makhijani,Linear Algebra 
MATH,2418,0U2,1,,,1,2,2,1,2,1,1,,,5,,,,2,,"Murza, Adrian C",,,,,,acm170730,adrian murza,Linear Algebra 
MATH,2419,0U1,,1,,,,2,2,,5,,,,,,,,,,"Eydelzon, Anatoly","Zafar, Safi Ur Rahman","Zhu, Weixi",,,,axe031000,anatoly eydelzon,Calculus II 
MATH,2420,0U1,2,3,2,3,2,1,2,1,4,,2,,,,,,,,"Makarenkov, Oleg",,,,,,oxm130230,oleg makarenkov,Differential Equations with Applications 
MATH,2420,0U2,1,,,2,2,2,1,1,1,,1,,,,,,1,,"Biswas, Saikat",,,,,,sxb230137,saikat biswas,Differential Equations with Applications 
MATH,3310,0U1,1,6,7,2,1,,1,,,,,,,,,,,,"Dabkowski, Malgorzata A","Andrianandrasana, Nambinintsoa",,,,,mxd066000,malgorzata dabkowska,Theoretical Concepts of Calculus 
MATH,3351,0U1,3,4,5,3,3,1,1,1,1,,,2,1,,,,1,,"Ramakrishna, Viswanath","Murad, Mohammad Hassan","Mrad, Preskella",,,,vish,viswanath ramakrishna,Advanced Calculus 
MATH,4301,0U1,1,1,1,,4,3,1,,1,,,,,,,,1,,"Dabkowski, Mieczyslaw K","Sarkar, Soham",,,,,mkd034000,mieczyslaw dabkowski,Mathematical Analysis I 
MECH,2310,051,,1,2,2,1,,,1,1,2,,2,1,,,,,,"Thamban, P L Stephan",,,,,,stephan,p l stephan thamban,Statics 
MECH,2330,051,,1,1,1,,2,2,2,1,1,,,1,,,,,,"Thamban, P L Stephan",,,,,,stephan,p l stephan thamban,Dynamics 
MECH,3105,1W1,2,4,1,5,1,,,,2,1,1,,,,,,,,"Rios, Oziel",,,,,,oxr106020,oziel rios,Computer Aided Design Laboratory 
MECH,3305,0W1,,4,3,3,3,3,2,1,,,,,,,,,1,,"Rios, Oziel",,,,,,oxr106020,oziel rios,Computer Aided Design 
MECH,3315,0W1,1,5,3,1,,,,,,,,,,,,,,,"Anderson, William C",,,,,,wca140030,william anderson,Fluid Mechanics 
MECH,3320,0W1,1,1,3,3,4,4,3,8,3,1,1,,2,,,,,,"Fadda, Dani Z",,,,,,dzf091000,dani fadda,Heat Transfer 
MECH,3340,0W1,,,5,6,6,7,2,,4,,,1,,,,,,,"Rios, Oziel",,,,,,oxr106020,oziel rios,System Dynamics Modeling and Analysis 
MECH,3350,0W1,1,3,3,4,6,3,1,2,2,,,,,,,,,,"Park, Wooram",,,,,,wxp103020,wooram park,Kinematics and Dynamics of Mechanical Systems 
MECH,3351,0W1,,3,2,1,2,3,1,,2,,,,,,,,,,"Malik, Arif S",,,,,,axm154531,arif malik,Design of Mechanical Systems 
MECH,4340,0W1,,7,5,4,3,3,4,5,1,,,,,,,,2,,"Park, Wooram",,,,,,wxp103020,wooram park,Mechanical Vibrations 
MECH,4375,0W1,,4,,,16,,,16,,,,,1,,,,,,"Summers, Joshua D",,,,,,jxs200065,joshua summers,Design for Manufacturing and Assembly 
MECH,4381,0U1,,,5,11,15,5,,,,,,,,,,,,,"Hart, Robert A",,,,,,rxh124630,robert hart,Senior Design Project I 
MECH,4382,0U1,,8,8,8,5,,,3,,,,,,,,,,,"Fadda, Dani Z",,,,,,dzf091000,dani fadda,Senior Design Project II 
MECH,6331,0W1,,5,,,4,,,,,,,,,,,,2,,"Summers, Joshua D",,,,,,jxs200065,joshua summers,Design for Manufacturing and Assembly 
MECH,7099,0U1,,,,,,,,,,,,,,,,,,10,"Stewart, Mary Ann C",,,,,,,mary ann stewart,
MECO,6303,0W1,,11,3,2,6,1,4,2,,,,,1,,,,1,,"Lewin, Peter","Mei, Zhiming",,,,,plewin,peter lewin,Business Economics 
MECO,6303,AW1,,26,3,1,1,1,,,,,,,,,,,,,"Kiser, Stephen L",,,,,,slk012100,stephen kiser,
MIS,6009,0U1,,,,,,,,,,,,,,,,,,67,"Bellamy, Michelle",,,,,,mxb240062,michelle bellamy,
MIS,6308,0W1,,3,4,5,13,,,,,,,,1,,,,2,,"Raghunathan, Srinivasan","Wei, Ning",,,,,sraghu,srinivasan raghunathan,System Analysis and Project Management 
MIS,6313,0W1,,13,16,10,10,3,2,1,,,,,1,,1,,,,"Hefley, William E","Cai, Shuzhang",,,,,weh150130,william hefley,Managing IT in the Analytics Age 
MIS,6313,CW1,,5,,7,1,,,1,,,,,,,,,,,"Rhoades, Mike",,,,,,,mike rhoades,
MIS,6313,GW1,,24,7,7,5,,,1,,,,,1,,,,1,,"Wiant, Russell",,,,,,,russell wiant,
MIS,6326,0W1,,4,3,3,2,,,,,,,,,,,,,,"Ryu, Young U","Li, Baorui",,,,,ryoung,young ryu,Data Management 
MIS,6330,5U1,,,4,4,3,,,,,,,,,,,,,,"Shroff, Tejas N","Joseph, Shailender",,,,,tns190000,tejas shroff,Cybersecurity Fundamentals 
MIS,6344,0W1,,2,1,5,2,1,,,,,,,,,,,,,"Mehra, Amit","Yang, Yunxuan M",,,,,axm078200,amit mehra,Web Analytics 
MIS,6363,0W1,,13,7,6,3,2,,1,,,,,1,,,,1,,"Calisir, Engin","Yang, Yunxuan M",,,,,exc030100,engin calisir,Cloud Computing Fundamentals 
MIS,6380,GW1,,13,,,,,,,,,,,,,,,,,"Ayres, Jeffrey A",,,,,,jaa014500,jeffrey ayres,
MIS,6382,5W1,,3,3,3,2,1,,,,,,,,,,,,,"Neouchi, Rabih","Li, Baorui",,,,,rxn200012,rabih neouchi,Object Oriented Programming in Python 
MIS,6393,5U1,,4,4,1,,1,,,,,,,,,,,,,"Bose, Ashim","Sreeramareddy, Keerthana",,,,,axb230208,ashim bose,Foundations of Digital Product Management 
MIS,6V98,0U1,,,,,,,,,,,,,,,,,,20,"Bellamy, Michelle",,,,,,mxb240062,michelle bellamy,
MKT,3300,0U1,7,7,10,9,2,1,,,,,,,,,,,,,"Lim, Taewook",,,,,,txl190020,taewook lim,Principles of Marketing 
MKT,3300,0W1,,10,8,9,11,3,3,,,,,1,1,,,,,,"Wu, Fang","Zhang, Weiheng",,,,,fxw052000,fang wu,Principles of Marketing 
MKT,3330,0U1,2,2,4,,1,5,,3,1,,,1,,,,,1,,"Amirpour, Semiramis","Pain, Krishnendu",,,,,sxa130731,semiramis amirpour,Introduction to Professional Selling 
MKT,4090,091,,,,,,,,,,,,,,23,,,,,"Haworth, Julie B",,,,,,haworth,julie haworth,
MKT,4090,0U1,,,,,,,,,,,,,,16,,,,,"Haworth, Julie B",,,,,,haworth,julie haworth,
MKT,4330,0W1,2,11,8,2,2,9,2,2,,,,1,,,,,,,"Edsel, Alexander D",,,,,,ade012000,alexander edsel,Digital and Internet Marketing 
MKT,4334,5U1,6,16,1,2,2,1,,,,,,,1,,,,,,"Mabruk, Zayd N",,,,,,znm071000,zayd mabruk,Social Media Marketing 
MKT,4360,5U1,6,21,16,6,2,2,,1,1,,,,,,,,,,"Johnson, Quincy",,,,,,qfj061000,quincy johnson,Social Impact Marketing 
MKT,4V90,0U3,,,,,,,,,,,,,,18,,,,,"Haworth, Julie B",,,,,,haworth,julie haworth,
MKT,4V90,593,,,,,,,,,,,,,,11,,,,,"Haworth, Julie B",,,,,,haworth,julie haworth,
MKT,6301,0W1,,5,16,5,9,2,4,1,,,,,1,,,,,,"Biswas, Abhijit","Kim, Changwon","Li, Peihan",,,,axb019100,abhijit biswas,Marketing Management 
MKT,6301,MBP,,7,2,12,3,,,,,,,,,,,,,,"Rajaratnam, Daniel",,,,,,dxr143430,daniel rajaratnam,
MKT,6301,XU1,,12,2,1,,,,,,,,,,,,,,,"Reichmuth, Gary",,,,,,gar220001,gary reichmuth,
MKT,6321,0W1,,6,,4,8,3,1,,,,,,,,,,1,,"Edsel, Alexander D",,,,,,ade012000,alexander edsel,Interactive and Digital Marketing 
MKT,6332,0W1,,4,4,4,5,1,3,1,,,,,,,,,,,"Biswas, Abhijit","Li, Peihan",,,,,axb019100,abhijit biswas,Advertising and Promotional Strategy 
MKT,6339,0W1,,,1,5,3,2,,,,,,,,,,,,,"Rajaratnam, Daniel",,,,,,dxr143430,daniel rajaratnam,Capstone Marketing Decision Making 
MUSI,1306,0W1,13,6,2,2,1,1,,1,,,,,2,,,,,,"Rushing, Katrina C",,,,,,kxr220042,katrina rushing,Understanding Music  (3 Semester Credit Hours)
NATS,5100,091,,,,,,,,,,,,,,,,,,10,"Krawietz, Paul",,,,,,pxk210042,,Professional Development in the Natural Sciences and Mathematics 
NSC,3361,0U1,1,1,1,2,3,,,3,,,,1,,,,,,,"Raboune, Siham","Ashshareef, Salma","Vahid, Maedeh",,,,sxr180071,siham raboune,Introduction to Neuroscience 
NSC,3361,0U2,,5,,,4,,,3,,,,,1,,,,2,,"Granja Vazquez, Rafael",,,,,,rxg144430,rafael granja vazquez,Introduction to Neuroscience 
NSC,3361,0W1,,3,5,2,6,5,1,2,4,,,,1,,,,1,,"McWilliams, Steven P",,,,,,sxm127330,steven mcwilliams,Introduction to Neuroscience 
NSC,4320,0W1,21,1,4,,,1,,,1,1,,,,,,,,,"Jahangiri, Faisal R",,,,,,frj190000,faisal jahangiri,Sleep and Sleep Disorders 
NSC,4351,0W1,,16,,,5,,,1,,,,,,,,,,,"Granja Vazquez, Rafael",,,,,,rxg144430,rafael granja vazquez,Medical Neuroscience 
NSC,4351,0W2,,14,,,2,,,4,,,1,,,,,,,,"Granja Vazquez, Rafael",,,,,,rxg144430,rafael granja vazquez,Medical Neuroscience 
NSC,4352,0U1,3,,3,4,1,2,,,2,1,,,,,,,,,"Raboune, Siham","Kim, Minsung","Yang, Ke",,,,sxr180071,siham raboune,Cellular Neuroscience 
NSC,4356,0U1,,6,,,1,,,2,,,,,,,1,,,,"Sultana, Rukhsana",,,,,,rxs170431,rukhsana sultana,Neurophysiology 
NSC,4363,0W1,,9,,,8,,,,,,,,,,,,,,"Raboune, Siham",,,,,,sxr180071,siham raboune,Neuropharmacology 
NSC,4364,0W1,6,30,6,,,,,,,,,,,,,,1,,"Shareef, Safi Ullah",,,,,,sms170009,safiullah shareef,Journey into Medicine 
NSC,4366,0W1,4,6,5,1,,1,1,2,,,2,,,,,,1,,"Taylor, Anna M","Krauth, Melissa","Porras, Abi",,,,amt180004,anna taylor,Neuroanatomy 
NSC,4377,0W1,1,14,3,2,1,1,,1,,,,,,,,,1,,"Marks, William","Mendez, Skylar A","Nematgorgani, Shiva",,,,wxm180005,william marks,Neurogenetics 
NSC,4382,0W1,23,3,3,3,,,1,,,,,1,,,,,,,"Jahangiri, Faisal R",,,,,,frj190000,faisal jahangiri,Neurobiology of Emotion 
OB,6249,CW1,,18,,,,,,,,,,,,,,,1,,"Hicks, Robert F",,,,,,,robert hicks,
OB,6253,CW1,,,,,,,,,,,,,,,3,,,31,"Hicks, Robert F",,,,,,,robert hicks,
OB,6301,0W1,,18,10,7,3,5,,1,,,,,,,,,1,,"Hasenhuttl, Maria","Jiang, Rui",,,,,h1562,maria hasenhuttl,Organizational Behavior  (3 Semester Credit Hours)
OB,6331,CH1,,25,,,,,,,,,,,,,1,,,,"Hasenhuttl, Maria",,,,,,h1562,maria hasenhuttl,
OB,6331,CW1,,29,,,1,,,1,,,,,1,,,,1,,"Hasenhuttl, Maria",,,,,,h1562,maria hasenhuttl,
OB,6344,CW1,,40,,3,1,1,,,,,,,,,,,,,"Norton, Larry W",,,,,,,larry norton,
OB,6348,CW1,,22,1,,,,,1,,,,,,,,,,,"Narro, Amber J",,,,,,,amber narro,
OB,6348,CW2,,15,1,1,,,,,,,,,1,,1,,,,"Narro, Amber J",,,,,,,amber narro,
OB,6351,CW1,,14,2,1,1,,,,,,,,,,,,1,,"Warner, Lizette",,,,,,,lizette warner,
OB,6352,CW1,,31,2,,1,,,,,,,,,,,,,,"Warner, Lizette",,,,,,,lizette warner,
OB,6358,GW1,,5,5,2,,,,,,,,,,,,,,,"Vohra, Atul",,,,,,,atul vohra,
OB,6382,CW1,,18,2,,1,,,,,,,,,,,,,,"Plaisance Bryan, Suzette T",,,,,,,suzette plaisance bryan,
OB,6382,CW2,,20,,1,1,,,,,,,,,,,,,,"Plaisance Bryan, Suzette T",,,,,,,suzette plaisance bryan,
OB,6384,CW1,,21,2,,1,,,1,,,,,,,,,,,"Honeycutt, James",,,,,,jxh190022,james honeycutt,
OBHR,3310,5U1,,2,4,3,8,11,1,,6,,,,,,,,,,"An, Constance",,,,,,cfa220003,constance an,Organizational Behavior 
OBHR,3330,5U1,5,14,10,2,4,5,2,,1,,,,,,,,,,"Green, Rhonda R","Guo, Suifang",,,,,rxg180032,rhonda green,Introduction to Human Resource Management 
OBHR,4300,0W1,41,8,2,2,,,1,,,,,,,,,,1,,"Edgington, Kyle D",,,,,,kde081000,kyle edgington,Management of Non-Profit Organizations 
OPRE,3310,0U1,2,8,6,4,5,7,5,7,,,2,,1,,,,1,,"Bu, Like",,,,,,lxb190003,bu like,Supply Chain and Operations Management 
OPRE,3310,0W1,26,12,6,3,,1,,,,,,,1,,,,,,"Widdifield, David S",,,,,,dsw180001,david widdifield,Supply Chain and Operations Management 
OPRE,3310,5U1,7,7,4,10,4,3,3,2,2,,2,,,,,,,,"Farzaneh, Mohammad Amin",,,,,,mxf180000,,Supply Chain and Operations Management 
OPRE,3330,5W1,16,1,1,,2,,,,,,,,,,,,,,"Flores, Juan",,,,,,dal333698,,Project Management 
OPRE,3333,0U1,3,1,2,2,5,4,5,5,2,,,1,3,,,,,,"Whalen, Tristan G","Sharma, Rahul","Shahsavand, Parisa",,,,tgw100020,tristan whalen,Quantitative Business Analysis 
OPRE,3333,0W1,1,12,2,,2,3,6,2,3,,,,11,,,,5,,"Enayaty Ahangar, Negin","Pandey, Amit Kumar",,,,,nxe180001,negin enayaty ahangar,Quantitative Business Analysis 
OPRE,3333,0W2,1,7,4,3,4,8,1,2,2,1,4,,4,,,,3,,"Enayaty Ahangar, Negin","Pandey, Amit Kumar",,,,,nxe180001,negin enayaty ahangar,Quantitative Business Analysis 
OPRE,3360,0U1,12,8,3,5,7,8,3,6,3,1,1,1,2,,,,2,,"Whalen, Tristan G","Sharma, Rahul","Shahsavand, Parisa",,,,tgw100020,tristan whalen,Managerial Methods in Decision Making Under Uncertainty 
OPRE,3360,0W1,13,12,7,12,11,5,2,2,,2,,1,1,,,,,,"Ahadi, Khatereh","Chen, Qiuxia","Ghosh, Pramit",,,,kxa180010,khatereh ahadi,Managerial Methods in Decision Making Under Uncertainty 
OPRE,4090,091,,,,,,,,,,,,,,26,,,,,"Brussolo, Monica E",,,,,,meb049000,monica brussolo,
OPRE,4090,0U1,,,,,,,,,,,,,,12,,,,,"Brussolo, Monica E",,,,,,meb049000,monica brussolo,
OPRE,6009,091,,,,,,,,,,,,,,,,,1,12,"Widdifield, David S","Alborz, Shawn",,,,,dsw180001,david widdifield,
OPRE,6009,0U1,,,,,,,,,,,,,,,,,,19,"Widdifield, David S","Fierst, John","Alborz, Shawn",,,,dsw180001,david widdifield,
OPRE,6301,0W1,,11,10,4,5,4,1,6,,,,,,,1,,4,,"Leach, Sonia E","Marar, Abhijit",,,,,sel120030,sonia leach,Statistics and Data Analysis 
OPRE,6302,0W1,,7,11,15,3,,,,,,,,,,,,,,"Wang, Guihua","Yan, Tianyu",,,,,gxw130630,guihua wang,Operations Management 
OPRE,6302,MBP,,6,11,4,3,,,,,,,,,,,,,,"Subramoniam, Ramesh","Wei, Jiarui",,,,,rxs179630,ramesh subramoniam,
OPRE,6364,0W1,,5,9,7,2,,,,,,,,,,,,1,,"Rajamani, Divakar","Ghosal, Shayak",,,,,dxr020100,divakar rajamani,Lean Six Sigma 
OPRE,6364,PW1,,11,2,1,,,,,,,,,,,,,,,"Rajamani, Divakar",,,,,,dxr020100,divakar rajamani,
OPRE,6378,5W1,,25,1,1,,,,,,,,,,,,,,,"Widdifield, David S",,,,,,dsw180001,david widdifield,Supply Chain Strategy 
OPRE,6379,PW1,,6,5,1,,,,,,,,,,,,,,,"Rajamani, Divakar",,,,,,dxr020100,divakar rajamani,
OPRE,6V98,0U1,,,,,,,,,,,,,,,,,,12,"Widdifield, David S","Fierst, John","Alborz, Shawn",,,,dsw180001,david widdifield,
PA,4345,0U1,10,,,,,,,,,,,,,,,,,,"Lee, Moonsoo","Habib, Salman Bin","Sipos, Savannah M",,,,mxl210001,,Negotiation and Conflict Resolution 
PA,4351,0U1,,14,,,4,,,2,,,,,,,,,,,"Mulumba Katchy, Josue","Zeraatpisheh, Abdollah","Wicker, Brandy M",,,,jxm200025,,Managing the Urban Environment 
PA,4370,0U1,6,4,,,,2,,1,,,,2,,,,,,,"Pavel, Md Eyasin Ul Islam","Parijat, Nabila","Parker, Kayla M",,,,mxp220120,,Leadership  Democracy  and Ethics 
PA,6311,0W1,,14,,,1,,,,,,,,,,,,,,"Morris, Charles G",,,,,,cgm083000,,Public Management 
PA,6369,5U1,,14,,1,1,,,1,,,,,,,,,1,,"Hutcheson, Patricia L",,,,,,plh073000,patricia hutcheson,Grant Writing and Management 
PA,6399,551,,19,,,,,,,,,,,,,,,,,"Benavides, Teodoro J",,,,,,tjb051000,teodoro benavides,Capstone in Public Affairs 
PA,8330,HN1,,35,4,2,1,,,,,,,,,,,,,,"Shute, William H","Skinner, Donal C",,,,,whs170030,william shute,
PA,8331,HN1,,33,6,1,2,,,,,,,,,,,,,,"Aitken, Allison D","Badu-Nimako, Yvette","Gordon, Waverly","Warbrick, Malcolm","Nugent, Mary","Skinner, Donal C",,allison aitken,
PA,8332,HN1,,,,,,,,,,,,,,,,,,42,"Diascro, Jennifer","Skinner, Donal C",,,,,,jennifer diascro,
PHIL,1301,0W1,3,15,15,4,1,4,1,1,1,,,,2,,,,2,,"Campos, Laura Graciela",,,,,,lxc230018,laura campos,Introduction to Philosophy  (3 Semester Credit Hours)
PHYS,1101,1U1,22,4,,,,,,,,,,,,,,,,,"Khan, Amena L","Kapte, Isha Sunil",,,,,axk140130,amena khan,College Physics Laboratory I 
PHYS,1102,1U1,5,12,2,1,,,,,,,,,1,,,,1,,"Mac Alevey, Paul J","Crawford, John A",,,,,paulmac,paul macalevey,College Physics Laboratory II 
PHYS,1102,1U2,2,6,2,,,,,,,,,,,,,,,,"Mac Alevey, Paul J","Palos, Rylee K",,,,,paulmac,paul macalevey,College Physics Laboratory II 
PHYS,1301,0U1,13,7,3,1,2,,,1,,2,,,,,,,1,,"Khan, Amena L","Gonzalez, Kristian E","Dashti, Farbod",,,,axk140130,amena khan,College Physics I 
PHYS,1302,0H1,3,1,4,2,4,,,1,,,1,,1,,,,,,"Kadala, Roger H","Arabiat, Aya H","Kader, Md Joadul",,,,rxk220001,roger kadala,College Physics II 
PHYS,1302,0W1,6,8,5,,1,,,,,,,,,,,,1,,"Malko, Anton","Ryan, Conor",,,,,avm074000,anton malko,College Physics II 
PHYS,2125,1U1,5,10,,1,,,,,,,,,,,,,,,"Khan, Amena L","Imran, Tuhin Muhammad",,,,,axk140130,amena khan,Physics Laboratory I 
PHYS,2125,1U2,7,3,2,,,,,,,1,,,,,,,,,"Khan, Amena L","Koirala, Babita",,,,,axk140130,amena khan,Physics Laboratory I 
PHYS,2126,1U1,4,10,2,2,,,,1,,,,,,,,,,,"Mac Alevey, Paul J","Neubauer, Brennan B","Awoyinka, Tunde D",,,,paulmac,paul macalevey,Physics Laboratory II 
PHYS,2126,1U2,5,8,5,3,1,,,,,,,1,,,,,,,"Mac Alevey, Paul J","Neubauer, Brennan B",,,,,paulmac,paul macalevey,Physics Laboratory II 
PHYS,2325,0H1,14,,3,,,1,1,,,,,,1,,,,,,"Goncalves Pinheiro, Alexandre","Rezvani, Sina","Heng, Jian",,,,agp240000,alexandre pinheiro,Mechanics 
PHYS,2325,0H2,13,1,1,,,,1,,,,,,1,,,,,,"Goncalves Pinheiro, Alexandre","Niloy, Md Shaid Hasan","Rippentrop, Travis S",,,,agp240000,alexandre pinheiro,Mechanics 
PHYS,2326,0U1,8,22,4,6,3,3,,1,2,,,,2,,,,,,"Gartstein, Yuri","Lochridge, Matthew D","Wu, Yuxiang",,,,yxg037000,yuri gartstein,Electromagnetism and Waves 
PPOL,4396,051,,10,,,,,,,,,,,,,,,,,"Boots, Denise P",,,,,,dpb062000,denise boots,Topics in Public Policy 
PPOL,4398,040,,,,,,,,,,,,,,17,,,,,"Harrington, James",,,,,,jxh134630,james harrington,
PSY,2317,0W1,,27,8,3,1,,2,,1,,,,1,,,,,,"Fearon, Danielle","Behboudi, Mohammad Hossein",,,,,dxf220005,danielle fearon,Statistics for Psychology 
PSY,3310,0W1,,54,,,10,,,3,,,,,3,,,,,,"Timmons, Lisa N","Kim, Taesun",,,,,lnk081000,lisa timmons,Child Development 
PSY,3342,0W1,,44,,,3,,,2,,,,,1,,,,,,"Bonner, Deborah","Liu, Yilin",,,,,dbonner,deborah bonner,Exceptional Children 
PSY,3360,0S1,,14,3,,2,,,,,,,,,,,,,,"Brody, Salena M",,,,,,smb051000,salena brody,Historical Perspectives on Psychology  Mind and Machines since 1600 
PSY,3360,0W1,,27,4,23,11,7,11,,1,,,,2,,,,,,"Drew, Linda M","Smith, Emily J",,,,,lmd102020,linda drew,Historical Perspectives on Psychology  Mind and Machines since 1600 
PSY,3392,0U1,1,2,,2,5,4,,5,,4,1,,1,,,,,,"Macphail, Donald C","Calderon, Rachel M",,,,,dcm200000,,Research Design and Analysis 
PSY,3393,0W1,,10,8,2,1,,1,,,,,,,,,,,,"Fearon, Danielle","Sanchez, Patricia Monique",,,,,dxf220005,danielle fearon,Experimental Projects in Psychology 
PSY,3393,0W2,7,5,5,,,3,,,1,,,,,,,,,,"Shirvani, Forouz","Peacock, Dru D",,,,,fxk024000,forouz shirvani,Experimental Projects in Psychology 
PSY,4343,0W2,9,23,11,7,6,3,,2,,,,,,,,,7,,"Ybarra, Regina K","Kulkarni, Maitreyee",,,,,rky190000,regina ybarra,Adult Psychopathology 
PSY,4344,0U1,,6,,2,1,,,,1,,,,2,,,,,,"Padilla Cardoso, Mayra A","Gholap, Neha P",,,,,map200012,,Child Psychopathology 
PSY,4394,0U1,,,,,,,,,,,,,,23,,,,,"Choate, Michael J",,,,,,mchoate,michael choate,Internship in Psychology 
REAL,6321,0W1,,21,,2,,1,,,,,,,,,,,1,,"Lynch, Julie","Zhong, Yaxin",,,,,jxl180030,julie lynch,Introduction to Real Estate  (3 Semester Credit Hours)
RHET,1302,0S1,,7,2,1,2,1,,,2,,,,,,,,,,"Cox, Gavin L",,,,,,glc016100,gavin cox,
RHET,1302,0W1,3,1,3,,1,,2,,,,,,,,,,1,,"Walker, Jason",,,,,,jaw140030,jason walker,Rhetoric 
RHET,1302,0W2,4,5,4,,1,,1,,,,,1,1,,,,1,,"Alem, Hosanna G",,,,,,hga140130,hosanna alem,Rhetoric 
RHET,1302,0W3,1,4,2,1,3,,1,1,,,,,3,,,,,,"Brandow, Carmon",,,,,,cxb190000,carmon brandow,Rhetoric 
SE,4381,0U1,,1,3,4,5,3,3,1,1,1,1,,,,,,,,"Paulk, Mark C","Pratap, Ashish",,,,,mcp130030,mark paulk,Software Project Planning and Management 
SE,6388,MU1,,11,,,,,,,,,,,,,,,,,"Zhao, Yi",,,,,,zhao,yi zhao,
SOC,1301,0W1,30,8,4,1,1,,2,,,,1,,3,,,,,,"Asfaw, Sirak",,,,,,sxa154930,,Introduction to Sociology 
SOC,2305,0W1,7,6,2,3,,1,,1,,,1,,,,,,,,"Haque, Samiul",,,,,,msh180003,,Individual and Society 
SOC,3391,0W2,24,8,2,1,3,,,1,1,,,,,,,,,,"Dickey, Galen L",,,,,,gld190001,galen dickey laprocido,Environmental Health 
SPAU,3341,0W1,,3,4,,3,2,,,,,,,1,,,,,,"Fowler-Brookman, Stephanie L","Wiegand-Shahani, Braden",,,,,slr150030,,Audiology 
SPAU,3342,0W1,,19,,,3,,,1,,,,,,,,,,,"Bonner, Deborah","Liu, Yilin",,,,,dbonner,deborah bonner,Exceptional Children 
SPAU,3343,0U1,,4,3,2,2,1,,,,1,,,1,,1,,,,"Mehta, Sonya",,,,,,sxm053100,sonya mehta,Phonetics and Phonology 
SPAU,3388,0H1,,,,,,,,,,,,,,9,,1,,,"Neale, Hannah D","Moustafa, Rana H",,,,,hxp121030,hannah pourchot neale,Clinical Observation in Speech-Language Pathology 
STAT,2332,0U1,3,3,,1,1,3,2,,,1,,,,,,,,,"Jiang, Shengjie",,,,,,sxj220069,shengjie jiang,Introductory Statistics for Life Sciences 
