Subject,Catalog Nbr,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,CR,NC,I,W,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6,instructor_id,instructor_name_normalized,title
FIN,3360,001,3,14,13,5,6,1,3,2,,,,,1,,,,,1,"Baranchuk, Nina","Abedini, Behnaz","Hagos, Michael F",,,,nxb043000,nina baranchuk,Entrepreneurial Finance 
FIN,3365,0W1,4,14,3,8,21,1,2,,1,,,,,,,,,0,"DeCourcy, George A",,,,,,gad075000,george decourcy,Real Estate Finance and Principles 
FIN,3365,501,,7,,,4,,,5,,,3,,2,,,,,2,"Lynch, Julie","Kalra, Tanya",,,,,jxl180030,julie lynch,Real Estate Finance and Principles 
FIN,3370,001,3,7,11,6,11,3,1,1,,,,,,,,,,0,"Haynes, Steven",,,,,,sxh102420,steven haynes,Principles of Risk Management and Insurance 
FIN,3370,002,5,7,18,11,5,5,2,1,,,,,1,,,,,1,"Haynes, Steven",,,,,,sxh102420,steven haynes,Principles of Risk Management and Insurance 
FIN,3380,001,4,2,6,5,7,7,4,4,4,1,1,2,2,,,,,1,"Gurun, Ayfer",,,,,,axg119030,ayfer gurun,International Financial Management 
FIN,3390,001,,24,4,2,1,6,3,5,4,4,,,3,,,,,0,"Kaur, Dupinderjeet","Parashar, Harshal",,,,,dxk110730,dupinderjeet kaur,Introduction to Financial Modeling 
FIN,3390,002,,27,5,4,2,5,5,3,2,5,,,2,,,,,1,"Kaur, Dupinderjeet","Parashar, Harshal",,,,,dxk110730,dupinderjeet kaur,Introduction to Financial Modeling 
FIN,3390,003,,10,5,3,1,1,1,,2,,,,2,,,,,0,"Kaur, Dupinderjeet","Parashar, Harshal",,,,,dxk110730,dupinderjeet kaur,Introduction to Financial Modeling 
FIN,3395,001,,5,5,3,4,4,,,,,,,,,,,1,0,"Noland, Jeff",,,,,,jxn125330,jeff noland,Financial Modeling and Valuation 
FIN,4300,001,1,7,10,8,8,4,1,,,,,,,,,,,0,"Khanapure, Revansiddha B","Singh, Rajan",,,,,rbk160130,revansiddha khanapure,Investment Management 
FIN,4300,002,1,4,2,1,1,,3,6,2,,1,1,2,,,,,2,"Wei, Kelsey D","Huang, Zhuowei",,,,,kdw061000,kelsey wei,Investment Management 
FIN,4300,003,1,2,1,,4,,1,3,,,2,1,3,,,,,0,"Wei, Kelsey D","Huang, Zhuowei",,,,,kdw061000,kelsey wei,Investment Management 
FIN,4300,501,1,7,10,6,12,3,,,,,,,,,,,,1,"Khanapure, Revansiddha B","Singh, Rajan",,,,,rbk160130,revansiddha khanapure,Investment Management 
FIN,4307,001,,11,8,9,9,9,,,,,,,,,,,,1,"Noland, Jeff",,,,,,jxn125330,jeff noland,Private Equity 
FIN,4310,001,5,5,2,3,7,3,,1,3,,1,,3,,,,,0,"Meier, Jean-Marie","Hamzeh, Alireza",,,,,jmm172030,jean marie meier,Intermediate Financial Management 
FIN,4310,002,2,7,3,4,6,3,4,1,1,,4,1,3,,,,,1,"Meier, Jean-Marie","Hamzeh, Alireza",,,,,jmm172030,jean marie meier,Intermediate Financial Management 
FIN,4310,003,8,5,9,8,7,8,2,5,4,,,,,,,,,0,"Meier, Jean-Marie","Hamzeh, Alireza",,,,,jmm172030,jean marie meier,Intermediate Financial Management 
FIN,4321,501,,,1,2,7,1,1,3,1,,,,,,,,,0,"Hedgecock, Blake M",,,,,,bxh132030,blake hedgecock,Real Estate Law and Contracts 
FIN,4328,501,,8,,,9,,,5,,,,,,,,,,0,"Lynch, Julie","Kalra, Tanya",,,,,jxl180030,julie lynch,Real Estate Valuation 
FIN,4331,001,4,4,,,1,2,,1,,,,,,,,,,0,"Kaplan, Larry S",,,,,,lsk140130,larry kaplan,Business Liability Risk Management and Insurance 
FIN,4333,001,,3,12,6,1,3,,,,,,,,,,,,0,"Haynes, Steven",,,,,,sxh102420,steven haynes,Enterprise Risk Management 
FIN,4340,001,,1,2,1,3,4,,6,2,,1,1,,,,,,0,"Zhao, Feng","Huang, Zhuowei",,,,,fxz082000,feng zhao,Options and Futures Markets 
FIN,4345,001,,7,10,4,8,1,2,,,,,,,,,,,1,"Ma, Liping","Kurucak, Abdurrahman",,,,,lxm133730,liping ma,Financial Information and Analysis 
FIN,4380,002,8,25,9,3,3,4,2,2,1,,,,1,,,,,0,"Ballew, Gregory E","Agrawal, Ojasvi",,,,,geb011100,gregory ballew,Fund Management 
FIN,6301,001,,9,9,5,6,8,1,2,,,,,3,,,,,0,"Xu, Yexiao","Wen, Yaxin",,,,,yexiaoxu,yexiao xu,Financial Management 
FIN,6301,0W1,,20,4,4,8,1,5,8,,,,,5,,,,,2,"Nishi, Hirofumi","Hagos, Michael F",,,,,hxn210016,,Financial Management 
FIN,6301,501,,32,6,6,8,5,2,,,,,,1,,,,,0,"Nishi, Hirofumi","Hagos, Michael F",,,,,hxn210016,,Financial Management 
FIN,6301,GW1,,5,5,3,7,,,,,,,,1,,,,,1,"Reichert, Carolyn A",,,,,,carolyn,carolyn reichert,
FIN,6301,GW2,,17,3,,1,1,,1,,,,,,,,,,0,"Minch, Lauren",,,,,,,lauren minch,
FIN,6301,MBC,,16,6,4,13,1,2,,,,,,1,,,,,1,"Reichert, Carolyn A",,,,,,carolyn,carolyn reichert,
FIN,6307,0W1,,5,5,6,5,6,,1,,,,,,,,,,0,"Ma, Liping","Kurucak, Abdurrahman",,,,,lxm133730,liping ma,Mathematical Methods for Finance 
FIN,6307,501,,9,12,12,16,6,,5,,,,,,,,,,1,"Ma, Liping","Kurucak, Abdurrahman",,,,,lxm133730,liping ma,Mathematical Methods for Finance 
FIN,6308,0W1,,12,10,8,15,2,,3,,,,,,,,,,0,"Lewin, Peter","Kelly, Matthew L",,,,,plewin,peter lewin,Regulation of Business and Financial Markets 
FIN,6310,501,,7,7,4,1,2,,,,,,,,,,,,1,"Xu, Yexiao","Wen, Yaxin",,,,,yexiaoxu,yexiao xu,Investment Theory and Practice 
FIN,6315,501,,6,6,4,3,,,,,,,,,,,,,0,"Shah, Rajiv","Agrawal, Ojasvi",,,,,rxs079000,rajiv shah,Entrepreneurial Finance 
FIN,6318,001,,10,10,8,6,4,2,5,,,,,1,,,,1,0,"Xu, Yexiao","Wen, Yaxin",,,,,yexiaoxu,yexiao xu,Analytics of Finance 
FIN,6318,002,,5,12,7,3,,,1,,,,,,,,,,0,"Ma, Liping","Kurucak, Abdurrahman",,,,,lxm133730,liping ma,Analytics of Finance 
FIN,6321,5H1,,,1,,7,1,,4,,,,,1,,,,,1,"Guttery, Randall",,,,,,rxg112530,randall guttery,Introduction to Real Estate 
FIN,6322,0W1,,13,8,12,12,2,,1,,,,,,,,,,1,"DeCourcy, George A",,,,,,gad075000,george decourcy,Real Estate Finance and Investment 
FIN,6325,001,,13,1,,,,,,,,,,,,,,,0,"Lewin, Peter","Kelly, Matthew L",,,,,plewin,peter lewin,Macroeconomics and Financial Markets 
FIN,6350,001,,4,1,,1,3,,3,,,,,1,,,,,0,"Baranchuk, Nina","Abedini, Behnaz","Hagos, Michael F",,,,nxb043000,nina baranchuk,Advanced Corporate Finance 
FIN,6352,501,,3,5,5,5,,2,1,,,,,,,,,,1,"von Drathen, Christian","Kaur, Savleen",,,,,cxv141430,christian von drathen,Financial Modeling For Valuation 
FIN,6353,001,,19,20,11,5,,3,1,,,,,,,,,,1,"Zhang, Huibing","Guo, Shujian",,,,,hxz054000,huibing harold zhang,Financial Modeling for Investment Analysis 
FIN,6356,501,,3,11,8,5,3,1,,,,,,1,,,,,1,"von Drathen, Christian",,,,,,cxv141430,christian von drathen,Mergers and Acquisitions 
FIN,6360,0W1,,2,6,4,27,15,,4,,,,,,,,,,0,"Zhao, Feng","Huang, Zhuowei",,,,,fxz082000,feng zhao,Derivatives Markets 
FIN,6364,501,,3,15,6,2,,,,,,,,,,,,,0,"Zhang, Huibing","Guo, Shujian",,,,,hxz054000,huibing harold zhang,Portfolio Analysis and Management 
FIN,6366,501,,3,4,4,2,2,,,,,,,,,,,,0,"Xiao, Steven","Xiao, Wenjing",,,,,sxx150930,steven xiao,International Financial Management 
FIN,6392,0W1,,6,11,9,8,3,,,,,,,,,,,,2,"Zheng, Zhiqiang",,,,,,zxz062000,zhiqiang zheng,Financial Technology and Blockchain 
FREN,1311,001,3,2,1,2,2,,,,,,,,,,,,,0,"Boussouga, Imane",,,,,,ixb090020,,Beginning French I 
FTEC,6303,FH1,,4,16,1,2,,,,,,,,1,,,,,1,"Gurun, Umit",,,,,,ugg041000,umit gurun,
FTEC,6310,FH1,,10,3,,,,,,,,,,1,,,,,0,"Scott, James A","Kieschnick, Robert L",,,,,jas076100,james scott,
FTEC,6331,FH1,,6,8,2,1,1,,,,,,,,,,,,0,"Rahman, Nasir",,,,,,nxr160930,nasir rahman,
FTEC,6V99,FH1,,3,7,2,2,2,,,,,,,1,,,,1,1,"Scott, James A","Kieschnick, Robert L",,,,,jas076100,james scott,
FTEC,6V99,FH2,,8,1,,1,1,2,1,,,,,1,,,,,0,"Ayres, Jeffrey A","Wang, Yi",,,,,jaa014500,jeffrey ayres,
FTEC,6V99,FH3,,6,2,3,1,2,,5,,,,,,,,,,0,"Song, Liugen",,,,,,lxs190018,liugen song,
GEOG,2302,001,1,1,4,2,3,3,,2,,,2,,,,,,,0,"Cummings, Anthony R","Ahmed, Md. Nakir","Adeuga, Adewole M",,,,arc131030,anthony cummings,The Global Environment 
GEOG,2303,001,4,14,7,10,15,8,2,3,1,,1,,3,,,,,2,"Davenport, Miranda J",,,,,,mjd140030,miranda davenport,World Regional Geography 
GEOG,3357,001,4,20,7,7,4,3,,,,,,,,,,,,0,"Kim, Dohyeong","Chen, Meifang",,,,,dxk132530,dohyeong kim,Spatial Dimensions of Health and Disease 
GEOG,3377,501,,4,3,4,3,2,1,1,,1,,,,,,,,0,"Fass, Simon",,,,,,fass,simon fass,Urban Planning and Policy 
GEOS,1103,101,2,5,,1,3,2,,,,,,,3,,,,,2,"Griffin, William R","Veasey, Alec B",,,,,griffin,william griffin,Physical Geology Laboratory 
GEOS,1103,102,1,5,2,2,3,,,,1,,1,2,2,,,,,2,"Griffin, William R","Veasey, Alec B",,,,,griffin,william griffin,Physical Geology Laboratory 
GEOS,1303,001,3,30,14,11,3,2,3,1,2,2,,,,,,,,0,"Griffin, William R",,,,,,griffin,william griffin,Physical Geology 
GEOS,1303,002,,,8,1,8,9,4,3,2,,,,2,,,,,1,"Pirouz, Mortaza","Moiz, Abdul",,,,,mxp180004,mortaza pirouz,Physical Geology 
GEOS,1303,0W1,75,142,63,33,32,31,3,17,7,4,2,7,18,,,,,22,"Pujana, Ignacio","Chen, Yu","Xiong, Kai",,,,pujana,ignacio pujana,Physical Geology 
GEOS,2302,001,,1,4,3,3,1,2,1,,1,,,2,,,,,0,"Cummings, Anthony R","Ahmed, Md. Nakir","Adeuga, Adewole M",,,,arc131030,anthony cummings,The Global Environment 
GEOS,2306,001,3,2,,3,1,,3,1,,,1,,,,,,,0,"Mueller, Nicholas J","East, Robert S",,,,,njm043000,,Essentials of Field Geologic Methods 
GEOS,2310,0W1,4,26,8,1,22,2,1,12,2,3,3,,2,,,,,4,"Brikowski, Tom","Sink, Katharine O",,,,,brikowi,tom brikowski,Environmental Geology 
GEOS,2321,0W1,1,10,10,7,10,7,,1,,,,,2,,,,,6,"Stern, Robert","Pujana, Ignacio","Willis, Siloa B","Sickmann, Zachary",,,rjstern,robert stern,Geology  Resources  and Environment of Latin America 
GEOS,2340,HN1,,7,2,2,,,,,,,,,,,,,,0,"Stern, Robert","Griffin, William R",,,,,rjstern,robert stern,Comets Love Meteorites 
GEOS,3421,001,2,4,3,2,4,,,,,,,,,,,,,0,"Griffin, William R","Willis, Siloa B",,,,,griffin,william griffin,Stratigraphy and Sedimentology 
GEOS,3464,001,,5,4,2,3,1,,,,,,,1,,,,,0,"Stern, Robert","Newman, Jordan W",,,,,rjstern,robert stern,Igneous and Metamorphic Petrology 
GEOS,4320,001,3,1,2,2,4,,,,,,,,,,,,,0,"Ferguson, John F",,,,,,ferguson,john ferguson,The Physics and Chemistry of the Solid Earth 
GEOS,4430,001,2,3,2,,3,,,1,,,1,,,,,,,1,"Brikowski, Tom","Sink, Katharine O",,,,,brikowi,tom brikowski,Hydrogeology and Aqueous Geochemistry 
GEOS,5305,001,,13,,,,,,,,,,,,,,,,0,"Waite, Lowell",,,,,,lxw180012,,Petroleum Geosciences 
GISC,2305,001,6,,,1,,,2,,1,,,,,,,,,0,"Qiu, Fang","Drouillard, Matthew J",,,,,ffqiu,fang qiu,Spatial Thinking and Data Analytics 
GISC,4317,501,,4,1,2,,,1,,1,,,,,,,,,3,"Chastain, Bryan J","Lyu, Haitao",,,,,bjc062000,bryan chastain,Python Programming for Social Science 
GISC,4363,0W1,4,1,2,2,1,1,,1,1,,,,,,,,,3,"Fu, Pinde","Venigalla, Lasya",,,,,pxf160230,,Internet Mapping and Information Processing 
GISC,4381,001,4,,1,2,1,1,1,2,2,,,,,,,,1,0,"Sardari, Mohammadreza","Yang, Yalin",,,,,mxs120030,,Spatial Data Science 
GISC,6301,501,,,2,3,,2,,,,,,,,,,,,2,"Tiefelsdorf, Michael","Chowdhury, Yeamin Faria","Kim, Dongeun",,,,mrt052000,michael tiefelsdorf,GIS Data Analysis Fundamentals 
GISC,6317,501,,5,,2,,1,,,,,,,2,,,,,0,"Chastain, Bryan J","Lyu, Haitao",,,,,bjc062000,bryan chastain,Python Programming for Social Science 
GOVT,2305,001,,50,46,21,22,14,4,9,1,1,1,2,4,,,,,4,"Johnson, Sara K","Pillai, Maitreyi M",,,,,skj170230,sara johnson,American National Government 
GOVT,2305,002,,54,67,34,26,33,7,14,9,4,1,,12,,,,,5,"Johnson, Sara K","Pillai, Maitreyi M",,,,,skj170230,sara johnson,American National Government 
GOVT,2305,003,33,77,80,34,27,24,7,7,2,1,1,,3,,,,,2,"Montgomery, Joshua","Lee, Moonsoo",,,,,jpm130430,joshua montgomery,American National Government 
GOVT,2305,004,1,17,35,50,43,53,22,25,23,5,8,4,10,,,,,3,"Muenks, Patrick",,,,,,pxm166330,patrick muenks,American National Government 
GOVT,2305,005,,11,13,2,3,6,2,5,1,1,,1,3,,,,,1,"Eaton, John M",,,,,,jme130030,john eaton,American National Government 
GOVT,2306,001,94,77,67,19,18,13,4,1,,2,,,1,,,,,0,"Montgomery, Joshua","Lee, Moonsoo",,,,,jpm130430,joshua montgomery,State and Local Government 
GOVT,2306,002,,59,48,20,16,12,6,1,3,2,1,1,8,,,,,2,"Johnson, Sara K","Pillai, Maitreyi M",,,,,skj170230,sara johnson,State and Local Government 
GOVT,2306,003,2,31,43,46,46,39,26,14,23,6,5,6,9,,,,,4,"Muenks, Patrick",,,,,,pxm166330,patrick muenks,State and Local Government 
GOVT,2306,004,,69,73,46,29,38,19,13,3,3,2,,1,,,,,3,"Elliott, Euel W","Shafiq, Sadman",,,,,eelliott,euel elliott,State and Local Government 
GOVT,2306,005,7,43,46,45,40,34,22,20,11,8,3,5,12,,,,,2,"Muenks, Patrick",,,,,,pxm166330,patrick muenks,State and Local Government 
GOVT,2306,006,1,66,41,31,47,26,24,12,11,6,7,3,9,,,,,12,"Santoro, Lauren A","Hollis, Camron","Islam, Maria",,,,lar170530,lauren santoro,State and Local Government 
GOVT,2306,007,,52,57,36,38,40,14,5,4,5,1,,8,,,,,4,"Elliott, Euel W","Shafiq, Sadman",,,,,eelliott,euel elliott,State and Local Government 
GOVT,2306,HN2,,24,2,,1,,,,,,,,,,,,,0,"Elliott, Euel W","Shafiq, Sadman",,,,,eelliott,euel elliott,State and Local Government 
GOVT,2306,HN3,,23,4,,,,,,,,,,,,,,,0,"Elliott, Euel W","Scotch, Richard","Shafiq, Sadman",,,,eelliott,euel elliott,State and Local Government 
GOVT,2306,HN4,8,11,3,2,1,,1,,,,,,,,,,,0,"Dow, Douglas C",,,,,,dougdow,douglas dow,State and Local Government 
GST,2300,001,,10,1,1,10,,,2,1,,,,,,,,,1,"Werhnyak, Larissa",,,,,,lxw163630,larissa werhnyak,Introduction to Gender Studies 
GST,3302,001,1,9,1,1,1,2,,,,,,,,,,,,0,"Jakobsson, Pia K",,,,,,pkj010100,pia jakobsson,Gender in Western Thought 
HCS,6302,001,,,,,,,,,,,,,,32,,,,0,"Stillman, Robert",,,,,,stillman,robert stillman,Issues in Behavioral and Brain Sciences 
HCS,6312,002,,7,3,3,1,,2,,,,,,,,,,,0,"Ackerman, Robert A","Millward, Kennedy A",,,,,raa110030,robert ackerman,Research Methods in Behavioral and Brain Sciences - Part I 
HCS,6340,001,,6,2,1,1,,1,,,,,,2,,,,,0,"Kroener, Sven",,,,,,sxk101000,sven kroener,Cellular Neuroscience 
HCS,6346,001,,6,1,,1,,,2,,,,,,,,,,0,"Thompson, Lucien",,,,,,tres,lucien thompson,Systems Neuroscience 
HCS,6350,001,,7,3,1,2,,,,,,,,,,,,1,0,"Owen, Margaret",,,,,,mowen,,Social Development 
HCS,7121,001,,,,,,,,,,,,,,25,,,,0,"Kolber, Benedict J",,,,,,bjk200001,benedict kolber,Graduate Seminar in Systems Neuroscience 
HCS,7355,001,,9,4,2,2,,,,,,,,,,,,,0,"Kent, Jerillyn",,,,,,jxk210033,jerillyn kent,Seminar in Psychology 
HDCD,6312,001,,9,,,6,,,,,,,,,,,,,0,"Hunsley, Jana",,,,,,jxh220032,jana hunsley,Atypical Development 
HDCD,6315,001,,11,,,1,,,,,,,,,,,,,0,"Hunsley, Jana",,,,,,jxh220032,jana hunsley,Assessment Theory 
HDCD,6319,0H1,,3,1,,8,,,,,,,,,,,,,0,"Spence, Melanie",,,,,,mspence,melanie spence,The Developing Child  Infants and Toddlers 
HIST,1301,001,2,11,42,44,40,46,15,20,15,10,6,11,24,,,,,5,"Schulze, Jeffrey","Cooper, Dalton W","Yang, Dawn D","Gu, Jiajia","Shows, Gregory S","Dunham, Daniel C",jxs072200,jeffrey schulze,U S  History Survey to Civil War 
HIST,1301,002,1,18,46,54,45,37,17,12,10,3,6,6,19,,,,,16,"Schulze, Jeffrey","Vecchio, Anthony","Dunham, Daniel C","Atman, Sabri","Zhang, Yan","Wensel, Laurence L",jxs072200,jeffrey schulze,U S  History Survey to Civil War 
HIST,1301,003,67,48,18,17,10,2,2,2,2,1,2,2,4,,,,1,2,"Schlereth, Eric R","Armstrong, Jennifer J","Lakhani, Brenda L","Seidl-Staley, Ash J",,,exs082000,eric schlereth,U S  History Survey to Civil War 
HIST,1302,001,,5,9,5,5,10,3,4,5,,,1,,,,,,2,"Li, Ang",,,,,,axl032100,ang li,U S  History Survey from Civil War 
HIST,1302,501,1,19,1,8,6,,1,2,,,,,2,,,,,0,"Pettengill, Ryan S",,,,,,rsp120030,ryan pettengill,U S  History Survey from Civil War 
HIST,1302,HN1,1,9,13,1,1,,,,1,,,,,,,,,0,"Schulze, Jeffrey",,,,,,jxs072200,jeffrey schulze,U S  History Survey from Civil War 
HIST,2301,001,80,96,29,18,21,8,7,9,1,,7,4,16,,,,,3,"Stewart, Whitney","Gee, Taylor N","Murphy, Trisha","Evans, Stevesha M","Cai, Rebecca","Scalley, Michael W",wxs160630,whitney stewart,History of Texas 
HIST,2340,001,6,24,13,8,3,4,4,2,1,1,2,,1,,,,,0,"Admiral, Rosemary",,,,,,rxa170011,rosemary admiral,Middle East Civilizations 
HIST,2360,501,7,9,15,10,9,6,3,2,1,,1,,3,,,,1,1,"Wilson, Michael",,,,,,mwilson,michael wilson,European Civilizations 
HIST,2370,0W1,,,10,6,4,3,,,,,,,7,,,,,0,"Pfister, Debra H",,,,,,dhpf,debra pfister,The Holocaust 
HIST,2381,001,19,61,23,17,21,7,4,7,3,,5,,8,,,,,4,"Ring, Natalie","Bennett, Jason H","Leon Dubon, Saul V","Akhighu, Odegua M",,,njr041000,natalie ring,African-American History 
HIST,3301,001,,4,3,,2,,1,1,4,,,,1,,,,,2,"Farmer, J Michael",,,,,,jmf073000,michael farmer,Historical Inquiry 
HIST,3301,002,2,5,2,,1,1,2,,,,,1,2,,,,,1,"Kerner, Amy",,,,,,axk200088,amy kerner,Historical Inquiry 
HIST,3302,001,1,7,,,2,2,1,2,,,,,,,,,,0,"Jakobsson, Pia K",,,,,,pkj010100,pia jakobsson,Gender in Western Thought 
HIST,3305,001,1,10,4,1,6,,,,,,1,,5,,,,,1,"Kerner, Amy",,,,,,axk200088,amy kerner,War and Genocide in the 20th Century 
HIST,3312,501,,4,3,1,12,2,,2,1,,,,1,,,,,1,"Farmer, J Michael",,,,,,jmf073000,michael farmer,Early China 
HIST,3328,001,6,6,4,3,6,,,1,,,,1,2,,,,,0,"Gossin, Pamela",,,,,,psgossin,pamela gossin,History and Philosophy of Science and Medicine 
HIST,3337,001,,13,4,4,,1,2,,1,3,,,1,,,,,1,"Channell, David",,,,,,channell,david channell,Technology and Western Civilization 
HIST,3376,001,,1,1,2,4,3,,,,1,,,2,,,,,1,"Wickberg, Daniel",,,,,,wickberg,daniel wickberg,American Intellectual History  Colonial to the Civil War 
HIST,3394,001,,5,2,2,3,2,5,1,3,1,,,2,,,,,1,"Schulze, Jeffrey",,,,,,jxs072200,jeffrey schulze,Native American History from the Pre-Columbian Period through 1795 
HIST,4359,001,,10,1,,1,2,,,,,,1,2,,,,,1,"Rankin, Monica A",,,,,,mar046000,monica rankin,Topics in Latin American History 
HIST,4378,001,,4,4,3,1,,,,,,,,2,,,,,1,"Ring, Natalie",,,,,,njr041000,natalie ring,Topics in American History 
HIST,4379,501,,3,1,4,4,1,,,,,,,1,,,,1,0,"Wilson, Michael",,,,,,mwilson,michael wilson,Topics in Women s and Gender History 
HIST,4381,001,3,2,3,1,,1,,1,,1,,,,,,,1,0,"Hill, Kimberly D",,,,,,kdh140430,kimberly hill,Topics in Comparative History 
HIST,4388,501,3,9,3,2,1,,,,1,,,,,,,,,0,"Pfister, Debra H",,,,,,dhpf,debra pfister,Topics in Holocaust History 
HIST,4390,001,,3,4,2,1,1,,1,,,,,,,,,,0,"Rankin, Monica A",,,,,,mar046000,monica rankin,History Capstone Project 
HIST,6302,001,,6,1,,4,,,,,,,,,,,,,0,"Stewart, Whitney",,,,,,wxs160630,whitney stewart,Public History 
HIST,6330,501,,4,3,1,4,,,,,,,,,,,,,0,"Hill, Kimberly D",,,,,,kdh140430,kimberly hill,Regional and Area History in the United States 
HIST,6342,001,,7,,2,,,,,,,,,,,,,1,0,"Patterson, David",,,,,,dxp103120,david patterson,The Holocaust 
HIST,6370,001,,11,2,,,,,,,,,,,,,,,0,"Admiral, Rosemary",,,,,,rxa170011,rosemary admiral,Middle Eastern History 
HLTH,1301,0W1,2,1,7,4,8,6,,1,3,1,2,,3,,,,,2,"Baetge, Claire",,,,,,cxb170330,claire baetge,Introduction to Kinesiology 
HLTH,1301,0W2,,,9,7,1,8,4,6,1,,1,,3,,,,,0,"Baetge, Claire",,,,,,cxb170330,claire baetge,Introduction to Kinesiology 
HLTH,1322,0W1,,20,,10,9,,1,1,,,2,,1,,,,,0,"McBride, Rachael L",,,,,,rlp019100,rachael mcbride,Human Nutrition 
HLTH,1322,0W2,,13,,7,13,,1,2,,,3,,6,,,,,0,"McBride, Rachael L",,,,,,rlp019100,rachael mcbride,Human Nutrition 
HLTH,3101,0W1,,144,,,5,,,,,,,,1,,,,,0,"Sandon, Lona",,,,,,lxs095000,lona sandon,Medical Terminology 
HLTH,3101,0W2,,135,,,10,,,3,,,,,2,,,,,0,"Sandon, Lona",,,,,,lxs095000,lona sandon,Medical Terminology 
HLTH,3101,0W3,,65,,,7,,,1,,,1,,,,,,,1,"Sandon, Lona",,,,,,lxs095000,lona sandon,Medical Terminology 
HLTH,3101,0W4,,64,,,9,,,1,,,,,,,,,,1,"Sandon, Lona",,,,,,lxs095000,lona sandon,Medical Terminology 
HLTH,3101,0W5,,45,,,4,,,1,,,,,,,,,,0,"Sandon, Lona",,,,,,lxs095000,lona sandon,Medical Terminology 
HLTH,3300,001,,6,30,15,17,32,9,13,1,3,3,1,,,,,,0,"Byrnes, Kathleen A",,,,,,kab019000,kathleen byrnes,Pre-Health Professional Development 
HLTH,3305,001,2,4,13,6,2,4,3,1,2,,1,,,,,,,0,"Stark, Azadeh T",,,,,,ats160030,azadeh stark,The U S  Healthcare System 
HLTH,3305,002,,18,12,9,1,,,,,,,,,,,,,0,"Taylor, Donald E",,,,,,det190000,donald taylor,The U S  Healthcare System 
HLTH,3305,003,3,2,4,7,5,2,1,1,2,,,,,,,,,1,"Stark, Azadeh T",,,,,,ats160030,azadeh stark,The U S  Healthcare System 
HLTH,3310,0W1,15,13,8,7,2,3,2,,1,1,1,,13,,,,,3,"Duquaine-Watson, Jill M",,,,,,jmw087000,jillian duquaine watson,Health Care Issues  Global Perspectives 
HLTH,3310,0W2,2,26,10,12,2,3,,1,,2,,,8,,,,,4,"Duquaine-Watson, Jill M",,,,,,jmw087000,jillian duquaine watson,Health Care Issues  Global Perspectives 
HLTH,3315,001,,1,20,8,8,16,8,4,6,5,,,,,,,,0,"Byrnes, Kathleen A",,,,,,kab019000,kathleen byrnes,Issues in Patient Education 
HLTH,4108,001,33,4,,1,,,2,,,,,,,,,,,0,"Rainey, Anthony D",,,,,,doyen,anthony rainey,Verbal Reasoning and Writing for Pre-Health 
HLTH,4305,001,4,8,12,7,6,3,,,1,,,,,,,,,0,"Stark, Azadeh T",,,,,,ats160030,azadeh stark,Public Health 
HLTH,4305,002,5,8,7,7,7,3,2,2,1,,2,,,,,,,1,"Stark, Azadeh T",,,,,,ats160030,azadeh stark,Public Health 
HLTH,4306,001,2,13,4,1,4,6,3,,3,1,,,,,,,,0,"Savard, Ryan R",,,,,,rrs170330,ryan savard,Health and Sport 
HLTH,4306,002,,3,3,1,3,2,,3,5,2,3,3,2,,,,,3,"Savard, Ryan R",,,,,,rrs170330,ryan savard,Health and Sport 
HLTH,4380,0W1,27,7,5,3,9,4,,1,,1,1,,1,,,,,0,"Dornback, Sarah","Slattery, Ryan P",,,,,sxd220144,sarah dornback,Special Topics in Healthcare 
HMGT,3080,001,,,,,,,,,,,,,,,20,,,0,"Karnuta, Daniel",,,,,,dxk173030,daniel karnuta,Healthcare Management Honors Program Seminar 
HMGT,3301,001,4,7,17,6,8,8,1,1,1,,,,,,,,,0,"Robb, Horace",,,,,,hxr220017,horace robb,Introduction to Healthcare Management 
HMGT,3301,002,11,9,14,10,8,2,,2,,,,1,1,,,,,0,"Aubrey, Lea E",,,,,,lec110030,lea aubrey,Introduction to Healthcare Management 
HMGT,3301,003,3,9,4,2,4,5,5,5,1,,,,3,,,,,8,"Kaplan, Marilyn R",,,,,,mkaplan,marilyn kaplan,Introduction to Healthcare Management 
HMGT,3301,501,,1,5,1,5,1,2,4,,,,,,,,,,5,"Tesmer, Kristin M","Gandhe, Devesh Santosh",,,,,kmj063000,kristin tesmer,Introduction to Healthcare Management 
HMGT,3310,001,,1,3,4,2,2,,2,1,,1,,,,,,,0,"Tesmer, Kristin M","Gandhe, Devesh Santosh",,,,,kmj063000,kristin tesmer,Healthcare Regulatory Environment 
HMGT,3310,002,,,,1,3,4,3,1,5,,2,,,,,,1,2,"Tesmer, Kristin M","Gandhe, Devesh Santosh",,,,,kmj063000,kristin tesmer,Healthcare Regulatory Environment 
HMGT,3311,001,,14,,1,11,,,14,,,3,,3,,,,,1,"Karnuta, Daniel","Liu, Yilin",,,,,dxk173030,daniel karnuta,Healthcare Financial Analysis 
HMGT,3311,002,,6,,1,11,,,6,,,3,,,,,,1,0,"Karnuta, Daniel","Liu, Yilin",,,,,dxk173030,daniel karnuta,Healthcare Financial Analysis 
