Subject,Catalog Number,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,CR,NC,I,W,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6,instructor_id,instructor_name_normalized,title
EERF,6395,001,,5,1,2,2,,1,,,,,,,,,,,0,"Lehmann, Randall E","Medina, Oscar F",,,,,rel041000,randall lehmann,RF and Microwave Systems Engineering 
EERF,6396,001,,6,6,2,,1,,,,,,,,,,,,0,"Lehmann, Randall E","Baral, Ashwin Bhobani",,,,,rel041000,randall lehmann,Microwave Design and Measurement 
EESC,6343,001,,5,1,2,,,,1,,,,,1,,,,,0,"Al-Dhahir, Naofal M",,,,,,nxa028000,naofal al dhahir,Detection and Estimation Theory 
EESC,6395,001,,17,,,,,,,,,,,,,,,,0,"Tamil, Lakshman",,,,,,laxman,lakshman tamil,Wireless Sensor Systems and Networks 
ENGR,2300,001,5,4,5,5,5,3,3,1,5,1,,,2,,,,,2,"Mezenner, Rabah","Helwa, Sherief M","Tariq, Zaid Bin",,,,rxm129730,rabah mezenner,
ENGR,2300,002,3,16,3,3,3,1,2,6,,,,1,1,,,,,1,"Heins, Matthew S","Abbas, Farhat",,,,,msh130130,matthew heins,
ENGR,2300,003,,1,3,2,7,4,2,,,1,2,1,3,,,,,3,"Mezenner, Rabah","Tariq, Zaid Bin",,,,,rxm129730,rabah mezenner,Linear Algebra for Engineers 
ENGR,2300,004,7,7,6,2,7,1,2,1,2,,,1,1,,,,,0,"Heins, Matthew S","Abbas, Farhat","Thiagarajan, Shiva Shankar",,,,msh130130,matthew heins,
ENGR,2300,005,,5,5,1,4,3,1,5,2,,,,8,,,,,2,"Heins, Matthew S","Thiagarajan, Shiva Shankar","Abbas, Farhat",,,,msh130130,matthew heins,Linear Algebra for Engineers 
ENGR,2300,006,6,25,1,2,6,1,2,,,,1,,1,,,,,1,"Ali, Mohammed Z","Ahmed, Sabrina","Gogineni, Susmitha",,,,mohammed,mohammed ali,
ENGR,2300,007,2,7,6,3,7,1,4,1,2,2,,,2,,,,,1,"Mezenner, Rabah","Helwa, Sherief M",,,,,rxm129730,rabah mezenner,
ENGR,2300,501,2,24,2,7,2,2,1,4,,,1,,,,,,,1,"Ali, Mohammed Z","Qiu, Yuning","Ahmed, Sabrina","Mohamed, Ahmed M",,,mohammed,mohammed ali,
ENGR,3300,001,,4,,,1,,,4,1,,3,,4,,,,,1,"Lee, Jung S","Hassan, Rana A",,,,,jls032000,jung lee,Advanced Engineering Mathematics 
ENGR,3300,002,1,7,,,7,,,12,5,2,5,,3,,,,,3,"Lee, Jung S","Kapoor, Pinky","Xie, Hao",,,,jls032000,jung lee,Advanced Engineering Mathematics 
ENGR,3300,003,1,9,1,,4,,,6,8,2,9,,2,,,,,2,"Lee, Jung S","Hassan, Rana A","Jeong, Jinwon",,,,jls032000,jung lee,Advanced Engineering Mathematics 
ENGR,3300,004,9,2,,1,1,4,1,2,8,,1,6,8,,,,,2,"Saad, Ricardo E","Noor Shoudha, Shamman",,,,,rsaad,ricardo saad,Advanced Engineering Mathematics 
ENGR,3300,005,1,6,3,2,7,7,2,4,3,,2,3,2,,,,2,0,"VanDenberghe, William","Deylgat, Emeric M",,,,,wxv101020,william vandenberghe,Advanced Engineering Mathematics 
ENGR,3300,006,,6,,1,10,5,,7,1,,4,,8,,,,1,1,"Florence, James M","Arunachalam, Ayush",,,,,jmf130530,james florence,Advanced Engineering Mathematics 
ENGR,3300,501,,3,,1,3,,,5,1,3,2,2,1,,,,,4,"Lee, Jung S","Baral, Ashwin Bhobani",,,,,jls032000,jung lee,Advanced Engineering Mathematics 
ENGR,3341,002,5,4,9,8,12,3,4,3,4,,,,,,,,,4,"Saquib, Mohammad","Olee, Shakil Mahmud",,,,,saquib,mohammad saquib,Probability Theory and Statistics 
ENGR,3341,003,6,6,3,4,3,1,6,,3,,1,,9,,,,,2,"Nosratinia, Aria","Kapoor, Pinky",,,,,aria,aria nosratinia,Probability Theory and Statistics 
ENGR,3341,004,1,13,2,6,14,6,4,2,2,,1,,2,,,,,2,"Saquib, Mohammad","Olee, Shakil Mahmud",,,,,saquib,mohammad saquib,Probability Theory and Statistics 
ENGR,3341,005,1,10,3,3,6,4,4,14,3,,,,5,,,,,3,"Ali, Mohammed Z","Uddin, Mohammed Belal","Qiu, Yuning",,,,mohammed,ali mohammed,Probability Theory and Statistics 
ENGY,3301,001,1,9,3,1,4,4,,,,,,,,,,,,0,"Sibley, Daniel C",,,,,,dcs170002,daniel sibley,Managing Carbon Assets  Oil  Gas  and Coal 
ENGY,3302,001,11,3,3,3,,,,,,,,,1,,,,,0,"Molina, Stephen","Leal Valladares, Jorge A",,,,,sxm163630,stephen molina,Managing Power and Renewable Energy Assets  Sustainability 
ENTP,3301,001,3,7,14,14,4,7,3,1,3,,,,1,,,,,2,"Choi, Emily","Li, Jianan",,,,,exc113230,emily choi,Innovation and Entrepreneurship 
ENTP,3301,002,,6,18,16,7,1,1,,,,,,3,,,,,2,"Frazier, Leah",,,,,,lxf220000,leah frazier,Innovation and Entrepreneurship 
ENTP,3301,003,,5,3,2,19,8,1,6,,,,,1,,,,,0,"Kimzey, Jackie",,,,,,jxk092000,jackie kimzey,Innovation and Entrepreneurship 
ENTP,3301,004,8,18,14,3,6,7,,1,,,,1,,,,,,2,"Nichols, Paul M",,,,,,pxn120030,paul nichols,Innovation and Entrepreneurship 
ENTP,3301,0W1,,19,,,27,,,4,,,1,,,,,,,0,"Pedigo, Madison F",,,,,,mfp013000,madison pedigo,Innovation and Entrepreneurship 
ENTP,3301,501,,3,4,10,15,8,5,,2,,,,,,,,,0,"Adler, John",,,,,,jxa220002,john adler,Innovation and Entrepreneurship 
ENTP,3320,001,,5,11,2,2,,,1,,,,,,,,,,0,"Choi, Emily","Li, Jianan",,,,,exc113230,emily choi,Start-up Launch I 
ENTP,3360,001,,2,2,,5,2,,5,,,,,,,,,,0,"Park, Haemin","Park, Taeyoung",,,,,hxp174230,haemin park,Entrepreneurial Finance 
ENTP,3360,002,,3,,1,10,4,,3,,,,,1,,,,,1,"Park, Haemin","Park, Taeyoung",,,,,hxp174230,haemin park,Entrepreneurial Finance 
ENTP,4311,001,,15,,,20,,,16,,,3,,2,,,,,0,"Shah, Rajiv","Saxena, Rupali",,,,,rxs079000,rajiv shah,Entrepreneurial Strategy and Business Models 
ENTP,4320,501,,8,8,8,12,7,1,3,,,,,,,,,,0,"Peck, Paul S",,,,,,psp012100,,Small Business Management 
ENTP,4340,501,12,25,16,23,28,22,11,10,2,,4,,,,,,,0,"Wright, Robert G","Kunchala, Venkata Sai Anuraag",,,,,rgw091000,robert wright,Social Sector Entrepreneurship and Community Engagement 
ENTP,6315,0W1,,5,3,5,2,2,,1,,,,,,,,,,1,"Pedigo, Madison F",,,,,,mfp013000,madison pedigo,Entrepreneurial Finance 
ENTP,6370,0W1,,10,13,3,15,4,,3,,,,,,,,,,1,"Kimzey, Jackie","Ganthi, Sai Padma Shree",,,,,jxk092000,jackie kimzey,Innovation and Entrepreneurship 
ENTP,6370,501,,9,11,8,12,3,,1,,,,,,,,,,0,"Kimzey, Jackie",,,,,,jxk092000,jackie kimzey,Innovation and Entrepreneurship 
ENTP,6375,501,,4,2,3,8,2,1,,,,,,,,,,,1,"Shah, Rajiv","Saxena, Rupali",,,,,rxs079000,rajiv shah,Technology and New Product Development 
ENTP,6390,501,,15,4,1,,,,,,,,,,,,,,0,"Nichols, Paul M",,,,,,pxn120030,paul nichols,Business Model Innovation 
ENTP,6394,XS1,,5,7,8,8,,,,,,,,,,,,,1,"Kimzey, Jackie","Ganthi, Sai Padma Shree",,,,,jxk092000,jackie kimzey,
ENTP,6398,501,,19,3,7,1,3,,,,,,,,,,,,0,"Shah, Rajiv",,,,,,rxs079000,rajiv shah,The Entrepreneurial Experience 
EPCS,2200,001,25,69,,,,,,,,,,,,,,,,1,"Rodriguez, Lucas C",,,,,,lxr120230,,Engineering Projects in Community Service 
EPPS,2301,001,8,8,11,9,5,11,4,1,3,2,1,,6,,,,,1,"Parker, Misty D","Hollis, Camron",,,,,mxp045000,misty parker,Research Design in the Social and Policy Sciences 
EPPS,2301,002,,5,3,5,4,2,4,3,4,2,1,,1,,,,,1,"Johnson, Sara K",,,,,,skj170230,sara johnson,Research Design in the Social and Policy Sciences 
EPPS,2301,0W1,6,5,6,2,2,3,3,5,4,2,1,2,16,,,,,4,"Kosiewicz, Holly",,,,,,hxk200027,holly kosiewicz,Research Design in the Social and Policy Sciences 
EPPS,2302,001,4,2,1,4,1,1,1,,,1,,,,,,,,0,"Wu, Yanan",,,,,,yxw190021,,Methods of Quantitative Analysis in the Social and Policy Sciences 
EPPS,2302,002,7,9,3,3,4,4,,1,1,,1,,,,,,,0,"Bray, Timothy M",,,,,,tmb021000,timothy bray,Methods of Quantitative Analysis in the Social and Policy Sciences 
EPPS,2302,003,5,10,1,,3,2,2,3,2,,1,,6,,,,,0,"Griffith, Daniel A","Sanchez De La Rosa, Andres Ricardo",,,,,dag054000,,Methods of Quantitative Analysis in the Social and Policy Sciences 
EPPS,6313,501,,23,4,3,4,,,1,,,,,,,,,,0,"Grover, William C",,,,,,wcg071000,william grover,Introduction to Quantitative Methods 
EPPS,6316,501,,9,8,5,4,,1,3,,,,,2,,,,,4,"D'Orazio, Vito","Meher, Shreyas R",,,,,vxd152030,vito dorazio,Applied Regression 
EPPS,6323,001,,5,3,2,,,,,,,,,,,,,,0,"Ho, Karl","Lee, Moonsoo",,,,,kxh022100,karl ho,Knowledge Mining 
EPPS,6352,001,,3,4,2,2,,,,,,,,,,,,,1,"Fass, Simon",,,,,,fass,simon fass,Evaluation Research Methods in the Economic  Political and Policy Sciences 
EPPS,6354,001,,7,,,6,,,,,,,,,,,,,0,"Ho, Karl","Lee, Moonsoo",,,,,kxh022100,karl ho,Information Management 
EPPS,7316,001,,1,6,3,1,,,1,,,,,,,,,,0,"Brandt, Patrick","Akarte, Prajakti V",,,,,pxb054000,patrick brandt,Regression and Multivariate Analysis 
EPPS,7344,501,,4,3,,,2,,,,,,,,,,,1,0,"Tiefelsdorf, Michael","Chowdhury, Yeamin Faria",,,,,mrt052000,michael tiefelsdorf,Categorical and Limited Dependent Variables 
EPPS,7386,0W1,,13,5,,,,,,,,,,1,,,,,1,"Ho, Karl","Lee, Moonsoo",,,,,kxh022100,karl ho,Survey Research 
FILM,1303,001,27,5,,1,,,,,,,,,,,,,,2,"Shafek, Amal S",,,,,,ass106020,amal shafek,Transnational Film and Video 
FILM,1303,002,10,8,6,3,3,,2,1,,,,1,,,,,,1,"Almroani, Nouf Mfdhi H",,,,,,nma160130,nouf mfdhi almroani,Transnational Film and Video 
FILM,1303,003,23,2,2,1,3,,1,,,,1,,1,,,,,0,"Mahan, Mazyar",,,,,,mxm200090,mazyar mahan,Transnational Film and Video 
FILM,2332,001,12,9,10,3,,3,,,,,,,3,,,,,0,"Oliver, Stephanie R",,,,,,sxo180009,stephanie oliver,Understanding Film 
FILM,2332,002,5,9,10,2,4,5,1,3,,,,,1,,,,,0,"Prakash, Arya",,,,,,axp200037,arya prakash,Understanding Film 
FILM,2332,003,2,22,2,6,2,1,2,2,,,,,1,,,,,0,"Wellborn, Brecken H",,,,,,bhw200001,brecken wellborn,Understanding Film 
FILM,2332,501,,,3,5,18,17,15,7,9,6,2,3,12,,,,,9,"Petty, John E","Wensel, Laurence L",,,,,jep140330,john petty,Understanding Film 
FILM,2332,HN1,2,9,3,4,3,,,,,,2,,,,,,,0,"Baker, Emily-Rose",,,,,,exb210012,emily baker,Understanding Film 
FILM,3321,001,6,14,6,4,2,1,1,,,,1,,4,,,,,2,"McLean, Adrienne L",,,,,,amclean,adrienne mclean,Film in Historical Context 
FILM,3342,001,2,,2,3,1,5,1,,1,,,1,3,,,,1,1,"Baker, Emily-Rose",,,,,,exb210012,emily baker,Topics in Film 
FIN,3300,001,,28,,,25,,,3,,,,,4,,,,,1,"Lynch, Julie","Narang, Aayushkumar Anilkumar",,,,,jxl180030,julie lynch,Personal Finance 
FIN,3305,001,2,5,3,,7,2,,10,4,,4,,4,,,,,1,"Guttery, Randall",,,,,,rxg112530,randall guttery,Real Estate Principles 
FIN,3305,002,,7,2,,8,1,,10,1,,5,,2,,,,,2,"Guttery, Randall",,,,,,rxg112530,randall guttery,Real Estate Principles 
FIN,3305,501,,2,,,10,,,9,,,1,,2,,,,,1,"Lynch, Julie","Narang, Aayushkumar Anilkumar",,,,,jxl180030,julie lynch,Real Estate Principles 
FIN,3320,001,1,9,3,5,14,4,4,17,,,,,2,,,,1,0,"Wang, Pingle","Soykok, Emre",,,,,pxw200007,pingle wang,Business Finance 
FIN,3320,002,3,9,3,3,5,7,4,9,,,2,,2,,,,,0,"Wang, Pingle","Soykok, Emre",,,,,pxw200007,pingle wang,Business Finance 
FIN,3320,003,,14,,,17,,,16,,,,,1,,,,,1,"Li, Jun","Jose, Jerin",,,,,jxl128031,jun li,Business Finance 
FIN,3320,004,,17,,,18,,,10,,,1,,1,,,,,2,"Li, Jun","Jose, Jerin",,,,,jxl128031,jun li,Business Finance 
FIN,3320,005,3,4,10,8,10,4,4,2,1,,,,,,,,2,0,"Guo, Shujian",,,,,,sxg180004,shujian guo,Business Finance 
FIN,3320,006,5,8,6,9,6,5,5,1,,,,2,,,,,,1,"Mao, Yingdong",,,,,,yxm180001,yingdong mao,Business Finance 
FIN,3320,007,5,5,3,7,4,4,3,4,2,2,2,3,1,,,,,0,"Mace, Christopher","Jose, Jerin",,,,,cxm200014,christopher mace,Business Finance 
FIN,3320,009,1,4,8,12,3,4,1,4,1,3,,,4,,,,,2,"Khanapure, Revansiddha B","Wan, Long",,,,,rbk160130,revansiddha khanapure,Business Finance 
FIN,3320,010,,14,,,20,,,12,,,,,,,,,,2,"Li, Jun","Jose, Jerin",,,,,jxl128031,jun li,Business Finance 
FIN,3320,011,1,10,1,1,18,,1,4,1,,3,,3,,,,1,1,"Kieschnick, Robert L",,,,,,rkiesch,robert kieschnick,Business Finance 
FIN,3320,012,4,6,4,4,6,4,3,3,3,2,3,2,1,,,,,1,"Mace, Christopher","Jose, Jerin",,,,,cxm200014,christopher mace,Business Finance 
FIN,3320,013,1,11,,2,4,,2,3,1,2,2,,4,,,,,3,"Kieschnick, Robert L",,,,,,rkiesch,robert kieschnick,Business Finance 
FIN,3320,014,6,3,1,3,1,2,7,2,,4,2,3,3,,,,,6,"Gurun, Ayfer",,,,,,axg119030,ayfer gurun,Business Finance 
FIN,3320,501,5,6,3,7,5,6,4,8,,,6,,1,,,,2,2,"Wang, Pingle","Soykok, Emre",,,,,pxw200007,pingle wang,Business Finance 
FIN,3320,HON,2,16,6,,14,14,,,2,,,,1,,,,,0,"Kieschnick, Robert L",,,,,,rkiesch,robert kieschnick,
FIN,3330,001,,16,,,20,,,4,,,3,,1,,,,,0,"Lynch, Julie","Narang, Aayushkumar Anilkumar",,,,,jxl180030,julie lynch,Personal Financial Planning 
FIN,3330,002,9,13,18,2,5,7,1,,1,,,1,2,,,,,1,"Haynes, Steven",,,,,,sxh102420,steven haynes,Personal Financial Planning 
FIN,3340,001,32,16,7,3,4,,,,,,,,,,,,,1,"Molina, Stephen","Leal Valladares, Jorge A",,,,,sxm163630,stephen molina,Regulation of Business and Financial Markets 
FIN,3350,001,,7,7,7,7,,,3,,,4,2,4,,,,,5,"Xia, Han",,,,,,hxx110930,han xia,Financial Markets and Institutions 
FIN,3350,002,,11,2,10,3,,,5,6,,,1,3,,,,1,4,"Xia, Han",,,,,,hxx110930,han xia,Financial Markets and Institutions 
FIN,3360,001,,5,2,4,10,9,,,,,,,,,,,,1,"Park, Haemin","Park, Taeyoung",,,,,hxp174230,haemin park,Entrepreneurial Finance 
FIN,3360,002,,2,3,8,8,3,,4,,,,,1,,,,,2,"Park, Haemin","Park, Taeyoung",,,,,hxp174230,haemin park,Entrepreneurial Finance 
FIN,3365,0W1,10,10,12,6,15,5,4,2,,,,,,,,,,0,"DeCourcy, George A",,,,,,gad075000,george decourcy,Real Estate Finance and Principles 
FIN,3370,001,2,5,3,3,2,5,,,1,,,,3,,,,,0,"Kaplan, Larry S",,,,,,lsk140130,larry kaplan,Principles of Risk Management and Insurance 
FIN,3370,002,5,9,16,5,8,6,,4,,,,,1,,,,,0,"Haynes, Steven","Agarwal, Riddhima",,,,,sxh102420,steven haynes,Principles of Risk Management and Insurance 
FIN,3380,001,,1,4,1,1,4,2,6,1,1,1,2,,,,,,2,"Gurun, Ayfer",,,,,,axg119030,ayfer gurun,International Financial Management 
FIN,3380,002,7,1,6,2,8,4,2,1,3,2,,,1,,,,,2,"Gurun, Ayfer",,,,,,axg119030,ayfer gurun,International Financial Management 
FIN,3390,001,,6,4,3,2,2,,2,3,5,,,,,,,,0,"Kaur, Dupinderjeet","Narang, Aayushkumar Anilkumar",,,,,dxk110730,dupinderjeet kaur,Introduction to Financial Modeling 
FIN,3390,002,4,13,7,1,6,4,2,3,2,1,1,2,6,,,,,3,"Nishi, Hirofumi","Hagos, Michael F",,,,,hxn210016,,Introduction to Financial Modeling 
FIN,3390,003,10,3,4,2,10,3,1,8,5,1,1,,5,,,,1,1,"Nishi, Hirofumi","Hagos, Michael F",,,,,hxn210016,,Introduction to Financial Modeling 
FIN,3390,004,,10,7,2,1,1,,1,1,2,,1,3,,,,,0,"Kaur, Dupinderjeet","Narang, Aayushkumar Anilkumar",,,,,dxk110730,dupinderjeet kaur,Introduction to Financial Modeling 
FIN,3395,001,,18,5,5,2,5,1,1,,,2,,1,,,,,1,"Kaur, Dupinderjeet","Narang, Aayushkumar Anilkumar",,,,,dxk110730,dupinderjeet kaur,Financial Modeling and Valuation 
FIN,4300,001,1,7,9,14,6,5,2,,,,,,,,,,,1,"Khanapure, Revansiddha B","Wan, Long",,,,,rbk160130,revansiddha khanapure,Investment Management 
FIN,4300,002,3,4,5,5,7,6,2,1,1,,,,,,,,1,0,"Tang, Xiaoxiao","Wen, Yaxin",,,,,xxt180003,xiaoxiao tang,Investment Management 
FIN,4300,003,3,4,13,4,4,3,,1,,,,,,,,,,0,"Tang, Xiaoxiao","Wen, Yaxin",,,,,xxt180003,xiaoxiao tang,Investment Management 
FIN,4300,501,3,4,6,2,6,1,2,3,1,,,1,2,,,,,1,"Oyima-Antseleve, Ndackyssa",,,,,,nxo160430,ndackyssa oyima antseleve,Investment Management 
FIN,4307,001,,7,7,5,7,3,,,,,,,,,,,2,0,"Noland, Jeff",,,,,,jxn125330,jeff noland,Private Equity 
FIN,4310,001,,6,4,3,2,4,3,4,4,1,2,2,3,,,,,0,"Anderson, Frank W",,,,,,fwa012000,,Intermediate Financial Management 
FIN,4310,002,5,11,19,5,5,6,1,3,1,1,,,1,,,,,1,"Murray, Jennifer R","Balaji, Nivedhitha",,,,,jrm160330,jennifer murray,Intermediate Financial Management 
FIN,4310,003,4,5,7,10,5,7,4,1,2,1,2,,,,,,,1,"Murray, Jennifer R","Balaji, Nivedhitha",,,,,jrm160330,jennifer murray,Intermediate Financial Management 
FIN,4313,001,,8,8,6,4,2,,,,,,,,,,,,0,"Sibley, Daniel C",,,,,,dcs170002,daniel sibley,Energy Finance 
FIN,4321,501,,2,,1,12,1,1,3,,1,1,,1,,,,,0,"Hedgecock, Blake M",,,,,,bxh132030,blake hedgecock,Real Estate Law and Contracts 
FIN,4332,001,1,1,4,6,4,1,1,,,,,,,,,,,0,"Haynes, Steven",,,,,,sxh102420,steven haynes,Commercial Property Risk Management and Insurance 
FIN,4333,501,,1,11,3,,,,,,,,,,,,,,0,"Haynes, Steven",,,,,,sxh102420,steven haynes,Enterprise Risk Management 
FIN,4338,001,1,1,9,9,4,1,,1,,,,,,,,,,0,"Haynes, Steven",,,,,,sxh102420,steven haynes,Financial Decision-Making Processes for Risk Management 
FIN,4340,001,,2,9,5,4,4,,,1,,2,,,,,,,1,"Zhao, Feng","Park, Taeyoung",,,,,fxz082000,feng zhao,Options and Futures Markets 
FIN,4345,001,,47,,,,,,,,,,,,,,,,1,"Zhu, Yifan",,,,,,yxz166130,yifan zhu,Financial Information and Analysis 
FIN,4380,001,19,23,4,4,4,1,,,,,1,,2,,,,,2,"Ballew, Gregory E","Balaji, Nivedhitha",,,,,geb011100,gregory ballew,Domestic Fund Management 
FIN,4390,001,,21,,,,,,,,,,,,,,,,0,"Murray, Jennifer R",,,,,,jrm160330,jennifer murray,
FIN,6301,0W1,,20,6,5,9,3,1,9,,,,,,,,,,2,"Nishi, Hirofumi","Hagos, Michael F",,,,,hxn210016,,Financial Management 
FIN,6301,0W2,,10,9,2,13,4,1,4,,,,,8,,,,,1,"Nishi, Hirofumi","Hagos, Michael F",,,,,hxn210016,,Financial Management 
FIN,6301,501,,16,16,9,3,3,,,,,,,,,,,2,0,"Nanda, Vikram K",,,,,,vkn150030,vikram nanda,Financial Management 
FIN,6301,AW1,,7,,2,1,,,,,,,,,,,,,0,"Reichert, Carolyn A",,,,,,carolyn,carolyn reichert,
FIN,6301,GW1,,13,3,4,4,2,,2,,,,,,,,,2,0,"Reichert, Carolyn A",,,,,,carolyn,carolyn reichert,
FIN,6301,MBP,,5,7,6,6,3,,,,,,,,,,,,0,"Reichert, Carolyn A",,,,,,carolyn,carolyn reichert,
FIN,6307,0W1,,9,3,5,5,2,4,4,,,,,,,,,,1,"Ma, Liping","Kurucak, Abdurrahman",,,,,lxm133730,liping ma,Mathematical Methods for Finance 
FIN,6307,501,,13,6,3,5,7,3,3,,,,,2,,,,,1,"Ma, Liping","Kurucak, Abdurrahman",,,,,lxm133730,liping ma,Mathematical Methods for Finance 
FIN,6308,0W1,,18,10,12,2,5,,1,,,,,,,,,,1,"Lewin, Peter","Kelly, Matthew L",,,,,plewin,peter lewin,Regulation of Business and Financial Markets 
FIN,6310,501,,20,11,18,4,5,,,,,,,,,,,,0,"Khanapure, Revansiddha B","Wan, Long",,,,,rbk160130,revansiddha khanapure,Investment Theory and Practice 
FIN,6315,0W1,,5,10,10,5,2,,2,,,,,1,,,,,1,"Pedigo, Madison F",,,,,,mfp013000,madison pedigo,Entrepreneurial Finance 
FIN,6316,001,,4,2,6,1,1,,,,,,,,,,,,1,"von Drathen, Christian",,,,,,cxv141430,christian von drathen,Private Equity Finance 
FIN,6318,501,,12,5,3,10,5,2,1,,,,,,,,,,3,"Baranchuk, Nina","Liu, Jiabin",,,,,nxb043000,nina baranchuk,Analytics of Finance 
FIN,6321,5H1,,4,3,,10,2,,8,,,,,1,,,,,1,"Guttery, Randall",,,,,,rxg112530,randall guttery,Introduction to Real Estate 
FIN,6322,0W1,,17,5,12,9,1,4,4,,,,,1,,,,,0,"DeCourcy, George A",,,,,,gad075000,george decourcy,Real Estate Finance and Investment 
FIN,6325,501,,9,19,15,2,,,2,,,,,,,,,,1,"Xia, Han",,,,,,hxx110930,han xia,Macroeconomics and Financial Markets 
FIN,6335,501,,25,5,4,3,,,,,,,,,,,,,0,"Sibley, Daniel C",,,,,,dcs170002,daniel sibley,Energy Finance 
FIN,6336,501,,6,4,,,,,,,,,,,,,,,0,"Sibley, Daniel C",,,,,,dcs170002,daniel sibley,Energy Joint Interest Accounting 
FIN,6352,001,,4,4,5,5,2,,,,,,,2,,,,,3,"von Drathen, Christian","Meghwal, Nitisha",,,,,cxv141430,christian von drathen,Financial Modeling For Valuation 
FIN,6352,501,,10,13,11,7,4,3,,,,,,1,,,,,0,"Springate, David J","Meghwal, Nitisha",,,,,spring8,david springate,Financial Modeling For Valuation 
FIN,6352,502,,5,3,4,3,3,1,,,,,,1,,,,,0,"Springate, David J","Meghwal, Nitisha",,,,,spring8,david springate,Financial Modeling For Valuation 
FIN,6352,SS1,,3,2,2,2,,,,,,,,,,,,1,0,"Baranchuk, Nina","Liu, Jiabin",,,,,nxb043000,nina baranchuk,
FIN,6360,501,,7,27,17,15,2,,,,,,,,,,,,1,"Zhao, Feng","Park, Taeyoung",,,,,fxz082000,feng zhao,Derivatives Markets 
FIN,6368,001,,13,4,,,,,,,,,,,,,,,0,"Ma, Liping","Kurucak, Abdurrahman",,,,,lxm133730,liping ma,Financial Information and Analysis 
FIN,6392,0W1,,6,7,15,9,2,2,,,,,,,,,,1,0,"Zheng, Zhiqiang","Aksoy, Ozgur",,,,,zxz062000,zhiqiang zheng,Financial Technology and Blockchain 
FIN,6392,SS1,,4,3,2,,,,,,,,,,,,,1,0,"Li, Jun",,,,,,jxl128031,jun li,
FIN,7345,001,,10,,,,,,,,,,,,,,,,1,"Gurun, Umit",,,,,,ugg041000,umit gurun,Topics in Empirical Corporate Finance 
FTEC,6311,FH1,,5,8,2,5,2,,,,,,,1,,,,1,0,"Scott, James A","Wang, Yi",,,,,jas076100,james scott,
FTEC,6313,FH1,,6,3,3,3,1,,,,,,,,,,,,0,"Song, Liugen",,,,,,lxs190018,liugen song,
FTEC,6321,FH1,,2,3,5,5,2,,2,,,,,1,,,,,0,"Lois, Brian",,,,,,,brian lois,
FTEC,6V99,FH1,,21,,,,,,,,,,,1,,,,1,0,"Wang, Yi","Scott, James A",,,,,,yi wang,
GEOG,3304,001,2,3,2,1,2,,,,,,,,,,,,,1,"Venigalla, Lasya",,,,,,lxv180001,,Principles of Geospatial Information Sciences 
GEOG,3331,001,4,11,2,4,1,,,3,,,,,2,,,,,1,"Kreuze, Amanda","Chen, Meifang",,,,,axk210112,amanda kreuze,Urban Growth and Structure 
GEOG,3359,001,,8,9,3,6,4,2,,,2,1,,4,,,,,0,"Kreuze, Amanda","Chen, Meifang",,,,,axk210112,amanda kreuze,Human Migration and Mobility  Global Patterns 
GEOG,3372,001,3,14,8,3,6,,3,2,,1,1,,2,,,,,1,"Kreuze, Amanda","Chen, Meifang","Adeuga, Adewole M",,,,axk210112,amanda kreuze,Population and Development 
GEOS,1103,101,,1,,4,2,,1,2,,,,,1,,,,,0,"Griffin, William R","Li, Xueyan",,,,,griffin,william griffin,Physical Geology Laboratory 
GEOS,1104,101,6,3,,1,,,,,,,,,,,,,,0,"Pujana, Ignacio","Vazquez-Olmeda, Aldwin S",,,,,pujana,ignacio pujana,History of Earth and Life Laboratory 
GEOS,1303,001,4,4,8,3,4,10,3,4,2,,2,1,3,,,,,0,"Pirouz, Mortaza","Moiz, Abdul",,,,,mxp180004,mortaza pirouz,Physical Geology 
GEOS,1303,0W1,50,151,50,22,30,12,7,17,13,,5,5,24,,,,,11,"Pujana, Ignacio",,,,,,pujana,ignacio pujana,Physical Geology 
GEOS,1303,501,5,23,15,11,3,1,,,1,,,,,,,,,0,"Griffin, William R",,,,,,griffin,william griffin,Physical Geology 
GEOS,1304,001,4,,2,1,2,,,,,,,,1,,,,,0,"Pujana, Ignacio","Crowley, Clinton W",,,,,pujana,ignacio pujana,History of Earth and Life 
GEOS,2310,0W1,4,17,5,15,23,18,3,6,4,,1,1,2,,,,,1,"Moulding, Ann E","Sink, Katharine O",,,,,aem058000,,Environmental Geology 
GEOS,2409,001,1,1,,,4,,,4,1,,,,2,,,,,1,"Manton, William I","Willis, Siloa B",,,,,manton,william manton,Rocks and Minerals 
