Subject,Catalog Nbr,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,CR,I,NC,W,P,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6
CHEM,1111,110,19,7,1,4,4,1,,1,,,,,,,,,,,"Gavva, Sandhya R","Ma, Xinran",,,,
CHEM,1111,111,12,12,3,3,,1,,,3,,,,1,,,,,,"Panapitiya, Nimanka P","Krishna, R Bharath",,,,
CHEM,1111,112,15,8,1,2,2,,1,,,,,,,,,,,,"Wijenayake, Sumudu N","Tung, Faith C",,,,
CHEM,1111,113,18,9,3,2,1,1,,,1,,,,1,,,,,,"Abeykoon, Nimali C","Dodiya, Dev Niteshkumar",,,,
CHEM,1111,114,23,6,4,1,1,,,,,1,,,1,,,,,,"Cortes, Sergio","Krishna, R Bharath",,,,
CHEM,1111,115,20,5,2,1,,,,,,,1,,1,,,,,,"Churchill, Brittani N","Liaqat, Amna",,,,
CHEM,1111,116,19,8,1,1,2,,2,1,,,,,,,,,,,"Abeykoon, Nimali C","Karim, Ariful",,,,
CHEM,1111,117,26,4,3,1,,2,,,,,,,1,,,,,,"Farvid, Seyedmajid","Ghafari, Mozhdeh",,,,
CHEM,1111,118,21,6,2,,1,,,,,,,,,,,,,,"Cortes, Sergio","Malpotra, Shivali",,,,
CHEM,1111,119,18,9,1,3,1,2,,,,,,1,1,,,,,,"Anka, Fadwa H","Arrambidez, Margarita",,,,
CHEM,1111,120,16,13,1,1,1,1,2,,,,1,,1,,,,,,"Farvid, Seyedmajid","Gioiosa, Matteo",,,,
CHEM,1111,121,17,7,2,,,1,,,1,,,,,,,,,,"Anka, Fadwa H","Gioiosa, Matteo","Iqbal, Nafees",,,
CHEM,1111,122,16,8,4,,3,3,1,1,,,,,,,,,,,"Arche, Phillip Damien E","Brown, Monet R",,,,
CHEM,1111,123,21,3,3,3,,2,3,,1,,1,,1,,,,,,"Khan, Saba","Paul, Saptarshi",,,,
CHEM,1111,124,10,6,3,3,1,,,2,,,1,,2,,,,,,"Anka, Fadwa H","Arrambidez, Margarita","Iqbal, Nafees",,,
CHEM,1111,125,17,8,1,1,1,,,1,,,,,,,,,,,"Abeykoon, Nimali C","Liaqat, Amna",,,,
CHEM,1111,126,16,10,2,4,,1,,2,,,,,,,,,,,"Huang, Yu","Bork, David",,,,
CHEM,1111,127,22,6,1,2,1,,,,,,,1,3,,,,1,,"Farvid, Seyedmajid","Ma, Xinran",,,,
CHEM,1111,128,15,10,,2,,,,1,,,,,,,,,,,"Gavva, Sandhya R","Qasimi, Esmail",,,,
CHEM,1111,129,9,12,2,3,1,2,,,1,,,,,,,,,,"Wijenayake, Sumudu N","Caycedo, Victor F",,,,
CHEM,1111,130,22,8,4,,1,2,,,1,,,,,,,,,,"Sra, Amandeep K","Halder, Abhishikta",,,,
CHEM,1111,131,8,11,5,1,6,2,1,1,,,,,2,,,,1,,"Farvid, Seyedmajid","Dutta, Swarnab",,,,
CHEM,1111,132,13,4,2,1,4,2,,,,1,,,2,,,,,,"Arche, Phillip Damien E","Thulasiram, Shrivatsa",,,,
CHEM,1111,133,19,7,2,1,1,,,,,,,,,,,,,,"Anka, Fadwa H","Thattaparambil Biju, Binitha",,,,
CHEM,1111,134,23,9,1,,,,1,,,,,,1,,,,1,,"Abeykoon, Nimali C","Saha, Kanak Ranjan",,,,
CHEM,1111,135,16,11,1,2,3,4,,,,,,,,,,,,,"Bodowara, Faieza S",,,,,
CHEM,1111,136,17,6,3,1,,,,,,,,,1,,,,,,"Ge, Jing","Mersini, Brus",,,,
CHEM,1111,137,25,10,2,,1,,,,,,,,,,,,,,"Abeykoon, Nimali C","Karim, Ariful",,,,
CHEM,1111,138,25,5,3,1,1,,,,,1,1,,,,,,,,"Churchill, Brittani N","Ghafari, Mozhdeh",,,,
CHEM,1111,139,22,5,1,,,,,2,,,,,,,,,,,"Gavva, Sandhya R","Liaqat, Amna","Malpotra, Shivali",,,
CHEM,1111,140,12,7,3,6,1,,,2,1,,,,1,,,,,,"Bodowara, Faieza S",,,,,
CHEM,1111,141,14,10,1,4,,2,2,1,,,,1,2,,,,,,"Tran, Daniel N","Bork, David",,,,
CHEM,1111,142,11,9,1,,2,1,,1,1,,,,1,,,,,,"Qin, Yanping","Dutta, Swarnab",,,,
CHEM,1111,143,17,10,3,1,,,,2,,,,,1,,,,,,"Arche, Phillip Damien E","Liu, Jincheng",,,,
CHEM,1111,144,13,9,3,3,1,,3,1,,,,,2,,,,,,"Tran, Daniel N","Saha, Kanak Ranjan",,,,
CHEM,1111,145,17,7,2,,1,,,,,,,,,,,,,,"Ge, Jing","Halder, Abhishikta",,,,
CHEM,1111,601,10,9,1,4,1,,,,1,,,,1,,,,,,"Khan, Saba","Dodiya, Dev Niteshkumar",,,,
CHEM,1111,602,11,9,4,2,3,,,3,,,1,,2,,,,,,"Sisk, Joshua R","Thattaparambil Biju, Binitha",,,,
CHEM,1111,603,7,7,1,2,3,,,1,,,1,,1,,,,,,"Sisk, Joshua R","Mersini, Brus",,,,
CHEM,1111,604,11,10,2,,1,2,,1,,,,,1,,,,,,"Bodowara, Faieza S",,,,,
CHEM,1111,605,9,12,2,,2,,1,,1,,,,,,,,,,"Sisk, Joshua R","Halder, Abhishikta",,,,
CHEM,1111,606,12,11,2,2,5,1,,1,1,,,,,,,,,,"Sisk, Joshua R","Thulasiram, Shrivatsa",,,,
CHEM,1111,607,9,10,3,,2,1,1,,1,,,1,2,,,,,,"Khan, Saba","Dodiya, Dev Niteshkumar","Koti, Neelima",,,
CHEM,1111,608,3,5,2,5,4,,,2,1,1,,1,4,,,,,,"Bodowara, Faieza S",,,,,
CHEM,1111,609,10,8,4,2,,,1,,,,,1,1,,,,,,"Khan, Saba","Pearson, Daniel","Koti, Neelima",,,
CHEM,1111,610,10,5,4,,4,2,,,,,,1,1,,,,,,"Khan, Saba","Lodh, Tapolabdha","Iqbal, Nafees",,,
CHEM,1111,611,11,4,2,1,,1,,,,,,,2,,,,,,"Leach, Patricia","Ma, Xinran",,,,
CHEM,1111,612,12,5,2,5,2,1,,,,1,,1,,,,,,,"Khan, Saba","Saha, Kanak Ranjan","Iqbal, Nafees",,,
CHEM,1111,613,11,5,1,3,,,1,,1,,,,,,,,,,"Churchill, Brittani N","Pearson, Daniel",,,,
CHEM,1111,614,15,8,1,2,2,,1,,,,,,,,,,,,"Hashami, Zohreh","Malpotra, Shivali",,,,
CHEM,1111,615,2,5,3,3,3,1,1,1,1,,1,,,,,,,,"Leach, Patricia","Dutta, Swarnab",,,,
CHEM,1111,616,4,3,2,,1,,1,,1,,1,,,,,,,,"Panapitiya, Nimanka P","Lodh, Tapolabdha",,,,
CHEM,1111,617,9,1,1,,3,1,1,,,1,,,2,,,,,,"Churchill, Brittani N","Tung, Faith C",,,,
CHEM,1112,101,15,7,,2,,1,2,,,,1,,2,,,,,,"Huang, Yu",,"Borah, Kongkona",,,
CHEM,1112,102,8,10,1,,4,1,1,1,1,1,,,1,,,,,,"Gavva, Sandhya R",,"Martil De La Garza, Mauricio G",,,
CHEM,1112,103,8,5,2,2,3,2,,,1,,,,2,,,,,,"Arche, Phillip Damien E","Brown, Monet R",,,,
CHEM,1112,104,14,9,4,1,,,,,1,1,,,,,,,,,"Huang, Yu",,"Martil De La Garza, Mauricio G",,,
CHEM,1112,105,15,10,3,1,,,,,1,,,,,,,,,,"Qin, Yanping",,"Umer, Arslan",,,
CHEM,1112,106,8,9,2,5,2,,,3,,,,,,,,,,,"Gavva, Sandhya R","Borah, Kongkona",,,,
CHEM,1112,601,15,6,2,2,2,1,,,1,,,,,,,,,,"Tran, Daniel N",,"Paul, Saptarshi",,,
CHEM,1115,HN1,7,22,,,1,,,,,,,,,,,,,,"Sibert, John W",,,,,
CHEM,1311,001,16,34,23,14,18,27,18,21,18,10,13,14,36,,1,,18,,"Abeykoon, Nimali C",,,,,
CHEM,1311,002,36,48,38,27,30,24,13,9,19,6,9,7,12,,,,14,,"Huang, Yu",,,,,
CHEM,1311,003,10,26,8,18,25,24,17,17,20,14,18,18,45,,,,26,,"Dieckmann, Gregg R",,,,,
CHEM,1311,004,16,28,12,21,29,20,18,16,30,16,8,13,40,,,,22,,"Dieckmann, Gregg R",,,,,
CHEM,1311,005,18,35,16,27,28,34,11,18,31,8,11,7,16,,,,29,,"Taylor, Stephanie M",,,,,
CHEM,1311,006,15,43,23,15,24,32,11,19,25,16,13,4,26,,,,24,,"Taylor, Stephanie M",,,,,
CHEM,1311,007,26,37,21,22,23,30,16,20,24,7,12,8,17,,1,,25,,"Hashami, Zohreh",,,,,
CHEM,1312,001,30,22,20,20,23,24,17,23,21,18,16,6,23,,,,25,,"Sra, Amandeep K","Shende, Prapti M",,,,
CHEM,1315,HN1,7,14,3,4,1,,,,,,,,1,,,,,,"Sibert, John W",,,,,
CHEM,2233,301,17,1,1,,,,,,,,,,,,,,,,"Ge, Jing","Agamendran, Nithish",,,,
CHEM,2233,302,8,13,2,1,,1,,,,,,,,,,,,,"Khan, Saba","Babanyinah, Godwin K",,,,
CHEM,2233,303,17,7,2,,,,,,,,,,,,,,,,"Cortes, Sergio","Rajapaksha Mudiyanselage, Gaveshika Madushani Rajapaksha",,,,
CHEM,2233,304,20,4,,1,,,,,,,,,,,,,,,"Ge, Jing","Agamendran, Nithish",,,,
CHEM,2233,305,12,6,2,,,,,,,,,,,,,,,,"Panapitiya, Nimanka P","Mahulkar, Pranav S",,,,
CHEM,2233,306,12,9,1,,,,1,,,,,,,,,,,,"Wijenayake, Sumudu N","Babanyinah, Godwin K",,,,
CHEM,2233,307,14,8,,,,,1,,,,,,,,,,,,"Cortes, Sergio","Rajapaksha Mudiyanselage, Gaveshika Madushani Rajapaksha",,,,
CHEM,2233,308,7,12,4,1,,,,,,,,,,,,,,,"Khan, Saba","Walimuni Mudiyanselage, Chamila Sandaruwan B",,,,
CHEM,2233,309,12,8,1,,1,,1,,,,,,,,,,,,"Panapitiya, Nimanka P","Mahulkar, Pranav S",,,,
CHEM,2233,310,17,6,1,1,,,,,,,,,1,,,,,,"Wijenayake, Sumudu N","Walimuni Mudiyanselage, Chamila Sandaruwan B",,,,
CHEM,2323,001,22,44,14,13,18,10,6,6,4,2,2,,2,,1,,1,,"Wijenayake, Sumudu N","Maharana, Priyanka",,,,
CHEM,2323,002,11,10,4,5,7,11,8,7,9,11,1,,2,,2,,6,,"Ahn, Jung-Mo","Benitez, Francisco",,,,
CHEM,2323,004,10,25,11,12,10,15,7,9,7,10,8,,13,,,,6,,"Tran, Daniel N","Li, Baowen",,,,
CHEM,2323,005,18,34,10,20,9,14,12,9,6,2,2,,4,,,,4,,"Thompson, Christina M","Saini, Piyush",,,,
CHEM,2323,006,9,34,10,24,13,13,11,7,6,6,2,,4,,,,6,,"Ge, Jing","Mustafa, Md.",,,,
CHEM,2323,501,2,21,8,5,5,4,9,11,11,8,8,,9,,2,,4,,"Cortes, Sergio","Osborn, Emily",,,,
CHEM,2325,001,24,23,7,4,7,7,11,3,10,4,5,,32,,2,,4,,"Novak, Bruce M",,,,,
CHEM,2325,002,22,24,3,7,6,12,5,8,8,6,4,,30,,4,,4,,"Novak, Bruce M","Garner, Josiah",,,,
CHEM,2327,HN1,2,10,3,3,1,,,,,,,,,,,,,,"Biewer, Michael C","Nath, Jyotishka",,,,
CHEM,2401,001,4,3,,,4,,,,,,,1,1,,,,,,"Anka, Fadwa H","Darwin, Cary",,,,
CHEM,2401,002,,4,3,,2,3,,,,2,,,,,,,,,"Pantano, Paul",,,,,
CHEM,2401,004,4,1,1,,1,1,,1,,,,,4,,,,,,"Sra, Amandeep K","Naseiro, Connor B",,,,
CHEM,3321,001,,20,,,16,,,3,,,5,,,,,,,,"Murza, Adrian C",,,,,
CHEM,3322,001,4,6,1,3,7,3,,4,,,1,,,,,,1,,"Nielsen, Steven O","Tran, Ly T",,,,
CHEM,3341,001,8,8,5,3,1,,,2,1,,1,,1,,,,1,,"Wriedt, Mario",,,,,
CHEM,3461,001,1,11,2,3,1,,,,,1,,,1,,,,2,,"Gavva, Sandhya R","Goldsmith, Elanor","Pal, Aakash","Kim, Hyunseo",,
CHEM,3461,002,12,3,3,2,3,1,2,3,1,2,1,,1,,,,,,"Boyd, Stefanie D","Akter, Zakia","Estrada, Bryan J","Hossain, Md Liakat","Yaqub, Muneer O","Zhabilov, Dannie"
CHEM,3461,003,3,6,4,2,6,2,,2,2,,1,,4,,,,1,,"Boyd, Stefanie D","Akter, Zakia","Estrada, Bryan J","Hossain, Md Liakat","Yaqub, Muneer O","Zhabilov, Dannie"
CHEM,3462,001,,2,3,2,1,,2,,,,,,,,,,,,"Candas, Mehmet","Maity, Tuhina","Sunder Singh, Jacqulene Preethi",,,
CHEM,3471,001,2,2,3,1,,,,,1,,1,,,,,,,,"Tran, Daniel N","Wang, Ziqi","Gaspar, Miguel A",,,
CHEM,3472,001,1,,3,1,1,1,1,1,,,1,,1,,,,2,,"Qin, Yanping","Hasna Begam, Mohammed Nazar","Vu, Mai P",,,
CHEM,3472,002,4,1,,3,2,2,,1,,1,1,,,,,,,,"Qin, Yanping","Igie, Nosakhare F","Shohag, S M Anyet Ullah","Beck, Erling",,
CHEM,3472,003,2,3,2,2,,3,1,,,,,,,,,,1,,"Hashami, Zohreh","Adukure, Ronald D","Igie, Nosakhare F",,,
CHEM,4V01,0W1,11,,,,,,,,,,,,,,,,,,"Sra, Amandeep K",,,,,
CHEM,5331,001,,7,1,2,3,1,,,,,,,,,,,,,"Delaney, Connor P",,,,,
CHEM,5341,001,,6,3,1,1,,,,,,,,,,,,,,"Sibert, John W",,,,,
CHEM,5355,001,,1,3,2,5,,,,,,,,,,,,,,"Pantano, Paul",,,,,
CHEM,6100,001,,,,,,,,,,,,,,,,,,104,"Romiti, Filippo",,,,,
CHEM,6389,001,,5,7,4,4,1,,,,,,,,,,,,,"Balkus, Kenneth J",,,,,
CHEM,8V91,024,,,,,,,,,,,,,,,,,,11,"Stefan, Mihaela C",,,,,
CHEM,8V91,046,,,,,,,,,,,,,,,,,,12,"Fasan, Rudi",,,,,
CHIN,1311,001,9,4,2,,1,1,,,,,,,1,,,,,,"Chen, Bei",,,,,
CHIN,1312,001,6,3,1,2,2,1,,,,,,,,,,,,,"Chen, Bei",,,,,
CHIN,2312,001,8,3,3,,1,,,,,,1,,,,,,,,"Chen, Bei",,,,,
CLDP,2314,001,1,1,2,2,4,2,2,1,1,,,1,,,,,1,,"Atchison, Kristin J","Wong, Galston K",,,,
CLDP,3303,001,,20,,,7,,,,,,,,2,,,,,,"Trail, Amy M","Olvera Hernandez, Michelle",,,,
CLDP,3305,001,,7,,,9,,,2,,,1,,,,,,,,"Trail, Amy M",,,,,
CLDP,3305,002,,10,,,2,,,2,,,,,,,,,,,"Touchstone, Emily W",,,,,
CLDP,3310,001,,20,,,2,,,1,,,,,,,,,,,"Timmons, Lisa N","Telidevara, Amrita Kaushik","Grant, Meridith G","Holub, Shayla C",,
CLDP,3332,001,1,12,4,1,3,2,,,1,1,,,,,,,,,"Holub, Shayla C",,,,,
CLDP,3336,001,1,7,1,2,,1,,,,,,,1,,,,,,"Atchison, Kristin J","Gutierrez, Alyssa M",,,,
CLDP,3342,001,,13,,,1,,,,,,,,,,,,1,,"Timmons, Lisa N","Zhan, Nalan","Grant, Meridith G","Holub, Shayla C",,
CLDP,3362,001,,7,,,9,,,2,,,,,1,,,,,,"Mills, Candice M","Quintero-Flores, Natalie B",,,,
CLDP,3365,001,1,4,6,7,3,,,,1,,,,2,,,,,,"Luchkina, Elena",,,,,
CLDP,3394,0H1,,11,,,,,,,,,,,,,,,,,"Grant, Meridith G","Frater, Jacob",,,,
CLDP,4344,001,,3,3,1,6,1,1,,1,,1,,1,,,,,,"Damme, Katherine S","Padilla Cardoso, Mayra A",,,,
CLDP,4V90,001,5,5,2,,,,,,,,,,,,,,,,"Maese, Maria Amalia",,,,,
COMD,5344,001,,11,1,,1,,,,,,,,,,,,1,,"Mundayoor, Saranya A","Qi, Shuang",,,,
COMD,6110,0W1,,,,,,,,,,,,,,,,,,15,"Kenedi, A Helen I",,,,,
COMD,6112,0W1,,,,,,,,,,,,,,,,,,13,"Walsh, Diane G",,,,,
COMD,6222,001,,116,,,,,,,,,,,,,,,1,,"Lougeay, Janice",,,,,
COMD,6240,001,,42,,,,,,,,,,,,,,,,,"Touchstone, Emily W",,,,,
COMD,6305,001,,,,,,,,,,,,,,,,,,35,"Frankford, Saul A",,,,,
COMD,6307,0H1,,5,7,5,1,1,,,,,,,,,,,,,"Castilla-Earls, Anny P",,,,,
COMD,6308,001,,85,,,1,,,,,,,,,,,,1,,"Rich, Judith B","Tigner, Lauren",,,,
COMD,6320,001,,45,,5,5,2,1,,,,,,,,,,,,"Aldridge, Michelle A","Kenedi, A Helen I",,,,
COMD,6330,065,,,,,,,,,,,,,,,,,,10,"Aldridge, Michelle A",,,,,
COMD,6330,069,,,,,,,,,,,,,,,,,,10,"Kenedi, A Helen I",,,,,
COMD,6330,080,,,,,,,,,,,,,,,,,,10,"Carter, Jessica A",,,,,
COMD,6330,165,,,,,,,,,,,,,,,,,,10,"Aldridge, Michelle A",,,,,
COMD,6330,169,,,,,,,,,,,,,,,,,1,9,"Kenedi, A Helen I",,,,,
COMD,6330,265,,,,,,,,,,,,,,,,,,10,"Aldridge, Michelle A",,,,,
COMD,6377,001,,83,,,11,,,,,,,,,,,,1,,"Kenedi, A Helen I","Sale, Felicity F",,,,
COMD,6378,001,,17,,,3,,,,,,,,,,,,,,"Klimkowski, Hillary E","Sale, Felicity F",,,,
COMD,6V09,001,,31,,,,,,,,,,,,,,,,,"Aldridge, Michelle A",,,,,
COMD,7098,001,,,,,,,,,,,,,,,,,,27,"Touchstone, Emily W",,,,,
COMD,7204,501,,30,1,,,,,,,,,,,,,,,,"Cook, Julie D",,,,,
COMD,7221,001,,21,,,2,,,,,,,,,,,,,,"Carter, Jessica A",,,,,
COMD,7222,001,,44,,,3,,,,,,,,,,,,,,"Touchstone, Emily W",,,,,
COMD,7301,501,,35,,,,,,,,,,,,,,,,,"Rich, Judith B",,,,,
COMD,7336,001,,14,,4,4,3,,,,,,,,,,,,,"Rollins, Pamela R",,,,,
COMM,1311,001,4,28,21,6,7,1,1,2,,,1,,3,,,,2,,"Totusek, Patricia F",,,,,
COMM,1311,002,1,7,6,4,,1,1,,,,,,1,,,,2,,"Miles, Caitlin M",,,,,
COMM,1311,003,6,10,3,1,1,1,,,,,,,1,,,,,,"Sova, Melodee L",,,,,
COMM,1311,004,2,7,4,3,5,1,,,,,,,2,,,,,,"Totusek, Patricia F",,,,,
COMM,1311,005,1,4,3,4,7,3,,,2,,,,,,,,,,"Moss, Daniel J",,,,,
COMM,1311,006,,2,4,2,1,2,1,1,3,,,,,,,,1,,"Moss, Daniel J",,,,,
COMM,1311,0H1,1,11,2,2,3,2,,,,,,,1,,,,1,,"Sova, Melodee L",,,,,
COMM,1311,0H2,8,3,4,2,1,1,,,,,,,3,,,,1,,"Fraley, James M",,,,,
COMM,1311,0H3,4,11,4,1,3,,,1,,,,,,,,,,,"Sova, Melodee L",,,,,
COMM,1311,0H4,,16,,3,,,1,,,,,1,1,,,,2,,"Holmes, Tierha C",,,,,
COMM,1311,0H5,8,10,2,,1,,1,,,,,,,,,,,,"Tanner, Lari J",,,,,
COMM,1311,0W1,13,7,,,1,,,,,,,,1,,,,1,,"Sova, Melodee L",,,,,
COMM,1311,0W2,3,7,6,2,,1,,,,,,,2,,,,2,,"Templeton, Allison A",,,,,
COMM,1311,0W3,3,10,6,,1,1,1,,,,,,1,,,,,,"Templeton, Allison A",,,,,
COMM,1311,0W4,1,2,3,1,5,4,1,,1,,,,4,,,,1,,"Williams, Alecia N",,,,,
COMM,1311,0W5,3,3,4,2,2,2,1,3,,,,,4,,,,,,"Miles, Caitlin M",,,,,
COMM,1311,0W6,1,9,2,1,,1,,2,1,,,,3,,,,3,,"Williams, Alecia N",,,,,
COMM,1311,0W7,9,8,1,,,,,,,,1,,4,,,,,,"McCown, Gregory S",,,,,
COMM,1311,0W8,13,6,,,,,,1,,,,,1,,,,1,,"McCown, Gregory S",,,,,
COMM,1311,0W9,5,5,3,3,2,1,,,,,,,4,,1,,,,"Fraley, James M",,,,,
COMM,1315,001,4,7,4,4,4,,,,,,,,,,,,1,,"Templeton, Allison A",,,,,
COMM,1315,002,1,2,3,4,5,2,2,2,,,1,1,,,,,1,,"Baker, Barbara L",,,,,
COMM,1315,0H1,,1,5,4,3,2,1,3,,1,,,2,,,,1,,"Bromberg, Mike",,,,,
COMM,1315,0H2,1,9,4,3,1,,2,1,,,,,2,,,,,,"Sova, Melodee L",,,,,
COMM,1315,0H3,7,8,3,,4,,,,,,,,,,,,2,,"Templeton, Allison A",,,,,
COMM,1315,0H4,7,9,2,,4,1,,,,,,,,,,,1,,"Farr, Natalie D",,,,,
COMM,1315,0H5,16,4,1,,1,,,,,,,1,1,,,,,,"Saenz, Michael A",,,,,
COMM,1315,0H6,5,5,4,6,,1,,,,,,,1,,,,,,"Farr, Natalie D",,,,,
COMM,1315,0H9,7,6,3,2,2,,1,,1,,,,,,,,1,,"Spikeston, Sarah A",,,,,
COMM,1315,0W1,7,8,3,1,1,1,,,,,,,1,,,,,,"Cannon, Charles",,,,,
COMM,1315,0W2,4,11,6,,1,,,1,,1,,,,,,,,,"Cannon, Charles",,,,,
COMM,1315,0W3,7,7,,,5,,,,,,2,,2,,,,,,"Spikeston, Sarah A",,,,,
COMM,1315,0W4,1,3,5,2,6,1,2,,1,,,1,1,,,,1,,"Bromberg, Mike",,,,,
COMM,1320,001,7,7,2,2,,,1,1,,,,,3,,,,,,"Sova, Melodee L",,,,,
COMM,2310,0W1,7,10,1,1,1,1,,,1,,,1,1,,,,1,,"Glauser, Janece B",,,,,
COMM,2320,001,9,3,2,2,,,,,,,,,7,,,,,,"Hartmann, Jonathan",,,,,
COMM,2351,001,,3,4,5,3,1,,,,,1,,2,,,,,,"Baker, Barbara L",,,,,
COMM,3320,001,1,7,2,,,,,,,,,,,,,,,,"Lingo, Kathy P",,,,,
COMM,3353,001,4,3,2,1,,1,,,,,,,,,,,,,"Totusek, Patricia F",,,,,
COMM,4314,001,2,5,1,1,1,,1,,,1,,,,,,,,,"King, Carie S",,,,,
CRIM,1301,001,21,18,3,5,6,1,1,3,3,,1,1,2,,,,,,"Gross, Meeghan A",,,,,
CRIM,1301,0W1,20,45,12,1,10,6,2,7,2,5,3,,8,,,,1,,"Karmakar, Anasuya",,,,,
CRIM,1307,001,,47,31,18,11,6,,3,,,,3,3,,,,2,,"Elsafadi, Hoda O",,,,,
CRIM,1307,0W1,17,19,27,17,6,15,4,5,1,,2,4,8,,1,,3,,"Garcia, Jessica L","Chidozie, Eustace","Huang, Sijie",,,
CRIM,2306,0W1,,40,10,1,4,2,,,,,,2,1,,,,2,,"Papageorgiou, Anthony J",,,,,
CRIM,2313,0W1,16,16,11,4,6,,5,,1,,,,1,,,,,,"Hong, Sunmin",,,,,
CRIM,2316,001,20,3,4,2,1,,1,,,,,,1,,,,,,"Burton, Alexander","Wang, Wenyi",,,,
CRIM,2317,001,3,11,9,2,3,2,2,2,,,,,,,,,1,,"Petrowski, Tom",,,,,
CRIM,3300,0W1,8,48,16,13,14,4,2,2,3,1,2,,2,,,,3,,"Worrall, John L","Hart, Sage",,,,
CRIM,3301,001,8,11,6,3,1,1,,,,,,,,,,,,,"Olszewski, Hailey",,,,,
CRIM,3302,001,7,13,4,2,2,,1,,,,,,,,,,,,"Lee, Yeungjeom","Lee, Insang",,,,
CRIM,3303,001,,4,7,5,1,,,,,,1,,,,,,,,"Puddy, Haley N",,,,,
CRIM,3309,001,6,9,9,4,3,1,2,2,,,,1,1,,,,2,,"Garcia, Jessica L",,,,,
CRIM,3310,0W1,4,10,12,7,6,9,6,,2,1,,,,,1,,1,,"Garcia, Jessica L","Huang, Sijie","Chidozie, Eustace",,,
CRIM,3312,0W1,53,1,4,,4,1,,,,,1,,,,,,,,"Mcchriston, Marvin",,,,,
CRIM,3319,0W1,26,12,9,7,2,2,,,,,1,,3,,,,1,,"Burton, Alexander","Wang, Wenyi",,,,
CRIM,3327,001,,16,6,4,5,5,,4,3,,1,,,,,,3,,"Krajewski, Andrew T","Hull, Kerrie Ann",,,,
CRIM,4311,0W1,,16,1,3,4,,,,,,1,,2,,,,1,,"Escobedo, Allison E",,,,,
CRIM,4322,0H1,,12,8,3,1,2,,,3,,,,,,,,1,,"Vieraitis, Lynne M","Coomes, Ashley",,,,
CRIM,4396,001,1,5,2,2,4,,2,,,,,,,,,,,,"Boots, Denise P","Adjadeh, John-Paul E",,,,
CRIM,4396,002,12,4,3,1,5,1,,2,1,,,,,,,,,,"Vasquez, Arthur G","Da Silveira Gomes, Evandro Manoel",,,,
CRIM,6301,0W1,,16,,,,,,,,,,,,,,,,,"Lee, Yeungjeom",,,,,
CRIM,6303,501,,4,6,,,,,,,,,,1,,,,1,,"Vieraitis, Lynne M",,,,,
CRIM,6315,001,,8,3,,,,,,,,,,,,,,,,"Krajewski, Andrew T",,,,,
CRIM,6381,0W1,,4,4,1,2,,,2,,,,,,,1,,,,"Augustyn, Megan B",,,,,
CRWT,2301,001,6,3,2,1,2,1,1,,,1,,,2,,,,,,"Yang, Dawn D",,,,,
CRWT,2301,002,,1,2,2,4,4,2,,1,1,2,,,,,,,,"Bhatt, Jenny",,,,,
CRWT,2301,003,,,4,3,3,2,1,1,2,1,,,1,,,,,,"Bhatt, Jenny",,,,,
CRWT,2301,004,6,7,3,,,,,,,,,,,,,,,,"Yang, Dawn D",,,,,
CRWT,2301,005,4,11,3,,,,,,,,1,,,,,,,,"Brazeal, Lauren",,,,,
CRWT,2301,006,15,2,1,,,,,1,,,,,,,,,,,"Sahota, Kiran B",,,,,
CRWT,2301,007,12,4,,,2,1,,,,,,,,,,,,,"Sahota, Kiran B",,,,,
CRWT,2301,008,1,4,3,2,,2,,,,,,,1,,,,,,"Shabir, Junaid S",,,,,
CRWT,2301,009,3,4,1,,1,2,1,1,,,,,1,,,,,,"Shabir, Junaid S",,,,,
CRWT,2301,501,5,7,1,2,,,,,,,,,2,,,,1,,"Brazeal, Lauren",,,,,
CRWT,2301,502,,13,1,1,1,1,,1,,,,,,,,,,,"Goldstein, Laura E",,,,,
CRWT,3306,001,1,11,,,,,,,,,,,,,,,,,"Martinez, Manuel L",,,,,
CRWT,3351,001,8,3,2,,,,,,,,,,1,,,,,,"Baker, Matthew W",,,,,
CRWT,3354,501,1,8,1,,5,,,,,,,,,,,,,,"Goldberg, Paula",,,,,
CRWT,3354,502,,10,2,2,,,,,,,,,,,,,1,,"Goldberg, Paula",,,,,
CRWT,4307,001,,9,1,,,,,,,,,,1,,,,,,"Martinez, Manuel L",,,,,
CS,1200,001,36,62,14,6,7,7,1,1,2,1,,1,4,,,,2,,"Smith, Klyne",,,,,
CS,1200,002,,92,15,,10,2,,3,,,,,3,,,,,,"Arnold, Gordon L",,,,,
CS,1200,003,,109,19,,7,2,,6,2,,,,3,,,,,,"Arnold, Gordon L",,,,,
CS,1200,004,31,59,18,9,7,2,2,1,1,1,1,,3,,,,,,"Smith, Klyne",,,,,
CS,1200,0L1,,40,5,,2,1,,,1,,,,1,,,,,,"Arnold, Gordon L",,,,,
CS,1200,501,25,48,12,6,4,3,3,3,,1,,1,2,,,,,,"Smith, Klyne",,,,,
CS,1200,HON,1,12,12,5,4,2,,,,,,,1,,,,,,"Cole, John P",,,,,
CS,1325,001,4,58,21,19,29,10,5,8,1,,1,,9,,,,2,,"Chappidi, Sruthi",,,,,
CS,1325,002,6,62,16,23,40,5,5,11,1,2,1,,3,,,,,,"Chappidi, Sruthi",,,,,
