Subject,Catalog Nbr,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,CR,I,NC,W,P,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6,instructor_id,instructor_name_normalized,title
MATH,2414,0U1,1,1,,3,5,5,5,,5,1,7,,5,,,,,,"Aman, Kelly C","Ramarolahy, Rija Tonny Christian","Rajapakshage, Himasha Miurangi W","Stack, Jason C","Taskin, Fariha",,kxa143530,kelly aman,Integral Calculus 
MATH,2415,0U2,3,4,,1,4,1,,1,1,,,,1,,,,,,"Makarenkov, Oleg",,,,,,oxm130230,oleg makarenkov,Calculus of Several Variables 
MATH,2417,0U1,,,1,2,2,2,1,,1,,1,,1,,,,,,"Sultana, Nasrin","Alabbadi, Ismail","Abbadi, Soufiane",,,,nxs190039,nasrin sultana,Calculus I 
MATH,2418,0U1,1,1,1,1,2,3,6,,,,1,,1,,,,,,"Adabrah, Anani Komla",,,,,,aaa130530,anani adabrah,Linear Algebra 
MATH,2418,0U2,7,5,1,7,2,6,1,2,2,1,1,,3,,,,1,,"Murza, Adrian C","Ghanem, Ziad G","He, Meng","Liu, Jingzhou","Sarkar, Soham","Mrad, Preskella",acm170730,adrian murza,Linear Algebra 
MATH,2419,0U1,,2,,,1,,,2,12,,,,1,,,,,,"Eydelzon, Anatoly","Yang, Jie","Tong, Ran",,,,axe031000,anatoly eydelzon,Calculus II 
MATH,2420,0U1,4,4,7,1,1,2,,2,4,,1,,2,,,,,,"Paudel, Ajaya B",,,,,,abp062000,ajaya paudel,Differential Equations with Applications 
MATH,3351,0U1,3,3,1,2,1,1,3,,,1,1,,3,,,,1,,"Ramakrishna, Viswanath","Murad, Mohammad Hassan",,,,,vish,viswanath ramakrishna,Advanced Calculus 
MECH,2330,051,,1,1,,2,1,2,2,1,1,,1,3,,,,,,"Thamban, P L Stephan",,,,,,stephan,p l stephan thamban,Dynamics 
MECH,3105,1W1,,4,1,2,1,,1,1,3,,2,,,,,,1,,"Rios, Oziel",,,,,,oxr106020,oziel rios,Computer Aided Design Laboratory 
MECH,3305,0W1,,1,3,1,1,1,2,3,1,,1,,,,,,,,"Rios, Oziel",,,,,,oxr106020,oziel rios,Computer Aided Design 
MECH,3315,0U1,,6,1,3,2,1,,,,,,,1,,,,,,"Anderson, William C",,,,,,wca140030,william anderson,Fluid Mechanics 
MECH,3320,0W1,4,3,3,3,7,4,3,3,7,,,1,1,,,,,,"Fadda, Dani Z","Rahimi, Hootan",,,,,dzf091000,dani fadda,Heat Transfer 
MECH,3340,0W1,1,5,1,3,5,2,3,1,3,,1,,2,,,,1,,"Park, Wooram","Rahimi, Hootan",,,,,wxp103020,wooram park,System Dynamics Modeling and Analysis 
MECH,3350,0W1,2,1,6,1,1,1,1,4,1,,,1,1,,,,,,"Rios, Oziel",,,,,,oxr106020,oziel rios,Kinematics and Dynamics of Mechanical Systems 
MECH,3351,0H1,4,1,,8,5,3,2,3,2,,,,2,,,,,,"Malik, Arif S",,,,,,axm154531,arif malik,Design of Mechanical Systems 
MECH,4340,0W1,,7,1,,11,7,2,2,1,,,,1,,,,,,"Park, Wooram",,,,,,wxp103020,wooram park,Mechanical Vibrations 
MECH,4381,0U1,,2,15,17,6,5,,2,,,,,1,,,,,,"Hart, Robert A","Tjahjono, Nathaniel S",,,,,rxh124630,robert hart,Senior Design Project I 
MECH,4382,0U1,3,12,,4,,,,,,,,,,,,,,,"Hart, Robert A",,,,,,rxh124630,robert hart,Senior Design Project II 
MECH,6V95,0U1,,10,,,,,,,,,,,,,,,,,"Qian, Dong","Fadda, Dani Z",,,,,dxq120430,dong qian,Topics in Mechanical Engineering 
MECO,6303,0W1,,17,6,10,6,4,1,2,,,,,,,,,,,"Lewin, Peter","Sadeghi, Ali",,,,,plewin,peter lewin,Business Economics 
MECO,6303,AW1,,12,3,3,1,,,,,,,,,,,,,,"Kiser, Stephen L",,,,,,slk012100,stephen kiser,
MIS,6009,091,,,,,,,,,,,,,,,,,,23,"Thouin, Mark F",,,,,,mxt083000,mark thouin,
MIS,6009,0U1,,,,,,,,,,,,,,,,,,98,"Thouin, Mark F",,,,,,mxt083000,mark thouin,
MIS,6308,0W1,,18,4,1,14,,,,,,,,,,,,1,,"Raghunathan, Srinivasan","Chen, Luoying",,,,,sraghu,srinivasan raghunathan,System Analysis and Project Management 
MIS,6308,5U1,,9,5,1,3,2,,,,,,,,,,,,,"Sivaramakrishnan, Sriram","Chen, Luoying",,,,,sxs230045,sriram sivaramakrishnan,System Analysis and Project Management 
MIS,6313,5W1,,28,13,3,3,,,,,,,,,,,,,,"Sivaramakrishnan, Sriram","Sun, Kai",,,,,sxs230045,sriram sivaramakrishnan,Managing IT in the Analytics Age 
MIS,6313,GW1,,13,10,8,4,,,,,,,,,,,,2,,"Wiant, Russell",,,,,,,russell wiant,
MIS,6326,0W1,,6,4,1,1,,,,,,,,,,,,,,"Ryu, Young U","Goswami, Garima",,,,,ryoung,young ryu,Data Management 
MIS,6330,5U1,,2,3,7,2,2,,,,,,,,,,,,,"Shroff, Tejas N","Goswami, Garima",,,,,tns190000,tejas shroff,Cybersecurity Fundamentals 
MIS,6344,0W1,,4,7,6,4,,,,,,,,,,,,,,"Mehra, Amit","Chen, Luoying",,,,,axm078200,amit mehra,Web Analytics 
MIS,6349,5U1,,6,13,1,,,,,,,,,,,,,,,"Shroff, Tejas N","Pujari, Shrutika",,,,,tns190000,tejas shroff,Digital Consulting Project 
MIS,6363,0W1,,31,3,2,3,2,,2,,,,,3,,,,,,"Calisir, Engin","Goswami, Garima",,,,,exc030100,engin calisir,Cloud Computing Fundamentals 
MIS,6380,0U1,,3,4,4,,,,,,,,,,,,,,,"Islam, Naser","Anand, Punya I",,,,,nxi110630,naser islam,Data Visualization 
MIS,6382,5W1,,8,7,5,6,,,,,,,,,,,,,,"Neouchi, Rabih","Anand, Punya I",,,,,rxn200012,rabih neouchi,Object Oriented Programming in Python 
MIS,6V98,0U1,,,,,,,,,,,,,,,,,,28,"Thouin, Mark F",,,,,,mxt083000,mark thouin,
MKT,3300,0U1,9,7,5,3,3,2,,1,,,,,1,,,,,,"Chiong, Khai X",,,,,,kxc173030,khai chiong,Principles of Marketing 
MKT,3300,0U2,7,8,,1,,,,,,,,,1,,,,1,,"Chiong, Khai X",,,,,,kxc173030,khai chiong,Principles of Marketing 
MKT,3300,0W1,,9,5,8,13,2,6,4,,,,,1,,,,,,"Wu, Fang","Miao, Jin",,,,,fxw052000,fang wu,Principles of Marketing 
MKT,3330,0U1,,7,3,1,,1,2,1,,,,,1,,,,,,"Amirpour, Semiramis",,,,,,sxa130731,semiramis amirpour,Introduction to Professional Selling 
MKT,4090,091,,,,,,,,,,,,,,28,,,,,"Haworth, Julie B",,,,,,haworth,julie haworth,
MKT,4090,0U1,,,,,,,,,,,,,,20,,,1,,"Haworth, Julie B",,,,,,haworth,julie haworth,
MKT,4330,0W1,4,4,6,3,1,4,2,3,,1,1,1,1,,,,1,,"Edsel, Alexander D",,,,,,ade012000,alexander edsel,Digital and Internet Marketing 
MKT,4334,5U1,1,9,4,2,,,,1,,,,,,,,,,,"Mabruk, Zayd N",,,,,,znm071000,zayd mabruk,Social Media Marketing 
MKT,4360,5U1,,15,31,1,,,,,,,,,,,,,,,"Johnson, Quincy",,,,,,qfj061000,quincy johnson,Social Impact Marketing 
MKT,4V90,593,,,,,,,,,,,,,,10,,,,,"Haworth, Julie B",,,,,,haworth,julie haworth,
MKT,6301,0W1,,14,5,5,14,10,,1,,,,,,,,,2,,"Pahwa, Parneet",,,,,,pxp030100,parneet pahwa,Marketing Management 
MKT,6301,CW1,,9,2,2,,,,,,,,,,,,,,,"Reichmuth, Gary",,,,,,gar220001,gary reichmuth,
MKT,6301,CW2,,22,,,,,,,,,,,,,,,,,"Munch, James",,,,,,,james munch,
MKT,6301,MBP,,6,3,8,10,,,,,,,,,,,,,,"Rajaratnam, Daniel",,,,,,dxr143430,daniel rajaratnam,
MKT,6301,XH1,,18,1,1,,,,,,,,,,,,,,,"Reichmuth, Gary",,,,,,gar220001,gary reichmuth,
MKT,6309,0W1,,1,4,4,3,,1,,,,,,,,,,,,"Rajaratnam, Daniel",,,,,,dxr143430,daniel rajaratnam,Marketing Data Analysis and Research 
MKT,6310,0W1,,3,3,5,3,1,2,,,,,,,,,,,,"Biswas, Abhijit","Lim, Taewook",,,,,axb019100,abhijit biswas,Consumer Behavior Science and Practice 
MKT,6321,0W1,,7,1,6,2,1,,,,,,,,,,,,,"Edsel, Alexander D",,,,,,ade012000,alexander edsel,Interactive and Digital Marketing 
MKT,6332,0W1,,2,3,6,4,4,2,,,,,,,,,,,,"Biswas, Abhijit","Lim, Taewook",,,,,axb019100,abhijit biswas,Advertising and Promotional Strategy 
MKT,6339,0W1,,3,1,4,3,1,,,,,,,,,,,1,,"Rajaratnam, Daniel",,,,,,dxr143430,daniel rajaratnam,Capstone Marketing Decision Making 
MKT,6352,0W1,,7,,1,3,2,,4,,,,,,,,,1,,"Tirone, Guido",,,,,,gxt170001,guido tirone,Marketing Web Analytics and Insights 
MKT,6V98,0U1,,,,,,,,,,,,,,,,,,11,"Edsel, Alexander D",,,,,,ade012000,alexander edsel,
MUSI,1306,0W1,25,7,2,4,3,,2,1,1,,,,,,,,,,"Rushing, Katrina C","Kalkanli, Ogulcan",,,,,kxr220042,katrina rushing,Understanding Music 
MUSI,2315,5U1,,8,1,1,,,,,,,,,,,,,,,"Hodan, Daniel M",,,,,,dmh017000,daniel hodan,Guitar I 
NATS,5100,091,,,,,,,,,,,,,,,,,,16,"Krawietz, Paul",,,,,,pxk210042,,Professional Development in the Natural Sciences and Mathematics 
NSC,3361,0U2,4,5,3,1,2,3,3,2,,3,,2,,,,,2,,"Raboune, Siham","Gayluak, Ynaluak J","Ashshareef, Salma",,,,sxr180071,siham raboune,Introduction to Neuroscience 
NSC,3361,0U3,3,2,3,3,3,1,,,,,,,,,,,,,"Marks, William","West, Reyanne M",,,,,wxm180005,william marks,Introduction to Neuroscience 
NSC,4351,0W1,,35,3,,1,,,,,,,,,,,,,,"Shareef, Safi Ullah","Mendez, Skylar A","Porras, Abi",,,,sms170009,safiullah shareef,Medical Neuroscience 
NSC,4352,0U1,1,1,4,2,,1,1,1,,1,,,2,,,,,,"Raboune, Siham","Hudson, Rachael N",,,,,sxr180071,siham raboune,Cellular Neuroscience 
NSC,4354,0U1,1,2,2,3,1,1,1,,,,,,,,,,,,"Sultana, Rukhsana",,,,,,rxs170431,rukhsana sultana,Integrative Neuroscience 
NSC,4382,0W1,2,12,15,3,2,1,1,,,,,,1,,,,,,"Jahangiri, Faisal R","Suzaki, Aoi","Ramos Freitas, Lindsey E",,,,frj190000,faisal jahangiri,Neurobiology of Emotion 
OB,6249,CW1,,23,,,,,,,,,,,,,,,,,"Warner, Lizette",,,,,,,lizette warner,
OB,6253,CW1,,,,,,,,,,,,,,,,,,19,"Hicks, Robert F",,,,,,,robert hicks,
OB,6301,0W1,,22,9,5,2,3,3,,,,,,1,,,,,,"Hasenhuttl, Maria","Shen, Jia",,,,,h1562,maria hasenhuttl,Organizational Behavior 
OB,6301,CH1,,16,4,,1,,,,,,,,,,,,,,"Nugent, Kim S",,,,,,,kim nugent,
OB,6331,CW1,,20,,,,,,,,,,,,,,,,,"Hasenhuttl, Maria",,,,,,h1562,maria hasenhuttl,
OB,6334,CW1,,22,7,2,2,,,1,,,,,2,,,,,,"Bianco-Mathis, Virginia",,,,,,,virginia bianco mathis,
OB,6344,CW1,,31,2,4,2,1,,,,,,,,,,,,,"Norton, Larry W",,,,,,,larry norton,
OB,6348,CW1,,21,5,,2,1,,,,,,,1,,,,,,"Narro, Amber J",,,,,,,amber narro,
OB,6351,CW1,,14,5,2,2,,,,,,,,,,,,,,"Warner, Lizette",,,,,,,lizette warner,
OB,6352,CW1,,18,1,,,,,,,,,,,,,,,,"Warner, Lizette",,,,,,,lizette warner,
OB,6382,CW1,,23,1,,,,,1,,,,,1,,,,,,"Plaisance Bryan, Suzette T",,,,,,,suzette plaisance bryan,
OB,6382,CW2,,22,1,,,,,,,,,,,,,,,,"Plaisance Bryan, Suzette T",,,,,,,suzette plaisance bryan,
OB,6384,CW1,,25,2,1,,,,,,,,,,,,,,,"Honeycutt, James",,,,,,jxh190022,james honeycutt,
OBHR,3310,0U1,11,8,11,5,5,3,1,,1,,,1,,,,,,,"Kim, Hwayoung",,,,,,hxk200056,hwayoung kim,Organizational Behavior 
OBHR,3330,5U1,9,4,11,2,2,1,,,,,,,,,,,,,"Thomas, Alayna G",,,,,,agt160030,alayna thomas,Introduction to Human Resource Management 
OBHR,4090,0U1,,,,,,,,,,,,,,13,,,,,"Weekley, Jeffrey A",,,,,,,jeffrey weekley,
OBHR,4300,0U1,11,,,,,,,,,,,,,,,,,,"Edgington, Kyle D",,,,,,kde081000,kyle edgington,Management of Non-Profit Organizations 
OPRE,3310,0U2,8,5,7,9,8,,3,3,,,1,,,,,,1,,"Du, Haokun",,,,,,hxd180022,haokun du,Supply Chain and Operations Management 
OPRE,3310,5U1,6,8,3,8,6,3,5,,,,,,,,,,1,,"Zhang, Minmin",,,,,,mxz180015,minmin zhang,Supply Chain and Operations Management 
OPRE,3310,5W1,4,10,10,8,2,8,1,1,,,,,,,,,,,"Alborz, Shawn",,,,,,sxa063000,shawn alborz,Supply Chain and Operations Management 
OPRE,3330,0W1,8,6,5,7,8,5,5,2,,1,1,,,,,,,,"Alborz, Shawn",,,,,,sxa063000,shawn alborz,Project Management 
OPRE,3333,0W1,,8,10,5,4,1,5,5,4,,1,,4,,,,,,"Enayaty Ahangar, Negin","Shahsavand, Parisa",,,,,nxe180001,negin enayaty ahangar,Quantitative Business Analysis 
OPRE,3333,0W2,2,5,3,6,7,3,4,3,3,2,1,,2,,,,4,,"Enayaty Ahangar, Negin","Shahsavand, Parisa",,,,,nxe180001,negin enayaty ahangar,Quantitative Business Analysis 
OPRE,3333,5U1,8,3,2,3,6,2,2,2,,2,2,1,1,,,,,,"Whalen, Tristan G","Jiang, Shanlin",,,,,tgw100020,tristan whalen,Quantitative Business Analysis 
OPRE,3360,0W1,23,10,5,7,8,5,3,1,2,1,,,1,,,,,,"Ahadi, Khatereh","Tahergandomabadi, Mohammadmahdi",,,,,kxa180010,khatereh ahadi,Managerial Methods in Decision Making Under Uncertainty 
OPRE,3360,5U1,1,6,5,6,6,1,2,4,1,4,3,3,2,,,,,,"Whalen, Tristan G","Jiang, Shanlin",,,,,tgw100020,tristan whalen,Managerial Methods in Decision Making Under Uncertainty 
OPRE,4090,091,,,,,,,,,,,,,,12,,,,,"Brussolo, Monica E",,,,,,meb049000,monica brussolo,
OPRE,6009,0U1,,,,,,,,,,,,,,,,,,31,"Widdifield, David S","Fierst, John",,,,,dsw180001,david widdifield,
OPRE,6301,0W1,,10,7,8,6,3,1,,,,,,,,,,2,,"Brussolo, Monica E","Kurucak, Abdurrahman",,,,,meb049000,monica brussolo,Statistics and Data Analysis 
OPRE,6301,CH1,,20,6,3,2,,,,,,,,,,,,,,"Kim, Dohyeong",,,,,,dxk132530,dohyeong kim,
OPRE,6302,0W1,,9,2,2,10,2,4,3,,,,,,,,,3,,"Leach, Sonia E","Bu, Like",,,,,sel120030,sonia leach,Operations Management 
OPRE,6302,MBP,,8,6,8,5,,,,,,,,,,,,,,"Subramoniam, Ramesh",,,,,,rxs179630,ramesh subramoniam,
OPRE,6332,5U1,,4,3,3,1,3,2,1,,,,,1,,,,,,"Ramanathan, Kannan","Chaparla, Grashma Srihita",,,,,kxr087000,kannan ramanathan,Spreadsheet Modeling and Analytics 
OPRE,6362,0W1,,6,9,3,4,,1,,,,,,,,,,,,"Alborz, Shawn",,,,,,sxa063000,shawn alborz,Project Management in Engineering and Operations 
OPRE,6364,PW1,,13,5,1,1,,,,,,,,,,,,,,"Rajamani, Divakar",,,,,,dxr020100,divakar rajamani,
OPRE,6378,5W1,,4,3,6,,1,,,,,,,,,,,,,"Widdifield, David S",,,,,,dsw180001,david widdifield,Supply Chain Strategy 
OPRE,6379,PW1,,21,2,2,1,,,,,,,,,,,,,,"Rajamani, Divakar",,,,,,dxr020100,divakar rajamani,
OPRE,6V98,0U1,,,,,,,,,,,,,,,,,,14,"Fierst, John","Widdifield, David S",,,,,,john fierst,
PA,2325,0S1,,22,,,,,,,,,,,,,,,,,"Benavides, Teodoro J",,,,,,tjb051000,teodoro benavides,Introduction to Public and Nonprofit Management 
PA,3310,0S1,,15,,,,,,,,,,,,,,,,,"McCaskill, John R",,,,,,jrm094020,john mccaskill,Managing Government Organizations 
PA,6313,5U1,,10,,,6,,,,,,,,,,,,,,"Johnson, Daniel A",,,,,,daj240002,,Public Policymaking and Institutions 
PA,6326,0W1,,29,,,1,,,,,,,,,,,,,,"McCaskill, John R",,,,,,jrm094020,john mccaskill,Decision Tools for Managers 
PA,6345,5U1,,9,2,,,,,,,,,,,,,,,,"Benavides, Abraham",,,,,,axb220062,,Human Resources Management 
PA,6369,5U1,,11,5,,,1,,,,,,,,,,,,,"Hutcheson, Patricia L",,,,,,plh073000,patricia hutcheson,Grant Writing and Management 
PA,8330,HN1,,30,1,2,,,1,,,,,,,,,,,,"Shute, William H","Chin, Michelle L",,,,,whs170030,william shute,
PA,8331,HN1,,31,2,1,,,,,,,,,,,,,,,"Chin, Michelle L",,,,,,mlc140530,michelle chin,
PA,8332,HN1,,,,,,,,,,,,,,,,,,34,"Ramanathan, Subhasri","Chin, Michelle L",,,,,,subhasri ramanathan,
PHIL,1301,0W1,,4,10,5,5,6,2,2,4,,2,1,3,,,,2,,"Campos, Laura Graciela","Brown, Derek W",,,,,lxc230018,laura campos,Introduction to Philosophy 
PHYS,1101,1U1,4,18,2,,1,,,,,,,,,,,,,,"Khan, Amena L","Desai, Amogh N",,,,,axk140130,amena khan,College Physics Laboratory I 
PHYS,1102,1U1,12,1,,,,,,,,,,,,,,,,,"Mac Alevey, Paul J","Shrestha, Samyak",,,,,paulmac,paul macalevey,College Physics Laboratory II 
PHYS,1301,0U1,4,12,2,2,3,3,1,,,,1,,,,,,,,"Khan, Amena L","Kapte, Isha Sunil","Arabiat, Aya H",,,,axk140130,amena khan,College Physics I 
PHYS,1302,0H1,6,2,2,,1,1,2,2,,,,,1,,,,,,"Kadala, Roger H","Seifi, Melodee O","Kajla, Rohit",,,,rxk220001,roger kadala,College Physics II 
PHYS,1302,0U1,2,1,2,2,2,1,,1,,,,,,,,,,,"Malko, Anton","Smith, Sean S","Zhao, Kehui",,,,avm074000,anton malko,College Physics II 
PHYS,2125,1U1,8,6,1,,,1,,,,,,,,,,,,,"Khan, Amena L","Magadi Shivalingaiah, Meghraj",,,,,axk140130,amena khan,Physics Laboratory I 
PHYS,2126,1U1,6,4,1,,,1,,,,,,1,,,,,,,"Mac Alevey, Paul J","Ruwali, Shisir",,,,,paulmac,paul macalevey,Physics Laboratory II 
PHYS,2126,1U2,19,3,1,,,,,,,,,,,,,,,,"Mac Alevey, Paul J","Palos, Rylee K","Ahmad, Faiz",,,,paulmac,paul macalevey,Physics Laboratory II 
PHYS,2325,0H1,5,8,5,,5,1,1,5,1,,1,2,5,,,,,,"Slinker, Jason D","Ali, Akbar","McNally, Christina M",,,,jds107020,jason slinker,Mechanics 
PHYS,2326,0U1,1,8,17,4,6,2,1,1,1,,,,,,,,1,,"Gartstein, Yuri","Aker, Adam","Bera, Avijit",,,,yxg037000,yuri gartstein,Electromagnetism and Waves 
PHYS,3411,0U1,,,,1,,1,1,3,1,3,,,,,,,,,"Mac Alevey, Paul J","Lochridge, Matthew D",,,,,paulmac,paul macalevey,Theoretical Physics 
PSCI,3303,0S1,3,12,2,,,,,,,,,,2,,,,,,"Gray, Thomas R",,,,,,txg171430,thomas gray,Civil Liberties 
PSCI,4306,0U1,3,3,2,6,5,1,,,,1,,1,2,,,,,,"Elmore, Naela","Peressotti, Giuseppe","Adjadeh, John-Paul E",,,,nxm153530,,Protest and Social Movements 
PSCI,4396,001,1,4,1,,3,,3,2,,,2,,,,,,,,"Grover, William C",,,,,,wcg071000,william grover,Selected Topics in Government and Politics 
PSY,2301,0S1,,5,2,1,,,1,,,,,1,1,,,,,,"Brody, Salena M",,,,,,smb051000,salena brody,Introduction to Psychology 
PSY,2301,0W1,18,15,13,7,1,5,1,2,,1,1,2,3,,,,,,"Ybarra, Regina K","Gu, Pan",,,,,rky190000,regina ybarra,Introduction to Psychology 
PSY,2317,0W1,,9,11,5,2,1,,,,,1,,,,,,,,"Fearon, Danielle","Behboudi, Mohammad Hossein",,,,,dxf220005,danielle fearon,Statistics for Psychology 
PSY,3310,0U1,4,8,2,,,,1,,,,,,,,,,,,"Heinrich, Melissa D","Liu, Yilin",,,,,mdh190005,melissa heinrich,Child Development 
PSY,3331,0W1,21,23,12,2,1,2,2,,1,1,1,,4,,,,1,,"Shirvani, Forouz","Telidevara, Amrita Kaushik",,,,,fxk024000,forouz shirvani,Social Psychology 
PSY,3342,0W1,,43,,,6,,,4,,,1,,,,,,,,"Bonner, Deborah","Gholap, Neha P",,,,,dbonner,deborah bonner,Exceptional Children 
PSY,3360,0W1,,9,16,12,22,6,5,4,9,,1,2,4,,,,1,,"Drew, Linda M","Delfosse, Camille M",,,,,lmd102020,linda drew,Historical Perspectives on Psychology  Mind and Machines since 1600 
PSY,3361,0U1,,6,1,1,1,1,,,,,,,1,,,,,,"Devora, Paulina V","Brown, Tracy",,,,,pvd200000,,Cognitive Psychology 
PSY,3392,0W1,6,10,3,5,5,7,3,2,1,1,,,1,,,,,,"Poucher, Jesse W","Carrico, Sara M",,,,,jwp082000,jesse poucher,Research Design and Analysis 
PSY,3393,0U1,,4,,,8,,,2,,,,,2,,,,1,,"Macphail, Donald C","Eisenberg, LuLu A",,,,,dcm200000,,Experimental Projects in Psychology 
PSY,3393,0W1,,6,7,8,2,1,,,,,,,,,,,,,"Fearon, Danielle","Sanchez, Patricia Monique",,,,,dxf220005,danielle fearon,Experimental Projects in Psychology 
PSY,4343,0W1,42,16,10,7,6,2,5,1,,1,,1,1,,,,,,"Ybarra, Regina K","Kulkarni, Maitreyee",,,,,rky190000,regina ybarra,Abnormal Psychology 
PSY,4394,0U1,,,,,,,,,,,,,,17,,,,,"Choate, Michael J",,,,,,mchoate,michael choate,Internship in Psychology 
PSY,4395,0U1,,,,,,,,,,,,,,20,,,,,"Choate, Michael J",,,,,,mchoate,michael choate,Co-op Fieldwork 
REAL,6322,0W1,,10,,2,,,,,,,,,,,,,,,"DeCourcy, George A",,,,,,gad075000,george decourcy,Real Estate Finance and Investment 
RHET,1302,0S1,9,3,2,,,,,,,,,,1,,,,,,"Anwesha, Swati",,,,,,sax210000,swati anwesha,
RHET,1302,0W1,,11,5,,,,,,,,,,1,,,,,,"Alem, Hosanna G",,,,,,hga140130,hosanna alem,Rhetoric 
RHET,1302,0W2,3,5,1,1,,2,,,,,,,1,,,,1,,"Morgan, George D",,,,,,gdm190002,george morgan,Rhetoric 
RHET,1302,0W3,2,1,3,2,,2,,,1,,,,1,,,,,,"Walker, Jason",,,,,,jaw140030,jason walker,Rhetoric 
SE,4381,0U1,1,1,5,6,7,3,3,4,3,2,1,,1,,,,,,"Paulk, Mark C","Nanda, Souradeep",,,,,mcp130030,mark paulk,Software Project Planning and Management 
SE,6388,MU1,,8,6,,1,,,,,,,,,,,,,,"Zhao, Yi","Song, Xiaoyu",,,,,zhao,yi zhao,
SOC,1301,5U1,1,5,4,3,1,1,,1,,,1,,,,,,,,"Elsafadi, Hoda O",,,,,,hoe180000,,Introduction to Sociology 
SOC,1306,0S1,11,6,1,,,,,,1,,,,,,,,,,"Lanham, Carol C",,,,,,ccl054000,carol lanham,Contemporary Social Issues 
SOC,4372,0U1,,2,1,6,5,,1,,,,,,,,,,,,"Briggs-Megafu, Tamnala E",,,,,,teb200000,,Health and Illness 
SPAU,3340,0H1,,5,,,7,,,1,,,2,,,,,,,,"Neale, Hannah D","Cullinan, McKenzie B",,,,,hxp121030,hannah pourchot neale,Articulation Disorders 
SPAU,3341,0W1,,2,1,1,4,1,,1,,1,,,,,,,,,"Fowler-Brookman, Stephanie L",,,,,,slr150030,,Audiology 
SPAU,3343,0U1,3,6,,,1,,,1,,,,,,,,,1,,"Mehta, Sonya","Thomas, Abbey L",,,,,sxm053100,sonya mehta,Phonetics and Phonology 
STAT,2332,0U1,3,2,2,1,1,1,2,2,2,1,,1,1,,,,,,"Jiang, Shengjie","Kim, Sungbum",,,,,sxj220069,shengjie jiang,Introductory Statistics for Life Sciences 
