Subject,Catalog Nbr,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,CR,I,NC,W,P,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6
CHEM,1112,111,19,6,1,1,,1,,,,,,,,,,,2,,"Khan, Saba","Najjari, Aryan",,,,
CHEM,1112,112,19,5,2,1,1,,,1,,,,,,,,,,,"Abeykoon, Nimali C","Paul, Saptarshi",,,,
CHEM,1112,113,16,9,3,,,,1,1,,,,,,,,,,,"Qin, Yanping","Budhathoki, Prakriti",,,,
CHEM,1112,114,18,6,2,,,2,1,,,,,,1,,,,,,"Qin, Yanping","Mustafa, Md.",,,,
CHEM,1112,115,16,10,1,,3,,,,,,,,,,,,,,"Gavva, Sandhya R","Paul, Saptarshi",,,,
CHEM,1112,116,18,6,3,,,,,,,,,,1,,,,,,"Qin, Yanping","Hoot, Robert E",,,,
CHEM,1112,117,16,5,3,1,1,,,1,,1,,,,,,,1,,"Huang, Yu","Najjari, Aryan",,,,
CHEM,1112,118,16,4,3,3,2,,,1,,,,,,,,,,,"Gavva, Sandhya R","Borah, Kongkona",,,,
CHEM,1112,119,17,6,,3,1,1,1,,,,,,,,,,,,"Qin, Yanping","Shende, Prapti M",,,,
CHEM,1112,120,12,10,2,1,4,1,,,,,,,,,,,,,"Huang, Yu","Farris, Wilson L",,,,
CHEM,1112,121,13,11,3,,2,,,,,,1,,,,,,,,"Dissanayake, Dushanthi S","Hoot, Robert E",,,,
CHEM,1112,122,11,8,2,3,2,1,1,,2,,,,,,,,,,"Anka, Fadwa H","Vu, Mai P",,,,
CHEM,1112,123,16,8,2,,1,,,1,,,1,,,,,,,,"Hashami, Zohreh","Hu, Saizhen",,,,
CHEM,1112,124,20,4,1,2,,1,1,1,,,,,,,,,,,"Dissanayake, Dushanthi S","Antany, Damary S",,,,
CHEM,1112,601,12,11,,2,1,2,,1,,,,,1,,,,,,"Sisk, Joshua R","Tran, Bailey B",,,,
CHEM,1112,602,12,11,2,1,1,,,1,,,,,,,,,,,"Sisk, Joshua R","Saini, Piyush",,,,
CHEM,1112,603,16,9,1,,2,,,1,,,,,,,,,,,"Sisk, Joshua R","Tran, Bailey B",,,,
CHEM,1112,604,5,17,4,1,,,,,1,,,,1,,,,,,"Sisk, Joshua R","Saini, Piyush",,,,
CHEM,1112,605,14,12,,,1,,2,1,,,,,,,,,,,"Gavva, Sandhya R","Hu, Saizhen",,,,
CHEM,1112,606,12,10,4,1,1,,,,,,,,1,,,,,,"Gavva, Sandhya R","Fernando, Shehan H",,,,
CHEM,1112,607,7,13,3,1,1,,2,1,,,,,,,,,,,"Qin, Yanping","Mustafa, Md.","Jayasuriya, Danidu M",,,
CHEM,1116,HN1,5,17,,,,,,,,,,,,,,,,,"Sibert, John W",,,,,
CHEM,1311,001,24,27,22,16,31,33,12,28,30,13,6,4,34,,,,12,,"Sra, Amandeep K","Chattopadhyay, Anwita",,,,
CHEM,1312,001,16,41,26,24,33,21,10,18,14,7,8,5,12,,,,4,,"Taylor, Stephanie M","Li, Andy",,,,
CHEM,1312,002,8,27,15,15,25,19,18,24,31,4,12,7,27,,1,,5,,"Abeykoon, Nimali C",,,,,
CHEM,1312,003,6,23,26,12,19,23,14,23,30,10,8,3,27,,,,15,,"Dieckmann, Gregg R",,,,,
CHEM,1312,004,6,23,21,14,20,23,26,30,33,11,7,10,33,,,,12,,"Dieckmann, Gregg R",,,,,
CHEM,1316,HN1,6,8,1,3,2,2,,,,,,,,,,,,,"Sibert, John W",,,,,
CHEM,2233,301,12,10,1,,,,1,,,,,,,,,,,,"Cortes, Sergio","Osborn, Emily",,,,
CHEM,2233,302,10,12,1,,1,,,,,,,,,,,,,,"Tran, Daniel N","Agamendran, Nithish",,,,
CHEM,2233,303,5,13,5,1,,,,,,,,,,,,,,,"Farvid, Seyedmajid","Amini-Harandi, Zahra",,,,
CHEM,2233,304,17,6,,,,,,,,,,,,,,,1,,"Panapitiya, Nimanka P","Koti, Neelima",,,,
CHEM,2233,305,18,6,,,,,,,,,,,,,,,,,"Farvid, Seyedmajid","Yan, Qing",,,,
CHEM,2233,306,24,,,,,,,,,,,,,,,,,,"Tripathi, Kiran","Koti, Neelima",,,,
CHEM,2233,307,14,10,,,,,,,,,,,,,,,,,"Panapitiya, Nimanka P","Pal, Aakash",,,,
CHEM,2233,308,21,2,,,,,,,,,,,,,,,,,"Wijenayake, Sumudu N","Benitez, Francisco",,,,
CHEM,2233,309,12,9,2,1,,,,,,,,,,,,,,,"Cortes, Sergio","Walimuni Mudiyanselage, Chamila Sandaruwan B",,,,
CHEM,2233,310,8,13,1,,1,1,,,,,,,,,,,,,"Khan, Saba","Baird, Marriah",,,,
CHEM,2233,311,12,6,2,3,1,,,,,,,,,,,,,,"Wijenayake, Sumudu N","Pal, Aakash",,,,
CHEM,2233,312,20,3,,1,,,,,,,,,,,,,,,"Wijenayake, Sumudu N","Baird, Marriah",,,,
CHEM,2233,313,18,5,,,1,,,,,,,,,,,,,,"Wijenayake, Sumudu N","Benitez, Francisco",,,,
CHEM,2233,314,21,3,,,,,,,,,,,,,,,,,"Panapitiya, Nimanka P","Agamendran, Nithish",,,,
CHEM,2233,315,20,2,2,,,,,,,,,,,,,,,,"Ge, Jing","Amini-Harandi, Zahra",,,,
CHEM,2233,316,5,12,6,1,,,,,,,,,,,,,,,"Dissanayake, Dushanthi S","Liyana Withanage, Nadeesha Tharangani",,,,
CHEM,2233,317,16,8,,,,,,,,,,,,,,,,,"Huang, Yu","Adams, Derik A",,,,
CHEM,2233,318,19,4,,,1,,,,,,,,,,,,,,"Dissanayake, Dushanthi S","Mahulkar, Pranav S",,,,
CHEM,2233,319,12,12,,,,,,,,,,,,,,,,,"Cortes, Sergio","Adams, Derik A",,,,
CHEM,2233,320,9,12,2,1,,,,,,,,,,,,,,,"Dissanayake, Dushanthi S","Liyana Withanage, Nadeesha Tharangani",,,,
CHEM,2233,321,10,8,1,1,1,,,,,,,,,,,,1,,"Khan, Saba","Walimuni Mudiyanselage, Chamila Sandaruwan B",,,,
CHEM,2233,322,18,6,,,,,,,,,,,,,,,,,"Farvid, Seyedmajid","Mahulkar, Pranav S",,,,
CHEM,2233,323,17,7,,,,,,,,,,,,,,,,,"Cortes, Sergio","Maharana, Priyanka",,,,
CHEM,2233,324,14,8,2,,,,,,,,,,,,,,,,"Tran, Daniel N","Qasimi, Esmail",,,,
CHEM,2233,325,14,9,,,,,,,,,,,,,,,,,"Cortes, Sergio","Osborn, Emily",,,,
CHEM,2233,326,24,,,,,,,,,,,,,,,,,,"Farvid, Seyedmajid","Qasimi, Esmail",,,,
CHEM,2233,801,24,,,,,,,,,,,,,,,,,,"Ge, Jing","Yan, Qing",,,,
CHEM,2233,802,24,,,,,,,,,,,,,,,,,,"Tripathi, Kiran","Maharana, Priyanka",,,,
CHEM,2237,HN1,5,6,1,,,,,,,,,,,,,,,,"Thompson, Christina M","Ayers, Lyndsay C",,,,
CHEM,2323,001,30,8,1,13,4,10,3,5,11,11,7,,14,,2,,10,,"Novak, Bruce M",,,,,
CHEM,2323,002,19,14,9,8,8,11,11,6,15,8,7,,18,,,,10,,"Novak, Bruce M",,,,,
CHEM,2324,001,12,15,3,2,6,1,6,4,4,,,,2,,,,,,"Wijenayake, Sumudu N","Deo, Nitish Kumar",,,,
CHEM,2325,001,17,24,13,14,10,10,8,8,12,10,5,,11,,,,2,,"Thompson, Christina M",,,,,
CHEM,2325,002,18,23,15,16,14,7,10,8,8,5,4,,9,,,,7,,"Tran, Daniel N","Li, Baowen",,,,
CHEM,2325,003,21,51,12,13,6,9,6,8,8,1,4,,2,,,,4,,"Panapitiya, Nimanka P","Stefan, Mihaela C","Ge, Jing","Deo, Nitish Kumar",,
CHEM,2325,004,5,17,8,12,14,18,18,12,13,7,5,5,5,,,,6,,"Ahn, Jung-Mo","Neal, Henry",,,,
CHEM,2325,005,36,21,6,11,6,6,4,6,3,6,5,,12,,,,14,,"Romiti, Filippo","Pradhan, Subham",,,,
CHEM,2328,HN1,2,8,,2,2,1,1,,1,,,,,,,,,,"Biewer, Michael C",,,,,
CHEM,2401,001,5,4,3,2,1,2,,1,,2,,,,,,,,,"Dissanayake, Dushanthi S","Darwin, Cary",,,,
CHEM,2401,002,2,3,4,1,1,2,1,4,1,,,,,,,,1,,"Pantano, Paul",,,,,
CHEM,2401,003,,3,4,4,2,1,,4,1,,,,,,,,,,"Pantano, Paul",,,,,
CHEM,3321,001,,18,,,11,,,4,,,1,,1,,,,1,,"Murza, Adrian C",,,,,
CHEM,3322,001,4,2,,3,5,5,3,4,,,1,,4,,,,,,"Nielsen, Steven O","Tran, Ly T",,,,
CHEM,3461,002,2,2,2,2,2,1,1,1,,,,,1,,,,2,,"Dodani, Sheel C","D'Arcy, Sheena M","Vs, Sushma","Sibert, John","Wicherts, Dylan M",
CHEM,3461,003,3,,6,2,1,2,,3,1,,,1,1,,,,1,,"Boyd, Stefanie D","Estrada, Bryan J","Yaqub, Muneer O",,,
CHEM,3462,001,,2,1,3,3,2,1,,,,,,,,,,,,"Candas, Mehmet","Reitzer, Lawrence J","Petter, Andrew T","Maity, Tuhina",,
CHEM,3471,001,1,1,1,5,1,1,,,,,,,1,,,,,,"Gassensmith, Jeremiah J","Gaspar, Miguel A","Wang, Ziqi",,,
CHEM,3472,002,1,1,3,1,2,2,,3,,,1,,2,,,,,,"Hashami, Zohreh","Shohag, S M Anyet Ullah","Hasna Begam, Mohammed Nazar","Igie, Nosakhare F","Subramanian, Yaamini",
CHEM,3472,003,2,8,2,1,1,2,,2,,,,,,,,,,,"Hashami, Zohreh","Subramanian, Yaamini","Shohag, S M Anyet Ullah","Hasna Begam, Mohammed Nazar","Igie, Nosakhare F",
CHEM,4335,001,2,4,5,5,1,1,,,,,,,,,,,1,,"Ferraris, John P","Stefan, Mihaela C","Naseiro, Connor B",,,
CHEM,4370,001,6,3,1,1,,2,,,,,,,,,,,,,"Wriedt, Mario",,,,,
CHEM,4473,002,3,4,1,,1,1,,,,,,1,,,,,,,"Huang, Yu","Beck, Erling","Brand, Emily J","Kim, Hyunseo",,
CHEM,5330,001,,3,4,3,,,,,,,,,,,,,1,,"Delaney, Connor P","De Aquino Veras, Sophia",,,,
CHEM,5370,001,,9,,,,,,,,,,,1,,,,1,,"Wriedt, Mario",,,,,
CHEM,6100,001,,,,,,,,,,,,,,,,,,113,"Romiti, Filippo",,,,,
CHEM,6369,001,,14,1,,,,,,,,,,,,,,,,"Meloni, Gabriele",,,,,
CHEM,6389,001,,15,9,2,,,,2,,,,,1,,,,1,,"Balkus, Kenneth J",,,,,
CHEM,6V79,001,,9,2,1,,,,,,,,,,,,,,,"Stefan, Mihaela C","Jiang, Ziwen",,,,
CHEM,8V91,024,,,,,,,,,,,,,,,,,,12,"Stefan, Mihaela C",,,,,
CHEM,8V91,046,,,,,,,,,,,,,,,,,,12,"Fasan, Rudi",,,,,
CHIN,1311,001,13,3,,1,,,,,,,,,,,,,1,,"Chen, Bei",,,,,
CHIN,1312,001,12,,1,1,,4,,,,,,,,,,,,,"Chen, Bei",,,,,
CHIN,2311,001,10,1,1,,,,,1,,,,,,,,,,,"Chen, Bei",,,,,
CHIN,2312,001,12,2,,,,,,,,,,,1,,,,,,"Chen, Bei",,,,,
CLDP,3303,001,,18,,,4,,,,,,,,,,,,,,"Trail, Amy M","Lewicki, Jane M",,,,
CLDP,3310,0W1,,11,,,,,,,,,,,,,,,,,"Bonner, Deborah","Redig, Samantha L",,,,
CLDP,3332,001,1,21,3,1,,3,,1,,,,1,1,,,,,,"Holub, Shayla C","Gutierrez, Alyssa M",,,,
CLDP,3338,001,,3,3,,5,1,,1,,,,,,,,,1,,"Tang, Alva","Kim, Taesun",,,,
CLDP,3342,501,3,5,,5,3,,1,,,,,,,,,,,,"Bonner, Deborah","Wang, Bangjie",,,,
CLDP,3362,001,8,8,9,3,3,,,,,,,,1,,,,,,"Atchison, Kristin J","Prince, Erin",,,,
CLDP,3394,0H1,,8,,,4,,,1,,,,,,,,,,,"Grant, Meridith G","Sierra, Francisco J",,,,
CLDP,4344,001,5,9,3,,2,1,1,2,1,,,,,,,,,,"Timmons, Lisa N","Wilder, Siri",,,,
COMD,6111,0W1,,,,,,,,,,,,,,,,,,14,"Aldridge, Michelle A",,,,,
COMD,6221,001,,55,32,5,6,3,,1,,,,,,,,,1,,"Shembel, Adrianna C",,,,,
COMD,6240,001,,56,,,,,,,,,,,,,,,,,"Touchstone, Emily W",,,,,
COMD,6308,001,,29,,,1,,,,,,,,,,,,,,"Rich, Judith B",,,,,
COMD,6320,001,,34,,,,,,,,,,,,,,,,,"Smith, Irma E","Aldridge, Michelle A",,,,
COMD,6330,001,,,,,,,,,,,,,,,,,,11,"Carter, Jessica A",,,,,
COMD,6330,007,,,,,,,,,,,,,,,,,,10,"Sale, Felicity F",,,,,
COMD,6330,009,,,,,,,,,,,,,,,,,,10,"Aldridge, Michelle A",,,,,
COMD,6330,065,,,,,,,,,,,,,,,,,,10,"Aldridge, Michelle A",,,,,
COMD,6330,069,,,,,,,,,,,,,,,,,,10,"Kenedi, A Helen I",,,,,
COMD,6330,144,,,,,,,,,,,,,,,,,,11,"Walsh, Diane G",,,,,
COMD,6377,001,,17,,,4,,,,,,,,,,,,,,"Kenedi, A Helen I","Sale, Felicity F",,,,
COMD,6378,001,,71,,,8,,,,,,,,,,,,,,"Klimkowski, Hillary E","Sale, Felicity F",,,,
COMD,7098,001,,,,,,,,,,,,,,,,,,81,"Touchstone, Emily W",,,,,
COMD,7219,001,,51,,,,,,,,,,,,,,,,,"Touchstone, Emily W",,,,,
COMD,7221,001,,51,,,6,,,,,,,,,,,,,,"Carter, Jessica A",,,,,
COMD,7301,501,,19,,,,,,,,,,,,,,,,,"Rich, Judith B",,,,,
COMD,7307,001,,47,,,,,,,,,,,,,,,,,"Kenedi, A Helen I",,,,,
COMD,7325,0W1,,4,7,1,,1,,,,,,,,,,,,,"Mosley, Cornetta",,,,,
COMD,7336,001,,29,1,1,,1,,,,,,,,,,,,,"Rollins, Pamela R",,,,,
COMD,7384,501,,31,,,,,,,,,,,,,,,,,"Lombardi, Christina L",,,,,
COMM,1311,001,2,15,14,8,10,2,5,1,1,,,1,3,,,,,,"Totusek, Patricia F",,,,,
COMM,1311,002,7,3,4,3,1,1,1,,1,,,,,,,,1,,"Moss, Daniel J",,,,,
COMM,1311,003,6,9,2,2,1,,,,,,,,2,,,,,,"Sova, Melodee L",,,,,
COMM,1311,004,5,9,7,1,1,,,,,,,,,,,,,,"Totusek, Patricia F",,,,,
COMM,1311,0H1,5,5,4,1,,,2,,,1,,,1,,,,,,"Sova, Melodee L",,,,,
COMM,1311,0H2,2,7,3,,6,1,1,,1,,,,2,,,,1,,"Sova, Melodee L",,,,,
COMM,1311,0H3,15,1,1,1,1,1,,,,,,,2,,,,2,,"Mckee-Williams, Candie D",,,,,
COMM,1311,0H4,7,5,4,2,3,1,1,,,,1,,,,,,,,"Tanner, Lari J",,,,,
COMM,1311,0H5,1,8,4,3,5,1,,,1,,,,1,,,,,,"Tanner, Lari J",,,,,
COMM,1311,0W1,8,8,4,,1,,1,,,,,1,,,,,1,,"Templeton, Allison A",,,,,
COMM,1311,0W2,1,9,2,2,3,3,,1,,1,,,1,,,,,,"Templeton, Allison A",,,,,
COMM,1311,0W3,8,9,2,1,1,2,,,,,,,1,,,,,,"Sova, Melodee L",,,,,
COMM,1311,0W4,4,9,1,1,2,1,,,1,,,,1,,,,4,,"Williams, Alecia N",,,,,
COMM,1311,0W5,2,7,5,3,1,1,,2,1,,,,,,,,2,,"Williams, Alecia N",,,,,
COMM,1311,0W6,9,8,,1,,1,1,2,,,,,,,,,1,,"Moss, Daniel J",,,,,
COMM,1311,0W7,3,11,3,1,,3,,1,,,,,1,,,,,,"Fraley, James M",,,,,
COMM,1311,0W8,2,14,1,1,1,,1,,,,,,4,,,,,,"McCown, Gregory S",,,,,
COMM,1311,0W9,8,7,4,1,2,,,,1,,,,,,,,1,,"Sova, Melodee L",,,,,
COMM,1311,5W1,6,6,5,2,1,1,,,1,,,,2,,,,,,"Fraley, James M",,,,,
COMM,1315,001,1,3,1,1,6,3,3,1,1,,1,,1,,,,2,,"Baker, Barbara L",,,,,
COMM,1315,002,,3,2,,6,1,1,2,1,,,,1,,,,,,"Baker, Barbara L",,,,,
COMM,1315,0H1,20,2,,,,,1,,,,,,,,,,1,,"Saenz, Michael A",,,,,
COMM,1315,0H2,3,4,5,2,1,2,1,1,1,,,1,1,,,,,,"Farr, Natalie D",,,,,
COMM,1315,0H3,,5,8,3,1,,,,2,,,,2,,,,2,,"Gonzales, Sarah",,,,,
COMM,1315,0H5,1,9,1,1,1,1,4,1,2,1,,,,,,,,,"Farr, Natalie D",,,,,
COMM,1315,0H6,2,4,4,4,4,,1,1,,1,,,,,,,1,,"Templeton, Allison A",,,,,
COMM,1315,0H7,5,9,3,1,1,1,,2,,,,,2,,,,,,"Templeton, Allison A",,,,,
COMM,1315,0W1,7,9,1,2,,,1,,,,,,,,,,1,,"Cannon, Charles",,,,,
COMM,1315,0W2,9,10,2,,1,,,,,,,,1,,,,,,"Cannon, Charles",,,,,
COMM,1315,0W3,,3,2,1,9,,1,1,2,1,,,1,,,,1,,"Bromberg, Mike",,,,,
COMM,1315,0W4,,,3,5,2,5,1,2,2,,,,2,,,,1,,"Bromberg, Mike",,,,,
COMM,1315,HN1,,25,,,,,,,,,,,,,,,,,"Herndon, Scott A",,,,,
COMM,2314,001,1,3,,,4,2,,2,,,,,2,,,,1,,"Sova, Melodee L",,,,,
COMM,3302,001,2,12,1,1,,,,,,,,,1,,,,1,,"Mckee-Williams, Candie D",,,,,
COMM,4305,0W1,5,11,2,2,1,,,,,,,,,,,,,,"Schlobohm, Maribeth L",,,,,
COMM,4360,001,,4,2,2,2,,1,,,,,,,,,,1,,"King, Carie S",,,,,
CRIM,1301,001,19,15,5,6,1,4,4,,1,,,,2,,,,,,"Hong, Sunmin",,,,,
CRIM,1301,0W1,12,25,11,4,4,1,1,3,1,,1,,2,,,,,,"Karmakar, Anasuya",,,,,
CRIM,1307,001,22,38,4,,2,,1,,,,,,,,,,,,"Mcchriston, Marvin",,,,,
CRIM,1307,0W1,46,18,6,3,3,,1,,,,2,,1,,,,,,"Vasquez, Arthur G","Jiru, Gurmessa B",,,,
CRIM,2306,501,3,16,,2,2,,,4,,,,,,,,,,,"Duke, Clifford",,,,,
CRIM,2313,001,11,3,1,4,1,1,1,,1,,,,1,,,,,,"Getty, Ryan M",,,,,
CRIM,2316,001,,6,4,8,7,4,3,1,,,1,,1,,,,,,"Escobedo, Allison E",,,,,
CRIM,2317,0W1,,43,6,1,4,,,5,2,,,1,2,,,,,,"Papageorgiou, Anthony J",,,,,
CRIM,3300,0W1,9,32,5,7,7,4,3,3,1,1,,,,,,,,,"Worrall, John L","Gross, Meeghan A",,,,
CRIM,3301,0W1,49,6,3,1,2,,1,,,,,,1,,,,1,,"Getty, Ryan M",,,,,
CRIM,3302,0W1,4,21,9,4,1,1,,2,,1,1,,1,,,,1,,"Lee, Yeungjeom","Lee, Insang",,,,
CRIM,3303,0W1,34,11,11,,,,,1,,,,,,,,,,,"Vasquez, Arthur G","Jiru, Gurmessa B",,,,
CRIM,3307,001,28,1,8,3,3,,,,,,,,,,,,,,"Vasquez, Arthur G","Jiru, Gurmessa B",,,,
CRIM,3310,001,30,4,5,3,3,2,,,,,,,1,,,,,,"Vasquez, Arthur G","Jiru, Gurmessa B",,,,
CRIM,3312,001,7,15,3,,,2,,,,,,,1,,,,,,"Olszewski, Hailey",,,,,
CRIM,3319,0W1,22,15,2,4,2,1,1,,,,,,,,,,2,,"Getty, Ryan M","Chidozie, Eustace",,,,
CRIM,3324,001,4,19,2,5,3,,1,1,,,,2,1,,,,,,"Wang, Wenyi",,,,,
CRIM,4311,0W1,,5,4,5,4,1,2,2,2,,,,,,,,,,"Lee, Jaebom",,,,,
CRIM,4322,001,,23,7,4,4,,1,3,,,,,3,,,,,,"Krajewski, Andrew T","Hull, Kerrie Ann","Yoon, Minyeong",,,
CRIM,4337,501,1,1,3,,3,3,2,,1,1,,,,,,,,,"McKay, Brian W",,,,,
CRIM,4396,0W1,2,13,7,1,7,2,1,,1,1,,,,,,,2,,"Boots, Denise P","Adjadeh, John-Paul E",,,,
CRIM,4396,0W2,4,10,4,4,1,2,,3,,,,,1,,,,1,,"Manuel, Samantha A",,,,,
CRIM,6311,501,,11,2,,,1,,,,,,,,,,,,,"Vieraitis, Lynne M",,,,,
CRIM,6381,501,,18,1,,,,,,,,,,,,,,,,"Love, Tony",,,,,
CRWT,2301,001,,1,5,4,2,2,1,1,1,1,,,,,,,,,"Bhatt, Jenny",,,,,
CRWT,2301,002,13,3,1,1,,1,,,,,,,,,,,,,"Baker, Matthew W",,,,,
CRWT,2301,003,,7,2,2,1,2,1,,,,1,,1,,,,1,,"Bhatt, Jenny",,,,,
CRWT,2301,004,10,9,,,,,,,,,,,,,,,,,"Baker, Matthew W",,,,,
CRWT,2301,005,4,3,6,1,,,,,,,,,1,,,,1,,"Cranfill, Jennifer E","Murphey, Samantha",,,,
CRWT,2301,006,3,1,5,4,,,,,,,,,,,,,2,,"Cranfill, Jennifer E","Brazeal, Lauren",,,,
CRWT,2301,007,,14,,1,1,1,,,,,,,1,,,,1,,"Goldstein, Laura E",,,,,
CRWT,2301,008,9,,1,,,,,1,,,,1,,,,,,,"Pena, Daniel",,,,,
CRWT,2301,501,12,2,1,,,,,,1,,,,3,,,,,,"Pena, Daniel",,,,,
CRWT,3306,001,,13,,,,,,,,,,,,,,,1,,"Ogbaa, Maurine",,,,,
CRWT,3306,002,1,12,2,,,,,,,,,,,,,,,,"Martinez, Manuel L",,,,,
CRWT,3308,001,,10,1,,,1,,,,,,,,,,,,,"VanWormer, Gretchen",,,,,
CRWT,3330,501,,,3,2,2,3,,,,,,,,,,,1,,"Vincent, Shelby D",,,,,
CRWT,3351,001,2,6,4,2,,,,1,,,,,,,,,,,"Stone, Naomi S",,,,,
CRWT,3354,501,,9,3,2,,,,,,,,,,,,,1,,"Goldberg, Paula",,,,,
CRWT,3354,502,,11,2,1,,,,,,,,,,,,,,,"Goldberg, Paula",,,,,
CRWT,4370,001,1,2,3,3,1,,,,,,,,,,,,,,"Gray, Janelle N",,,,,
CS,1325,001,25,4,8,2,2,2,4,2,4,3,1,1,10,,,,18,,"Razo-Razo, Miguel Angel",,,,,
CS,1325,002,,10,8,12,15,9,7,12,5,2,2,,10,,,,5,,"Solanki, Nidhiben M",,,,,
CS,1337,001,3,3,15,8,8,6,8,12,,,,,1,,,,8,,"Narayanasami, Priya",,,,,
CS,1337,002,7,4,6,3,5,5,1,2,1,2,1,3,4,,,,2,,"Srinivasan, Srimathi",,,,,
CS,1337,003,1,7,8,7,3,2,2,,1,,,,4,,,,3,,"Darbari, Parisa",,,,,
CS,1337,004,5,7,,16,16,,9,3,,9,2,,3,,,,3,,"Karrah, Shyam S",,,,,
CS,1337,005,16,6,8,5,6,9,2,6,1,5,,,3,,,,6,,"Srinivasan, Srimathi",,,,,
CS,1337,006,1,9,8,9,14,8,4,4,2,1,,,3,,,,5,,"Arnold, Gordon L",,,,,
CS,1337,007,3,9,4,3,7,5,1,4,1,2,2,1,6,,,,6,,"Smith, Jason W",,,,,
CS,1337,008,10,18,8,6,7,2,1,6,2,,,,5,,,,4,,"Srivastava, Aditya",,,,,
CS,1337,009,6,8,,16,11,,10,6,,2,5,,4,,,,3,,"Karrah, Shyam S",,,,,
CS,1337,010,3,10,7,,6,3,4,1,,,3,2,4,,,,4,,"Smith, Jason W",,,,,
CS,1337,0W1,10,21,10,9,4,2,3,3,,,1,,2,,,,1,,"Dollinger, Scott M",,,,,
CS,1337,0W2,17,27,10,4,5,4,2,,1,,,,3,,,,,,"Dollinger, Scott M",,,,,
CS,1436,001,,1,2,1,7,2,3,7,8,2,2,2,13,,,,,,"Thompson, Laurie A",,,,,
CS,1436,002,3,6,5,1,3,2,3,7,5,2,7,3,17,,,,1,,"Thompson, Laurie A",,,,,
CS,1436,003,2,7,2,6,6,3,5,7,,1,4,,19,,1,,3,,"Willson, James",,,,,
CS,2305,001,1,10,9,10,46,18,7,11,1,1,5,,1,,,,3,,"Ouyang, Jessica J","Truong, Nhat V",,,,
CS,2305,002,3,17,31,24,32,14,2,6,1,,,,,,,,3,,"Jue, Jason P","Truong, Nhat V",,,,
CS,2305,004,2,17,12,16,44,11,6,12,4,1,,2,4,,,,1,,"Bereg, Sergey","Truong, Nhat V",,,,
CS,2305,005,3,25,15,22,55,9,6,1,,1,1,,1,,,,2,,"Gibney, Daniel J",,,,,
CS,2336,001,8,10,4,10,4,8,2,4,1,1,,,2,,,,,,"Ricks, Brian",,,,,
CS,2336,003,7,19,3,3,4,5,3,3,,,,,3,,,,2,,"Ricks, Brian",,,,,
CS,2336,005,3,3,1,2,6,3,1,7,2,,3,,5,,,,6,,"Smith, Jason W",,,,,
CS,2336,007,7,9,2,,3,5,5,3,2,1,1,2,6,,,,,,"Veerasamy, Jeyakesavan",,,,,
CS,2336,008,2,7,5,3,10,3,2,3,1,1,,,6,,,,,,"Srivastava, Aditya",,,,,
CS,2336,501,,7,1,2,4,1,3,1,,,,,,,,,1,,"Sims, David I",,,,,
CS,2337,501,,7,9,7,9,8,3,5,2,2,,,4,,,,5,,"DeGroot, Doug","Arnold, Gordon L",,,,
CS,2340,001,4,3,4,4,7,3,9,6,5,4,,,11,,,,5,,"Wang, Alice","Zhang, Jinheng",,,,
CS,2340,003,15,5,6,4,5,5,4,4,2,1,4,,19,,,,,,"Wang, Alice","Zhang, Jinheng",,,,
CS,2340,004,,1,,3,,1,,2,,,2,1,2,,,,5,,"Desmedt, Yvo G","Zhang, Jinheng",,,,
CS,2340,005,,9,5,18,1,11,9,4,7,7,1,,2,,,,1,,"Jaffal, Wafa","Zhang, Jinheng",,,,
CS,2340,006,6,4,5,2,7,3,3,4,3,4,5,,21,,,,2,,"Wang, Alice","Zhang, Jinheng",,,,
CS,2340,007,,8,8,8,10,16,9,7,,4,,,,,,,2,,"Jaffal, Wafa","Zhang, Jinheng",,,,
CS,2340,008,,8,8,6,2,,,1,1,5,2,,2,,,,,,"Nguyen, Nhut","Zhang, Jinheng",,,,
CS,2340,HN1,4,10,2,8,3,1,,1,1,,,,,,,,,,"Nguyen, Nhut","Zhang, Jinheng",,,,
CS,3162,051,,60,42,24,15,6,4,7,,,1,,,,,,,,"Cole, John P",,,,,
CS,3162,052,,43,42,27,20,3,4,4,,,,,1,,1,,,,"Cole, John P",,,,,
CS,3162,091,12,48,33,22,18,4,2,5,4,,4,,2,,,,1,,"Cole, John P",,,,,
CS,3162,092,4,33,26,19,33,15,5,6,,,2,,4,,,,,,"Cole, John P",,,,,
CS,3341,001,7,21,,12,23,,24,5,,1,,,2,,,,,,"Smiley, Octavious","Thomas, Yaga S",,,,
CS,3341,002,,3,4,10,12,11,6,4,7,2,4,,7,,,,2,,"Guo, Huizhen","Jannaty, Most Salma Y",,,,
CS,3341,003,1,6,10,11,7,4,17,14,6,1,6,,4,,,,1,,"Guo, Huizhen","Jannaty, Most Salma Y",,,,
CS,3341,004,,5,9,9,11,8,8,20,10,3,4,,11,,,,2,,"Guo, Huizhen","Jannaty, Most Salma Y",,,,
CS,3341,005,16,2,3,11,14,10,7,8,8,6,5,2,10,,,,1,,"Jiang, Shengjie","Husain, Md Maidul",,,,
CS,3341,006,2,9,,4,9,,10,2,,3,1,,2,,1,,,,"Smiley, Octavious","Zhao, Kun",,,,
CS,3341,501,2,7,,,4,,8,,,1,,,,,,,,,"Smiley, Octavious","Zhao, Kun",,,,
