Subject,Catalog Nbr,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,CR,I,NC,W,P,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6
ENGR,3300,0U1,,3,,5,12,6,3,9,2,,1,1,1,,,,,,"Ali, Mohammed Z","Xie, Hao",,,,
ENGR,3341,0U1,2,2,1,1,,4,1,,1,,,1,,,,,,,"Fonseka, John P","Hewawaduge, Dhanushki B",,,,
ENTP,3301,0U1,,2,7,10,2,2,2,1,,,,,,,,,,,"Nichols, Paul M",,,,,
ENTP,3360,0W1,1,1,2,1,4,,,1,,,,,,,,,,,"Pedigo, Madison F",,,,,
ENTP,4335,0W1,1,,2,2,1,5,2,,1,,,,,,,,,,"Edsel, Alexander D",,,,,
ENTP,6370,0W1,,4,8,5,13,,,2,,,,,1,,,,,,"Kimzey, Jackie R","Liu, Yilin",,,,
ENTP,6375,5U1,,8,5,4,2,1,,,,,,,,,,,,,"Nichols, Paul M",,,,,
ENVR,2302,0W1,3,3,1,3,3,1,,,,,,,,,,,,,"Chowdhury, Yeamin Faria","Adeuga, Adewole M",,,,
EPPS,2302,0W1,5,1,5,1,1,3,1,,,,,,1,,,,,,"Noe, Ricardo","Thakar, Rahul A","Alfa, Victor L",,,
EPPS,6300,051,,4,5,2,,,,,,,,,,,,,,,"Nevin, Andrew S","Medhi, Kashmiri",,,,
EPPS,6317,051,,31,,,,,,,,,,,,,,,,,"Qiu, Fang","Lyu, Haitao",,,,
FILM,1303,0W1,2,8,8,6,3,4,1,,1,,,,1,,,,,,"Prakash, Arya","Okwulogu, Maureen",,,,
FILM,2332,051,6,2,2,1,,1,1,,,,,,,,,,1,,"Wellborn, Brecken H","Hay, Celia",,,,
FILM,2332,0W1,7,17,3,1,,1,2,1,,,,,2,,,,,,"Cooper, Dalton W",,,,,
FIN,3300,0W1,,45,,,12,,,,,,1,,1,,,,,,"Lynch, Julie","Hu, Jiawei",,,,
FIN,3305,5U1,,3,,,6,,,1,,,,,,,,,,,"Lowrance, Daniel S",,,,,
FIN,3320,0U1,3,2,2,,1,,2,2,2,,,,,,,,,,"Park, Taeyoung",,,,,
FIN,3320,0U2,4,2,,2,2,,1,,1,,2,,1,,,,,,"Hamzeh, Alireza",,,,,
FIN,3320,0W1,2,6,7,,10,3,1,14,1,,2,,3,,,,1,,"Manzi, Jeff",,,,,
FIN,3320,0W2,,8,9,4,12,1,1,11,,,,,2,,,,,,"Manzi, Jeff",,,,,
FIN,3360,0W1,,2,9,8,14,3,,1,,,,,,,,,,,"Pedigo, Madison F",,,,,
FIN,3390,0U1,1,5,4,2,5,2,7,5,4,1,1,8,1,,,,,,"El-Ashmawi, Amal H",,,,,
FIN,4080,091,,,,,,,,,,,,,,44,,,1,,"Nishi, Hirofumi",,,,,
FIN,4080,0U1,,,,,,,,,,,,,,42,,,,,"Nishi, Hirofumi",,,,,
FIN,4300,0U1,1,3,7,4,1,,,,,,,,,,,,1,,"Nguyen, Nam H",,,,,
FIN,4303,0U1,,2,,1,1,2,2,1,1,1,,,,,,,,,"Ballew, Gregory",,,,,
FIN,4310,0U1,,,2,,2,2,2,4,,1,,,,,,,,,"He, Jianyao",,,,,
FIN,4V80,0U3,,,,,,,,,,,,,,30,,,,,"Nishi, Hirofumi",,,,,
FIN,4V80,593,,,,,,,,,,,,,,25,,,,,"Nishi, Hirofumi",,,,,
FIN,6301,0W1,,9,10,2,3,4,3,2,,,,,1,,,,3,,"Nishi, Hirofumi","Sadeghi, Ali",,,,
FIN,6301,XH1,,13,2,5,,,,,,,,,,,,,,,"Reichert, Carolyn A",,,,,
FIN,6307,0W1,,7,3,1,5,2,,,,,,,,,,,,,"Ma, Liping","Zhang, Qiyan",,,,
FIN,6308,0W1,,9,3,1,3,1,1,1,,,,,,,,,,,"Lewin, Peter",,,,,
FIN,6322,0W1,,18,3,1,4,1,,,,,,,,,,,,,"DeCourcy, George A",,,,,
FIN,6352,5U1,,4,6,2,4,1,1,1,,,,,,,,,,,"Davis, Richard L",,,,,
FIN,6353,5W1,,3,2,2,2,1,,,,,,,,,,,,,"Baranchuk, Nina","Chai, Maoyuan",,,,
FIN,6360,5W1,,10,1,1,2,,1,,,,,,,,,,,,"Kaur, Dupinderjeet","Chai, Maoyuan",,,,
FIN,6V98,0U1,,,,,,,,,,,,,,,,,,16,"Reichert, Carolyn A",,,,,
FTEC,6002,FW1,,,,,,,,,,,,,,,,,,13,"Kieschnick, Robert L",,,,,
FTEC,6V99,FW1,,16,,,,,,,,,,,,,,,,,"Kieschnick, Robert L",,,,,
GEOG,2302,0W1,2,4,3,2,1,,,,,,,,1,,,,,,"Chowdhury, Yeamin Faria","Adeuga, Adewole M",,,,
GEOG,2303,0W1,3,8,4,3,,,1,,,,,,1,,,,,,"Kulsum, Umme",,,,,
GEOS,1303,0W1,8,3,6,3,2,,,,,1,,,,,,,,,"Griffin, William R","Karimi, Fatemeh",,,,
GEOS,2302,0W1,2,6,,,1,,1,,,,1,,1,,,,,,"Chowdhury, Yeamin Faria","Adeuga, Adewole M",,,,
GEOS,3300,0S1,1,5,2,5,2,1,,1,,,,,,,,,,,"Sickmann, Zachary","Butler, Kristina L",,,,
GEOS,4300,0S1,,4,3,5,6,,,,,,,,,,,,,,"Sickmann, Zachary",,,,,
GISC,6387,5U1,,14,1,,,,,,,,,,,,,,,,"Gamarra Pacheco, Jose A",,,,,
GOVT,2305,0U1,3,3,3,,3,4,,,1,,,,,,,,,,"Shin, Hanna","Subramanian, Venkatesh","Pillai, Maitreyi M",,,
GOVT,2305,0U2,2,4,10,5,2,1,,,,,,,,,,,,,"Chang, Gary","Zhao, Xingyuan","Singh, Sonali",,,
GOVT,2306,0U1,,10,6,5,,5,1,1,,,,,,,,,,,"Shafiq, Sadman","Dao, Minh T",,,,
GOVT,2306,0U2,7,7,16,3,3,,,2,,,,,,,,,1,,"Medhi, Kashmiri","Cincotta, Mamie G",,,,
HDCD,6370,0H1,,9,1,,,,,,,,,,,,,,,,"Bales, Alexandra H",,,,,
HIST,1301,0W1,9,54,2,9,5,4,3,1,1,1,,,1,,,,,,"Pettengill, Ryan S","Armstrong, Jennifer J","Hill, Travis B",,,
HIST,1302,0W1,7,29,17,6,5,6,3,2,2,1,1,2,1,,,,2,,"Schulze, Jeffrey M","Gee, Taylor N","Li, Ang","Tijani, Kehinde O",,
HIST,4344,0W1,1,2,9,2,3,4,,,,,,,4,,,,1,,"Pfister, Debra H",,,,,
HIST,4378,0W1,2,18,1,2,2,,1,,,,,,2,,,,,,"Pettengill, Ryan S",,,,,
HLTH,1301,0W1,,,2,4,1,,1,,,,1,,1,,,,,,"Baetge, Claire",,,,,
HLTH,3300,0U1,,1,5,5,7,3,3,4,3,,2,,,,,,,,"Byrnes, Kathleen A",,,,,
HLTH,4304,0U1,,23,2,1,1,,,1,,,,,,,,,,,"Byrnes, Kathleen A",,,,,
HMGT,3301,0U1,1,3,4,,2,,,1,,,,,,,,,,,"Robb, Horace A",,,,,
HMGT,3301,0W1,,47,,,1,,,,,,,,,,,,,,"Aubrey, Lea E",,,,,
HMGT,4090,091,,,,,,,,,,,,,,15,,,,,"Tesmer, Kristin M","Thurgood, Keith L",,,,
HMGT,4090,0U1,,,,,,,,,,,,,,10,,,,,"Tesmer, Kristin M","Thurgood, Keith L",,,,
HMGT,6320,CH1,,26,1,,,,,,,,,,,,,,,,"Jacob, Stephen B",,,,,
HMGT,6325,0W2,,22,5,2,1,,,,,,,,,,,,1,,"Thurgood, Keith L","Huang, He",,,,
HMGT,6331,5U1,,12,,,4,,,,,,,,,,,,,,"Malaise, Michael",,,,,
HMGT,6401,AH1,,39,,,,,,,,,,,,,,,,,"Kaiser, Robert C","Taylor, Donald E","Mccracken, John F",,,
HMGT,6402,AH1,,38,,,,,,,,,,,,,1,,,,"Mccracken, John F","Taylor, Donald E","Convery, Paul",,,
HMGT,6412,AH1,,18,,,,,,,,,,,,,,,,,"Taylor, Donald E",,,,,
HUMA,1301,0S1,5,3,1,1,,,,,,,,,1,,,,,,"Warren, Shilyh J","Bennett, Jason H",,,,
IMS,3310,0U1,3,18,2,11,14,1,,6,1,,,,,,,,,,"Henderson, Thomas C",,,,,
IMS,6316,GW1,,3,4,3,3,,,,,,,,,,,,1,,"Akarte, Prajakti V",,,,,
IMS,6354,GW1,,18,1,,2,,,,,,,,,,,,,,"Svatek, Samantha",,,,,
IMS,6360,0W1,,22,19,5,7,1,1,1,,,,,,,,,1,,"Skuza, Agnieszka","Shen, Jia",,,,
IMS,6365,0W1,,14,7,10,9,3,2,1,,,,,,,,,,,"Musekura, Celestin",,,,,
IMS,6365,AW1,,10,1,,,,1,,,,,,,,,,,,"Dowse, Eileen",,,,,
IMS,6365,CW1,,21,2,,,,,,,,,,,,,,,,"Skuza, Agnieszka",,,,,
ISIS,3335,0W1,9,7,12,3,2,,,,,,,,,,,,1,,"Rosa, Jonathan",,,,,
ISNS,2359,0W1,73,13,7,3,3,2,,2,3,,,,5,,,,,,"Pujana, Ignacio","Karimi, Fatemeh",,,,
ISNS,2367,0W1,19,27,7,3,6,2,1,2,2,,2,,3,,,,,,"Pujana, Ignacio","Crowley, Clinton W",,,,
ISNS,2367,0W2,7,18,14,2,8,1,1,,,,,,1,,,,,,"Pujana, Ignacio","Crowley, Clinton W",,,,
ITSS,3300,5U1,,11,12,12,9,4,2,3,,,1,,1,,,,1,,"Owens, Sean M","Ghosh, Debapratim",,,,
ITSS,3311,5U1,,5,3,3,4,2,2,3,,,,,1,,,,,,"Maru, Vatsal K","Anand, Punya I",,,,
ITSS,3390,5U1,1,2,3,3,3,2,1,,,2,,,,,,,,,"Neal, Angela","Liu, Yihong",,,,
ITSS,4090,091,,,,,,,,,,,,,,125,,,,,"Stephens, Timothy G",,,,,
ITSS,4090,0U1,,,,,,,,,,,,,,112,,,,,"Stephens, Timothy G",,,,,
ITSS,4300,5U1,1,5,7,15,4,12,9,2,1,2,1,,,,,,,,"Ceverha, Paul W","Pujari, Shrutika",,,,
ITSS,4330,5U1,1,6,5,7,10,11,3,1,3,,2,,,,,,,,"Khan, Taimur A","Liu, Yihong",,,,
ITSS,4340,0U1,,2,3,,4,3,3,6,,,,,,,,,,,"Thompson, Luell O",,,,,
ITSS,4351,5U1,,47,,2,,,1,,,,,,,,,,,,"Johnston, Walter L",,,,,
ITSS,4352,5U1,,5,10,6,7,4,1,1,,,,,1,,,,,,"Neal, Angela","Liu, Yihong",,,,
ITSS,4360,5U1,1,2,5,1,2,8,2,3,2,,,,,,,,,,"Ginevich, Rostislav A","Goswami, Garima",,,,
ITSS,4370,5U1,,4,3,10,20,10,2,3,1,,,,,,,,,,"Young, John G",,,,,
ITSS,4381,5U1,,8,14,6,14,1,6,2,,1,,,,,,,,,"Maru, Vatsal K","Anand, Punya I",,,,
ITSS,4V90,0U3,,,,,,,,,,,,,,10,,,,,"Stephens, Timothy G",,,,,
LIT,1301,0W1,17,5,,2,1,,,,,,,,,,,,2,,"Ingrao, Peter J",,,,,
LIT,3319,0W1,10,2,,,1,,,1,,,,,,,,,,,"Ingrao, Peter J",,,,,
LIT,3330,0W1,4,4,2,4,3,,,,,,,,,,,,,,"Saunders, Joy",,,,,
MAS,6102,051,,,,,,,,,,,,,,,,,1,14,"An, Constance",,,,,
MAS,6V98,0U1,,,,,,,,,,,,,,,,,,30,"Widdifield, David S","Fierst, John",,,,
MATH,1314,0S1,4,5,,1,1,1,,,,,,,1,,,,,,"Alvarado, Iris",,,,,
MATH,1325,0U1,3,1,2,,1,,3,3,,,5,,4,,,,2,,"Biswas, Saikat","Goni, Hazera","Pathirana, Menu H",,,
MATH,1325,551,1,1,3,1,2,,,1,,,,,1,,,,,,"Patel, Jigarkumar S","Harikumar, Rohin",,,,
MATH,1326,091,1,1,1,1,1,1,,,,,,1,3,,,,1,,"Patel, Jigarkumar S","Khandelwal, Abinash",,,,
MATH,1326,0U1,2,2,2,3,,3,3,1,2,1,,1,2,,,,3,,"Mussa, Derege H","Zafar, Safi Ur Rahman","Zhu, Weixi",,,
MATH,2312,0U1,1,2,2,3,3,1,,1,,1,,,,,,,,,"Duruoha, Adannah","Kudasinghe Patabendi Gedara He, Rachindra V","Tamim, Mohammad Ali",,,
MATH,2413,051,,2,1,2,2,3,1,1,1,,,,3,,,,,,"Dahal, Rabin",,,,,
MATH,2413,0U1,1,,2,3,3,2,4,1,,2,1,1,1,,,,1,,"Rakotomalala, Diarisoa Mihaja Andriamanisa","Cao, Jianpeng","Cash, Cole S",,,
MATH,2414,0U1,1,1,,3,5,5,5,,5,1,7,,5,,,,,,"Aman, Kelly C","Ramarolahy, Rija Tonny Christian","Rajapakshage, Himasha Miurangi W","Stack, Jason C","Taskin, Fariha",
MATH,2415,0U2,3,4,,1,4,1,,1,1,,,,1,,,,,,"Makarenkov, Oleg",,,,,
MATH,2417,0U1,,,1,2,2,2,1,,1,,1,,1,,,,,,"Sultana, Nasrin","Alabbadi, Ismail","Abbadi, Soufiane",,,
MATH,2418,0U1,1,1,1,1,2,3,6,,,,1,,1,,,,,,"Adabrah, Anani Komla",,,,,
MATH,2418,0U2,7,5,1,7,2,6,1,2,2,1,1,,3,,,,1,,"Murza, Adrian C","Ghanem, Ziad G","He, Meng","Liu, Jingzhou","Sarkar, Soham","Mrad, Preskella"
MATH,2419,0U1,,2,,,1,,,2,12,,,,1,,,,,,"Eydelzon, Anatoly","Yang, Jie","Tong, Ran",,,
MATH,2420,0U1,4,4,7,1,1,2,,2,4,,1,,2,,,,,,"Paudel, Ajaya B",,,,,
MATH,3351,0U1,3,3,1,2,1,1,3,,,1,1,,3,,,,1,,"Ramakrishna, Viswanath","Murad, Mohammad Hassan",,,,
MECH,2330,051,,1,1,,2,1,2,2,1,1,,1,3,,,,,,"Thamban, P L Stephan",,,,,
MECH,3105,1W1,,4,1,2,1,,1,1,3,,2,,,,,,1,,"Rios, Oziel",,,,,
MECH,3305,0W1,,1,3,1,1,1,2,3,1,,1,,,,,,,,"Rios, Oziel",,,,,
MECH,3315,0U1,,6,1,3,2,1,,,,,,,1,,,,,,"Anderson, William C",,,,,
MECH,3320,0W1,4,3,3,3,7,4,3,3,7,,,1,1,,,,,,"Fadda, Dani Z","Rahimi, Hootan",,,,
MECH,3340,0W1,1,5,1,3,5,2,3,1,3,,1,,2,,,,1,,"Park, Wooram","Rahimi, Hootan",,,,
MECH,3350,0W1,2,1,6,1,1,1,1,4,1,,,1,1,,,,,,"Rios, Oziel",,,,,
MECH,3351,0H1,4,1,,8,5,3,2,3,2,,,,2,,,,,,"Malik, Arif S",,,,,
MECH,4340,0W1,,7,1,,11,7,2,2,1,,,,1,,,,,,"Park, Wooram",,,,,
MECH,4381,0U1,,2,15,17,6,5,,2,,,,,1,,,,,,"Hart, Robert A","Tjahjono, Nathaniel S",,,,
MECH,4382,0U1,3,12,,4,,,,,,,,,,,,,,,"Hart, Robert A",,,,,
MECH,6V95,0U1,,10,,,,,,,,,,,,,,,,,"Qian, Dong","Fadda, Dani Z",,,,
MECO,6303,0W1,,17,6,10,6,4,1,2,,,,,,,,,,,"Lewin, Peter","Sadeghi, Ali",,,,
MECO,6303,AW1,,12,3,3,1,,,,,,,,,,,,,,"Kiser, Stephen L",,,,,
MIS,6009,091,,,,,,,,,,,,,,,,,,23,"Thouin, Mark F",,,,,
MIS,6009,0U1,,,,,,,,,,,,,,,,,,98,"Thouin, Mark F",,,,,
MIS,6308,0W1,,18,4,1,14,,,,,,,,,,,,1,,"Raghunathan, Srinivasan","Chen, Luoying",,,,
MIS,6308,5U1,,9,5,1,3,2,,,,,,,,,,,,,"Sivaramakrishnan, Sriram","Chen, Luoying",,,,
MIS,6313,5W1,,28,13,3,3,,,,,,,,,,,,,,"Sivaramakrishnan, Sriram","Sun, Kai",,,,
MIS,6313,GW1,,13,10,8,4,,,,,,,,,,,,2,,"Wiant, Russell",,,,,
MIS,6326,0W1,,6,4,1,1,,,,,,,,,,,,,,"Ryu, Young U","Goswami, Garima",,,,
MIS,6330,5U1,,2,3,7,2,2,,,,,,,,,,,,,"Shroff, Tejas N","Goswami, Garima",,,,
MIS,6344,0W1,,4,7,6,4,,,,,,,,,,,,,,"Mehra, Amit","Chen, Luoying",,,,
MIS,6349,5U1,,6,13,1,,,,,,,,,,,,,,,"Shroff, Tejas N","Pujari, Shrutika",,,,
MIS,6363,0W1,,31,3,2,3,2,,2,,,,,3,,,,,,"Calisir, Engin","Goswami, Garima",,,,
MIS,6380,0U1,,3,4,4,,,,,,,,,,,,,,,"Islam, Naser","Anand, Punya I",,,,
MIS,6382,5W1,,8,7,5,6,,,,,,,,,,,,,,"Neouchi, Rabih","Anand, Punya I",,,,
MIS,6V98,0U1,,,,,,,,,,,,,,,,,,28,"Thouin, Mark F",,,,,
MKT,3300,0U1,9,7,5,3,3,2,,1,,,,,1,,,,,,"Chiong, Khai X",,,,,
MKT,3300,0U2,7,8,,1,,,,,,,,,1,,,,1,,"Chiong, Khai X",,,,,
MKT,3300,0W1,,9,5,8,13,2,6,4,,,,,1,,,,,,"Wu, Fang","Miao, Jin",,,,
MKT,3330,0U1,,7,3,1,,1,2,1,,,,,1,,,,,,"Amirpour, Semiramis",,,,,
MKT,4090,091,,,,,,,,,,,,,,28,,,,,"Haworth, Julie B",,,,,
MKT,4090,0U1,,,,,,,,,,,,,,20,,,1,,"Haworth, Julie B",,,,,
MKT,4330,0W1,4,4,6,3,1,4,2,3,,1,1,1,1,,,,1,,"Edsel, Alexander D",,,,,
MKT,4334,5U1,1,9,4,2,,,,1,,,,,,,,,,,"Mabruk, Zayd N",,,,,
MKT,4360,5U1,,15,31,1,,,,,,,,,,,,,,,"Johnson, Quincy",,,,,
MKT,4V90,593,,,,,,,,,,,,,,10,,,,,"Haworth, Julie B",,,,,
MKT,6301,0W1,,14,5,5,14,10,,1,,,,,,,,,2,,"Pahwa, Parneet",,,,,
MKT,6301,CW1,,9,2,2,,,,,,,,,,,,,,,"Reichmuth, Gary",,,,,
MKT,6301,CW2,,22,,,,,,,,,,,,,,,,,"Munch, James",,,,,
MKT,6301,MBP,,6,3,8,10,,,,,,,,,,,,,,"Rajaratnam, Daniel",,,,,
MKT,6301,XH1,,18,1,1,,,,,,,,,,,,,,,"Reichmuth, Gary",,,,,
MKT,6309,0W1,,1,4,4,3,,1,,,,,,,,,,,,"Rajaratnam, Daniel",,,,,
MKT,6310,0W1,,3,3,5,3,1,2,,,,,,,,,,,,"Biswas, Abhijit","Lim, Taewook",,,,
MKT,6321,0W1,,7,1,6,2,1,,,,,,,,,,,,,"Edsel, Alexander D",,,,,
MKT,6332,0W1,,2,3,6,4,4,2,,,,,,,,,,,,"Biswas, Abhijit","Lim, Taewook",,,,
MKT,6339,0W1,,3,1,4,3,1,,,,,,,,,,,1,,"Rajaratnam, Daniel",,,,,
MKT,6352,0W1,,7,,1,3,2,,4,,,,,,,,,1,,"Tirone, Guido",,,,,
MKT,6V98,0U1,,,,,,,,,,,,,,,,,,11,"Edsel, Alexander D",,,,,
MUSI,1306,0W1,25,7,2,4,3,,2,1,1,,,,,,,,,,"Rushing, Katrina C","Kalkanli, Ogulcan",,,,
MUSI,2315,5U1,,8,1,1,,,,,,,,,,,,,,,"Hodan, Daniel M",,,,,
NATS,5100,091,,,,,,,,,,,,,,,,,,16,"Krawietz, Paul",,,,,
NSC,3361,0U2,4,5,3,1,2,3,3,2,,3,,2,,,,,2,,"Raboune, Siham","Gayluak, Ynaluak J","Ashshareef, Salma",,,
NSC,3361,0U3,3,2,3,3,3,1,,,,,,,,,,,,,"Marks, William","West, Reyanne M",,,,
NSC,4351,0W1,,35,3,,1,,,,,,,,,,,,,,"Shareef, Safi Ullah","Mendez, Skylar A","Porras, Abi",,,
NSC,4352,0U1,1,1,4,2,,1,1,1,,1,,,2,,,,,,"Raboune, Siham","Hudson, Rachael N",,,,
NSC,4354,0U1,1,2,2,3,1,1,1,,,,,,,,,,,,"Sultana, Rukhsana",,,,,
NSC,4382,0W1,2,12,15,3,2,1,1,,,,,,1,,,,,,"Jahangiri, Faisal R","Suzaki, Aoi","Ramos Freitas, Lindsey E",,,
OB,6249,CW1,,23,,,,,,,,,,,,,,,,,"Warner, Lizette",,,,,
OB,6253,CW1,,,,,,,,,,,,,,,,,,19,"Hicks, Robert F",,,,,
OB,6301,0W1,,22,9,5,2,3,3,,,,,,1,,,,,,"Hasenhuttl, Maria","Shen, Jia",,,,
OB,6301,CH1,,16,4,,1,,,,,,,,,,,,,,"Nugent, Kim S",,,,,
OB,6331,CW1,,20,,,,,,,,,,,,,,,,,"Hasenhuttl, Maria",,,,,
OB,6334,CW1,,22,7,2,2,,,1,,,,,2,,,,,,"Bianco-Mathis, Virginia",,,,,
OB,6344,CW1,,31,2,4,2,1,,,,,,,,,,,,,"Norton, Larry W",,,,,
OB,6348,CW1,,21,5,,2,1,,,,,,,1,,,,,,"Narro, Amber J",,,,,
OB,6351,CW1,,14,5,2,2,,,,,,,,,,,,,,"Warner, Lizette",,,,,
OB,6352,CW1,,18,1,,,,,,,,,,,,,,,,"Warner, Lizette",,,,,
OB,6382,CW1,,23,1,,,,,1,,,,,1,,,,,,"Plaisance Bryan, Suzette T",,,,,
OB,6382,CW2,,22,1,,,,,,,,,,,,,,,,"Plaisance Bryan, Suzette T",,,,,
OB,6384,CW1,,25,2,1,,,,,,,,,,,,,,,"Honeycutt, James",,,,,
OBHR,3310,0U1,11,8,11,5,5,3,1,,1,,,1,,,,,,,"Kim, Hwayoung",,,,,
OBHR,3330,5U1,9,4,11,2,2,1,,,,,,,,,,,,,"Thomas, Alayna G",,,,,
OBHR,4090,0U1,,,,,,,,,,,,,,13,,,,,"Weekley, Jeffrey A",,,,,
OBHR,4300,0U1,11,,,,,,,,,,,,,,,,,,"Edgington, Kyle D",,,,,
OPRE,3310,0U2,8,5,7,9,8,,3,3,,,1,,,,,,1,,"Du, Haokun",,,,,
OPRE,3310,5U1,6,8,3,8,6,3,5,,,,,,,,,,1,,"Zhang, Minmin",,,,,
OPRE,3310,5W1,4,10,10,8,2,8,1,1,,,,,,,,,,,"Alborz, Shawn",,,,,
OPRE,3330,0W1,8,6,5,7,8,5,5,2,,1,1,,,,,,,,"Alborz, Shawn",,,,,
OPRE,3333,0W1,,8,10,5,4,1,5,5,4,,1,,4,,,,,,"Enayaty Ahangar, Negin","Shahsavand, Parisa",,,,
OPRE,3333,0W2,2,5,3,6,7,3,4,3,3,2,1,,2,,,,4,,"Enayaty Ahangar, Negin","Shahsavand, Parisa",,,,
OPRE,3333,5U1,8,3,2,3,6,2,2,2,,2,2,1,1,,,,,,"Whalen, Tristan G","Jiang, Shanlin",,,,
OPRE,3360,0W1,23,10,5,7,8,5,3,1,2,1,,,1,,,,,,"Ahadi, Khatereh","Tahergandomabadi, Mohammadmahdi",,,,
OPRE,3360,5U1,1,6,5,6,6,1,2,4,1,4,3,3,2,,,,,,"Whalen, Tristan G","Jiang, Shanlin",,,,
OPRE,4090,091,,,,,,,,,,,,,,12,,,,,"Brussolo, Monica E",,,,,
OPRE,6009,0U1,,,,,,,,,,,,,,,,,,31,"Widdifield, David S","Fierst, John",,,,
OPRE,6301,0W1,,10,7,8,6,3,1,,,,,,,,,,2,,"Brussolo, Monica E","Kurucak, Abdurrahman",,,,
OPRE,6301,CH1,,20,6,3,2,,,,,,,,,,,,,,"Kim, Dohyeong",,,,,
OPRE,6302,0W1,,9,2,2,10,2,4,3,,,,,,,,,3,,"Leach, Sonia E","Bu, Like",,,,
OPRE,6302,MBP,,8,6,8,5,,,,,,,,,,,,,,"Subramoniam, Ramesh",,,,,
OPRE,6332,5U1,,4,3,3,1,3,2,1,,,,,1,,,,,,"Ramanathan, Kannan","Chaparla, Grashma Srihita",,,,
OPRE,6362,0W1,,6,9,3,4,,1,,,,,,,,,,,,"Alborz, Shawn",,,,,
OPRE,6364,PW1,,13,5,1,1,,,,,,,,,,,,,,"Rajamani, Divakar",,,,,
OPRE,6378,5W1,,4,3,6,,1,,,,,,,,,,,,,"Widdifield, David S",,,,,
OPRE,6379,PW1,,21,2,2,1,,,,,,,,,,,,,,"Rajamani, Divakar",,,,,
OPRE,6V98,0U1,,,,,,,,,,,,,,,,,,14,"Fierst, John","Widdifield, David S",,,,
PA,2325,0S1,,22,,,,,,,,,,,,,,,,,"Benavides, Teodoro J",,,,,
PA,3310,0S1,,15,,,,,,,,,,,,,,,,,"McCaskill, John R",,,,,
PA,6313,5U1,,10,,,6,,,,,,,,,,,,,,"Johnson, Daniel A",,,,,
PA,6326,0W1,,29,,,1,,,,,,,,,,,,,,"McCaskill, John R",,,,,
PA,6345,5U1,,9,2,,,,,,,,,,,,,,,,"Benavides, Abraham",,,,,
PA,6369,5U1,,11,5,,,1,,,,,,,,,,,,,"Hutcheson, Patricia L",,,,,
PA,8330,HN1,,30,1,2,,,1,,,,,,,,,,,,"Shute, William H","Chin, Michelle L",,,,
PA,8331,HN1,,31,2,1,,,,,,,,,,,,,,,"Chin, Michelle L",,,,,
PA,8332,HN1,,,,,,,,,,,,,,,,,,34,"Ramanathan, Subhasri","Chin, Michelle L",,,,
PHIL,1301,0W1,,4,10,5,5,6,2,2,4,,2,1,3,,,,2,,"Campos, Laura Graciela","Brown, Derek W",,,,
PHYS,1101,1U1,4,18,2,,1,,,,,,,,,,,,,,"Khan, Amena L","Desai, Amogh N",,,,
PHYS,1102,1U1,12,1,,,,,,,,,,,,,,,,,"Mac Alevey, Paul J","Shrestha, Samyak",,,,
PHYS,1301,0U1,4,12,2,2,3,3,1,,,,1,,,,,,,,"Khan, Amena L","Kapte, Isha Sunil","Arabiat, Aya H",,,
PHYS,1302,0H1,6,2,2,,1,1,2,2,,,,,1,,,,,,"Kadala, Roger H","Seifi, Melodee O","Kajla, Rohit",,,
PHYS,1302,0U1,2,1,2,2,2,1,,1,,,,,,,,,,,"Malko, Anton","Smith, Sean S","Zhao, Kehui",,,
PHYS,2125,1U1,8,6,1,,,1,,,,,,,,,,,,,"Khan, Amena L","Magadi Shivalingaiah, Meghraj",,,,
PHYS,2126,1U1,6,4,1,,,1,,,,,,1,,,,,,,"Mac Alevey, Paul J","Ruwali, Shisir",,,,
PHYS,2126,1U2,19,3,1,,,,,,,,,,,,,,,,"Mac Alevey, Paul J","Palos, Rylee K","Ahmad, Faiz",,,
PHYS,2325,0H1,5,8,5,,5,1,1,5,1,,1,2,5,,,,,,"Slinker, Jason D","Ali, Akbar","McNally, Christina M",,,
PHYS,2326,0U1,1,8,17,4,6,2,1,1,1,,,,,,,,1,,"Gartstein, Yuri","Aker, Adam","Bera, Avijit",,,
PHYS,3411,0U1,,,,1,,1,1,3,1,3,,,,,,,,,"Mac Alevey, Paul J","Lochridge, Matthew D",,,,
PSCI,3303,0S1,3,12,2,,,,,,,,,,2,,,,,,"Gray, Thomas R",,,,,
PSCI,4306,0U1,3,3,2,6,5,1,,,,1,,1,2,,,,,,"Elmore, Naela","Peressotti, Giuseppe","Adjadeh, John-Paul E",,,
PSCI,4396,001,1,4,1,,3,,3,2,,,2,,,,,,,,"Grover, William C",,,,,
PSY,2301,0S1,,5,2,1,,,1,,,,,1,1,,,,,,"Brody, Salena M",,,,,
PSY,2301,0W1,18,15,13,7,1,5,1,2,,1,1,2,3,,,,,,"Ybarra, Regina K","Gu, Pan",,,,
PSY,2317,0W1,,9,11,5,2,1,,,,,1,,,,,,,,"Fearon, Danielle","Behboudi, Mohammad Hossein",,,,
PSY,3310,0U1,4,8,2,,,,1,,,,,,,,,,,,"Heinrich, Melissa D","Liu, Yilin",,,,
PSY,3331,0W1,21,23,12,2,1,2,2,,1,1,1,,4,,,,1,,"Shirvani, Forouz","Telidevara, Amrita Kaushik",,,,
