Subject,Catalog Nbr,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,CR,I,NC,W,P,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6,instructor_id,instructor_name_normalized,title
ENGR,3341,001,9,3,6,4,3,6,2,1,3,,1,5,,,,,1,,"Fonseka, John P","Hewawaduge, Dhanushki B",,,,,kjp,john fonseka,Probability Theory and Statistics 
ENGR,3341,002,1,18,2,2,9,2,1,4,,,,,,,,,3,,"Ali, Mohammed Z","Rahman, Md Yekra",,,,,mohammed,ali mohammed,Probability Theory and Statistics 
ENGR,3341,003,7,7,3,7,4,3,2,1,1,,,5,,,,,4,,"Fonseka, John P","Hewawaduge, Dhanushki B",,,,,kjp,john fonseka,Probability Theory and Statistics 
ENGR,3341,004,1,19,,2,8,3,3,15,1,,,1,1,,,,1,,"Ali, Mohammed Z","Showrov, Md Shadman Sakib",,,,,mohammed,ali mohammed,Probability Theory and Statistics 
ENGR,3341,005,4,5,6,3,3,3,2,3,1,,1,,9,,,,2,,"Nosratinia, Aria","Zahedi Moghaddam, Javad",,,,,aria,aria nosratinia,Probability Theory and Statistics 
ENGR,3341,006,3,15,2,7,4,1,1,7,,,,,1,,,,2,,"Ali, Mohammed Z","Rahman, Md Yekra",,,,,mohammed,ali mohammed,Probability Theory and Statistics 
ENGY,3340,001,,11,2,2,2,,,,,,,,,,,,,,"Sibley, Daniel C","Thota, Saranya",,,,,dcs170002,daniel sibley,Energy Law and Contracts 
ENGY,6330,501,,30,16,,,,,,,,,,,,,,,,"Sibley, Daniel C",,,,,,dcs170002,daniel sibley,Energy Law and Contracts 
ENTP,3301,001,,1,3,3,15,12,4,10,,,,,,,,,,,"Kimzey, Jackie R",,,,,,jxk092000,jackie kimzey,Innovation and Entrepreneurship 
ENTP,3301,002,,,7,,12,7,1,7,4,,,,,,,,,,"Kimzey, Jackie R",,,,,,jxk092000,jackie kimzey,Innovation and Entrepreneurship 
ENTP,3301,004,1,3,7,2,7,7,6,2,8,1,,,,,,,,,"Kim, Sangyun","Yan, Xinyu",,,,,sxk240164,sangyun kim,Innovation and Entrepreneurship 
ENTP,3301,005,,4,3,7,3,3,4,2,3,1,2,,1,,,,1,,"Kim, Sangyun","Yan, Xinyu",,,,,sxk240164,sangyun kim,Innovation and Entrepreneurship 
ENTP,3301,006,4,9,16,13,9,3,1,,,,,,1,,,,2,,"Nichols, Paul M",,,,,,pxn120030,paul nichols,Innovation and Entrepreneurship 
ENTP,3301,0W1,,18,,,29,,,1,,,,,,,,,1,,"Pedigo, Madison F",,,,,,mfp013000,madison pedigo,Innovation and Entrepreneurship 
ENTP,3360,002,,,1,1,3,1,,1,2,,1,,,,,,,,"Baranchuk, Nina","Liu, Jiabin",,,,,nxb043000,nina baranchuk,Entrepreneurial Finance 
ENTP,4311,001,,7,5,2,1,,,,1,,,,1,,,,1,,"Sharma, Neeru M",,,,,,nms210001,,Entrepreneurial Strategy and Business Models 
ENTP,4330,001,,,3,2,6,,3,3,,,,,,,,,,,"Buchwald, Jon R",,,,,,jxb230047,,Entrepreneurial Marketing 
ENTP,4340,501,,3,26,16,12,7,4,,3,,,,,,,,3,,"Wright, Robert G","Fickel, Mary","Chelakalapally, Srikesh K",,,,rgw091000,robert wright,Social Sector Entrepreneurship and Community Engagement 
ENTP,4350,001,,23,,,10,,,4,,,,,,,,,,,"Marcus-Rehtmeyer, Carol","Shekhar, Lokesh",,,,,cxm230023,carol marcus rehtmeyer,Corporate Entrepreneurship 
ENTP,4360,001,,10,15,7,2,2,1,,2,,,,,,,,,,"Choi, Emily","Sundararajan, Gowrishankar",,,,,exc113230,emily choi,Innovation and Creativity 
ENTP,4398,001,1,3,,2,3,4,,,,,,,,,,,,,"Chambers, Bryan D",,,,,,bdc160330,,Venture Capital Seed Fund 
ENTP,6370,0W1,,4,7,4,16,8,,1,,,,,,,,,,,"Kimzey, Jackie R","Huang, Zhangfan",,,,,jxk092000,jackie kimzey,Innovation and Entrepreneurship 
ENTP,6370,501,,9,5,2,,3,,1,,,,,,,,,,,"Nichols, Paul M",,,,,,pxn120030,paul nichols,Innovation and Entrepreneurship 
ENTP,6375,001,,4,6,9,1,1,,,,,,,,,,,,,"Shermon, Anavir","Huang, Zhangfan",,,,,axs230255,anavir shermon,Technology and New Product Development 
ENTP,6375,0W1,,3,8,3,8,,2,2,,,,,2,,,,1,,"Shah, Rajiv R","Hanchinal, Aditya A",,,,,rxs079000,rajiv shah,Technology and New Product Development 
ENTP,6375,501,,3,4,3,,,,,,,,,,,,,,,"Shermon, Anavir","Huang, Zhangfan",,,,,axs230255,anavir shermon,Technology and New Product Development 
ENTP,6375,502,,2,5,2,3,,2,,,,,,,,,,,,"Shermon, Anavir","Huang, Zhangfan",,,,,axs230255,anavir shermon,Technology and New Product Development 
ENTP,6380,501,,3,6,6,1,2,1,1,,,,,,,,,,,"Nichols, Paul M",,,,,,pxn120030,paul nichols,Market Entry Strategies 
ENTP,6388,501,,1,1,7,3,,,,,,,,,,,,,,"Shah, Rajiv R","Kumar, Sai",,,,,rxs079000,rajiv shah,Corporate Innovation and Entrepreneurship 
ENVR,2302,001,3,6,9,3,2,2,,,1,,,,2,,,,,,"Drouillard, Matthew J","Rahman, Mahbubur",,,,,mxd126430,,The Global Environment 
ENVR,2302,0W1,23,10,4,4,3,2,3,4,2,,,1,1,,,,1,,"Ahmed, Md. Nakir","Osondu, Stanley E",,,,,mxa200006,md nakir ahmed,The Global Environment 
EPCS,2200,001,6,26,11,5,3,4,,,2,,1,,,,,,,,"Aird, Jeanie A",,,,,,jaa140030,jeanie aird,Engineering Projects in Community Service 
EPCS,2200,002,13,17,15,4,5,3,,,1,,,,,,,,2,,"Aird, Jeanie A",,,,,,jaa140030,jeanie aird,Engineering Projects in Community Service 
EPCS,3200,001,5,6,1,1,1,1,,,,,,,,,,,,,"Aird, Jeanie A",,,,,,jaa140030,jeanie aird,Engineering Projects in Community Service II 
EPCS,3200,002,3,11,1,2,,,,1,,,,,,,,,1,,"Aird, Jeanie A",,,,,,jaa140030,jeanie aird,Engineering Projects in Community Service II 
EPPS,1110,001,38,6,,4,4,1,2,1,1,1,1,2,2,,,,,,"Sharman, Whitney",,,,,,wxs180011,,Critical Issues in the Social Sciences 
EPPS,1110,002,42,6,9,3,2,1,1,,,,1,,3,,,,,,"Gutierrez, Alejandra",,,,,,axg173831,,Critical Issues in the Social Sciences 
EPPS,1110,0L1,13,1,1,2,1,,,1,,,,1,3,,,,,,"Rollerson, Sheila D",,,,,,srollers,sheila rollerson,Critical Issues in the Social Sciences 
EPPS,2301,001,3,6,5,4,6,3,2,2,1,,,,2,,,,,,"Peressotti, Giuseppe",,,,,,gxp210031,giuseppe peressotti,Research Design in the Social and Policy Sciences 
EPPS,2301,002,9,8,10,6,7,4,1,3,2,2,,,,,,,,,"Dao, Minh T",,,,,,mtd220000,minh dao,Research Design in the Social and Policy Sciences 
EPPS,2301,0W1,10,4,6,5,4,11,2,6,6,4,,1,8,,1,,1,,"Kosiewicz, Holly","Sarker, Poulami",,,,,hxk200027,holly kosiewicz,Research Design in the Social and Policy Sciences 
EPPS,2302,001,5,4,4,,2,,1,,,,,,1,,,,1,,"Adeuga, Adewole M",,,,,,ama200023,adewole adeuga,Methods of Quantitative Analysis in the Social and Policy Sciences 
EPPS,2302,002,18,11,1,,6,1,1,1,,,,,,,,,,,"Bray, Timothy M","Jeong, Dohyo",,,,,tmb021000,timothy bray,Methods of Quantitative Analysis in the Social and Policy Sciences 
EPPS,2307,001,,,2,2,2,2,1,3,1,,2,,1,,,,,,"Rahman, Muhammad T","Stout, Brennan J",,,,,mtr018000,,Digital Earth 
EPPS,6302,001,,10,10,1,7,,,,,,,,,,,,,,"Ho, Ka-Yiu","Chan, Chun Man",,,,,kxh022100,karl ho,Methods of Data Collection and Production 
EPPS,6313,001,,5,8,5,2,1,,,,,,,,,,,1,,"Zhang, Pengfei","Zhao, Xingyuan",,,,,pxz220003,pengfei zhang,Introduction to Quantitative Methods 
EPPS,6313,501,,19,3,1,4,1,,1,,,,,1,,,,,,"Bray, Timothy M",,,,,,tmb021000,timothy bray,Introduction to Quantitative Methods 
EPPS,6313,502,,7,2,4,1,,,,,,,,,,1,,,,"Gorina, Eugenia","Lee, Moonsoo",,,,,exg131830,evgenia gorina,Introduction to Quantitative Methods 
EPPS,6316,501,,2,2,,3,1,1,2,,,,,,,,,1,,"Tiefelsdorf, Michael R","Dong, Fangchao",,,,,mrt052000,michael tiefelsdorf,Applied Regression 
EPPS,6317,501,,6,3,,1,,,,,,,,,,,,,,"Chastain, Bryan J","Lyu, Haitao",,,,,bjc062000,bryan chastain,Python Programming for Social Science 
EPPS,6356,501,,26,8,6,2,1,,,,,,,,,,,,,"Ho, Ka-Yiu","Zhao, Xingyuan",,,,,kxh022100,karl ho,Data Visualization 
EPPS,7313,501,,6,3,5,3,1,,,,,,,,,,,1,,"Kim, Dohyeong","Hahm, Kristine J",,,,,dxk132530,dohyeong kim,Descriptive and Inferential Statistics 
EPPS,7370,001,,5,6,2,1,,,,,,,,,,,,,,"Brandt, Patrick T",,,,,,pxb054000,patrick brandt,Time Series Analysis I 
FILM,1303,001,2,11,13,5,3,1,,,1,,,,1,,,,,,"Okwulogu, Maureen",,,,,,mxo190005,maureen okwulogu,Transnational Film and Video 
FILM,1303,002,28,4,3,1,1,,,,,,1,1,1,,,,,,"Martinez Ochoa, Angelica M",,,,,,amm180028,,Transnational Film and Video 
FILM,1303,003,2,2,4,3,6,,,,,1,3,,4,,,,,,"Berger, Hanno",,,,,,hxb230023,hanno berger,Transnational Film and Video 
FILM,1303,004,17,8,4,4,2,,,,2,,,1,1,,,,1,,"Martinez Ochoa, Angelica M",,,,,,amm180028,,Transnational Film and Video 
FILM,2332,001,14,12,5,1,1,2,2,1,,1,,,,,,,,,"Cooper, Dalton W",,,,,,dwc200005,dalton cooper,Understanding Film 
FILM,2332,002,11,17,3,,3,1,,1,2,,,,,,,,2,,"Shows, Gregory S",,,,,,gss034000,,Understanding Film 
FILM,2332,003,15,16,6,,1,,,1,,,,,,,,,,,"Mahan, Mazyar",,,,,,mxm200090,mazyar mahan,Understanding Film 
FILM,2332,004,,7,14,5,7,2,2,,,,1,2,,,,,,,"Ivey, Tinamarie",,,,,,txi210000,tinamarie ivey,Understanding Film 
FILM,2332,0W1,1,14,15,5,1,1,,1,2,,,,3,,,,1,,"Miles, Caitlin M","Faali, Amine","Hay, Celia",,,,dal714266,caitlin miles,Understanding Film 
FILM,2332,0W2,2,11,15,6,5,2,,3,,1,,1,,,,,1,,"Miles, Caitlin M","Faali, Amine","Hay, Celia",,,,dal714266,caitlin miles,Understanding Film 
FILM,2332,HN1,5,8,8,4,,,,,,,,,,,,,,,"McLean, Adrienne L",,,,,,amclean,adrienne mclean,Understanding Film 
FILM,3325,001,10,12,6,3,1,1,1,,,,,,1,,,,,,"Wellborn, Brecken H",,,,,,bhw200001,brecken wellborn,Film Authorship 
FILM,3342,001,,3,12,7,2,1,,1,,,,,3,,,,,,"Imaoka, Laura B",,,,,,lxi170030,laura imaoka,Topics in Film 
FIN,3300,001,5,17,13,6,7,5,4,2,,,,,,,,,,,"Hu, Jiawei",,,,,,jxh190066,jiawei hu,Personal Finance 
FIN,3305,001,1,3,1,1,1,3,6,5,4,2,3,1,1,,,,2,,"Guttery, Randall","Thota, Saranya",,,,,rxg112530,randall guttery,Real Estate Principles 
FIN,3305,002,2,6,7,,4,3,2,1,3,,,1,2,,,,,,"Lowrance, Daniel S",,,,,,dsl230000,daniel lowrance,Real Estate Principles 
FIN,3305,003,2,7,4,5,4,3,2,1,4,3,,2,,,,,,,"Guttery, Randall","Thota, Saranya",,,,,rxg112530,randall guttery,Real Estate Principles 
FIN,3320,001,4,9,6,8,4,9,6,6,1,,1,,2,,,,3,,"Park, Taeyoung",,,,,,txp200031,taeyoung park,Business Finance 
FIN,3320,002,7,9,4,2,11,15,,11,2,,1,,,,,,1,,"Xiao, Wenjing","Jarugu, Rajeshwar",,,,,swx170030,,Business Finance 
FIN,3320,003,4,14,9,8,11,3,,9,3,,,,,,,,2,,"Xiao, Wenjing","Jarugu, Rajeshwar",,,,,swx170030,,Business Finance 
FIN,3320,004,4,2,5,2,5,6,3,1,7,4,3,6,4,,,,6,,"Gurun, Ayfer","Shah, Shubham Ajaykumar",,,,,axg119030,ayfer gurun,Business Finance 
FIN,3320,005,,10,13,9,9,4,12,1,2,,,,,,,,3,,"Xiao, Chong","Sadeghi, Ali",,,,,sxx150930,steven xiao,Business Finance 
FIN,3320,006,,9,20,7,12,5,4,3,1,,,,,,,,2,,"Xiao, Chong","Sadeghi, Ali",,,,,sxx150930,steven xiao,Business Finance 
FIN,3320,007,3,2,5,2,5,6,7,5,2,2,4,6,3,,,,5,,"Gurun, Ayfer","Shah, Shubham Ajaykumar",,,,,axg119030,ayfer gurun,Business Finance 
FIN,3320,008,1,9,10,6,8,9,10,4,,,,,,,,,1,,"Harit, Tuhin",,,,,,txh180026,tuhin harit,Business Finance 
FIN,3320,009,14,4,6,9,2,5,5,7,2,2,,,2,,,,2,,"Kurucak, Abdurrahman",,,,,,axk179330,umit kurucak,Business Finance 
FIN,3320,010,15,3,7,2,4,6,1,8,7,3,,,3,,,,1,,"Kaur, Dupinderjeet","Rane, Manas Mukesh",,,,,dxk110730,dupinderjeet kaur,Business Finance 
FIN,3320,012,,6,11,7,8,5,2,8,4,2,1,,1,,,,4,,"El-Ashmawi, Amal H",,,,,,ahe013000,amal el ashmawi,Business Finance 
FIN,3320,013,,8,2,5,6,8,3,5,3,1,4,3,1,,,,9,,"El-Ashmawi, Amal H",,,,,,ahe013000,amal el ashmawi,Business Finance 
FIN,3320,014,3,3,4,12,8,4,11,4,,3,3,,1,,,,1,,"Bachani, Girish V",,,,,,gxb151730,girish bachani,Business Finance 
FIN,3320,501,3,2,4,4,2,10,4,5,5,2,3,4,2,,,,2,,"Baranchuk, Nina","Liu, Jiabin",,,,,nxb043000,nina baranchuk,Business Finance 
FIN,3340,501,3,6,5,18,30,3,6,,,,,,,,,,,,"Lewin, Peter",,,,,,plewin,peter lewin,Regulation of Business and Financial Markets 
FIN,3350,001,6,6,1,15,5,2,5,3,,,,,,,,,1,,"Rivera Mesias, Alejandro","Mei, Zhiming",,,,,axr150331,alejandro rivera mesias,Financial Markets and Institutions 
FIN,3350,002,7,5,5,11,6,1,2,4,3,,,,1,,,,1,,"Rivera Mesias, Alejandro","Mei, Zhiming",,,,,axr150331,alejandro rivera mesias,Financial Markets and Institutions 
FIN,3360,001,1,1,4,9,12,12,4,5,4,,1,,1,,,,,,"Baranchuk, Nina","Liu, Jiabin",,,,,nxb043000,nina baranchuk,Entrepreneurial Finance 
FIN,3360,002,,3,1,4,4,4,8,3,3,,2,1,1,,,,,,"Baranchuk, Nina","Liu, Jiabin",,,,,nxb043000,nina baranchuk,Entrepreneurial Finance 
FIN,3365,501,1,4,3,3,3,,1,,,,1,,,,,,,,"Zale, Daniel B",,,,,,dxz230002,daniel zale,Real Estate Finance and Principles 
FIN,3370,001,1,8,7,8,3,3,3,1,,,1,1,,,,,,,"Ravindran, Kannoo","Perum, Mounika",,,,,dal839044,kannoo ravindran,Principles of Risk Management and Insurance 
FIN,3370,002,4,9,16,14,4,1,1,3,,1,,,,,,,,,"Haynes, Steven","Nguyen, Dung T",,,,,sxh102420,steven haynes,Principles of Risk Management and Insurance 
FIN,3380,001,,4,8,3,3,9,13,2,6,6,1,4,2,,,,1,,"Gurun, Ayfer","Shah, Shubham Ajaykumar",,,,,axg119030,ayfer gurun,International Financial Management 
FIN,3390,001,12,7,6,6,7,3,5,4,,4,,,5,,,,1,,"Kaur, Dupinderjeet","Rane, Manas Mukesh",,,,,dxk110730,dupinderjeet kaur,Introduction to Financial Modeling 
FIN,3390,004,15,7,6,7,2,4,3,4,5,3,,,1,,,,1,,"Kaur, Dupinderjeet","Rane, Manas Mukesh",,,,,dxk110730,dupinderjeet kaur,Introduction to Financial Modeling 
FIN,3390,005,3,8,10,7,8,8,,,,,,,1,,,,,,"Pang, Hao","Ghorbani, Elham",,,,,hxp240026,,Introduction to Financial Modeling 
FIN,3390,006,3,8,11,7,8,8,,,,,,,1,,,,1,,"Pang, Hao","Ghorbani, Elham",,,,,hxp240026,,Introduction to Financial Modeling 
FIN,3395,501,8,11,4,6,4,5,2,2,,2,,1,,,,,2,,"Smith, Matthew J",,,,,,dal338234,,Financial Modeling and Valuation 
FIN,4080,001,,,,,,,,,,,,,,10,,,,,"Nishi, Hirofumi",,,,,,hxn210016,hirofumi nishi,
FIN,4080,091,,,,,,,,,,,,,,28,,,,,"Nishi, Hirofumi",,,,,,hxn210016,hirofumi nishi,
FIN,4300,001,13,11,9,3,8,1,2,1,,,,,,,,,,,"Hamzeh, Alireza",,,,,,axh190064,alireza hamzeh,Investment Management 
FIN,4300,002,,6,,3,3,,,2,,,2,3,,,,,2,,"Wei, Kelsey D","Zhong, Yaxin",,,,,kdw061000,kelsey wei,Investment Management 
FIN,4300,003,,18,8,11,9,,1,,,,,,,,,,,,"Nguyen, Nam H",,,,,,nhn150030,nam nguyen,Investment Management 
FIN,4300,004,,2,3,3,3,3,,4,3,3,2,2,1,,,,3,,"Wei, Kelsey D","Zhong, Yaxin",,,,,kdw061000,kelsey wei,Investment Management 
FIN,4303,001,2,4,4,9,10,3,2,1,1,,1,,1,,,,1,,"Ballew, Gregory","Shah, Shubham Ajaykumar",,,,,geb011100,gregory ballew,Investment Strategies 
FIN,4307,001,,15,1,5,9,5,,3,2,,,,1,,,,4,,"Xiao, Wenjing","Jarugu, Rajeshwar",,,,,swx170030,,Private Equity 
FIN,4310,001,3,6,10,12,7,3,2,1,,,,,,,,,1,,"Meier, Jean-Marie A","Wu, Jie",,,,,jmm172030,jean marie meier,Intermediate Financial Management 
FIN,4310,002,5,5,9,10,8,5,2,1,,1,,,,,,,2,,"Meier, Jean-Marie A","Wu, Jie",,,,,jmm172030,jean marie meier,Intermediate Financial Management 
FIN,4310,003,2,2,8,5,11,9,2,4,3,1,,,1,,,,,,"Anderson, Frank W",,,,,,fwa012000,,Intermediate Financial Management 
FIN,4310,501,3,7,2,6,7,3,2,2,2,,2,,2,,,,1,,"Anderson, Frank W",,,,,,fwa012000,,Intermediate Financial Management 
FIN,4321,5H1,,2,,,5,,,6,,,,,,,,,,,"Hedgecock, Blake",,,,,,bxh132030,blake hedgecock,Real Estate Law and Contracts 
FIN,4331,001,8,1,3,1,3,3,2,2,2,,,,,,,,,,"Kaplan, Larry S",,,,,,lsk140130,larry kaplan,Business Liability Risk Management and Insurance 
FIN,4333,001,,1,13,3,,1,,,,,,,,,,,1,,"Haynes, Steven","Nguyen, Dung T",,,,,sxh102420,steven haynes,Enterprise Risk Management 
FIN,4345,001,,29,12,4,5,1,,1,1,,,,,,,,2,,"Ma, Liping","Fan, Zijia",,,,,lxm133730,liping ma,Financial Information and Analysis 
FIN,4351,002,,6,11,8,4,3,,1,,,,,,,,,,,"Haynes, Steven","Nguyen, Dung T",,,,,sxh102420,steven haynes,Operational Risk Management 
FIN,4380,001,,8,,4,4,,,,,,,,,,,,,,"Rebello, Michael J",,,,,,mjr071000,michael rebello,Fund Management 
FIN,4395,001,,1,2,3,3,3,3,4,2,,,,,,,,1,,"Kieschnick, Robert L",,,,,,rkiesch,robert kieschnick,Capstone Senior Project - Finance 
FIN,4395,002,,1,2,3,2,4,3,,1,,,,1,,,,2,,"Kieschnick, Robert L",,,,,,rkiesch,robert kieschnick,Capstone Senior Project - Finance 
FIN,4V80,093,,,,,,,,,,,,,,12,,,,,"Nishi, Hirofumi",,,,,,hxn210016,hirofumi nishi,
FIN,6253,X01,,12,2,2,2,,1,,,,,,,,,,,,"Reichert, Carolyn A",,,,,,carolyn,carolyn reichert,
FIN,6301,001,,6,5,6,8,5,4,1,,,,,2,,,,2,,"Xu, Yexiao","Chai, Maoyuan",,,,,yexiaoxu,yexiao xu,Financial Management 
FIN,6301,002,,23,8,2,6,,3,,,,,,4,,,,1,,"Nishi, Hirofumi","Chakravarthula, Komal",,,,,hxn210016,,Financial Management 
FIN,6301,0W1,,17,5,3,5,6,7,6,,,,,6,,,,2,,"Nishi, Hirofumi","Chakravarthula, Komal",,,,,hxn210016,,Financial Management 
FIN,6301,GW1,,17,1,1,4,2,,1,,,,,,,,,1,,"Reichert, Carolyn A",,,,,,carolyn,carolyn reichert,
FIN,6301,MBC,,15,5,4,16,,2,3,,,,,,,,,,,"Reichert, Carolyn A",,,,,,carolyn,carolyn reichert,
FIN,6307,0W1,,8,8,3,5,1,1,3,,,,,,,,,1,,"Ma, Liping","Fan, Zijia",,,,,lxm133730,liping ma,Mathematical Methods for Finance 
FIN,6307,501,,10,6,5,7,4,2,2,,,,,,,,,1,,"Ma, Liping","Fan, Zijia",,,,,lxm133730,liping ma,Mathematical Methods for Finance 
FIN,6308,0W1,,14,22,5,3,2,2,1,,,,,,,,,,,"Lewin, Peter",,,,,,plewin,peter lewin,Regulation of Business and Financial Markets 
FIN,6310,501,,4,10,8,1,3,,1,,,,,,,,,,,"Zhang, Huibing","Fan, Lin",,,,,hxz054000,huibing harold zhang,Investment Theory and Practice 
FIN,6318,001,,10,5,11,7,5,3,1,,,,,2,,,,,,"Xu, Yexiao","Chai, Maoyuan",,,,,yexiaoxu,yexiao xu,Analytics of Finance 
FIN,6318,002,,17,5,11,6,7,1,1,,,,,1,,,,1,,"Xu, Yexiao","Chai, Maoyuan",,,,,yexiaoxu,yexiao xu,Analytics of Finance 
FIN,6321,0W1,,35,4,1,,,,,,,,,,,,,,,"Lynch, Julie","Chakravarthula, Komal",,,,,jxl180030,julie lynch,Introduction to Real Estate 
FIN,6325,001,,6,3,4,3,1,1,,,,,,,,,,,,"Rivera Mesias, Alejandro","Mei, Zhiming",,,,,axr150331,alejandro rivera mesias,Macroeconomics and Financial Markets 
FIN,6352,501,,3,4,6,1,,,,,,,,1,,,,2,,"Von Drathen, Christian","Bhave, Isha S",,,,,cxv141430,christian von drathen,Financial Modeling for Valuation 
FIN,6356,501,,3,1,3,3,,,,,,,,,,,,,,"Von Drathen, Christian",,,,,,cxv141430,christian von drathen,Mergers and Acquisitions 
FIN,6360,001,,11,1,1,3,1,,,,,,,,,,,,,"Kaur, Dupinderjeet","Rane, Manas Mukesh",,,,,dxk110730,dupinderjeet kaur,Derivatives Markets 
FIN,6360,0W1,,8,10,7,5,,,1,,,,,,,,,1,,"Zhao, Feng","Fan, Lin",,,,,fxz082000,feng zhao,Derivatives Markets 
FIN,6362,001,,9,21,7,,,,,,,,,,,,,1,,"Ravindran, Kannoo","Bhave, Isha S",,,,,dal839044,kannoo ravindran,Corporate Risk Management 
FIN,6V98,001,,,,,,,,,,,,,,,,,,18,"Reichert, Carolyn A",,,,,,carolyn,carolyn reichert,
FREN,1311,001,3,,4,2,,1,1,,,,,1,,,,,,,"Bichara, Mary A",,,,,,mab230006,mary bichara,Beginning French I 
FTEC,6302,F01,,7,6,,,,,,,,,,,,,,1,,"Gurun, Umit G",,,,,,ugg041000,umit gurun,
FTEC,6310,F01,,1,8,4,,,,,,,,,,,,,,,"Scott, James",,,,,,jas076100,james scott,
FTEC,6312,F01,,3,8,2,1,2,,,,,,,,,,,,,"Kieschnick, Robert L",,,,,,rkiesch,robert kieschnick,
FTEC,6313,F01,,14,,1,,,,,,,,,,,,,,,"Song, Liugen",,,,,,lxs190018,liugen song,
FTEC,6320,F01,,8,,,4,1,,,,,,,,,,,,,"Ma, Liping",,,,,,lxm133730,liping ma,
FTEC,6V99,F01,,2,15,,,,,,,,,,,,,,,,"Haynes, Steven",,,,,,sxh102420,steven haynes,
FTEC,6V99,F03,,,14,,,,,,,,,,,,,,,,"Kieschnick, Robert L",,,,,,rkiesch,robert kieschnick,
FTEC,6V99,F04,,13,,,,,,,,,,,,,,,1,,"Zemoodeh, Amir",,,,,,axz120930,amir zemoodeh,
GEOG,2302,001,2,3,5,1,4,1,,,,1,,,,,,,,,"Drouillard, Matthew J","Rahman, Mahbubur",,,,,mxd126430,,The Global Environment 
GEOG,2302,0W1,16,8,7,,5,3,1,2,,1,5,1,2,,,,,,"Ahmed, Md. Nakir","Osondu, Stanley E",,,,,mxa200006,md nakir ahmed,The Global Environment 
GEOG,2303,001,8,11,6,,4,1,,7,,,,,,,,,,,"Conway, Crystal M",,,,,,cmc210002,crystal conway,World Regional Geography 
GEOG,2303,0W1,5,20,10,8,7,3,,1,1,,2,,2,,,,1,,"Rahman, Muhammad T","Davenport, Miranda J",,,,,mtr018000,,World Regional Geography 
GEOG,3331,001,4,,2,,5,1,1,1,,1,1,,,,,,,,"Rahman, Muhammad T","Sonet, M Shahriar",,,,,mtr018000,,Smart and Sustainable Cities 
GEOG,3357,001,5,2,14,4,4,1,2,,,,,,1,,,,1,,"Tiefelsdorf, Michael R","Aboagye, Nicholas",,,,,mrt052000,michael tiefelsdorf,Spatial Dimensions of Health and Disease 
GEOG,3377,001,1,1,1,2,3,1,1,,,,,,,,,,,,"Dzogolo, Moise M",,,,,,mmd220000,,Urban Planning and Policy 
GEOS,1103,102,,1,1,1,4,1,2,,1,,,,1,,,,,,"Griffin, William R","Adeyemi, Oluwaseun",,,,,griffin,william griffin,Physical Geology Laboratory 
GEOS,1303,001,22,11,5,3,1,1,,,,,,,,,,,,,"Griffin, William R",,,,,,griffin,william griffin,Physical Geology 
GEOS,1303,002,3,2,,1,1,,1,1,2,,,,,,,,,,"Mueller, Nicholas J",,,,,,njm043000,,Physical Geology 
GEOS,1303,0W1,63,79,36,10,21,13,4,10,7,3,1,3,14,,,,4,,"Pujana, Ignacio",,,,,,pujana,ignacio pujana,Physical Geology 
GEOS,2302,001,1,3,5,,1,,2,,,,,,1,,,,,,"Drouillard, Matthew J","Rahman, Mahbubur",,,,,mxd126430,,The Global Environment 
GEOS,2302,0W1,8,3,3,1,4,,2,,1,1,2,1,3,,,,1,,"Ahmed, Md. Nakir","Osondu, Stanley E",,,,,mxa200006,md nakir ahmed,The Global Environment 
GEOS,2307,001,,1,4,,3,2,,,,,,,,,,,,,"Rahman, Muhammad T","Stout, Brennan J",,,,,mtr018000,,Digital Earth 
GEOS,2310,0W1,3,9,2,4,5,3,2,3,3,,3,1,1,,,,2,,"Brikowski, Thomas H","Karimi, Fatemeh",,,,,brikowi,tom brikowski,Environmental Geology 
GEOS,2321,0W1,,5,2,,6,1,1,,1,,1,,,,,,,,"Stern, Robert J","Pujana, Ignacio","Abayomi, Ayodele A",,,,rjstern,robert stern,Geology  Resources  and Environment of Latin America 
GEOS,2340,HH1,1,6,3,1,,,,,,,,,,,,,,,"Griffin, William R","Stern, Robert J","Crowley, Clinton W",,,,griffin,william griffin,Comets Love Meteorites 
GEOS,3421,001,,6,7,1,1,,2,,1,,1,,,,,,,,"Sickmann, Zachary","Mone, Arajoo J",,,,,zxs220011,zachary sickmann,Stratigraphy and Sedimentology 
GEOS,3464,001,,3,3,5,5,2,1,2,,,,,,,,,,,"Griffin, William R","Willis, Siloa B","Abayomi, Ayodele A",,,,griffin,william griffin,Earth Materials 
GEOS,4320,001,6,6,2,1,,1,,,,,,,1,,,,,,"Ferguson, John F",,,,,,ferguson,john ferguson,The Physics of the Solid Earth 
GEOS,4430,001,2,4,,1,3,,,3,,,1,,,,,,1,,"Brikowski, Thomas H","Karimi, Fatemeh",,,,,brikowi,tom brikowski,Hydrogeology and Aqueous Geochemistry 
GEOS,5315,001,,11,,,,,,,,,,,,,,,,,"Waite, Lowell",,,,,,lxw180012,,The Earth  An Overview 
