Subject,Catalog Nbr,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,CR,I,NC,W,P,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6
BUAN,6359,0W1,,10,7,6,7,2,1,1,,,,,,,,,,,"Ahadi, Khatereh","Vashist, Shekhar",,,,
BUAN,6359,502,,4,2,2,4,1,1,1,,,,,,,,,,,"Sethi, Avanti P","Emandi, Kusuma P",,,,
BUAN,6359,503,,7,2,4,3,2,2,,,,,,,,1,,,,"Sethi, Avanti P",,,,,
BUAN,6359,5W1,,2,7,3,3,3,,1,,,,,2,,,,1,,"Whalen, Tristan G","Poluri, Sai Krishna Reddy",,,,
BUAN,6359,S02,,4,5,8,3,6,4,1,,,,,,,,,,,"Whalen, Tristan G",,,,,
BUAN,6359,SW1,,4,2,,2,1,1,,,,,,,,,,1,,"Ahadi, Khatereh",,,,,
BUAN,6382,501,,23,11,16,4,,,,,,,,,,,,,,"El-Youssef, Rami","Bhadalia, Raj",,,,
BUAN,6382,SW1,,11,2,2,2,,2,1,,,,,,,,,,,"Khafizov, Farid T",,,,,
BUAN,6383,001,,10,3,7,3,1,,,,,,,,,1,,,,"Menon, Syam S","Ghosh, Debapratim",,,,
BUAN,6385,S01,,9,2,,,,,,,,,,,,,,,,"Asgar, Talukdar S",,,,,
BUAN,6390,001,,47,2,3,2,,,,,,,,,,,,,,"Shadid, Waseem G","Dasagrandhi, Veda Swaroop",,,,
BUAN,6390,002,,20,17,11,5,,,,,,,,,,,,,,"Sabir, Muhammad F",,,,,
BUAN,6390,003,,21,18,11,2,2,,,,,,,,,,,,,"Dean, Brian J","Syed, Muaaz Ali",,,,
BUAN,6390,501,,42,1,,,,,,,,,,,,,,1,,"Alvarez, Jose A","Gunna, Rajavardhan Reddy",,,,
BUAN,6390,S01,,56,7,,3,1,,,,,,,,,,,,,"Johnston, Walter L",,,,,
BUAN,6392,001,,7,9,10,7,,,3,,,,,,,,,1,,"Mehra, Amit","Mungi, Swapnil",,,,
BUAN,6392,0W1,,6,5,7,2,,,,,,,,,,,,,,"Mehra, Amit","Mungi, Swapnil",,,,
BUAN,6392,501,,16,9,4,5,,1,1,,,,,,,,,,,"Koju, Vijay","Batchala, Shashank Prapoorna",,,,
BUAN,6398,001,,52,3,2,5,3,2,3,,,,,4,,,,,,"Nguyen, Hien T","Chougule, Vineet",,,,
BUAN,6398,002,,7,6,2,3,1,,,,,,,1,,,,2,,"Wang, Yining","Yerpude, Piyush",,,,
BUAN,6398,003,,55,8,4,3,1,1,,,,,,1,,,,,,"Nguyen, Hien T","Chougule, Vineet",,,,
BUAN,6398,004,,45,12,5,4,1,3,2,,,,,,,,,,,"Whalen, Tristan G","Poluri, Sai Krishna Reddy",,,,
BUAN,6398,0W1,,2,1,3,1,2,1,1,,,,,,,,,,,"Ramezani, Rasoul","Yerpude, Piyush",,,,
BUAN,6398,0W2,,37,4,1,,,1,,,,,,,,,,,,"Whalen, Tristan G","Poluri, Sai Krishna Reddy",,,,
BUAN,6398,501,,48,7,6,4,,1,2,,,,,2,,,,,,"Nguyen, Hien T","Chougule, Vineet",,,,
BUAN,6398,S01,,12,,2,4,2,5,7,,,,,,,,,,,"Ramezani, Rasoul",,,,,
BUAN,6398,SW1,,3,1,1,,2,1,2,,,,,,,,,1,,"Ramezani, Rasoul",,,,,
BUAN,6V98,001,,,,,,,,,,,,,,,,,,129,"Shekhar, Gaurav",,,,,
BUAN,6V98,091,,,,,,,,,,,,,,,,,,22,"Shekhar, Gaurav",,,,,
BUAN,6V99,001,,4,3,1,1,1,,4,,,,,,,,,,,"Paes, Antonio D","Nalari, Nishma",,,,
BUAN,6V99,501,,26,11,10,9,3,,1,,,,,,,,,,,"Shekhar, Gaurav","Dasagrandhi, Veda Swaroop",,,,
CE,1202,001,5,3,1,1,1,1,2,4,2,1,,,1,,,,2,,"Cogan, Diana L",,,,,
CE,1202,002,14,5,2,4,,1,,1,3,1,1,,4,,,,,,"Cogan, Diana L",,,,,
CE,1202,003,7,1,1,1,5,2,,1,,2,2,1,2,,,,1,,"Cogan, Diana L",,,,,
CE,1202,004,16,2,4,2,2,2,1,1,,,,,,,,,1,,"Cogan, Diana L",,,,,
CE,2301,001,,9,,1,4,3,1,6,1,,2,,1,,,,,,"Lee, Gil S","Chowdhury, Saikat","Ghosh, Prosenjit Kumar",,,
CE,2305,502,,4,1,,1,1,,,,1,,,,,,,3,,"Willson, James",,,,,
CE,2310,001,10,4,8,3,3,,2,1,1,,1,,,,,,2,,"Ahmed, Shaheen","Feng, Jinkun","Daneshnazar, Milad",,,
CE,2310,501,9,9,5,3,2,1,1,2,1,,3,,2,,,,,,"Ahmed, Shaheen","Daneshnazar, Milad","Kim, Jeonghwan","Feng, Jinkun",,
CE,2336,003,2,2,1,3,3,,,,,,,,2,,,,,,"Ricks, Brian",,,,,
CE,3161,051,1,8,9,6,2,,1,,,,,,,,,,,,"Mezenner, Rabah","Tariq, Zaid Bin","Chandra, Shreeram Suresh",,,
CE,3161,091,,1,4,3,6,1,2,1,,,,,2,,,,,,"Mezenner, Rabah","Chandra, Shreeram Suresh","Tariq, Zaid Bin",,,
CE,3201,001,6,14,4,,1,,,1,1,,2,,,,,,,,"Nikoubin Boroujeni, Tooraj","Duraisamy Swamikannan, Lena","Mohammadian Mosammam, Behnam","Sayem, Ahmad Sayeed","Khalesidoost, Sina",
CE,3201,002,2,11,2,,2,2,2,,1,,,,,,,,,,"Nikoubin Boroujeni, Tooraj","Duraisamy Swamikannan, Lena","Mohammadian Mosammam, Behnam","Sayem, Ahmad Sayeed","Khalesidoost, Sina",
CE,3202,002,4,6,2,,1,1,1,1,2,,,,,,,,1,,"Ahmed, Shaheen","Tayeb Naimi, Shideh","Parvez, Mohammad Salman","Nikfarjam, Hamed",,
CE,3303,001,3,9,3,2,2,,,4,3,2,2,3,6,,,,2,,"Kehtarnavaz, Nasser","Alam, Lamia",,,,
CE,3310,001,,4,,,,2,,,,,1,,2,,,,2,,"Tinker, Mark T","Ghosh, Prosenjit Kumar",,,,
CE,3311,002,1,4,,1,,3,,2,3,,2,,,,,,,,"Liu, Jin","Li, Xiaoyang","Mahbub, Mohammed Nahiyan",,,
CE,3311,003,1,3,2,2,6,1,,,,,,,1,,,,,,"Lee, Hoi","Yao, Yifan",,,,
CE,3320,001,6,7,3,3,3,3,3,1,1,,,,1,,,,,,"Pedram, Hossein","Abbas, Farhat","Kamalzadeh, Moojan",,,
CE,3320,002,6,7,3,3,3,1,3,2,2,,2,,,,,,1,,"Basu, Kanad","Kim, Jeonghwan",,,,
CE,3345,008,1,3,3,2,1,,,1,,,,,,,,,1,,"Erbatur, Serdar",,,,,
CE,4204,001,12,6,11,2,1,,,,,,,,,,,,,,"Young, Chadwin D","Jones, Colby W","Parvez, Mohammad Salman",,,
CE,4205,001,2,7,,,,,,1,,,,,1,,,,,,"Akin, Bilal","Jena, Sritam","Afshar, Mojtaba","Efe, Lutfu E",,
CE,4304,001,3,9,1,,3,,,1,4,,,,4,,,,1,,"Swartz, William P","Habibi Dehsheikhi, Mostafa",,,,
CE,4304,002,6,12,2,2,2,2,1,1,1,,,,1,,,,,,"Swartz, William P","Habibi Dehsheikhi, Mostafa",,,,
CE,4331,001,,13,1,,2,1,1,,,,1,,,,,,,,"Tamil, Lakshman S","Joglekar, Aditya S",,,,
CE,4348,501,5,3,16,8,6,3,,1,,,1,,,,,,,,"Mittal, Neeraj","De, Partha","Sipai, Sushila","Aggarwal, Alakh","Sakib, Md Nazmus",
CE,4370,001,9,5,3,5,4,,2,,2,,,,,,,,,,"Pedram, Hossein","Rashid, Md Imtiaz","Munia, Munawara Saiyara",,,
CE,4370,002,3,28,4,2,3,1,,1,,,,,1,,,,,,"Swartz, William P","Sathe, Chaitali Gajanan","Rashid, Md Imtiaz",,,
CE,4388,001,,17,,,,,,,,,,,,,,,,,"Tacca, Marco",,,,,
CE,4388,002,,13,,,1,,,,,,,,,,,,,,"Skinner, Neal G",,,,,
CE,4389,001,1,6,3,,1,,,,,,,,,,,,,,"Skinner, Neal G",,,,,
CE,4389,004,1,7,2,2,,,,1,,,,,,,,,,,"Tacca, Marco",,,,,
CE,4389,005,1,8,4,,,,,,,,,,,,,,,,"Tacca, Marco",,,,,
CE,6301,001,,18,2,,3,1,2,2,,,,,,,,,,,"Swartz, William P","Ezechukwu, Dismas N","Afroz, Nosheen",,,
CE,6302,001,,23,4,,1,,,,,,,,1,,,,,,"Nikoubin Boroujeni, Tooraj","Hashemi Esmaeilabad, Seyed Saeed",,,,
CE,6303,001,,4,5,2,7,3,2,1,,,,,,,,,,,"Nourani, Mehrdad","Afroz, Nosheen",,,,
CE,6304,001,,14,4,3,,,,1,,,,,,,,,,,"Pedram, Hossein","Zhao, Guangwei","Hashemi Esmaeilabad, Seyed Saeed",,,
CE,6306,501,,13,,,,,,,,,,,,,,,,,"Wang, Alice","Gao, Tianning",,,,
CGS,2301,0W1,14,12,7,7,3,1,2,1,1,1,,,,,,,1,,"Hooge, Kimberley D","Lilly, Lauren H",,,,
CGS,2301,HN1,4,4,,2,1,3,,1,,,1,,,,,,1,,"O'Toole, Alice J",,,,,
CGS,3361,001,8,2,1,,1,,,,,,,,,,,,,,"Roark, Dana A","Cortez, Jared I",,,,
CGS,3361,002,,1,,,3,,,5,,,,,3,,,,,,"Wig, Gagandeep S","Skolasinska, Paulina A",,,,
CGS,4320,001,1,5,1,2,3,,,,,,,,1,,,,2,,"Krawczyk, Daniel C",,,,,
CGS,4353,0W1,17,8,5,3,3,1,,,,1,,,,,,,,,"Orrick, Erika D",,,,,
CHEM,1111,101,2,5,3,,1,5,2,1,2,1,1,,5,,,,,,"Abeykoon, Nimali C","Umer, Arslan",,,,
CHEM,1111,102,4,6,2,2,2,3,3,1,1,,,2,,,,,,,"Abeykoon, Nimali C","Umer, Arslan",,,,
CHEM,1111,103,12,5,5,1,1,1,2,,,,,,1,,,,,,"Qin, Yanping","Brown, Monet R",,,,
CHEM,1111,104,5,4,6,3,3,2,,1,,1,1,1,1,,,,,,"Tripathi, Kiran","Najjari, Aryan",,,,
CHEM,1111,105,6,3,2,4,2,3,3,,,1,,,1,,,,,,"Tripathi, Kiran","Brown, Monet R",,,,
CHEM,1111,106,11,7,3,2,1,1,1,,,,1,,2,,,,,,"Qin, Yanping","Brown, Monet R","Najjari, Aryan",,,
CHEM,1112,101,19,2,3,1,1,2,,,,,,,1,,,,,,"Abeykoon, Nimali C","Budhathoki, Prakriti",,,,
CHEM,1112,102,11,8,4,2,3,2,,,,,,,,,,,,,"Tripathi, Kiran","Hoot, Robert E",,,,
CHEM,1112,103,9,4,3,2,1,3,2,2,1,,1,1,1,,,,,,"Tripathi, Kiran","Wicherts, Dylan M",,,,
CHEM,1112,104,16,3,3,1,1,1,1,,1,,,,2,,,,,,"Tripathi, Kiran","Budhathoki, Prakriti",,,,
CHEM,1112,105,12,9,1,4,1,1,,,1,,,,,,,,,,"Qin, Yanping","Hoot, Robert E",,,,
CHEM,1112,106,17,9,2,,,,,,,,,,1,,,,1,,"Qin, Yanping","Nayak, Ritika",,,,
CHEM,1112,107,17,7,4,1,,,,,,,,,,,,,,,"Anka, Fadwa H","Mir Sharifian, Arefehsadat",,,,
CHEM,1112,108,18,4,2,2,,2,,,,,,2,,,,,,,"Anka, Fadwa H","Gupta, Rishabh",,,,
CHEM,1112,109,18,7,2,2,1,,,,,,,,,,,,,,"Hashami, Zohreh","Ullah, Najeeb",,,,
CHEM,1112,110,13,9,2,1,3,,1,,,,,,,,,,,,"Anka, Fadwa H","Shende, Prapti M",,,,
CHEM,1112,111,19,7,,1,2,1,,,,,,,,,,,,,"Anka, Fadwa H","Polara, Sarthi",,,,
CHEM,1112,112,21,7,,,,,,,,,1,1,,,,,,,"Hashami, Zohreh","Iqbal, Nafees",,,,
CHEM,1112,113,13,6,8,,,1,,,,,,,,,,,1,,"Tripathi, Kiran","Mazhar, Noreen",,,,
CHEM,1112,114,17,7,3,2,,,1,,,,,,,,,,,,"Abeykoon, Nimali C","Umeh, Queensley C",,,,
CHEM,1112,115,10,7,2,4,4,1,,2,,,,,,,,,,,"Huang, Yu","Farvid, Seyedmajid","Iqbal, Nafees",,,
CHEM,1112,116,9,9,2,3,,2,,,,1,,1,2,,,,,,"Abeykoon, Nimali C","Gupta, Rishabh",,,,
CHEM,1112,117,20,7,1,1,,,1,,,,,,,,,,,,"Abeykoon, Nimali C","Umeh, Queensley C",,,,
CHEM,1112,118,11,11,4,1,1,2,,,,,,,,,,,,,"Qin, Yanping","Mir Sharifian, Arefehsadat",,,,
CHEM,1112,119,17,8,1,1,2,,,,,,,,,,,,,,"Qin, Yanping","Nayak, Ritika",,,,
CHEM,1112,120,17,7,2,1,1,1,,,,,,,,,,,,,"Abeykoon, Nimali C","Wicherts, Dylan M",,,,
CHEM,1112,121,12,11,2,1,1,,3,,,,,,,,,,,,"Gavva, Sandhya R","Santos Fernandez, Regino",,,,
CHEM,1112,122,20,6,2,1,1,,,,,,,,,,,,,,"Anka, Fadwa H","Santos Fernandez, Regino",,,,
CHEM,1112,123,21,5,,2,1,,,,,,,,,,,,,,"Qin, Yanping","Mazhar, Noreen",,,,
CHEM,1112,124,21,5,2,1,,,1,,,,,,,,,,,,"Anka, Fadwa H","Polara, Sarthi",,,,
CHEM,1112,125,13,11,1,2,1,,,,,,,,,,,,,,"Anka, Fadwa H","Ullah, Najeeb",,,,
CHEM,1112,601,11,10,1,2,2,1,1,1,,,,,1,,,,,,"Sisk, Joshua R","Barnes, Sydney",,,,
CHEM,1112,602,7,11,2,2,1,1,1,3,,,1,,,,,,,,"Sisk, Joshua R","Chen, Qiwei",,,,
CHEM,1112,603,12,6,2,4,2,,1,,1,,,1,1,,,,,,"Sisk, Joshua R","Barnes, Sydney","Chen, Qiwei",,,
CHEM,1112,604,11,10,3,1,2,,1,,,,1,,1,,,,,,"Sisk, Joshua R","Shende, Prapti M",,,,
CHEM,1116,HN1,7,16,,2,,,,,,,,,,,,,,,"Sibert, John W",,,,,
CHEM,1311,001,19,20,13,5,13,26,17,22,24,23,6,12,42,,,,13,,"Sra, Amandeep K","Kumari, Sneha",,,,
CHEM,1312,001,3,14,11,18,10,17,7,13,21,11,14,11,28,,,,3,,"Abeykoon, Nimali C",,,,,
CHEM,1312,002,11,29,22,25,14,26,9,13,16,5,6,,13,,,,5,,"Taylor, Stephanie M",,,,,
CHEM,1312,003,3,24,10,9,17,19,15,18,24,7,10,6,26,,,,4,,"Dieckmann, Gregg R",,,,,
CHEM,1312,004,14,42,19,14,27,21,16,5,12,1,8,4,9,,,,2,,"Huang, Yu",,,,,
CHEM,1312,005,1,16,15,9,9,19,13,21,27,8,14,7,25,,1,,5,,"Dieckmann, Gregg R",,,,,
CHEM,1316,HN1,7,8,,6,1,1,1,2,,,,,,,,,,,"Sibert, John W",,,,,
CHEM,2233,001,70,45,6,3,1,,,,,,,,,,,,,,"Cortes, Sergio","Wijenayake, Sumudu N","Panapitiya, Nimanka P","Tran, Daniel N",,
CHEM,2233,002,79,53,9,1,1,,,,,,,,,,,,,,"Cortes, Sergio","Wijenayake, Sumudu N","Tran, Daniel N","Panapitiya, Nimanka P",,
CHEM,2233,003,60,50,9,1,,,,,,1,,,,,,,,,"Cortes, Sergio","Wijenayake, Sumudu N","Tran, Daniel N","Panapitiya, Nimanka P",,
CHEM,2233,0W1,205,59,6,4,,,,,,,,,,,,,,,"Cortes, Sergio","Wijenayake, Sumudu N","Tran, Daniel N","Panapitiya, Nimanka P",,
CHEM,2237,HN1,14,3,,,,,,,,,,,,,,,,,"Thompson, Christina M","Ehrman, Ryanne N",,,,
CHEM,2323,001,22,11,4,,3,5,3,6,8,5,5,,20,,1,,6,,"Novak, Bruce M",,,,,
CHEM,2323,002,15,11,3,6,6,11,3,13,6,13,8,,26,,1,,6,,"Novak, Bruce M",,,,,
CHEM,2324,001,11,23,9,5,8,8,2,2,,,1,,2,,,,,,"Wijenayake, Sumudu N","Li, Baowen",,,,
CHEM,2325,001,17,26,4,17,9,9,12,9,16,7,7,,10,,,,2,,"Thompson, Christina M","Amini-Harandi, Zahra",,,,
CHEM,2325,002,22,38,14,14,12,8,11,9,4,3,1,,5,,,,4,,"Tran, Daniel N",,,,,
CHEM,2325,003,19,40,8,16,16,9,11,8,8,4,2,,1,,,,2,,"Panapitiya, Nimanka P","Pradhan, Subham",,,,
CHEM,2325,004,12,16,4,14,8,20,13,11,17,8,12,5,,,,,4,,"Ahn, Jung-Mo","Walimuni Mudiyanselage, Chamila Sandaruwan B",,,,
CHEM,2325,005,3,5,4,10,7,16,11,12,15,11,8,,17,,,,4,,"Cortes, Sergio","Stefan, Mihaela C","Li, Baowen",,,
CHEM,2328,HN1,3,7,1,4,2,1,,,,,,,,,,,,,"Biewer, Michael C","Popa, Marius S",,,,
CHEM,2401,001,4,5,2,2,1,2,1,,1,1,,,,,,,,,"Dissanayake, Dushanthi S","Relix, Daniel E",,,,
CHEM,2401,002,1,2,3,2,,1,2,1,,,1,,,,,,,,"Pantano, Paul",,,,,
CHEM,2401,003,1,2,5,,,2,2,2,1,,,,,,,,,,"Pantano, Paul",,,,,
CHEM,3321,001,3,9,3,4,10,5,,3,3,1,2,,,,,,,,"Torabifard, Hedieh","Aranda, Aidely",,,,
CHEM,3322,001,6,3,,6,6,6,,2,2,2,2,,,,,,1,,"Nielsen, Steven O","Tran, Ly T",,,,
CHEM,3361,001,2,2,3,,,3,1,,1,,1,,,,,,,,"Boyd, Stefanie D","Akter, Zakia","Yaqub, Muneer O",,,
CHEM,3362,001,,4,2,2,1,,,1,,,1,,,,,,,,"Candas, Mehmet","Reitzer, Lawrence J","Petter, Andrew T","Sunder Singh, Jacqulene Preethi","Soladogun, Adedamola S",
CHEM,3471,002,3,4,2,,1,,,,,,,,,,,,,,"Gassensmith, Jeremiah J","Trashi, Orikeda","Howlett, Thomas S",,,
CHEM,3472,001,1,,1,3,1,1,,,2,1,3,,,,,,,,"Qin, Yanping","Wang, Ziqi","Igie, Nosakhare F",,,
CHEM,3472,002,2,4,2,3,,1,,1,,,,,,,,,,,"Hashami, Zohreh","Haque, Syed Fahad Bin","Abbas, Muhammad",,,
CHEM,4332,001,2,,2,5,4,,,,,,,,,,,,,,"Romiti, Filippo",,,,,
CHEM,4340,001,,22,,,1,,,,,,,,,,,,,,"Stefan, Mihaela C",,,,,
CHEM,4473,001,3,,3,1,1,2,,1,,,,,,,,,,,"Anka, Fadwa H","Brand, Emily J","Beck, Erling","Hildebrand, Dax J",,
CHEM,4473,002,1,7,,3,2,,1,,1,,,,,,,,,,"Huang, Yu","Beck, Erling","Brand, Emily J","Hildebrand, Dax J",,
CHEM,5332,001,,5,1,3,1,,,,,,,,,,,,,,"Romiti, Filippo",,,,,
CHEM,5340,001,,13,,,,,,,,,,,,,,,,,"Stefan, Mihaela C",,,,,
CHEM,6100,001,,,,,,,,,,,,,,,,,,120,"Romiti, Filippo",,,,,
CHEM,6389,001,,38,,,,,,,,,,,,,,,,,"Wriedt, Mario",,,,,
CHEM,8V91,024,,,,,,,,,,,,,,,1,,,11,"Stefan, Mihaela C",,,,,
CHIN,1311,001,2,1,1,2,3,,,,2,,1,,,,,,1,,"Ye, Lijing",,,,,
CHIN,1312,001,1,5,2,1,3,,,,,,,,,,,,,,"Ye, Lijing",,,,,
CLDP,3303,001,4,4,5,1,3,1,1,2,1,,,,2,,,,,,"Klimkowski, Hillary E",,,,,
CLDP,3305,001,,17,,,10,,,,,,,,1,,,,,,"Jett, Whitney G",,,,,
CLDP,3310,001,,1,1,,2,3,3,1,2,,,1,,,,,1,,"Nelson Taylor, Jackie A",,,,,
CLDP,3310,0W1,,20,,2,2,,1,,,,,,,,,,,,"Bonner, Deborah","Koch, Mia N",,,,
CLDP,3332,001,,7,9,11,8,2,3,1,3,1,1,,1,,,,,,"Drew, Linda M","Redig, Samantha L",,,,
CLDP,3338,001,,4,,2,1,1,,1,,,,,,,,,1,,"Tang, Alva","Liu, Yilin",,,,
CLDP,3339,0H1,,4,,1,3,2,,4,1,,,,3,,,,1,,"Huxtable-Jester, Karen J","Hsieh, Uan-Luen",,,,
CLDP,3342,501,2,12,6,4,2,4,1,,,,1,,,,,,,,"Bonner, Deborah","Gholap, Neha P",,,,
CLDP,3362,001,8,9,6,3,4,1,3,1,,1,,,,,,,,,"Atchison, Kristin J","Monroe, Anthony J",,,,
CLDP,3394,0H1,,14,,,1,,,,,,,,,,1,,2,,"Grant, Meridith G","Holmes, Melanie C",,,,
CLDP,4308,001,,9,,,4,,,1,,,,,,,,,,,"Touchstone, Emily W","Cullinan, McKenzie B",,,,
COMD,6101,0W1,,,,,,,,,,,,,,,,,,15,"Dean, Lucinda L",,,,,
COMD,6112,0W1,,,,,,,,,,,,,,,,,,20,"Walsh, Diane G",,,,,
COMD,6221,001,,39,46,10,3,1,,,,,,,,,,,1,,"Shembel, Adrianna C",,,,,
COMD,6240,001,,61,,,2,,,,,,,,,,,,,,"Touchstone, Emily W",,,,,
COMD,6308,001,,24,,,,,,,,,,,,,,,,,"Rich, Judith B",,,,,
COMD,6320,001,,25,,,,,,,,,,,,,,,,,"Smith, Irma E","Dean, Lucinda L",,,,
COMD,6377,001,,22,,,,,,,,,,,,,,,,,"Kenedi, A Helen I","Sale, Felicity F",,,,
COMD,6378,001,,71,,,9,,,1,,,,,,,,,,,"Dean, Lucinda L","Sale, Felicity F",,,,
COMD,6630,044,,,,,,,,,,,,,,,,,,11,"Walsh, Diane G",,,,,
COMD,6630,064,,,,,,,,,,,,,,,,,,12,"Cokely, Carol G",,,,,
COMD,6630,069,,,,,,,,,,,,,,,,,,11,"Kenedi, A Helen I",,,,,
COMD,6630,144,,,,,,,,,,,,,,,,,,11,"Walsh, Diane G",,,,,
COMD,7208,001,,17,,,,,,1,,,,,,,,,,,"Brown, Allison T",,,,,
COMD,7219,001,,67,,,2,,,,,,,,,,,,,,"Touchstone, Emily W","Sack, Leah R",,,,
COMD,7221,001,,49,,,4,,,,,,,,,,,,,,"Carter, Jessica A",,,,,
COMD,7301,501,,21,,,,,,,,,,,,,,,,,"Rich, Judith B",,,,,
COMD,7307,001,,39,,,2,,,,,,,,,,,,,,"Kenedi, A Helen I",,,,,
COMD,7325,0W1,,13,7,4,2,2,,,,,,,,,,,,,"Mosley, Cornetta",,,,,
COMD,7336,001,,18,2,4,2,,,,,,,,,,,,,,"Rollins, Pamela R",,,,,
COMD,7384,501,,31,,,,,,,,,,,,,,,,,"Lombardi, Christina L",,,,,
COMD,7V56,001,,15,,1,1,,,,,,,,,,,,,,"Su, Lei",,,,,
COMM,1311,001,6,15,7,13,6,4,2,1,1,3,,,2,,,,,,"Totusek, Patricia F","Mathis, Erik","Williams, Alecia N",,,
COMM,1311,002,,2,7,5,5,1,1,1,,,,,2,,,,,,"Baker, Barbara L",,,,,
COMM,1311,003,,5,8,3,2,3,,1,,,,,,,,,1,,"Baker, Barbara L",,,,,
COMM,1311,006,11,10,2,,,1,,,,,,,,,,,,,"Totusek, Patricia F",,,,,
COMM,1311,0H1,3,2,3,3,1,,1,1,,,1,,,,,,5,,"Sova, Melodee L",,,,,
COMM,1311,0H2,7,14,3,,,,,,,,,,,,,,,,"Davis, Letitia A",,,,,
COMM,1311,0H5,16,6,1,,,,,,,,,,,,,,,,"Tanner, Lari J",,,,,
COMM,1311,0H6,,8,4,1,1,3,3,,,,,,,,,,2,,"Sluder, Jeanne",,,,,
COMM,1311,0H7,,5,7,4,2,,,3,,1,,,,,,,,,"Sluder, Jeanne",,,,,
COMM,1311,0W1,3,9,4,3,3,,,,,,,,,,,,2,,"Templeton, Allison A",,,,,
COMM,1311,0W2,2,7,3,3,1,1,1,1,,1,1,,1,,,,2,,"Templeton, Allison A",,,,,
COMM,1311,0W3,15,4,1,2,,,,,,,,,2,,,,,,"Sova, Melodee L",,,,,
COMM,1311,0W4,3,7,1,3,,,2,1,,,,,3,,,,4,,"Sova, Melodee L",,,,,
COMM,1311,0W5,4,12,3,1,1,1,,1,,,,,,,,,,,"Totusek, Patricia F",,,,,
COMM,1311,0W6,5,6,4,2,1,,,,,,,,1,,,,1,,"Vazzi, Lisa",,,,,
COMM,1311,0W7,5,8,3,1,1,,2,,,,,,,,,,3,,"Vazzi, Lisa",,,,,
COMM,1311,0W8,7,4,2,2,2,2,,,,1,,,2,,,,1,,"Tanner, Lari J",,,,,
COMM,1311,0W9,7,7,3,1,1,1,2,,,,,,1,,,,,,"Williams, Alecia N",,,,,
COMM,1311,5W1,5,7,2,2,2,,,1,,,,,2,,1,,,,"Fraley, James M",,,,,
COMM,1315,0H1,20,8,1,1,,,,,,,,,,,,,,,"Saenz, Michael A",,,,,
COMM,1315,0H2,1,4,8,2,2,,,1,2,,,1,6,,,,2,,"Sova, Melodee L",,,,,
COMM,1315,0H3,,1,7,3,2,,,,1,1,1,,3,,,,,,"Aranda, Johnson",,,,,
COMM,1315,0H4,2,3,3,3,1,,,1,1,,,,5,,,,,,"Aranda, Johnson",,,,,
COMM,1315,0H5,5,4,4,2,1,1,2,2,,,,,2,,,,,,"Skiles, Bradley W",,,,,
COMM,1315,0H6,,1,6,6,2,1,2,2,1,1,,,,,,,1,,"Sova, Melodee L",,,,,
COMM,1315,0H7,3,11,4,2,1,,1,1,,,,,,,,,,,"Templeton, Allison A",,,,,
COMM,1315,0H8,3,10,5,3,1,,1,,,,,,,,,,,,"Templeton, Allison A",,,,,
COMM,1315,0H9,3,1,3,1,2,1,1,,1,,2,,4,,,,1,,"Lingo, Kathy P",,,,,
COMM,1315,0W1,10,6,3,2,,1,1,,,,,,,,,,,,"Cannon, Charles",,,,,
COMM,1315,0W2,1,8,5,3,,,,,,,,,3,,,,2,,"Cannon, Charles",,,,,
COMM,1315,0W3,,1,2,8,4,2,1,,,,1,,3,,,,1,,"Bromberg, Mike",,,,,
COMM,1315,0W4,1,5,3,2,2,1,,,1,,1,,5,,,,2,,"Bromberg, Mike",,,,,
COMM,1320,001,,2,2,1,1,,2,2,,,,,,,,,,,"Baker, Barbara L",,,,,
COMM,3340,001,6,4,2,,,,1,,,,,,,,,,,,"Totusek, Patricia F",,,,,
COMM,4305,0W1,,10,5,3,1,,1,,1,,,,2,,,,,,"Schlobohm, Maribeth L",,,,,
COMM,4360,0H1,3,4,3,,3,,,,,,,,,,,,1,,"King, Carie S",,,,,
CRIM,1301,001,,10,13,15,12,8,5,4,3,,,,4,,,,,,"Escobedo, Allison E",,,,,
CRIM,1301,0W1,2,11,11,2,12,12,1,6,2,,,1,5,,,,,,"Harris, Michelle N","Karmakar, Anasuya",,,,
CRIM,1307,001,10,14,15,4,7,9,6,2,1,1,,,2,,,,2,,"Hull, Kerrie Ann",,,,,
CRIM,1307,0W1,17,20,18,6,9,8,1,,,1,,,,,,,,,"Vasquez, Arthur G","Mcchriston, Marvin",,,,
CRIM,2306,501,2,8,3,1,1,,2,,3,,,,2,,,,1,,"Duke, Clifford",,,,,
CRIM,2313,0W1,11,17,6,5,5,,4,,2,,,,1,,,,,,"Hong, Sunmin",,,,,
CRIM,2316,0W1,6,14,,5,3,,3,4,,,1,,1,,,,,,"Van Blarcum, Lauren N",,,,,
CRIM,2317,0W1,4,18,11,3,4,4,1,3,3,,,,2,,,,,,"Worrall, John L","Lee, Jaebom",,,,
CRIM,3300,0W1,2,29,13,2,11,1,4,6,,,2,1,3,,,,1,,"Worrall, John L","Puddy, Haley N",,,,
CRIM,3301,0W1,28,12,9,4,1,,3,4,,,,,3,,,,1,,"Getty, Ryan M","Wang, Wenyi",,,,
