Subject,Catalog Nbr,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,CR,NC,I,W,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6,instructor_id,instructor_name_normalized,title
BUAN,6320,503,,25,34,3,3,,,1,,,,,,,,,,0,"Kaya, Cuneyd C","Sehgal, Shirin","Calisir, Engin",,,,cckaya,cuneyd kaya,Database Foundations for Business Analytics 
BUAN,6320,2,,23,13,13,9,8,1,1,,,,,,,,,,0,"El-khodari, Gasan E","Inturi, Amith",,,,,gxe051000,gasan elkhodari,Database Foundations for Business Analytics 
BUAN,6335,SW1,,24,17,3,1,2,2,1,,,,,,,,,,0,"Narayan, Ravishankar L",,,,,,rln130030,ravishankar narayan,
BUAN,6335,502,,16,12,13,12,1,,1,,,,,,,,,,0,"Khan, Masudal H","Anil Kumar, Athira",,,,,mhk190001,masudal khan,Organizing for Business Analytics Platforms 
BUAN,6335,501,,17,30,5,3,1,,1,,,,,,,,,,0,"Samant, Mandar","Nag, Nimit",,,,,mss190002,,Organizing for Business Analytics Platforms 
BUAN,6337,0W1,,10,10,10,6,4,,5,,,,,,,,,,0,"Subramanian, Upender","Madan, Anmol","Park, Yeowoon",,,,uxs092000,upender subramanian,Predictive Analytics for Data Science 
BUAN,6337,0W2,,5,12,10,7,7,3,1,,,,,,,,,,0,"Subramanian, Upender","Madan, Anmol","Park, Yeowoon",,,,uxs092000,upender subramanian,Predictive Analytics for Data Science 
BUAN,6337,6,,7,16,12,8,6,4,3,,,,,,,,,,0,"Subramanian, Upender","Madan, Anmol","Park, Yeowoon",,,,uxs092000,upender subramanian,Predictive Analytics for Data Science 
BUAN,6337,1,,14,7,20,16,1,,,,,,,,,,,,0,"Shahrokhi Tehrani, Shervin","Nozari, Salar",,,,,sst180003,shervin tehrani,Predictive Analytics for Data Science 
BUAN,6337,S01,,6,9,15,17,1,,,,,,,,,,,,1,"Shahrokhi Tehrani, Shervin","Nozari, Salar",,,,,,shervin shahrokhi tehrani,
BUAN,6337,4,,14,11,9,17,,,,,,,,,,,,,0,"Murthi, B P","Subramanian, Thyagarajan","Roshangarzadeh, Reza",,,,murthi,b p murthi,Predictive Analytics for Data Science 
BUAN,6337,2,,14,8,13,18,,,,,,,,,,,,,1,"Murthi, B P","Roshangarzadeh, Reza",,,,,murthi,b p murthi,Predictive Analytics for Data Science 
BUAN,6337,3,,13,9,14,18,,,,,,,,,,,,,0,"Murthi, B P","Subramanian, Thyagarajan",,,,,murthi,b p murthi,Predictive Analytics for Data Science 
BUAN,6337,5,,11,12,25,8,,,,,,,,,,,,,0,"Shahrokhi Tehrani, Shervin","Nozari, Salar",,,,,sst180003,shervin tehrani,Predictive Analytics for Data Science 
BUAN,6337,501,,14,13,21,8,1,,,,,,,,,,,,0,"Shahrokhi Tehrani, Shervin","Nozari, Salar",,,,,sst180003,shervin tehrani,Predictive Analytics for Data Science 
BUAN,6337,S02,,20,25,5,7,,1,1,,,,,,,,,,0,"Joo, Joonhwi",,,,,,jxj180020,joonhwi joo,
BUAN,6340,S01,,22,13,8,6,2,,,,,,,,,,,,0,"Parker, Jason A",,,,,,jap090020,jason parker,
BUAN,6340,SW1,,21,8,4,2,2,,,,,,,1,,,,,0,"Koju, Vijay",,,,,,vxk220074,vijay koju,
BUAN,6340,501,,34,2,2,2,,,,,,,,,,,,,0,"Paes, Antonio P","Shabad, Meghana",,,,,app210006,antonio paes,Programming for Data Science 
BUAN,6340,1,,20,8,5,9,2,,4,,,,,,,,,,1,"Lavastida, Thomas","Shabad, Meghana",,,,,txl220018,thomas lavastida,Programming for Data Science 
BUAN,6340,2,,47,11,3,3,,,,,,,,,,,,,0,"Parker, Jason A","Khairari, Anshul",,,,,jap090020,jason parker,Programming for Data Science 
BUAN,6340,3,,45,12,2,1,1,,1,,,,,,,,,,2,"Parker, Jason A","Khairari, Anshul",,,,,jap090020,jason parker,Programming for Data Science 
BUAN,6340,4,,14,12,21,12,3,1,1,,,,,,,,,,0,"Lavastida, Thomas","Shabad, Meghana",,,,,txl220018,thomas lavastida,Programming for Data Science 
BUAN,6341,2,,18,21,2,6,1,1,2,,,,,,,,,,0,"Parker, Jason A",,,,,,jap090020,jason parker,Applied Machine Learning 
BUAN,6341,1,,8,2,3,,1,,,,,,,,,,,,0,"Wu, Lidong","Veepuri, Yamini",,,,,lxw097120,lidong wu,Applied Machine Learning 
BUAN,6341,4,,6,8,3,,3,,,,,,,,,,,,0,"Wu, Lidong","Veepuri, Yamini",,,,,lxw097120,lidong wu,Applied Machine Learning 
BUAN,6341,SW1,,4,5,6,1,2,1,2,,,,,,,,,,1,"Smashnov, Uri",,,,,,uxs051000,uri smashnov,
BUAN,6341,0W1,,10,9,6,7,8,,,,,,,,,,,,2,"Smashnov, Uri","Ashok Kumar, Monika",,,,,uxs051000,uri smashnov,Applied Machine Learning 
BUAN,6341,3,,11,26,5,2,2,,1,,,,,,,,,,0,"Wu, Lidong","Veepuri, Yamini",,,,,lxw097120,lidong wu,Applied Machine Learning 
BUAN,6341,S01,,49,,,,,,,,,,,,,,,,0,"Zemoodeh, Amir",,,,,,axz120930,amir zemoodeh,
BUAN,6341,501,,16,24,7,4,,,,,,,,,,,,,0,"Koonjbearry, Karmaueer","Veepuri, Yamini",,,,,rkk220002,,Applied Machine Learning 
BUAN,6342,S01,,12,5,4,1,5,1,,,,,,,,,,,0,"Singh, Harpreet",,,,,,hxs104000,harpreet singh,
BUAN,6342,1,,10,3,10,14,2,3,,,,,,,,,,,1,"Singh, Harpreet",,,,,,hxs104000,harpreet singh,Applied Natural Language Processing 
BUAN,6342,501,,22,20,6,7,,,,,,,,,,,,,0,"El-khodari, Gasan E","Joseph, Shailender",,,,,gxe051000,gasan elkhodari,Applied Natural Language Processing 
BUAN,6344,501,,5,1,4,1,3,1,1,,,,,,,,,,0,"Maru, Vatsal K","Jain, Rashi",,,,,vkm220000,vatsal maru,Web Analytics 
BUAN,6344,S01,,16,,,1,,,,,,,,1,,,,,0,"Allison, Kyle",,,,,,,kyle allison,
BUAN,6344,0W1,,7,4,4,5,,,,,,,,,,,,,0,"Mehra, Amit","Jain, Rashi",,,,,axm078200,amit mehra,Web Analytics 
BUAN,6346,1,,13,9,13,11,,,,,,,,,,,,,0,"El-Youssef, Rami","Vyas, Amish",,,,,rxe200001,rami el youssef,Big Data 
BUAN,6346,S02,,9,5,6,5,,,,,,,,1,,,,,0,"El-khodari, Gasan E",,,,,,,gasan el khodari,
BUAN,6346,505,,13,7,8,3,4,,,,,,,,,,,,0,"El-khodari, Gasan E","Inturi, Amith",,,,,gxe051000,gasan elkhodari,Big Data 
BUAN,6346,0W1,,25,5,6,,,,,,,,,,,,,,0,"Perez, Jerry","Murali, Arunkarthik",,,,,jxp180019,jerry perez,Big Data 
BUAN,6346,501,,12,11,5,7,2,,,,,,,,,,,,0,"El-khodari, Gasan E","Inturi, Amith",,,,,gxe051000,gasan elkhodari,Big Data 
BUAN,6346,503,,23,9,3,2,1,1,,,,,,1,,,,,0,"Paes, Antonio P","Murali, Arunkarthik",,,,,app210006,antonio paes,Big Data 
BUAN,6346,2,,14,7,9,11,,,,,,,,,,,,,0,"El-Youssef, Rami","Vyas, Amish",,,,,rxe200001,rami el youssef,Big Data 
BUAN,6346,504,,17,14,9,3,,1,,,,,,,,,,,0,"Shadid, Waseem G","Pawar, Raybhan Sanjay",,,,,wgs230000,,Big Data 
BUAN,6346,S01,,20,14,13,,,,,,,,,,,,,,0,"Perez, Jerry",,,,,,jxp180019,jerry perez,
BUAN,6346,502,,18,11,11,7,,1,,,,,,,,,,,0,"Shadid, Waseem G","Pawar, Raybhan Sanjay",,,,,wgs230000,,Big Data 
BUAN,6356,0W1,,7,12,4,6,3,1,1,,,,,,,,,,1,"Parker, Jason A","Jasti, Gnaneshwar",,,,,jap090020,jason parker,Business Analytics With R 
BUAN,6356,SW1,,2,2,3,2,1,,,,,,,,,,,,0,"Patra, Subhra R",,,,,,srp220003,subhra patra,
BUAN,6356,502,,8,3,6,,2,,,,,,,,,,,,0,"Lee, Heeseung","Pal, Mayuri V",,,,,hxl220030,heeseung lee,Business Analytics With R 
BUAN,6356,501,,7,2,9,4,,,,,,,,1,,,,,0,"Lee, Heeseung","Pal, Mayuri V",,,,,hxl220030,heeseung lee,Business Analytics With R 
BUAN,6356,2,,7,8,2,5,2,2,,,,,,,,,,,0,"Shrivastava, Prakash C","Naikwade, Durgeshwari P",,,,,pcs130130,prakash shrivastava,Business Analytics With R 
BUAN,6356,5,,8,6,6,8,,,,,,,,,,,,,0,"Parker, Jason A","Jasti, Gnaneshwar",,,,,jap090020,jason parker,Business Analytics With R 
BUAN,6356,3,,14,9,10,,1,,,,,,,,,,,,0,"Sun, Shujing","Nag, Nimit",,,,,sxs200168,shujing sun,Business Analytics With R 
BUAN,6356,S01,,40,,1,,,,,,,,,,,,,,0,"Johnston, Walter L",,,,,,wlj031000,walter johnston,
BUAN,6356,4,,11,11,13,3,1,1,3,,,,,,,,,,0,"Sun, Shujing","Nag, Nimit",,,,,sxs200168,shujing sun,Business Analytics With R 
BUAN,6356,1,,18,1,11,3,2,3,10,,,,,1,,,,,0,"Chen, Jianqing","Yan, Zhen",,,,,jxc111031,jianqing chen,Business Analytics With R 
BUAN,6357,SW1,,9,2,,2,1,,,,,,,,,,,,1,"Johnston, Walter L",,,,,,wlj031000,walter johnston,
BUAN,6359,SW1,,7,3,,,1,,,,,,,,,,,,1,"Ahadi, Khatereh",,,,,,kxa180010,khatereh ahadi,
BUAN,6359,S01,,5,3,2,2,1,1,,,,,,,,,,,0,"Brussolo, Monica E",,,,,,meb049000,monica brussolo,
BUAN,6359,5W1,,9,3,5,4,1,,1,,,,,2,,,,,0,"Whalen, Tristan G","Patel, Jay A","Julakanti, Shiva Prasad Reddy",,,,tgw100020,tristan whalen,Advanced Statistics for Data Science 
BUAN,6359,S02,,6,6,5,7,1,2,2,,,,,,,,,,0,"Whalen, Tristan G",,,,,,tgw100020,tristan whalen,
BUAN,6359,501,,16,3,3,3,4,3,5,,,,,,,,,,0,"Ramezani, Rasoul","Pampalker, Shashank",,,,,rxr145930,rasoul ramezani,Advanced Statistics for Data Science 
BUAN,6359,1,,12,4,5,6,9,3,2,,,,,,,,,,0,"Toptal, Aysegul","Gandhi, Adeetya",,,,,axt083100,aysegul toptal,Advanced Statistics for Data Science 
BUAN,6359,2,,21,1,6,4,3,3,8,,,,,3,,,,,0,"Ramezani, Rasoul","Pampalker, Shashank",,,,,rxr145930,rasoul ramezani,Advanced Statistics for Data Science 
BUAN,6359,502,,18,6,10,4,6,2,2,,,,,3,,,,,0,"Enayaty Ahangar, Negin",,,,,,nxe180001,negin enayaty ahangar,Advanced Statistics for Data Science 
BUAN,6359,0W1,,15,6,4,18,7,,2,,,,,2,,,,,0,"Brussolo, Monica E","Damania, Krish",,,,,meb049000,monica brussolo,Advanced Statistics for Data Science 
BUAN,6382,501,,11,1,5,1,2,,2,,,,,,,,,,2,"Khafizov, Farid T","Naikwade, Durgeshwari P",,,,,ftk100020,farid khafizov,Applied Deep Learning 
BUAN,6383,1,,8,1,2,6,,,,,,,,,,,,,0,"Menon, Syam S","Sun, Kai",,,,,sxm021300,syam menon,Modeling for Business Analytics 
BUAN,6385,1,,34,5,3,,,5,4,,,,,,,,,,1,"Shekhar, Gaurav","Khairari, Anshul",,,,,gxs150130,gaurav shekhar,Robotic Process Automation 
BUAN,6392,0W1,,11,7,9,3,,,5,,,,,,,,,,0,"Mehra, Amit","Zhu, Yan",,,,,axm078200,amit mehra,Causal Analytics and A B Testing 
BUAN,6392,501,,14,6,3,4,4,3,2,,,,,2,,,,,3,"Koju, Vijay","Pal, Mayuri V",,,,,vxk220074,,Causal Analytics and A B Testing 
BUAN,6392,1,,13,15,17,5,,,,,,,,,,,,,0,"Mehra, Amit","Zhu, Yan",,,,,axm078200,amit mehra,Causal Analytics and A B Testing 
BUAN,6398,S01,,8,2,7,7,8,8,8,,,,,2,,,,,1,"Ramezani, Rasoul",,,,,,rxr145930,rasoul ramezani,
BUAN,6398,2,,41,14,8,4,2,2,,,,,,,,,,,0,"Whalen, Tristan G","Patel, Jay A","Julakanti, Shiva Prasad Reddy",,,,tgw100020,tristan whalen,Prescriptive Analytics 
BUAN,6398,4,,68,3,,2,,,,,,,,,,,,,0,"Nguyen, Hien T","Srivastava, Bhupesh K","Julakanti, Shiva Prasad Reddy",,,,htn170130,hien nguyen,Prescriptive Analytics 
BUAN,6398,1,,44,16,5,4,2,4,,,,,,,,,,,0,"Whalen, Tristan G","Patel, Jay A","Julakanti, Shiva Prasad Reddy",,,,tgw100020,tristan whalen,Prescriptive Analytics 
BUAN,6398,SW1,,18,1,11,2,3,2,1,,,,,,,,,,2,"Sethi, Avanti P","Mohapatra, Adyasha",,,,,,avanti sethi,
BUAN,6398,5,,22,5,11,13,4,1,1,,,,,1,,,,,1,"Wang, Yining",,,,,,yxw220006,yining wang,Prescriptive Analytics 
BUAN,6398,0W1,,23,4,19,2,3,6,2,,,,,1,,,,,0,"Sethi, Avanti P","Mohapatra, Adyasha",,,,,asethi,awanti sethi,Prescriptive Analytics 
BUAN,6398,501,,59,10,,1,,,,,,,,,,,,,0,"Nguyen, Hien T","Srivastava, Bhupesh K","Julakanti, Shiva Prasad Reddy",,,,htn170130,hien nguyen,Prescriptive Analytics 
BUAN,6398,3,,67,7,,,,,,,,,,,,,,,0,"Nguyen, Hien T","Srivastava, Bhupesh K","Julakanti, Shiva Prasad Reddy",,,,htn170130,hien nguyen,Prescriptive Analytics 
CE,1202,301,,,,,,,,,,,,,,,,,,17,"Cogan, Diana L","Kovalyov, Anton","Patel, Kashyap","Olee, Shakil Mahmud",,,dcc095020,diana cogan,Introduction to Electrical and Computer Engineering II 
CE,1202,302,,,,,,,,,,,,,,,,,,23,"Cogan, Diana L","Patel, Kashyap","Kovalyov, Anton","Olee, Shakil Mahmud",,,dcc095020,diana cogan,Introduction to Electrical and Computer Engineering II 
CE,1202,4,4,7,2,2,6,1,1,1,1,1,,2,1,,,,,1,"Cogan, Diana L",,,,,,dcc095020,diana cogan,Introduction to Electrical and Computer Engineering II 
CE,1202,2,6,5,2,4,7,1,1,4,2,3,,,4,,,,,3,"Cogan, Diana L",,,,,,dcc095020,diana cogan,Introduction to Electrical and Computer Engineering II 
CE,1202,3,1,1,3,2,1,,,1,,1,,,1,,,,,0,"Cogan, Diana L",,,,,,dcc095020,diana cogan,Introduction to Electrical and Computer Engineering II 
CE,1202,1,4,,3,3,2,3,1,,1,,1,1,2,,,,,1,"Cogan, Diana L",,,,,,dcc095020,diana cogan,Introduction to Electrical and Computer Engineering II 
CE,2310,302,,,,,,,,,,,,,,,,,,16,"Ahmed, Shaheen",,,,,,sxa176730,shaheen ahmed,Introduction to Digital Systems 
CE,2310,305,,,,,,,,,,,,,,,,,,18,"Ahmed, Shaheen",,,,,,sxa176730,shaheen ahmed,Introduction to Digital Systems 
CE,2310,1,1,7,6,,5,2,2,2,2,,3,,4,,,,,0,"Ahmed, Shaheen","Duraisamy Swamikannan, Lena","Ghaderi, Mohammad Hasan","Qi, Tianxi",,,sxa176730,shaheen ahmed,Introduction to Digital Systems 
CE,2310,501,1,,2,4,6,4,2,2,1,,6,,6,,,,,2,"Ahmed, Shaheen","Duraisamy Swamikannan, Lena","Ghaderi, Mohammad Hasan","Qi, Tianxi",,,sxa176730,shaheen ahmed,Introduction to Digital Systems 
CE,3161,91,1,2,1,7,2,1,,,,,,1,1,,,,,0,"Mezenner, Rabah","Tariq, Zaid Bin",,,,,rxm129730,rabah mezenner,Social Issues and Ethics in Engineering 
CE,3161,51,7,10,10,,1,1,,,,,,,,,,,,0,"Mezenner, Rabah","Tariq, Zaid Bin",,,,,rxm129730,rabah mezenner,Social Issues and Ethics in Engineering 
CE,3201,302,,,,,,,,,,,,,,,,,,11,"Nikoubin Boroujeni, Tooraj","Sankarraman, Sri Vignesh",,,,,txn190011,tooraj nikoubin,Electrical and Computer Engineering Fundamentals-I Laboratory 
CE,3201,2,1,10,5,1,2,,,,,,,,,,,,,1,"Nikoubin Boroujeni, Tooraj","Sankarraman, Sri Vignesh","Gao, Tianning","Parchamdar, Baharealsadat","Datta, Rajesh K",,txn190011,tooraj nikoubin,Electrical and Computer Engineering Fundamentals-I Laboratory 
CE,3201,1,3,20,4,2,,1,,,,,,,,,,,,0,"Nikoubin Boroujeni, Tooraj","Parchamdar, Baharealsadat","Sankarraman, Sri Vignesh","Gao, Tianning","Datta, Rajesh K",,txn190011,tooraj nikoubin,Electrical and Computer Engineering Fundamentals-I Laboratory 
CE,3202,1,,3,,,3,2,4,1,,,2,,,,,,,0,"Kiasaleh, Kamran","Ahmed, Shaheen","Apalak, Merve","Tayeb Naimi, Shideh",,,kamran,kamran kiasaleh,Electrical and Computer Engineering Fundamentals-II Laboratory 
CE,3202,2,3,2,3,,3,5,2,1,2,,1,,2,,,,,0,"Ahmed, Shaheen","Apalak, Merve","Tayeb Naimi, Shideh",,,,sxa176730,shaheen ahmed,Electrical and Computer Engineering Fundamentals-II Laboratory 
CE,3301,2,1,10,,3,8,,3,4,3,,,,2,,,,,0,"Lee, Gil S","Kim, Eunjin",,,,,gslee,gill lee,Electrical Network Analysis 
CE,3301,1,,4,,,3,,3,2,4,,,,2,,,,1,0,"Lee, Gil S","Kim, Eunjin",,,,,gslee,gill lee,Electrical Network Analysis 
CE,3303,1,1,4,2,6,2,8,5,3,3,2,1,1,3,,,,,3,"Kehtarnavaz, Nasser","Alam, Lamia",,,,,nxk019000,nasser kehtarnavaz,Discrete-Time Signals and Systems 
CE,3310,2,5,6,2,2,7,,,,,,,,,,,,,0,"Frensley, William","Muraleedharan Sudha, Athul",,,,,frensley,william frensley,Electronic Devices 
CE,3311,3,1,5,2,1,3,3,3,1,,,,,,,,,,1,"Lee, Hoi","Muraleedharan Sudha, Athul",,,,,hxl054000,hoi lee,Electronic Circuits 
CE,3311,2,3,6,3,2,2,3,2,1,1,,1,,,,,,,0,"Liu, Jin","Han, Weijie",,,,,jinliu,jin liu,Electronic Circuits 
CE,3311,1,,,,,1,,2,3,1,3,,,,,,,,0,"Chiu, Yun","Olee, Shakil Mahmud",,,,,yxc101000,yun chiu,Electronic Circuits 
CE,3320,1,3,1,5,1,3,3,3,1,2,3,,1,2,,,,,0,"Khoobroo, Amir","Fowler, Aric",,,,,axk144831,amir khoobroo,Digital Circuits 
CE,3320,2,,2,6,6,3,3,4,4,2,,,,,,,,,0,"Khoobroo, Amir","Si, Qilin",,,,,axk144831,amir khoobroo,Digital Circuits 
CE,3345,6,3,1,1,2,,,2,1,,,,,,,,,,0,"Feng, Ranran",,,,,,rxf090020,ranran feng,Data Structures and Introduction to Algorithmic Analysis 
CE,3354,502,2,2,1,1,1,,1,,1,,,,,,,,1,0,"Christiansen, Michael G",,,,,,mgc013000,michael christiansen,Software Engineering 
CE,4202,1,,10,,,8,,,1,,,,,,,,,,0,"Henderson, Rashaunda M","Medina, Oscar F","Abbas, Farhat",,,,rmh072000,rashaunda henderson,Electrical and Computer Engineering Laboratory in Circuits 
CE,4204,1,10,12,6,,1,,,1,,,,,,,,,,0,"Young, Chadwin D","Hossain Bhuiyan, Md Emran","Parvez, Mohammad Salman",,,,cdy120030,chadwin young,Electrical and Computer Engineering Laboratory in Devices 
CE,4304,1,,6,4,6,1,2,2,1,,,,,,,,,,0,"Swartz, William P","Munia, Munawara Saiyara","Kim, Jeonghwan",,,,wps100020,william swartz,Computer Architecture 
CE,4304,2,1,3,6,5,1,2,2,2,,,3,1,1,,,,,0,"Swartz, William P",,,,,,wps100020,william swartz,Computer Architecture 
CE,4337,502,,3,,6,,4,1,,1,,,,,,,,,0,"Salazar, Elmer E","Wang, Guanghua",,,,,ees101020,elmer salazar,Programming Language Paradigms 
CE,4348,501,4,7,4,5,12,11,4,3,2,,1,1,,,,,,2,"Pathak, Jogen K","Vasireddy, Siva Sai Nagender",,,,,jkp210004,jogen pathak,Operating Systems Concepts 
CE,4370,303,,,,,,,,,,,,,,,,,,11,"Pedram, Hossein",,,,,,hxp220048,hossein pedram,Embedded Systems 
CE,4370,305,,,,,,,,,,,,,,,,,,11,"Pedram, Hossein",,,,,,hxp220048,hossein pedram,Embedded Systems 
CE,4370,304,,,,,,,,,,,,,,,,,,12,"Pedram, Hossein",,,,,,hxp220048,hossein pedram,Embedded Systems 
CE,4370,306,,,,,,,,,,,,,,,,,,13,"Pedram, Hossein",,,,,,hxp220048,hossein pedram,Embedded Systems 
CE,4370,1,,,6,3,4,7,3,,1,,,,,,,,,0,"Pedram, Hossein",,,,,,hxp220048,hossein pedram,Embedded Systems 
CE,4370,2,,9,11,4,5,1,,4,,,1,,,,,,,1,"Pedram, Hossein",,,,,,hxp220048,hossein pedram,Embedded Systems 
CE,4388,1,,8,5,,,,,,,,,,,,,,,0,"Tacca, Marco",,,,,,mtacca,marco tacca,Senior Design Project I 
CE,4388,2,,10,4,,,,,,,,,,,,,,,0,"Skinner, Neal G",,,,,,skinner,neal skinner,Senior Design Project I 
CE,4389,1,2,6,2,,,,,,,,,,,,,,,0,"Skinner, Neal G",,,,,,skinner,neal skinner,Senior Design Project II 
CE,4389,4,,6,6,3,,,,,,,,,,,,,,0,"Tacca, Marco",,,,,,mtacca,marco tacca,Senior Design Project II 
CE,4389,5,1,11,1,,,,2,,,,,,,,,,,0,"Tacca, Marco","Skinner, Neal G",,,,,mtacca,marco tacca,Senior Design Project II 
CE,4389,3,1,5,2,1,,,2,,1,,,,,,,,,0,"Skinner, Neal G",,,,,,skinner,neal skinner,Senior Design Project II 
CE,6301,1,,19,1,,,1,,,,,,,,,,,,0,"Swartz, William P",,,,,,wps100020,william swartz,Advanced Digital Logic 
CE,6302,303,,,,,,,,,,,,,,,,,,11,"Nikoubin Boroujeni, Tooraj",,,,,,txn190011,tooraj nikoubin,Microprocessor and Embedded Systems 
CE,6302,302,,,,,,,,,,,,,,,,,,12,"Nikoubin Boroujeni, Tooraj",,,,,,txn190011,tooraj nikoubin,Microprocessor and Embedded Systems 
CE,6302,1,,20,11,2,3,,,,,,,,,,,,,0,"Nikoubin Boroujeni, Tooraj","Fowler, Aric","Vasileiou, Christos",,,,txn190011,tooraj nikoubin,Microprocessor and Embedded Systems 
CE,6303,1,,6,9,3,1,1,,,,,,,,,,,,0,"Nourani, Mehrdad","Kim, Jeonghwan",,,,,nourani,mehrdad nourani,Testing and Testable Design 
CE,6304,1,,7,7,4,,,,,,,,,1,,,,,0,"Basu, Kanad","Si, Qilin",,,,,kxb190012,kanad basu,Computer Architecture 
CE,6306,1,,10,2,3,,1,,,,,,,,,,,,0,"Bhatia, Dinesh K","Zhou, Dian","Gao, Tianning",,,,dinesh,dinesh bhatia,Application Specific Integrated Circuits Design 
CE,6308,1,,2,1,3,2,3,,,,,,,,,,,,0,"Bastani, Farokh B","Hatfield, Cody R",,,,,bastani,farokh bastani,Real-Time Systems 
CGS,2301,HN1,4,5,2,2,1,2,1,,,,,,,,,,,0,"O'Toole, Alice J",,,,,,otoole,alice otoole,Cognitive Science 
CGS,2301,0W2,51,12,5,4,1,4,,2,,1,,,12,,,,,1,"Hooge, Kimberley D",,,,,,koh170030,kimberley orsten hooge,Cognitive Science 
CGS,2301,0W1,52,13,10,3,1,3,2,,2,,,,8,,,,,0,"Hooge, Kimberley D",,,,,,koh170030,kimberley orsten hooge,Cognitive Science 
CGS,3342,501,,5,6,4,2,,,,,,,,,,,,,0,"Golden, Richard M","Sudheesh, Athul",,,,,golden,richard golden,Cognitive and Neural Modeling Laboratory 
CGS,3361,2,1,,1,,,,4,1,2,1,,,2,,,,,0,"Wig, Gagandeep S","Cortez, Jared I",,,,,gsw130130,gagan wig,Cognitive Psychology 
CGS,3361,1,6,2,,2,2,1,,,1,,,,,,,,,0,"Roark, Dana A","Wong, Galston K",,,,,danar,dana roark,Cognitive Psychology 
CGS,4320,1,3,2,,1,1,,1,,1,,,,,,,,,1,"Krawczyk, Daniel C",,,,,,dck061000,daniel krawczyk,Psychology of Reasoning 
CGS,4353,0W1,15,2,3,1,,,,,,,,,,,,,,0,"Orrick, Erika D",,,,,,edo042000,erika orrick,Human-Computer Interaction II 
CHEM,1111,101,2,5,8,4,3,3,1,1,,1,,,1,,,,,1,"Sra, Amandeep K","Martinez Garcia, Jonathan",,,,,aks057000,amandeep sra,General Chemistry Laboratory I 
CHEM,1111,105,1,5,6,3,1,3,1,2,2,,1,,4,,,,,1,"Qin, Yanping","Yamada, Kyohei",,,,,yxq083000,yanping qin,General Chemistry Laboratory I 
CHEM,1111,102,5,6,5,3,4,1,,,,1,1,,,,,,,2,"Sra, Amandeep K","Giri, Sachin",,,,,aks057000,amandeep sra,General Chemistry Laboratory I 
CHEM,1111,103,12,5,1,5,1,,,1,1,1,,,2,,,,,0,"Hashami, Zohreh","Giri, Sachin",,,,,zxh088000,zohreh hashami,General Chemistry Laboratory I 
CHEM,1111,104,8,5,2,4,,2,1,,1,1,,1,3,,,,,1,"Qin, Yanping","Yamada, Kyohei",,,,,yxq083000,yanping qin,General Chemistry Laboratory I 
CHEM,1112,101,9,9,4,3,2,1,,,,,1,,1,,,,,0,"Goux, Warren J","Becerra, Michelle T",,,,,wgoux,warren goux,General Chemistry Laboratory II 
CHEM,1112,102,11,8,4,2,,1,2,1,,1,,,,,,,,0,"Abeykoon, Nimali C","Mortensen, Marie L",,,,,nxa124430,nimali abeykoon,General Chemistry Laboratory II 
CHEM,1112,103,16,1,5,2,1,,1,,,,,1,,,,,,3,"Abeykoon, Nimali C","Martil De La Garza, Mauricio G",,,,,nxa124430,nimali abeykoon,General Chemistry Laboratory II 
CHEM,1112,104,15,6,4,,,1,,2,,,,,,,,,,2,"Goux, Warren J","Kim, Gyeongseo",,,,,wgoux,warren goux,General Chemistry Laboratory II 
CHEM,1112,105,15,5,4,3,,2,,,,,,,,,,,,1,"Qin, Yanping","Mortensen, Marie L",,,,,yxq083000,yanping qin,General Chemistry Laboratory II 
CHEM,1112,106,19,5,3,3,,,,,,,,,,,,,,0,"Qin, Yanping","Neal, Henry",,,,,yxq083000,yanping qin,General Chemistry Laboratory II 
CHEM,1112,107,19,4,3,2,2,,,,,,,,,,,,,0,"Hashami, Zohreh","Heidari, Sahar",,,,,zxh088000,zohreh hashami,General Chemistry Laboratory II 
CHEM,1112,108,15,6,1,2,1,3,,,,,,,1,,,,,1,"Hashami, Zohreh","Chatterjee, Shubham",,,,,zxh088000,zohreh hashami,General Chemistry Laboratory II 
CHEM,1112,109,18,5,1,2,2,2,,,,,,,,,,,,0,"Qin, Yanping","Darwin, Cary",,,,,yxq083000,yanping qin,General Chemistry Laboratory II 
CHEM,1112,110,16,11,1,1,,,,,,,1,,,,,,,0,"Anka, Fadwa H","Kumari, Ekanayake Mudiyanselage Ishara G",,,,,fha041000,fadwa anka,General Chemistry Laboratory II 
CHEM,1112,113,10,9,1,5,1,3,,,,,,,,,,,,1,"Abeykoon, Nimali C","Chatterjee, Shubham",,,,,nxa124430,nimali abeykoon,General Chemistry Laboratory II 
CHEM,1112,116,13,7,3,1,3,1,1,,,,,,,,,,,1,"Goux, Warren J","Neal, Henry",,,,,wgoux,warren goux,General Chemistry Laboratory II 
CHEM,1112,117,9,10,3,2,1,2,,1,1,,,1,,,,,,0,"Goux, Warren J","Dissanayake Mudiyanselage, Upeksha Chathurangi Dissanayak",,,,,wgoux,warren goux,General Chemistry Laboratory II 
CHEM,1112,118,13,11,3,1,1,,,,,,,,,,,,,1,"Gavva, Sandhya R","Martil De La Garza, Mauricio G",,,,,sgavva,sandhya gavva,General Chemistry Laboratory II 
