Subject,Catalog Number,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,CR,NC,I,W,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6,instructor_id,instructor_name_normalized,title
OPRE,6382,0W1,,8,2,,1,1,,,,,,,,,,,,0,"Vicario, Joe","Divin, Diane",,,,,jav170030,,Import and Export Trade Compliance 
OPRE,6398,0W1,,5,,,4,,1,1,,,,,,,,,,0,"Alimirzaei, Athena","Sharma, Shishir Kumar",,,,,axa134231,athena alimirzaei,Prescriptive Analytics 
OPRE,7051,001,,,,,,,,,,,,,,16,,,,0,"Sethi, Suresh",,,,,,sethi,,Seminar in Operations Management 
OPRE,7353,001,,4,9,5,4,,,,,,,,,,,,,0,"Dawande, Milind","Manchiraju, Chandrasekhar Seetharama",,,,,milind,milind dawande,Optimization 
PA,2325,0W1,,19,8,4,2,,2,,,1,,,3,,,,,0,"Harrington, James","Ferrero, Federico J",,,,,jxh134630,james harrington,Introduction to Public and Nonprofit Management 
PA,3314,0W1,,33,,,2,,,,,,,,3,,,,,1,"Benavides, Teodoro J",,,,,,tjb051000,teodoro benavides,Financial Management 
PA,3333,001,,9,5,,,2,,,,,,,,,,,,1,"Hoang, Thanh T",,,,,,tth180005,thanh hoang,Human Resources Management  Leading a Diverse Workforce 
PA,3377,501,,3,,2,2,2,1,,,,,,,,,,,1,"Kreuze, Amanda","Chen, Meifang",,,,,axk210112,amanda kreuze,Urban Planning and Policy 
PA,3379,001,9,1,,,2,,,,,,,,1,,,,,0,"Cline, Ravin R",,,,,,rrc170001,ravin cline,Diversity in the Public Sector 
PA,3380,0W1,,27,,,4,,,5,,,,,4,,,,,3,"Rabbi, Md. Fazle",,,,,,mxr163630,md fazle rabbi,Organizations  Theory and Behavior 
PA,3382,001,12,5,,1,,1,,,,,,,,,,,,0,"McCaskill, John R",,,,,,jrm094020,john mccaskill,Sustainable Communities 
PA,4370,0W1,,16,4,2,2,,,1,,,,,1,,,,,0,"Stocks, Dhriti P",,,,,,dpp130130,,Leadership  Democracy  and Ethics 
PA,4386,0W1,14,11,10,6,3,2,,,1,,,,2,,,,,0,"Maxwell, Sarah P",,,,,,spm092000,sarah maxwell,Health and Social Policy 
PA,6311,501,,13,,2,,,,,,,,,,,,,,0,"McCaskill, John R",,,,,,jrm094020,john mccaskill,Public Management 
PA,6313,501,,14,,,11,,,,,,,,,,,,,0,"Benavides, Teodoro J",,,,,,tjb051000,teodoro benavides,Public Policymaking and Institutions 
PA,6320,0W1,,29,,,2,,,3,,,,,,,,,,0,"Sabharwal, Meghna","Oh, Seongdeok",,,,,mxs095000,meghna sabharwal,Organizational Theory 
PA,6321,001,,22,,,,,,,,,,,,,,,,1,"McCaskill, John R",,,,,,jrm094020,john mccaskill,Government Financial Management and Budgeting 
PA,6344,001,,15,,,,,,,,,,,,,,,,0,"Benavides, Teodoro J",,,,,,tjb051000,teodoro benavides,Local Government Management 
PA,6344,002,,12,,,,,,,,,,,,,,,,0,"Benavides, Teodoro J",,,,,,tjb051000,teodoro benavides,Local Government Management 
PA,6382,0W1,,27,2,2,3,1,,,,,,,,,,,,0,"Searing, Elizabeth","Kim, Youngrok","Rafi, Ahmed",,,,exs200001,elizabeth searing,Nonprofit Management 
PA,6399,501,,11,,,,,,,,,,,,,,,,0,"McCaskill, John R",,,,,,jrm094020,john mccaskill,Capstone in Public Affairs 
PA,7320,501,,13,,,,,,,,,,,,,,,,1,"Battaglio, Randy P",,,,,,rpb071000,jr r paul battaglio,Advanced Human Capital Research and Theory 
PA,7375,001,,10,6,3,1,,,,,,,,,,,,,0,"Searing, Elizabeth",,,,,,exs200001,elizabeth searing,Nonprofit Organizations  Theory and Practice 
PHIL,1301,001,1,161,,6,77,,3,15,,1,10,,18,,,,,6,"Amato, Lawrence A","del Bosque, Isai","Williams, Sunshine A","Sampson, Eric","Bensinger, Justin F","Ghahari Kermani, Arash",laa062000,lawrence amato,Introduction to Philosophy 
PHIL,1301,HN1,,12,5,5,1,,,1,,,,,,,,,,0,"Bambach, Charles",,,,,,cbambach,charles bambach,Introduction to Philosophy 
PHIL,1305,001,,75,,5,39,,1,12,,,6,,20,,,,,2,"Amato, Lawrence A","Fields, Kollin E","Turner, Joey A","Brown, Derek W",,,laa062000,lawrence amato,Introduction to Philosophy of Religion 
PHIL,1306,001,9,34,10,5,4,2,3,1,,1,,,3,,,,,1,"Ren, Songyao","Almroani, Nouf Mfdhi H",,,,,sxr210065,songyao ren,Introduction to Ethics 
PHIL,2303,501,12,6,3,5,5,1,2,8,6,,3,3,14,,,,,6,"Escalante, Elizabeth R",,,,,,exe121230,elizabeth escalante,Introduction to Logic 
PHIL,2316,001,,21,,3,10,,1,4,,,,,,,,,,1,"Amato, Lawrence A",,,,,,laa062000,lawrence amato,History of Philosophy I 
PHIL,3321,001,,7,1,4,6,,1,,,,,,,,,,,0,"Bambach, Charles",,,,,,cbambach,charles bambach,Philosophical Traditions I 
PHIL,3328,501,7,3,2,,,,,,,,,,,,,,,0,"Brogden, Jason",,,,,,jkb100020,,History and Philosophy of Science and Medicine 
PHIL,3338,001,1,3,4,5,1,,1,,,,,,,,,,,0,"Brewer, Kenneth L",,,,,,klb092000,kenneth brewer,Literary Theory and Aesthetic Philosophy 
PHIL,4325,001,14,9,,,2,,,,,,,,2,,,,,1,"Amato, Lawrence A",,,,,,laa062000,lawrence amato,Philosophy of Art and Aesthetics 
PHIL,4326,501,5,1,5,2,1,3,,2,,,,,2,,,,,1,"Brown, Matthew",,,,,,mxb091000,matthew brown,Major Figures 
PHIL,6322,001,,6,2,,,1,,1,,,,,,,,,,1,"Bambach, Charles",,,,,,cbambach,charles bambach,Continental Philosophy 
PHYS,1100,001,,,,,,,,,,,,,,,45,,,0,"Velten, Josef A",,,,,,jav072000,josef velten,The Fun of Physics 
PHYS,1301,001,16,16,16,12,12,13,9,7,7,1,2,2,8,,,,,7,"Penev, Kaloyan","Romero, Angel E",,,,,kxp174430,kaloyan penev,College Physics I 
PHYS,1301,501,13,20,27,19,11,12,6,13,3,,1,1,3,,,,,14,"Du, Shengwang","Lai, Xuanying",,,,,sxd200057,shengwang du,College Physics I 
PHYS,1302,001,7,10,3,5,7,3,8,13,6,5,6,4,2,,,,,7,"Lee, Mark","Mahmud, Mohammad M",,,,,mxl101000,mark lee,College Physics II 
PHYS,1302,002,9,33,15,13,18,11,8,12,5,3,4,2,3,,,,,3,"Sun, Kuei","Mahmud, Mohammad M",,,,,kxs147030,kuei sun,College Physics II 
PHYS,2125,101,4,14,1,6,1,1,,1,,,,,,,,,,0,"Sun, Kuei","Khan, Amena","Aker, Adam",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,102,3,14,3,2,,,1,1,1,,,1,4,,,,,0,"Sun, Kuei","Khan, Amena","Mitchell, George A",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,103,4,18,2,1,2,,,,1,,,,,,,,,2,"Sun, Kuei","Khan, Amena",Tamanjyot,,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,104,5,16,1,1,,,,,,,,,,,,,,5,"Khan, Amena","Sun, Kuei","Azhiri, Reza B",,,,axk140130,amena khan,Physics Laboratory I 
PHYS,2125,105,2,12,5,3,1,,2,,,,,,1,,,,,2,"Sun, Kuei","Khan, Amena","Feizi, Wirya",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,106,1,15,6,2,1,,,,,,,,1,,,,,1,"Khan, Amena","Sun, Kuei","Zhao, Kehui",,,,axk140130,amena khan,Physics Laboratory I 
PHYS,2125,107,2,18,3,1,,2,,,,,,,1,,,,,3,"Sun, Kuei","Khan, Amena","Bhandari, Bishal",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,108,5,9,3,2,,,2,1,,1,,,3,,,,,1,"Khan, Amena","Sun, Kuei","Iqbal, Mazhar",,,,axk140130,amena khan,Physics Laboratory I 
PHYS,2125,109,2,12,4,3,1,2,,1,1,,,,3,,,,,1,"Sun, Kuei","Khan, Amena","Iqbal, Mazhar",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,110,6,8,3,1,,,,,,,,,1,,,,,1,"Khan, Amena","Sun, Kuei","Sharon Felix, .",,,,axk140130,amena khan,Physics Laboratory I 
PHYS,2125,111,3,13,1,4,4,,,,,,1,,2,,,,,1,"Sun, Kuei","Khan, Amena","Blangy, Corinne L",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,112,2,5,4,1,,2,1,1,1,,1,,3,,,,,4,"Sun, Kuei","Khan, Amena","Jafarzadeh, Seyed Javad",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,113,3,9,3,2,2,1,,1,,1,1,,2,,,,,4,"Khan, Amena","Sun, Kuei","Jafarzadeh, Seyed Javad",,,,axk140130,amena khan,Physics Laboratory I 
PHYS,2125,115,3,11,4,3,1,,1,,3,,,,1,,,,,2,"Khan, Amena","Sun, Kuei","Mitchell, George A",,,,axk140130,amena khan,Physics Laboratory I 
PHYS,2125,116,4,15,6,,1,2,,,,,,,1,,,,,0,"Sun, Kuei","Khan, Amena","Bhandari, Bishal",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,117,3,9,2,2,1,,3,,,,,1,5,,,,,4,"Sun, Kuei","Khan, Amena","Mulhern, James O",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,118,4,13,1,4,3,1,,,,,,,,,,,,2,"Sun, Kuei","Khan, Amena","Feizi, Wirya",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,119,3,8,5,4,3,1,1,,1,1,,,2,,,,,1,"Sun, Kuei","Khan, Amena","Mulhern, James O",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,120,1,13,5,3,,1,1,,,,,,1,,,,,2,"Sun, Kuei","Khan, Amena","Azhiri, Reza B",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,121,2,14,1,,1,,2,,,,,,2,,,,,1,"Sun, Kuei","Khan, Amena","Aker, Adam",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,122,3,15,7,2,1,,,,,,,,1,,,,,1,"Sun, Kuei","Khan, Amena","Blangy, Corinne L",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,123,5,12,1,4,1,1,1,,,,,,2,,,,,2,"Khan, Amena","Sun, Kuei","Zhao, Kehui",,,,axk140130,amena khan,Physics Laboratory I 
PHYS,2125,124,2,12,5,2,2,1,1,1,,,1,1,,,,,,2,"Sun, Kuei","Khan, Amena",Tamanjyot,,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,126,1,,5,,2,1,,1,,,,1,1,,,,,0,"Khan, Amena","Sun, Kuei",,,,,axk140130,amena khan,Physics Laboratory I 
PHYS,2125,601,3,13,1,2,1,1,,,,,,,1,,,,,2,"Sun, Kuei","Khan, Amena",,,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,602,1,4,4,2,2,1,1,,2,,,2,5,,,,,0,"Khan, Amena","Sun, Kuei","Kondusamy, Aswin Lakshmi Narayanan",,,,axk140130,amena khan,Physics Laboratory I 
PHYS,2125,605,5,5,4,6,2,,2,1,,1,,,1,,,,,1,"Khan, Amena","Sun, Kuei","Kondusamy, Aswin Lakshmi Narayanan",,,,axk140130,amena khan,Physics Laboratory I 
PHYS,2126,101,5,10,8,3,2,2,,,,,,,,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Dowarah, Sasanka",,,,lxs190019,lamya saleh,Physics Laboratory II 
PHYS,2126,102,17,8,1,3,,,,,,,,1,,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Patra, Rittik",,,,lxs190019,lamya saleh,Physics Laboratory II 
PHYS,2126,103,8,7,5,4,3,2,,,,,,,,,,,,1,"Saleh, Lamya","Macalevey, Paul J","Larsen, Cody",,,,lxs190019,lamya saleh,Physics Laboratory II 
PHYS,2126,104,13,6,7,,2,,,,,,,,1,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Koirala, Pawan",,,,lxs190019,lamya saleh,Physics Laboratory II 
PHYS,2126,105,10,8,2,2,1,,,1,1,,,,2,,,,,3,"Saleh, Lamya","Macalevey, Paul J","Ruwali, Shisir",,,,lxs190019,lamya saleh,Physics Laboratory II 
PHYS,2126,106,14,11,,,1,,,,,,,,2,,,,,1,"Saleh, Lamya","Macalevey, Paul J","Seifi, Melodee O",,,,lxs190019,lamya saleh,Physics Laboratory II 
PHYS,2126,107,12,13,1,,2,,1,,,,,,,,,,,1,"Saleh, Lamya","Macalevey, Paul J","Gibbons, Stasio M",,,,lxs190019,lamya saleh,Physics Laboratory II 
PHYS,2126,108,2,12,6,4,2,,,,,1,,1,1,,,,,1,"Saleh, Lamya","Macalevey, Paul J","Larsen, Cody",,,,lxs190019,lamya saleh,Physics Laboratory II 
PHYS,2126,109,5,7,4,2,4,,1,,2,,,,1,,,,,2,"Saleh, Lamya","Macalevey, Paul J","Anable, Daniel",,,,lxs190019,lamya saleh,Physics Laboratory II 
PHYS,2126,110,13,4,2,1,3,1,1,1,,,1,,,,,,,2,"Saleh, Lamya","Macalevey, Paul J","Adams, Austen C",,,,lxs190019,lamya saleh,Physics Laboratory II 
PHYS,2126,111,22,6,,,,,,,,,,,,,,,,2,"Saleh, Lamya","Macalevey, Paul J","Khan, Junaid Saif",,,,lxs190019,lamya saleh,Physics Laboratory II 
PHYS,2126,112,8,15,5,1,,,,,,,,,,,,,,1,"Saleh, Lamya","Macalevey, Paul J","Shrestha, Samyak",,,,lxs190019,lamya saleh,Physics Laboratory II 
PHYS,2126,113,5,12,9,1,1,,1,,,,,,1,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Holliday, Randall L",,,,lxs190019,lamya saleh,Physics Laboratory II 
PHYS,2126,114,10,8,7,,1,,,,,,,1,1,,,,,1,"Saleh, Lamya","Macalevey, Paul J","Bera, Avijit",,,,lxs190019,lamya saleh,Physics Laboratory II 
PHYS,2126,115,5,13,3,3,,1,1,,,,,,1,,,,,3,"Saleh, Lamya","Macalevey, Paul J","Shrestha, Samyak",,,,lxs190019,lamya saleh,Physics Laboratory II 
PHYS,2126,116,10,5,4,5,2,,1,1,,,,,1,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Anable, Daniel",,,,lxs190019,lamya saleh,Physics Laboratory II 
PHYS,2126,117,2,12,5,1,1,3,3,,,,,1,,,,,,1,"Saleh, Lamya","Macalevey, Paul J","Modumudi, Sai Madhav",,,,lxs190019,lamya saleh,Physics Laboratory II 
PHYS,2126,118,19,6,2,1,1,,,,,,,,,,,,,1,"Saleh, Lamya","Macalevey, Paul J","Seifi, Melodee O",,,,lxs190019,lamya saleh,Physics Laboratory II 
PHYS,2126,119,5,7,3,3,2,1,1,1,2,1,,,2,,,,,2,"Saleh, Lamya","Macalevey, Paul J","Ryan, Conor",,,,lxs190019,lamya saleh,Physics Laboratory II 
PHYS,2126,120,2,10,10,6,1,,,,,,,,,,,,,0,"Macalevey, Paul J","Saleh, Lamya","Dowarah, Sasanka",,,,paulmac,paul macalevey,Physics Laboratory II 
PHYS,2126,121,11,11,3,1,1,,,,1,,,,1,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Ameh, Emmanuel O",,,,lxs190019,lamya saleh,Physics Laboratory II 
PHYS,2126,122,20,8,,1,,,,,,,,,,,,,,1,"Saleh, Lamya","Macalevey, Paul J","Khan, Junaid Saif",,,,lxs190019,lamya saleh,Physics Laboratory II 
PHYS,2126,123,22,3,3,,1,,,,,,,,,,,,,1,"Saleh, Lamya","Macalevey, Paul J","Dongre, Ninad Kailas",,,,lxs190019,lamya saleh,Physics Laboratory II 
PHYS,2126,124,10,6,2,4,1,1,1,,1,,,,4,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Modumudi, Sai Madhav",,,,lxs190019,lamya saleh,Physics Laboratory II 
PHYS,2126,125,11,8,2,2,1,2,,1,2,,,,1,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Chinthak Murali, .",,,,lxs190019,lamya saleh,Physics Laboratory II 
PHYS,2126,126,11,8,3,3,,2,1,,1,,,,1,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Koirala, Pawan",,,,lxs190019,lamya saleh,Physics Laboratory II 
PHYS,2126,127,11,11,1,2,,1,,,,1,,,3,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Adams, Austen C",,,,lxs190019,lamya saleh,Physics Laboratory II 
PHYS,2126,128,3,13,1,2,5,1,2,,,1,,,,,,,,2,"Saleh, Lamya","Macalevey, Paul J","Bera, Avijit",,,,lxs190019,lamya saleh,Physics Laboratory II 
PHYS,2126,130,7,7,3,3,2,1,2,,,,1,1,,,,,,1,"Saleh, Lamya","Macalevey, Paul J","Ryan, Conor",,,,paulmac,paul macalevey,Physics Laboratory II 
PHYS,2126,131,19,4,,2,,,,,,1,,1,1,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Dongre, Ninad Kailas",,,,paulmac,paul macalevey,Physics Laboratory II 
PHYS,2126,132,16,10,1,1,1,1,,,,,,,,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Gibbons, Stasio M",,,,paulmac,paul macalevey,Physics Laboratory II 
PHYS,2126,133,12,10,3,,,1,,,1,,,,3,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Patra, Rittik",,,,paulmac,paul macalevey,Physics Laboratory II 
PHYS,2126,134,9,14,2,3,,,,,,,,,1,,,,,1,"Saleh, Lamya","Macalevey, Paul J","Ameh, Emmanuel O",,,,lxs190019,lamya saleh,Physics Laboratory II 
PHYS,2126,601,2,4,2,1,2,2,1,,,2,,,1,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Holliday, Randall L",,,,paulmac,paul macalevey,Physics Laboratory II 
PHYS,2126,602,1,3,5,4,6,2,1,,,1,,,1,,,,,1,"Saleh, Lamya","Macalevey, Paul J","Singh, Devesh",,,,paulmac,paul macalevey,Physics Laboratory II 
PHYS,2126,603,3,3,1,1,1,,2,,1,,,1,,,,,,1,"Saleh, Lamya","Macalevey, Paul J","Chinthak Murali, .",,,,paulmac,paul macalevey,Physics Laboratory II 
PHYS,2126,604,1,7,2,1,,,2,1,,,,,,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Ruwali, Shisir",,,,paulmac,paul macalevey,Physics Laboratory II 
PHYS,2126,605,1,3,3,,,,1,,,,,1,4,,,,,1,"Saleh, Lamya","Macalevey, Paul J","Gogoi, Antareep",,,,paulmac,paul macalevey,Physics Laboratory II 
PHYS,2126,606,5,2,2,6,2,3,,,1,1,,,,,,,,2,"Saleh, Lamya","Macalevey, Paul J","Singh, Devesh",,,,paulmac,paul macalevey,Physics Laboratory II 
PHYS,2126,607,3,10,5,1,2,2,1,,,3,1,,2,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Gogoi, Antareep",,,,paulmac,paul macalevey,Physics Laboratory II 
PHYS,2303,001,4,5,8,10,2,5,,3,,2,,,1,,,,,1,"Khan, Amena","Zanders, Alan P",,,,,axk140130,amena khan,Contemporary Physics 
PHYS,2325,001,65,48,25,34,22,10,20,15,7,3,7,,13,,,,,18,"Ishak-Boushaki, Mustapha","Agashe, Anish N","Sooriyaarachchi, Vinu K",,,,mxi054000,mustapha ishak boushaki,Mechanics 
PHYS,2325,002,33,28,9,27,27,15,7,12,10,7,10,,19,,,,,14,"Lv, Bing","Dhale, Nikhil Uday","Slinker, Jason D",,,,bxl152230,bing lv,Mechanics 
PHYS,2326,001,9,121,35,29,54,20,,4,,,1,,1,,,,,5,"Lumata, Lloyd","Asaadzade, Asiye",,,,,lxl143230,lloyd lumata,Electromagnetism and Waves 
PHYS,2326,002,,109,,,45,,,69,,,18,,10,,,,,18,"Glosser, Robert","McMullen, Reema",,,,,glosser,robert glosser,Electromagnetism and Waves 
PHYS,2326,003,11,35,19,13,31,6,10,14,3,2,7,,11,,,,,6,"Velten, Josef A","Bowler, Melanie H",,,,,jav072000,josef velten,Electromagnetism and Waves 
PHYS,2326,004,5,10,26,26,18,22,19,13,11,9,9,3,14,,,,,10,"Saleh, Lamya","Du, Mengxin",,,,,lxs190019,lamya saleh,Electromagnetism and Waves 
PHYS,3330,001,5,12,,2,1,,1,,,1,,,1,,,,,1,"King, Lindsay J","Sharon Felix, .",,,,,lxk111430,lindsay king,Numerical Methods in Physics and Computational Techniques 
PHYS,3330,002,,4,3,1,3,,,,4,,,,3,,,,,0,"Da Silveira Rodrigues, Fabiano","Talebi, Shawhin",,,,,fxd121030,fabiano rodrigues,Numerical Methods in Physics and Computational Techniques 
PHYS,3380,001,2,8,1,4,4,2,2,2,4,2,,1,5,,,,,2,"Anderson, Phillip C",,,,,,pca015000,philip anderson,Astronomy 
PHYS,3411,001,2,1,3,3,4,3,1,1,,,,,,,,,,2,"Macalevey, Paul J","Xie, Yunan",,,,,paulmac,paul macalevey,Theoretical Physics 
PHYS,3416,0W1,3,3,2,5,4,3,,10,,,2,,9,,,,,2,"Malko, Anton V","Zhou, Xiaohe",,,,,avm074000,anton malko,Electricity and Magnetism 
PHYS,4301,001,1,9,8,3,1,1,3,4,3,1,2,2,5,,,,,4,"Gartstein, Yuri","Marder, Andrew A",,,,,yxg037000,yuri gartstein,Quantum Mechanics I 
PHYS,4352,001,2,3,5,7,4,,1,,,,,1,1,,,,,0,"Shi, Xiaoyan","Kakani, Vivek M",,,,,xxs151730,xiaoyan shi,Concepts of Modern Physics 
PHYS,4373,101,,9,,,3,,,,,,,,,,,,,0,"Slinker, Jason D",,,,,,jds107020,jason slinker,Physical Measurements Laboratory 
PHYS,4V11,002,1,5,2,3,2,,,,,,,,,,,,,0,"Zhang, Chuanwei","Zanders, Alan P",,,,,cxz124830,chuanwei zhang,Topics in Physics 
PHYS,5301,001,,11,2,7,1,,,,,,,,,,,,,0,"Macalevey, Paul J","Xie, Yunan",,,,,paulmac,paul macalevey,Mathematical Methods of Physics I 
PHYS,5311,001,,6,3,4,6,,,1,,,,,,,,,,0,"Kesden, Michael H","Schussler, Joshua A",,,,,mhk130030,michael kesden,Classical Mechanics 
PHYS,5315,001,,16,,,,,,,,,,,,,,,,0,"Lary, David J",,,,,,djl101000,david lary,Scientific Computing 
PHYS,5322,001,,3,2,2,5,,,,,,,,,,,,,0,"Kolodrubetz, Michael","Hathurusinghe Dewage, Prabuddha Madusanka",,,,,mxk177330,michael kolodrubetz,Electromagnetism II 
PHYS,6300,0H1,,10,,,6,,,1,,,,,,,,,,0,"Izen, Joseph","Schussler, Joshua A",,,,,joe,joseph izen,Quantum Mechanics I 
PPOL,4301,001,1,,3,1,1,1,2,,,,,,,,,,,2,"Miller, Banks","Dzanie, Raphael K",,,,,bxm093000,banks miller,Law  Science  and Policy 
PPOL,4396,002,4,17,2,1,2,,,,,,,,,,,,,0,"Boots, Denise P","Maduforo, Kate E",,,,,dpb062000,denise boots,Topics in Public Policy 
PPPE,6301,001,,8,6,,,,,,,,,,,,,,,0,"Pinson, Lauren",,,,,,lxp210009,,Political-Economic Theories 
PPPE,6310,501,,3,2,7,8,5,,,,,,,,,,,,1,"Fass, Simon",,,,,,fass,simon fass,Research Design I 
PPPE,6352,501,,7,1,,3,,,,,,,,,,,,,0,"Grover, William C",,,,,,wcg071000,william grover,World Political Economy 
PSCI,3303,001,10,15,19,10,9,3,,,,,,2,3,,,,,0,"Gutierrez Mannix, Carlos Daniel","Shin, Hanna",,,,,cxg172030,carlos gutierrez mannix,Civil Liberties 
PSCI,3310,001,17,16,3,,,4,1,,,,,,,,,,,1,"McCaskill, John R",,,,,,jrm094020,john mccaskill,Managing Government Organizations 
PSCI,3325,001,3,11,11,9,13,12,6,12,,,,,7,,,,,3,"Lowry, Robert C","Mueller, Grace B","Lee, Moonsoo",,,,rcl062000,robert lowry,American Public Policy 
PSCI,3351,001,,27,10,6,14,2,3,7,3,,2,,,,,,,1,"Cheruvu, Sivaram","Minoura, Haruna",,,,,sxc210048,sivaram cheruvu,Comparative Courts and Law 
PSCI,3353,001,26,9,10,5,,1,1,1,,,,,2,,,,,5,"Parker, Misty D","Hollis, Camron",,,,,mxp045000,misty parker,Law and Gender 
PSCI,4301,001,5,6,8,4,5,7,4,3,4,,4,,3,,,,,3,"Miller, Banks","Dzanie, Raphael K",,,,,bxm093000,banks miller,Law  Science  and Policy 
PSCI,4306,0W1,1,4,8,12,6,7,2,,3,2,1,,10,,,,,4,"Stewart, Marianne","Elmore, Naela",,,,,mstewart,marianne stewart,Protest and Social Movements 
PSCI,4314,001,,5,6,4,6,4,,1,,,,,2,,,,,0,"Ho, Karl",,,,,,kxh022100,karl ho,Political Economy of East Asia 
PSCI,4320,001,,34,14,4,8,3,,,1,1,1,,3,,,,,0,"Eaton, John M","Widner, Katie",,,,,jme130030,john eaton,Political Psychology 
PSCI,4329,001,,5,17,19,20,12,7,7,1,,1,,5,,,,,2,"Peinhardt, Clint W","Noe, Ricardo",,,,,cwp052000,clint peinhardt,Global Politics 
PSCI,4357,001,13,9,7,5,1,1,,,1,,,,,,,,,1,"Cordell, Rebecca","Larsen, Rebecca",,,,,rxc190010,rebecca cordell,Human Rights 
PSCI,4370,HN1,,45,2,1,,,,,,,,,,,,,,0,"Chin, Michelle L","Harpham, Edward","Shipp, Rebecca","Badu-Nimako, Yvette","Snead, Adrian","Piazza, John",mlc140530,,Policy Making Process 
PSCI,4372,HN1,,48,,,,,,,,,,,,,,,,0,"Daly, John A","Chin, Michelle L",,,,,jad105020,,Advocacy and Politics 
PSCI,4373,HN1,,48,,,,,,,,,,,,,,,,0,"Swerdlow, Joel L","Chin, Michelle L","Conrado, Aaron R","Shafqat, Sahar","Mbyirukira, Shema","Burnett, Gregory",mlc140530,,Politics of National Memory 
PSCI,4396,001,,10,12,12,8,2,7,4,1,,3,,5,,,,,1,"D'Orazio, Vito","Meher, Shreyas R",,,,,vxd152030,vito dorazio,Selected Topics in Government and Politics 
PSCI,4396,HN1,2,15,1,1,,,,,,,,,,,,,,0,"Roetzel, Natalie J",,,,,,njr120030,,Selected Topics in Government and Politics 
PSCI,4V66,501,19,2,,,,,,,,,,,,,,,,1,"Seagroves, Tony A",,,,,,tas064000,tony seagroves,Mock Trial 
PSCI,4V67,HN1,14,,,,,,,,,,,,,,,,,0,"Kirby, Barbara E",,,,,,bek018000,barbara kirby,Moot Court 
PSCI,6303,501,,19,3,3,4,1,,,,,,,,,,,,5,"Sobolev, Anton",,,,,,axs210104,anton sobolev,Cyber Security Policy 
PSCI,6311,001,,10,8,3,,,,,,,,,,,,,,1,"Miller, Banks",,,,,,bxm093000,banks miller,Proseminar in Law and Courts 
PSCI,6315,501,,8,7,4,1,,,,,,,,,,,,,0,"Howe, Nate",,,,,,nxh141030,nate howe,Legal Aspects of Cyber Security and Cyber Security Ethics 
PSCI,6316,001,,7,6,2,3,,,,,,,,,,,,,0,"Peinhardt, Clint W",,,,,,cwp052000,clint peinhardt,International Organizations 
PSCI,6339,001,,5,5,3,,,,,,,,,,,,,,0,"Brunell, Thomas",,,,,,tlb056000,thomas brunell,Election Law and Electoral Systems 
PSY,2301,002,21,35,20,14,14,3,6,2,1,,1,1,4,,,,,8,"Ybarra, Regina K","Monroe, Anthony J",,,,,rky190000,regina ybarra,Introduction to Psychology 
PSY,2301,003,,70,17,13,10,5,2,2,3,,1,,3,,,,,3,"Brody, Salena M","Mizener, Brendon J",,,,,smb051000,salena brody,Introduction to Psychology 
PSY,2301,0W1,,55,27,16,9,8,12,3,7,4,1,2,1,,,,,2,"Brody, Salena M","De La Cerda, Callie B",,,,,smb051000,salena brody,Introduction to Psychology 
